# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.680e+000, -2.400e-001 [nm]
#                      end        5.580e+000, -8.220e+000 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -1.801398253966e-008
   4.441013397863e-011             -1.793309339577e-008
   8.882026795726e-011             -1.814874893393e-008
   1.332304019359e-010             -1.817871606010e-008
   1.776405359145e-010             -1.821778272263e-008
   2.220506698932e-010             -1.827813192948e-008
   2.664608038718e-010             -1.854504489138e-008
   3.108709378504e-010             -1.834867419250e-008
   3.552810718291e-010             -1.818169966971e-008
   3.996912058077e-010             -1.824036378297e-008
   4.441013397863e-010             -1.859527268216e-008
   4.885114737649e-010             -1.852341391555e-008
   5.329216077436e-010             -1.843221665710e-008
   5.773317417222e-010             -1.845262075703e-008
   6.217418757008e-010             -1.850052055389e-008
   6.661520096795e-010             -1.828744142412e-008
   7.105621436581e-010             -1.840809130239e-008
   7.549722776367e-010             -1.847392625099e-008
   7.993824116154e-010             -1.847543736141e-008
   8.437925455940e-010             -1.838481880631e-008
   8.882026795726e-010             -1.851904216223e-008
   9.326128135513e-010             -1.855935865031e-008
   9.770229475299e-010             -1.847336289910e-008
   1.021433081509e-009             -1.831753663415e-008
   1.065843215487e-009             -1.846509063561e-008
   1.110253349466e-009             -1.844642031974e-008
   1.154663483444e-009             -1.844624866256e-008
   1.199073617423e-009             -1.849451472344e-008
   1.243483751402e-009             -1.881267735583e-008
   1.287893885380e-009             -1.859563382903e-008
   1.332304019359e-009             -1.847434120548e-008
   1.376714153338e-009             -1.845336336429e-008
   1.421124287316e-009             -1.860651320380e-008
   1.465534421295e-009             -1.848419621951e-008
   1.509944555273e-009             -1.850573229543e-008
   1.554354689252e-009             -1.862022530974e-008
   1.598764823231e-009             -1.862839507513e-008
   1.643174957209e-009             -1.848437811100e-008
   1.687585091188e-009             -1.854751632061e-008
   1.731995225167e-009             -1.863120718262e-008
   1.776405359145e-009             -1.855925878832e-008
   1.820815493124e-009             -1.844118547349e-008
   1.865225627103e-009             -1.858436508552e-008
   1.909635761081e-009             -1.866251112593e-008
   1.954045895060e-009             -1.871095659725e-008
   1.998456029038e-009             -1.884462171843e-008
   2.042866163017e-009             -1.966011722929e-008
   2.087276296996e-009             -1.952090216936e-008
   2.131686430974e-009             -1.937311014282e-008
   2.176096564953e-009             -1.918993425235e-008
   2.220506698932e-009             -1.926123214812e-008
   2.264916832910e-009             -1.894297725193e-008
   2.309326966889e-009             -1.866579199553e-008
   2.353737100867e-009             -1.871434229093e-008
   2.398147234846e-009             -1.871877296903e-008
   2.442557368825e-009             -1.854619981702e-008
   2.486967502803e-009             -1.886947944611e-008
   2.531377636782e-009             -1.877289878894e-008
   2.575787770761e-009             -1.864075222131e-008
   2.620197904739e-009             -1.838038301106e-008
   2.664608038718e-009             -1.840226984447e-008
