# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -7.184e-001, 1.232e+000 [nm]
#                      end        -8.621e-001, 3.510e+000 [nm]
# 
# 
#             Position                            I(r)
# --------------------             -------------------
   0.000000000000e+000             -5.28198886632e-009
   2.282947988024e-012             -5.38477693870e-009
   4.565895976047e-012             -5.41513157283e-009
   6.848843964071e-012             -5.59808044783e-009
   9.131791952094e-012             -5.56367659601e-009
   1.141473994012e-011             -5.64984493480e-009
   1.369768792814e-011             -5.80550884647e-009
   1.598063591617e-011             -5.94140396037e-009
   1.826358390419e-011             -6.07004760502e-009
   2.054653189221e-011             -6.06708368869e-009
   2.282947988024e-011             -6.06454310037e-009
   2.511242786826e-011             -6.15142582456e-009
   2.739537585628e-011             -6.19469521934e-009
   2.967832384431e-011             -6.30809548915e-009
   3.196127183233e-011             -6.38145497682e-009
   3.424421982035e-011             -6.37542107956e-009
   3.652716780838e-011             -6.26996014824e-009
   3.881011579640e-011             -6.34451053668e-009
   4.109306378442e-011             -6.47707112841e-009
   4.337601177245e-011             -6.65131309216e-009
   4.565895976047e-011             -6.67661306579e-009
   4.794190774850e-011             -6.75547721317e-009
   5.022485573652e-011             -6.77061483354e-009
   5.250780372454e-011             -6.94594194359e-009
   5.479075171257e-011             -7.19417854208e-009
   5.707369970059e-011             -7.12148071764e-009
   5.935664768861e-011             -7.17874986432e-009
   6.163959567664e-011             -7.38429933787e-009
   6.392254366466e-011             -7.32560111027e-009
   6.620549165268e-011             -7.71788382515e-009
   6.848843964071e-011             -7.76223821117e-009
   7.077138762873e-011             -7.90792507249e-009
   7.305433561675e-011             -8.12027601606e-009
   7.533728360478e-011             -8.10302113539e-009
   7.762023159280e-011             -8.29245375180e-009
   7.990317958083e-011             -8.39992587883e-009
   8.218612756885e-011             -8.38436477539e-009
   8.446907555687e-011             -8.41755121028e-009
   8.675202354490e-011             -8.67864969220e-009
   8.903497153292e-011             -9.11028500985e-009
   9.131791952094e-011             -9.37982555164e-009
   9.360086750897e-011             -9.40007086480e-009
   9.588381549699e-011             -9.65180077222e-009
   9.816676348501e-011             -1.05536302315e-008
   1.004497114730e-010             -1.98205849060e-008
   1.027326594611e-010             -1.96109863698e-008
   1.050156074491e-010             -2.02934784227e-008
   1.072985554371e-010             -2.05284034487e-008
   1.095815034251e-010             -2.02310487060e-008
   1.118644514132e-010             -1.98374428197e-008
   1.141473994012e-010             -1.99707971902e-008
   1.164303473892e-010             -1.98801829769e-008
   1.187132953772e-010             -1.93761143761e-008
   1.209962433652e-010             -1.96283471600e-008
   1.232791913533e-010             -1.97634481850e-008
   1.255621393413e-010             -1.97027651227e-008
   1.278450873293e-010             -1.97476754175e-008
   1.301280353173e-010             -1.95419935183e-008
   1.324109833054e-010             -1.96025971871e-008
   1.346939312934e-010             -1.97811794259e-008
   1.369768792814e-010             -1.96828373831e-008
   1.392598272694e-010             -1.99797686427e-008
   1.415427752575e-010             -1.98734345392e-008
