# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.500e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   2.000e-010 m
# Parameter mode                  Z before V
# Raster time                     5.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.431e+000, 2.781e+000 [nm]
#                      end        -5.475e+000, 2.781e+000 [nm]
# 
# 
#              Position                                I(r)
# ---------------------             -----------------------
   2.2559058721286e-010             -2.834799671875885e-011
   2.2654647953156e-010             -2.818753340235014e-011
   2.2750237185026e-010             -2.845275477942435e-011
   2.2845826416896e-010             -2.870293483162145e-011
   2.2941415648766e-010             -3.000231369568131e-011
   2.3037004880635e-010             -3.024772664430145e-011
   2.3132594112505e-010             -2.911897784701636e-011
   2.3228183344375e-010             -2.800165321002630e-011
   2.3323772576245e-010             -2.810048808692372e-011
   2.3419361808115e-010             -2.813575697689790e-011
   2.3514951039985e-010             -2.869103933451541e-011
   2.3610540271855e-010             -2.942103872500169e-011
   2.3706129503724e-010             -2.998313320454221e-011
   2.3801718735594e-010             -2.928971231412710e-011
   2.3897307967464e-010             -2.850510694202358e-011
   2.3992897199334e-010             -2.768219278780985e-011
   2.4088486431204e-010             -2.820954344965424e-011
   2.4184075663074e-010             -2.879448624978487e-011
   2.4279664894944e-010             -2.971880383622105e-011
   2.4375254126813e-010             -2.934615297811938e-011
   2.4470843358683e-010             -2.950294846507709e-011
   2.4566432590553e-010             -2.868789504204340e-011
   2.4662021822423e-010             -2.844940015098131e-011
   2.4757611054293e-010             -2.752581643749514e-011
   2.4853200286163e-010             -2.834238980659685e-011
   2.4948789518033e-010             -2.924983292107995e-011
   2.5044378749902e-010             -2.984997364659166e-011
   2.5139967981772e-010             -2.925785025276396e-011
   2.5235557213642e-010             -2.885931118193616e-011
   2.5331146445512e-010             -2.802837969603842e-011
   2.5426735677382e-010             -2.768041184090187e-011
   2.5522324909252e-010             -2.773999526206711e-011
   2.5617914141122e-010             -2.877279093878778e-011
   2.5713503372991e-010             -2.936790048928445e-011
   2.5809092604861e-010             -2.983026808317452e-011
   2.5904681836731e-010             -2.864371834693122e-011
   2.6000271068601e-010             -2.853461078403270e-011
   2.6095860300471e-010             -2.743216933611673e-011
   2.6191449532341e-010             -2.808088999444068e-011
   2.6287038764211e-010             -2.788515778805780e-011
   2.6382627996080e-010             -2.914638447051143e-011
   2.6478217227950e-010             -2.925365735103492e-011
   2.6573806459820e-010             -2.936617174254447e-011
   2.6669395691690e-010             -2.802261464807338e-011
   2.6764984923560e-010             -2.743898145803974e-011
   2.6860574155430e-010             -2.731787399769920e-011
   2.6956163387300e-010             -2.837598061469997e-011
   2.7051752619169e-010             -2.861049294000404e-011
   2.7147341851039e-010             -2.937895771310450e-011
   2.7242931082909e-010             -2.913490811004839e-011
   2.7338520314779e-010             -2.889934871078635e-011
   2.7434109546649e-010             -2.733233805013028e-011
   2.7529698778519e-010             -2.728391625312107e-011
   2.7625288010389e-010             -2.776216344517424e-011
   2.7720877242258e-010             -2.883651506151406e-011
   2.7816466474128e-010             -2.851422508313260e-011
   2.7912055705998e-010             -2.924029410802886e-011
   2.8007644937868e-010             -2.862721081145315e-011
   2.8103234169738e-010             -2.837734396026400e-011
   2.8198823401608e-010             -2.698227297647968e-011
   2.8294412633478e-010             -2.782751191430452e-011
   2.8390001865347e-010             -2.824402626651042e-011
   2.8485591097217e-010             -2.923641747790589e-011
   2.8581180329087e-010             -2.913616551997739e-011
   2.8676769560957e-010             -2.891113980755640e-011
   2.8772358792827e-010             -2.814854448275698e-011
   2.8867948024697e-010             -2.791497483107488e-011
   2.8963537256567e-010             -2.738144151992151e-011
   2.9059126488436e-010             -2.786157559451769e-011
   2.9154715720306e-010             -2.854849756401775e-011
   2.9250304952176e-010             -2.975800309178525e-011
   2.9345894184046e-010             -2.904466783728102e-011
   2.9441483415916e-010             -2.824879490538643e-011
   2.9537072647786e-010             -2.756349574699131e-011
   2.9632661879656e-010             -2.802444933044841e-011
   2.9728251111525e-010             -2.763943010313065e-011
   2.9823840343395e-010             -2.850253838669854e-011
   2.9919429575265e-010             -2.906363799244909e-011
   3.0015018807135e-010             -2.955792138316934e-011
   3.0110608039005e-010             -2.805804013855153e-011
   3.0206197270875e-010             -2.767716161279481e-011
   3.0301786502745e-010             -2.752728418339516e-011
   3.0397375734614e-010             -2.828201877701455e-011
   3.0492964966484e-010             -2.783442843656352e-011
   3.0588554198354e-010             -2.888215950252626e-011
   3.0684143430224e-010             -2.922132395286079e-011
   3.0779732662094e-010             -2.933331327209230e-011
   3.0875321893964e-010             -2.760038898336949e-011
   3.0970911125834e-010             -2.748777019152395e-011
   3.1066500357703e-010             -2.728192497024207e-011
   3.1162089589573e-010             -2.840711033841215e-011
   3.1257678821443e-010             -2.856186080702381e-011
   3.1353268053313e-010             -2.910215557523127e-011
   3.1448857285183e-010             -2.875298251033372e-011
   3.1544446517053e-010             -2.870749466982550e-011
   3.1640035748923e-010             -2.735586804350239e-011
   3.1735624980792e-010             -2.720441846786673e-011
   3.1831214212662e-010             -2.737798249114248e-011
   3.1926803444532e-010             -2.924343840050088e-011
   3.2022392676402e-010             -2.886324154752618e-011
   3.2117981908272e-010             -2.872552215137158e-011
   3.2213571140142e-010             -2.817343628639408e-011
   3.2309160372012e-010             -2.838745851046207e-011
   3.2404749603881e-010             -2.708320507189115e-011
   3.2500338835751e-010             -2.744579511526181e-011
   3.2595928067621e-010             -2.801737467238637e-011
   3.2691517299491e-010             -2.947412476055092e-011
   3.2787106531361e-010             -2.885690076241416e-011
   3.2882695763231e-010             -2.814335517193891e-011
   3.2978284995101e-010             -2.766521391552079e-011
   3.3073874226970e-010             -2.763806829286567e-011
   3.3169463458840e-010             -2.718932494282163e-011
   3.3265052690710e-010             -2.756459655641633e-011
   3.3360641922580e-010             -2.873904199488162e-011
   3.3456231154450e-010             -2.956646225183234e-011
   3.3551820386320e-010             -2.859917318004498e-011
   3.3647409618190e-010             -2.787284161900971e-011
   3.3742998850059e-010             -2.748158754221497e-011
   3.3838588081929e-010             -2.752277808065817e-011
   3.3934177313799e-010             -2.742598515150869e-011
   3.4029766545669e-010             -2.845830949141837e-011
   3.4125355777539e-010             -2.883001767589806e-011
   3.4220945009409e-010             -2.921660751415277e-011
   3.4316534241279e-010             -2.804666817842448e-011
   3.4412123473148e-010             -2.740659585969762e-011
   3.4507712705018e-010             -2.687080872952621e-011
   3.4603301936888e-010             -2.779853160927437e-011
   3.4698891168758e-010             -2.834469582578286e-011
   3.4794480400628e-010             -2.866488858565027e-011
   3.4890069632498e-010             -2.869565137288745e-011
   3.4985658864368e-010             -2.873768018461664e-011
   3.5081248096237e-010             -2.765127340006869e-011
   3.5176837328107e-010             -2.683800245924203e-011
   3.5272426559977e-010             -2.715117429651446e-011
   3.5368015791847e-010             -2.820026717274218e-011
   3.5463605023717e-010             -2.836471459020796e-011
   3.5559194255587e-010             -2.847780318356542e-011
   3.5654783487457e-010             -2.807182251820059e-011
   3.5750372719326e-010             -2.824769409596141e-011
   3.5845961951196e-010             -2.666029773440524e-011
   3.5941551183066e-010             -2.698437019499373e-011
   3.6037140414936e-010             -2.710364297295924e-011
   3.6132729646806e-010             -2.862988223181511e-011
   3.6228318878676e-010             -2.867075803395130e-011
   3.6323908110546e-010             -2.848603085122046e-011
   3.6419497342415e-010             -2.791015399203088e-011
   3.6515086574285e-010             -2.756899825881734e-011
   3.6610675806155e-010             -2.678261040450678e-011
   3.6706265038025e-010             -2.719398918136165e-011
   3.6801854269895e-010             -2.769419422055093e-011
   3.6897443501765e-010             -2.880040789825389e-011
   3.6993032733635e-010             -2.860588090163201e-011
   3.7088621965504e-010             -2.803283359860742e-011
   3.7184211197374e-010             -2.725336380185492e-011
   3.7279800429244e-010             -2.730409161805015e-011
   3.7375389661114e-010             -2.741461319138163e-011
   3.7470978892984e-010             -2.766856700866477e-011
   3.7566568124854e-010             -2.808209520420169e-011
   3.7662157356724e-010             -2.917085867280459e-011
   3.7757746588593e-010             -2.823223516974036e-011
   3.7853335820463e-010             -2.713765445300442e-011
   3.7948925052333e-010             -2.681599241193793e-011
   3.8044514284203e-010             -2.759504307204744e-011
   3.8140103516073e-010             -2.756606430231635e-011
   3.8235692747943e-010             -2.799803758074330e-011
   3.8331281979813e-010             -2.878730719138685e-011
   3.8426871211682e-010             -2.907238919708312e-011
   3.8522460443552e-010             -2.773810837952408e-011
   3.8618049675422e-010             -2.674687017772161e-011
   3.8713638907292e-010             -2.670997847664250e-011
   3.8809228139162e-010             -2.737043649626946e-011
   3.8904817371032e-010             -2.816589029152105e-011
   3.9000406602902e-010             -2.816227466223805e-011
   3.9095995834771e-010             -2.840611392932312e-011
   3.9191585066641e-010             -2.807046070793561e-011
   3.9287174298511e-010             -2.725189605595490e-011
   3.9382763530381e-010             -2.686960351976521e-011
   3.9478352762251e-010             -2.669577542505138e-011
   3.9573941994121e-010             -2.801800414500040e-011
   3.9669531225991e-010             -2.850201484971955e-011
   3.9765120457860e-010             -2.856799279146386e-011
   3.9860709689730e-010             -2.790444267953288e-011
   3.9956298921600e-010             -2.744469430583679e-011
   4.0051888153470e-010             -2.727726073170204e-011
   4.0147477385340e-010             -2.639754051232009e-011
   4.0243066617210e-010             -2.725016730921491e-011
   4.0338655849080e-010             -2.869643744600545e-011
   4.0434245080949e-010             -2.931843008301823e-011
   4.0529834312819e-010             -2.801826514584036e-011
   4.0625423544689e-010             -2.747320173875689e-011
   4.0721012776559e-010             -2.722333642286681e-011
   4.0816602008429e-010             -2.718141201147360e-011
   4.0912191240299e-010             -2.679686565626589e-011
   4.1007780472169e-010             -2.780801668685841e-011
   4.1103369704038e-010             -2.907579602569415e-011
   4.1198958935908e-010             -2.897544120272872e-011
   4.1294548167778e-010             -2.788169875927877e-011
   4.1390137399648e-010             -2.740900627921962e-011
   4.1485726631518e-010             -2.710170389024823e-011
   4.1581315863388e-010             -2.736771134044044e-011
   4.1676905095258e-010             -2.769089179227588e-011
   4.1772494327127e-010             -2.860362861791304e-011
   4.1868083558997e-010             -2.886109366414320e-011
   4.1963672790867e-010             -2.858523419989195e-011
   4.2059262022737e-010             -2.745229250087781e-011
   4.2154851254607e-010             -2.695675170022856e-011
   4.2250440486477e-010             -2.704411175196200e-011
   4.2346029718347e-010             -2.833337606582380e-011
   4.2441618950216e-010             -2.823496032556938e-011
   4.2537208182086e-010             -2.858937336615393e-011
   4.2632797413956e-010             -2.837053030304194e-011
   4.2728386645826e-010             -2.840496091973011e-011
   4.2823975877696e-010             -2.688401383672924e-011
   4.2919565109566e-010             -2.672816255869257e-011
   4.3015154341436e-010             -2.768717176265689e-011
   4.3110743573305e-010             -2.882168407260798e-011
   4.3206332805175e-010             -2.849069508976049e-011
   4.3301922037045e-010             -2.837592841453197e-011
   4.3397511268915e-010             -2.801454511622137e-011
   4.3493100500785e-010             -2.756417741977333e-011
   4.3588689732655e-010             -2.663011221961409e-011
   4.3684278964525e-010             -2.702503566115888e-011
   4.3779868196394e-010             -2.825555482714145e-011
   4.3875457428264e-010             -2.868632289580739e-011
   4.3971046660134e-010             -2.836822581915497e-011
   4.4066635892004e-010             -2.806715981495962e-011
   4.4162225123874e-010             -2.714409963845243e-011
   4.4257814355744e-010             -2.717884345614856e-011
   4.4353403587614e-010             -2.707356339380313e-011
   4.4448992819483e-010             -2.793845262427901e-011
   4.4544582051353e-010             -2.867772829167735e-011
   4.4640171283223e-010             -2.949047569552502e-011
   4.4735760515093e-010             -2.841607034371815e-011
   4.4831349746963e-010             -2.754835155707728e-011
   4.4926938978833e-010             -2.695717083687156e-011
   4.5022528210703e-010             -2.748834746396999e-011
   4.5118117442573e-010             -2.747881018621796e-011
   4.5213706674442e-010             -2.813020226490388e-011
   4.5309295906312e-010             -2.902643001976390e-011
   4.5404885138182e-010             -2.935836321153243e-011
   4.5500474370052e-010             -2.790287053329687e-011
   4.5596063601922e-010             -2.701277322757784e-011
   4.5691652833792e-010             -2.665510995888623e-011
   4.5787242065662e-010             -2.767417545612584e-011
   4.5882831297531e-010             -2.761600604539357e-011
   4.5978420529401e-010             -2.885532861617815e-011
   4.6074009761271e-010             -2.896841874483468e-011
   4.6169598993141e-010             -2.885108351428112e-011
   4.6265188225011e-010             -2.737892670006352e-011
   4.6360777456881e-010             -2.708676850100616e-011
   4.6456366688751e-010             -2.722642851517083e-011
   4.6551955920620e-010             -2.823024388686136e-011
   4.6647545152490e-010             -2.845102449738531e-011
   4.6743134384360e-010             -2.875313911083769e-011
   4.6838723616230e-010             -2.875078089148368e-011
   4.6934312848100e-010             -2.795496015975708e-011
   4.7029902079970e-010             -2.727930421474904e-011
   4.7125491311839e-010             -2.683008952789400e-011
   4.7221080543709e-010             -2.737504853464149e-011
   4.7316669775579e-010             -2.845574093609333e-011
   4.7412259007449e-010             -2.875906075930672e-011
   4.7507848239319e-010             -2.859094551238994e-011
   4.7603437471189e-010             -2.761443389915757e-011
   4.7699026703059e-010             -2.776017216229524e-011
   4.7794615934928e-010             -2.685031862829013e-011
   4.7890205166798e-010             -2.741508606349168e-011
   4.7985794398668e-010             -2.794804363749808e-011
   4.8081383630538e-010             -2.950127038320604e-011
   4.8176972862408e-010             -2.876707809099073e-011
   4.8272562094278e-010             -2.826021906568148e-011
   4.8368151326148e-010             -2.747414594767793e-011
   4.8463740558017e-010             -2.799714557199025e-011
   4.8559329789887e-010             -2.720226904918468e-011
   4.8654919021757e-010             -2.781645469048448e-011
   4.8750508253627e-010             -2.858229870809190e-011
   4.8846097485497e-010             -2.910718675024630e-011
   4.8941686717367e-010             -2.831566332058472e-011
   4.9037275949237e-010             -2.749746560507901e-011
   4.9132865181106e-010             -2.715751508162648e-011
   4.9228454412976e-010             -2.741618533761764e-011
   4.9324043644846e-010             -2.811516247532582e-011
   4.9419632876716e-010             -2.871650841059854e-011
   4.9515222108586e-010             -2.914240190475343e-011
