# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.466e+000, -1.861e+000 [nm]
#                      end        1.134e+000, -4.461e-001 [nm]
# 
# 
#             Position                            I(r)
# --------------------             -------------------
   0.000000000000e+000             -3.46102218983e-009
   1.453012173309e-012             -3.56362495930e-009
   2.906024346617e-012             -3.65376296733e-009
   4.359036519926e-012             -3.68075671820e-009
   5.812048693234e-012             -3.75901207958e-009
   7.265060866543e-012             -3.71002636108e-009
   8.718073039852e-012             -3.76213493774e-009
   1.017108521316e-011             -3.75893268619e-009
   1.162409738647e-011             -3.87370900464e-009
   1.307710955978e-011             -3.94952968723e-009
   1.453012173309e-011             -3.97625889687e-009
   1.598313390639e-011             -3.94614228783e-009
   1.743614607970e-011             -3.99282559816e-009
   1.888915825301e-011             -4.02876428538e-009
   2.034217042632e-011             -4.08645691513e-009
   2.179518259963e-011             -4.17109026346e-009
   2.324819477294e-011             -4.14534029059e-009
   2.470120694625e-011             -3.98681821706e-009
   2.615421911956e-011             -3.91644916187e-009
   2.760723129286e-011             -3.92036595388e-009
   2.906024346617e-011             -3.96183566190e-009
   3.051325563948e-011             -3.96472033990e-009
   3.196626781279e-011             -3.94741258199e-009
   3.341927998610e-011             -3.80670098777e-009
   3.487229215941e-011             -3.72487292406e-009
   3.632530433272e-011             -3.72717533223e-009
   3.777831650602e-011             -3.58016529951e-009
   3.923132867933e-011             -3.66239033013e-009
   4.068434085264e-011             -3.52014390051e-009
   4.213735302595e-011             -3.51982632697e-009
   4.359036519926e-011             -3.45482950581e-009
   4.504337737257e-011             -3.41597977950e-009
   4.649638954588e-011             -3.43000589248e-009
   4.794940171918e-011             -3.49463210780e-009
   4.940241389249e-011             -3.52093783436e-009
   5.085542606580e-011             -3.47369877033e-009
   5.230843823911e-011             -3.54401479322e-009
   5.376145041242e-011             -3.58045635690e-009
   5.521446258573e-011             -3.62406984137e-009
   5.666747475904e-011             -3.69877901658e-009
   5.812048693234e-011             -3.70436291461e-009
   5.957349910565e-011             -3.81604304610e-009
   6.102651127896e-011             -3.87712292019e-009
   6.247952345227e-011             -3.95948037650e-009
   6.393253562558e-011             -3.98163113089e-009
   6.538554779889e-011             -3.97424754609e-009
   6.683855997220e-011             -3.93902339934e-009
   6.829157214551e-011             -3.88270697328e-009
   6.974458431881e-011             -3.99205818046e-009
   7.119759649212e-011             -4.08304299958e-009
   7.265060866543e-011             -4.02945246476e-009
   7.410362083874e-011             -3.98144582797e-009
   7.555663301205e-011             -3.99597481741e-009
   7.700964518536e-011             -4.06054815550e-009
   7.846265735867e-011             -4.05660500240e-009
   7.991566953197e-011             -4.03990587542e-009
   8.136868170528e-011             -4.03318395385e-009
   8.282169387859e-011             -3.91480841694e-009
   8.427470605190e-011             -3.90361394967e-009
   8.572771822521e-011             -3.91007117493e-009
   8.718073039852e-011             -3.85902122843e-009
   8.863374257183e-011             -3.83348307463e-009
   9.008675474513e-011             -3.86561087937e-009
   9.153976691844e-011             -3.87569383926e-009
   9.299277909175e-011             -3.80977096869e-009
   9.444579126506e-011             -3.83999333220e-009
   9.589880343837e-011             -3.76295523268e-009
   9.735181561168e-011             -3.70004931074e-009
   9.880482778499e-011             -3.73694071857e-009
   1.002578399583e-010             -3.75628618834e-009
   1.017108521316e-010             -3.78939322985e-009
   1.031638643049e-010             -3.78621749446e-009
   1.046168764782e-010             -3.87487354433e-009
   1.060698886515e-010             -3.89964428042e-009
   1.075229008248e-010             -3.93105754470e-009
   1.089759129981e-010             -4.02148661012e-009
   1.104289251715e-010             -4.06028345919e-009
   1.118819373448e-010             -4.03725937757e-009
   1.133349495181e-010             -4.07211307355e-009
   1.147879616914e-010             -4.13644823148e-009
   1.162409738647e-010             -4.21449192886e-009
   1.176939860380e-010             -4.27665694925e-009
   1.191469982113e-010             -4.39299477430e-009
   1.206000103846e-010             -4.39183023461e-009
   1.220530225579e-010             -4.35017522368e-009
   1.235060347312e-010             -4.46923878491e-009
   1.249590469045e-010             -4.36327513219e-009
   1.264120590779e-010             -4.35522988417e-009
   1.278650712512e-010             -4.42835119168e-009
   1.293180834245e-010             -4.41985609949e-009
   1.307710955978e-010             -4.38584936966e-009
   1.322241077711e-010             -4.29497030501e-009
   1.336771199444e-010             -4.28038843834e-009
   1.351301321177e-010             -4.42816604382e-009
   1.365831442910e-010             -4.37356975608e-009
   1.380361564643e-010             -4.35311277892e-009
   1.394891686376e-010             -4.24886926453e-009
   1.409421808109e-010             -4.28028252880e-009
   1.423951929842e-010             -4.17744173425e-009
   1.438482051576e-010             -4.17834142257e-009
   1.453012173309e-010             -4.25223030284e-009
   1.467542295042e-010             -4.18209942781e-009
   1.482072416775e-010             -4.23153499046e-009
   1.496602538508e-010             -4.18196715719e-009
   1.511132660241e-010             -4.16309789266e-009
   1.525662781974e-010             -4.14459923398e-009
   1.540192903707e-010             -4.16733225821e-009
   1.554723025440e-010             -4.19713129371e-009
   1.569253147173e-010             -4.16839088837e-009
   1.583783268906e-010             -4.24902805130e-009
   1.598313390639e-010             -4.36187256741e-009
   1.612843512373e-010             -4.37663973701e-009
   1.627373634106e-010             -4.31659182186e-009
   1.641903755839e-010             -4.37973607902e-009
   1.656433877572e-010             -4.44510319589e-009
   1.670963999305e-010             -4.47439935493e-009
   1.685494121038e-010             -4.60426057157e-009
   1.700024242771e-010             -4.65996821163e-009
   1.714554364504e-010             -4.78001100963e-009
   1.729084486237e-010             -4.73825008916e-009
   1.743614607970e-010             -4.73825008916e-009
   1.758144729703e-010             -4.85524942238e-009
   1.772674851437e-010             -5.03658391354e-009
   1.787204973170e-010             -5.02557474918e-009
   1.801735094903e-010             -4.96033990293e-009
   1.816265216636e-010             -4.94258214579e-009
   1.830795338369e-010             -4.92135775093e-009
   1.845325460102e-010             -5.01570345330e-009
   1.859855581835e-010             -4.94506985687e-009
   1.874385703568e-010             -4.93631006838e-009
   1.888915825301e-010             -4.86030423793e-009
   1.903445947034e-010             -4.89785730900e-009
   1.917976068767e-010             -4.86213028579e-009
   1.932506190500e-010             -4.89169098606e-009
   1.947036312234e-010             -4.92800027912e-009
   1.961566433967e-010             -4.88152863279e-009
   1.976096555700e-010             -4.80075919924e-009
   1.990626677433e-010             -4.87713563553e-009
   2.005156799166e-010             -4.88682162849e-009
   2.019686920899e-010             -4.84005892478e-009
   2.034217042632e-010             -4.83860332770e-009
   2.048747164365e-010             -4.97489525345e-009
   2.063277286098e-010             -5.00374156833e-009
   2.077807407831e-010             -5.05839073330e-009
   2.092337529564e-010             -5.13947774039e-009
   2.106867651298e-010             -5.22130595916e-009
   2.121397773031e-010             -5.13270294159e-009
   2.135927894764e-010             -5.14447952364e-009
   2.150458016497e-010             -5.14170075517e-009
   2.164988138230e-010             -5.23427344198e-009
   2.179518259963e-010             -5.36119710338e-009
   2.194048381696e-010             -5.38506799609e-009
   2.208578503429e-010             -5.33883452992e-009
   2.223108625162e-010             -5.56687884756e-009
   2.237638746895e-010             -5.50706911256e-009
   2.252168868628e-010             -5.59395199181e-009
   2.266698990361e-010             -5.61427669835e-009
   2.281229112095e-010             -5.87402533765e-009
   2.295759233828e-010             -1.36265777109e-008
   2.310289355561e-010             -1.93183423530e-008
   2.324819477294e-010             -1.92124052164e-008
   2.339349599027e-010             -1.89530005117e-008
   2.353879720760e-010             -1.98756575540e-008
   2.368409842493e-010             -1.99142427391e-008
   2.382939964226e-010             -1.93413929507e-008
   2.397470085959e-010             -1.91806742235e-008
   2.412000207692e-010             -1.93657402038e-008
   2.426530329425e-010             -1.93357031432e-008
   2.441060451158e-010             -1.93632261316e-008
   2.455590572892e-010             -1.91810183132e-008
   2.470120694625e-010             -1.96525356262e-008
   2.484650816358e-010             -1.91775250043e-008
   2.499180938091e-010             -1.91900162818e-008
   2.513711059824e-010             -1.92593795841e-008
   2.528241181557e-010             -1.90423445859e-008
   2.542771303290e-010             -1.90692059111e-008
   2.557301425023e-010             -1.92777723333e-008
   2.571831546756e-010             -1.92404574424e-008
   2.586361668489e-010             -1.90564766084e-008
   2.600891790222e-010             -1.91869463009e-008
   2.615421911956e-010             -1.87021439315e-008
   2.629952033689e-010             -1.90524539069e-008
   2.644482155422e-010             -1.96524297167e-008
   2.659012277155e-010             -1.88919204826e-008
   2.673542398888e-010             -1.91631548016e-008
   2.688072520621e-010             -1.90995078230e-008
   2.702602642354e-010             -1.93473739708e-008
   2.717132764087e-010             -1.94130057839e-008
   2.731662885820e-010             -1.94863917877e-008
   2.746193007553e-010             -1.93005053575e-008
   2.760723129286e-010             -1.95525264774e-008
   2.775253251019e-010             -1.88918941215e-008
   2.789783372753e-010             -1.90866460947e-008
   2.804313494486e-010             -1.92481057235e-008
   2.818843616219e-010             -1.91946210982e-008
   2.833373737952e-010             -1.92944979764e-008
   2.847903859685e-010             -1.94972421653e-008
   2.862433981418e-010             -1.91803037727e-008
   2.876964103151e-010             -1.94155463722e-008
