# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -9.060e+000, 1.420e+000 [nm]
#                      end        -6.300e+000, -1.680e+000 [nm]
# 
# 
#             Position                            I(r)
# --------------------             -------------------
   0.000000000000e+000             -3.64862875839e-009
   4.150614412349e-012             -3.66620121261e-009
   8.301228824698e-012             -3.65066662532e-009
   1.245184323705e-011             -3.59546170665e-009
   1.660245764940e-011             -3.72767820869e-009
   2.075307206175e-011             -3.75226364186e-009
   2.490368647409e-011             -3.77155623440e-009
   2.905430088644e-011             -3.85571322241e-009
   3.320491529879e-011             -3.78597931430e-009
   3.735552971114e-011             -3.82699933322e-009
   4.150614412349e-011             -3.82181224705e-009
   4.565675853584e-011             -3.87130084200e-009
   4.980737294819e-011             -3.81437578502e-009
   5.395798736054e-011             -3.69938764751e-009
   5.810860177289e-011             -3.70272216967e-009
   6.225921618524e-011             -3.73299756548e-009
   6.640983059759e-011             -3.80860642900e-009
   7.056044500993e-011             -3.84475693529e-009
   7.471105942228e-011             -3.89154615516e-009
   7.886167383463e-011             -3.91173843601e-009
   8.301228824698e-011             -3.85661306579e-009
   8.716290265933e-011             -3.92684969530e-009
   9.131351707168e-011             -3.85573973856e-009
   9.546413148403e-011             -4.02635612275e-009
   9.961474589638e-011             -4.08762129976e-009
   1.037653603087e-010             -4.10683449891e-009
   1.079159747211e-010             -4.22984136830e-009
   1.120665891334e-010             -4.42411698119e-009
   1.162172035458e-010             -4.54625036828e-009
   1.203678179581e-010             -4.63313324753e-009
   1.245184323705e-010             -4.73650343469e-009
   1.286690467828e-010             -4.80875141497e-009
   1.328196611952e-010             -4.81822574393e-009
   1.369702756075e-010             -4.93083192482e-009
   1.411208900199e-010             -4.96364790895e-009
   1.452715044322e-010             -5.23885189722e-009
   1.494221188446e-010             -5.30350447363e-009
   1.535727332569e-010             -5.24292732094e-009
   1.577233476693e-010             -5.22786909395e-009
   1.618739620816e-010             -5.22768379103e-009
   1.660245764940e-010             -5.21204329421e-009
   1.701751909063e-010             -5.14265347579e-009
   1.743258053187e-010             -5.16483074633e-009
   1.784764197310e-010             -5.09014808727e-009
   1.826270341434e-010             -5.09385306021e-009
   1.867776485557e-010             -5.00943137589e-009
   1.909282629681e-010             -4.96102792724e-009
   1.950788773804e-010             -5.00800229497e-009
   1.992294917928e-010             -5.04346477694e-009
   2.033801062051e-010             -5.08289677309e-009
   2.075307206175e-010             -5.13529640714e-009
   2.116813350298e-010             -5.06344539379e-009
   2.158319494422e-010             -5.03216440013e-009
   2.199825638545e-010             -5.00739366404e-009
   2.241331782669e-010             -5.05375940083e-009
   2.282837926792e-010             -5.07572485230e-009
   2.324344070915e-010             -5.26611018933e-009
   2.365850215039e-010             -5.37834607452e-009
   2.407356359162e-010             -5.40647769387e-009
   2.448862503286e-010             -5.39713579060e-009
   2.490368647409e-010             -5.37641411714e-009
   2.531874791533e-010             -5.54480748655e-009
   2.573380935656e-010             -5.62592100978e-009
   2.614887079780e-010             -5.74133263037e-009
   2.656393223903e-010             -5.78880987455e-009
   2.697899368027e-010             -5.76890849602e-009
   2.739405512150e-010             -5.83057079502e-009
   2.780911656274e-010             -6.00221929321e-009
   2.822417800397e-010             -6.15110825102e-009
   2.863923944521e-010             -6.32622369706e-009
   2.905430088644e-010             -6.46833785607e-009
   2.946936232768e-010             -6.50604971390e-009
   2.988442376891e-010             -6.45079191800e-009
   3.029948521015e-010             -6.31500271364e-009
   3.071454665138e-010             -6.43665989549e-009
   3.112960809262e-010             -6.41972258835e-009
   3.154466953385e-010             -6.60372993844e-009
   3.195973097509e-010             -6.60616477229e-009
   3.237479241632e-010             -6.56837352107e-009
   3.278985385756e-010             -6.42131045605e-009
   3.320491529879e-010             -6.33442757680e-009
   3.361997674003e-010             -6.29309013940e-009
   3.403503818126e-010             -6.19162539348e-009
   3.445009962250e-010             -6.14195165067e-009
   3.486516106373e-010             -6.14076074990e-009
   3.528022250497e-010             -6.20522817845e-009
   3.569528394620e-010             -6.09656499558e-009
   3.611034538744e-010             -6.14311603529e-009
   3.652540682867e-010             -6.16614011692e-009
   3.694046826991e-010             -6.20790103739e-009
   3.735552971114e-010             -6.20496348214e-009
   3.777059115238e-010             -6.26172975236e-009
   3.818565259361e-010             -6.07094744840e-009
   3.860071403485e-010             -6.21438477880e-009
   3.901577547608e-010             -6.14790615454e-009
   3.943083691732e-010             -6.24381336352e-009
   3.984589835855e-010             -6.32609127138e-009
   4.026095979979e-010             -6.31767557258e-009
   4.067602124102e-010             -6.35112670378e-009
   4.109108268226e-010             -6.36422661229e-009
   4.150614412349e-010             -6.23838809719e-009
   4.192120556473e-010             -6.43091705562e-009
   4.233626700596e-010             -6.43358991456e-009
   4.275132844720e-010             -6.44126471181e-009
   4.316638988843e-010             -6.60875823784e-009
   4.358145132967e-010             -6.60785839445e-009
   4.399651277090e-010             -6.66647722867e-009
   4.441157421214e-010             -6.97455007831e-009
   4.482663565337e-010             -7.08667989890e-009
   4.524169709461e-010             -7.04587169905e-009
   4.565675853584e-010             -7.13442183938e-009
   4.607181997707e-010             -6.88197739149e-009
   4.648688141831e-010             -6.96393772581e-009
   4.690194285954e-010             -6.95591899394e-009
   4.731700430078e-010             -6.89036657414e-009
   4.773206574201e-010             -7.06460853789e-009
   4.814712718325e-010             -7.07993146118e-009
   4.856218862448e-010             -6.96208531688e-009
   4.897725006572e-010             -6.83391787747e-009
   4.939231150695e-010             -6.75658872056e-009
   4.980737294819e-010             -6.66973235746e-009
   5.022243438942e-010             -6.51404192963e-009
   5.063749583066e-010             -6.59549954256e-009
   5.105255727189e-010             -6.63898060134e-009
   5.146761871313e-010             -6.68164136519e-009
   5.188268015436e-010             -6.53111150739e-009
   5.229774159560e-010             -6.60036905519e-009
   5.271280303683e-010             -6.72210547535e-009
   5.312786447807e-010             -6.91193505869e-009
   5.354292591930e-010             -7.01601978632e-009
   5.395798736054e-010             -7.04105521872e-009
   5.437304880177e-010             -7.14249344850e-009
   5.478811024301e-010             -7.14132906387e-009
   5.520317168424e-010             -7.17634154662e-009
   5.561823312548e-010             -7.32531005288e-009
   5.603329456671e-010             -7.58961063127e-009
   5.644835600795e-010             -7.81979841523e-009
   5.686341744918e-010             -7.95447611221e-009
   5.727847889042e-010             -8.50835088155e-009
   5.769354033165e-010             -9.11060258339e-009
   5.810860177289e-010             -9.24358650312e-009
   5.852366321412e-010             -9.42084541550e-009
   5.893872465536e-010             -9.55856657725e-009
   5.935378609659e-010             -9.64817519267e-009
   5.976884753783e-010             -9.84009552017e-009
   6.018390897906e-010             -9.92681945758e-009
   6.059897042030e-010             -1.02465896509e-008
   6.101403186153e-010             -1.03949758874e-008
   6.142909330277e-010             -1.05003572702e-008
   6.184415474400e-010             -1.07355735087e-008
   6.225921618524e-010             -1.07279517437e-008
   6.267427762647e-010             -1.08354238707e-008
   6.308933906771e-010             -1.07717503760e-008
   6.350440050894e-010             -1.06760284700e-008
   6.391946195018e-010             -1.10370301912e-008
   6.433452339141e-010             -1.10012237746e-008
   6.474958483265e-010             -1.10917585945e-008
   6.516464627388e-010             -1.11863161159e-008
   6.557970771512e-010             -1.13658245592e-008
   6.599476915635e-010             -1.12187616493e-008
   6.640983059759e-010             -1.12300089938e-008
   6.682489203882e-010             -1.11897300315e-008
   6.723995348006e-010             -1.11845431004e-008
   6.765501492129e-010             -1.13088731412e-008
   6.807007636252e-010             -1.12919887113e-008
   6.848513780376e-010             -1.15009521004e-008
   6.890019924499e-010             -1.16804870598e-008
   6.931526068623e-010             -1.20983344446e-008
   6.973032212746e-010             -1.24930518383e-008
   7.014538356870e-010             -1.24168341888e-008
   7.056044500993e-010             -1.26852897393e-008
   7.097550645117e-010             -1.29007633860e-008
   7.139056789240e-010             -1.30291424894e-008
   7.180562933364e-010             -1.31987532758e-008
   7.222069077487e-010             -1.35970168556e-008
   7.263575221611e-010             -1.40845981485e-008
   7.305081365734e-010             -1.43378895626e-008
   7.346587509858e-010             -1.43916917614e-008
   7.388093653981e-010             -1.46401136628e-008
   7.429599798105e-010             -1.50834992014e-008
   7.471105942228e-010             -1.48978245902e-008
   7.512612086352e-010             -1.49483187830e-008
   7.554118230475e-010             -1.51134041464e-008
   7.595624374599e-010             -1.53375845493e-008
   7.637130518722e-010             -1.52938653104e-008
   7.678636662846e-010             -1.51582877700e-008
   7.720142806969e-010             -1.56122062677e-008
   7.761648951093e-010             -1.55612622308e-008
   7.803155095216e-010             -1.58362809161e-008
   7.844661239340e-010             -1.57680289662e-008
   7.886167383463e-010             -1.58356192529e-008
   7.927673527587e-010             -1.62579391834e-008
   7.969179671710e-010             -1.61193712106e-008
   8.010685815834e-010             -1.56178431981e-008
   8.052191959957e-010             -1.60411422103e-008
   8.093698104081e-010             -1.62776816201e-008
   8.135204248204e-010             -1.63066867218e-008
   8.176710392328e-010             -1.61369700259e-008
   8.218216536451e-010             -1.64006354572e-008
