# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -5.642e+000, 1.190e+001 [nm]
#                      end        -2.065e+001, 1.296e+001 [nm]
# 
# 
#            Position                              I(r)
# -------------------             ---------------------
   0.00000000000e+000             -2.5598015165377e-008
   1.50409751014e-011             -2.5562420412784e-008
   3.00819502027e-011             -2.5619927739615e-008
   4.51229253041e-011             -2.5354145047993e-008
   6.01639004055e-011             -2.5590790367349e-008
   7.52048755068e-011             -2.5510523655197e-008
   9.02458506082e-011             -2.5604181333251e-008
   1.05286825710e-010             -2.5392571446293e-008
   1.20327800811e-010             -2.5326277969886e-008
   1.35368775912e-010             -2.5372432042674e-008
   1.50409751014e-010             -2.5419380049311e-008
   1.65450726115e-010             -2.5452275271752e-008
   1.80491701216e-010             -2.5346496921956e-008
   1.95532676318e-010             -2.5645915737568e-008
   2.10573651419e-010             -2.5611194467273e-008
   2.25614626521e-010             -2.5378942300237e-008
   2.40655601622e-010             -2.5448543782661e-008
   2.55696576723e-010             -2.5603413915551e-008
   2.70737551825e-010             -2.5520447828312e-008
   2.85778526926e-010             -2.5552655026439e-008
   3.00819502027e-010             -2.5292191846672e-008
   3.15860477129e-010             -2.5592272325513e-008
   3.30901452230e-010             -2.5595262757990e-008
   3.45942427331e-010             -2.5430495123199e-008
   3.60983402433e-010             -2.5536352866380e-008
   3.76024377534e-010             -2.5581236645009e-008
   3.91065352636e-010             -2.5558874226612e-008
   4.06106327737e-010             -2.5512402580285e-008
   4.21147302838e-010             -2.5236537083844e-008
   4.36188277940e-010             -2.5362560746794e-008
   4.51229253041e-010             -2.5151665555366e-008
   4.66270228142e-010             -2.5357876537084e-008
   4.81311203244e-010             -2.5290895036363e-008
   4.96352178345e-010             -2.5643136969096e-008
   5.11393153447e-010             -2.5488240475120e-008
   5.26434128548e-010             -2.5376825194994e-008
   5.41475103649e-010             -2.5396938082464e-008
   5.56516078751e-010             -2.5446453193568e-008
   5.71557053852e-010             -2.5491892570826e-008
   5.86598028953e-010             -2.5286978244352e-008
   6.01639004055e-010             -2.5376666408225e-008
   6.16679979156e-010             -2.5499355549008e-008
   6.31720954257e-010             -2.5632921738591e-008
   6.46761929359e-010             -2.5324213741878e-008
   6.61802904460e-010             -2.5474134968754e-008
   6.76843879562e-010             -2.5675211896603e-008
   6.91884854663e-010             -2.5638532152770e-008
   7.06925829764e-010             -2.5457938718231e-008
   7.21966804866e-010             -2.5273190311526e-008
   7.37007779967e-010             -2.5414325233761e-008
   7.52048755068e-010             -2.5445950317108e-008
   7.67089730170e-010             -2.5415357347765e-008
   7.82130705271e-010             -2.5340542418087e-008
   7.97171680373e-010             -2.5521876909240e-008
   8.12212655474e-010             -2.5353324753059e-008
   8.27253630575e-010             -2.5384023476872e-008
   8.42294605677e-010             -2.5516769216456e-008
   8.57335580778e-010             -2.5527831413109e-008
   8.72376555879e-010             -2.5531324722046e-008
   8.87417530981e-010             -2.5506845043341e-008
   9.02458506082e-010             -2.5434861759370e-008
   9.17499481184e-010             -2.5418030361767e-008
   9.32540456285e-010             -2.5563611313557e-008
   9.47581431386e-010             -2.5380794864240e-008
   9.62622406488e-010             -2.5505177782257e-008
   9.77663381589e-010             -2.5607489339267e-008
   9.92704356690e-010             -2.5578272573617e-008
   1.00774533179e-009             -2.5414748716835e-008
   1.02278630689e-009             -2.5283458574331e-008
   1.03782728199e-009             -2.5408926483586e-008
   1.05286825710e-009             -2.5471647257672e-008
   1.06790923220e-009             -2.5430706787204e-008
   1.08295020730e-009             -2.5303994944874e-008
   1.09799118240e-009             -2.5740764471460e-008
   1.11303215750e-009             -2.5439201879390e-008
   1.12807313260e-009             -2.5421470638403e-008
   1.14311410770e-009             -2.5312966397370e-008
   1.15815508281e-009             -2.5490013645738e-008
   1.17319605791e-009             -2.5420517917784e-008
   1.18823703301e-009             -2.5448438028191e-008
   1.20327800811e-009             -2.5369441610197e-008
   1.21831898321e-009             -2.5459764766084e-008
   1.23335995831e-009             -2.5565834328335e-008
   1.24840093341e-009             -2.5367774349114e-008
   1.26344190851e-009             -2.5519865558467e-008
   1.27848288362e-009             -2.5597618198452e-008
   1.29352385872e-009             -2.5411149498364e-008
   1.30856483382e-009             -2.5429171796741e-008
   1.32360580892e-009             -2.5336413962071e-008
   1.33864678402e-009             -2.5320879219712e-008
   1.35368775912e-009             -2.5514255144288e-008
   1.36872873422e-009             -2.5409349966661e-008
   1.38376970933e-009             -2.5313495634914e-008
   1.39881068443e-009             -2.5588911287196e-008
   1.41385165953e-009             -2.5427292871653e-008
   1.42889263463e-009             -2.5365445424801e-008
   1.44393360973e-009             -2.5471091503977e-008
   1.45897458483e-009             -2.5449178929740e-008
   1.47401555993e-009             -2.5525978849106e-008
   1.48905653504e-009             -2.5440313386779e-008
   1.50409751014e-009             -2.5374019910372e-008
   1.51913848524e-009             -2.5340595295322e-008
   1.53417946034e-009             -2.5509650327963e-008
   1.54922043544e-009             -2.5350784164741e-008
   1.56426141054e-009             -2.5548156119648e-008
   1.57930238564e-009             -2.5523279474019e-008
   1.59434336075e-009             -2.5490860456822e-008
   1.60938433585e-009             -2.5409323450511e-008
   1.62442531095e-009             -2.5397017475849e-008
   1.63946628605e-009             -2.5432612228442e-008
   1.65450726115e-009             -2.5316988943851e-008
   1.66954823625e-009             -2.5315427592303e-008
   1.68458921135e-009             -2.5251780613748e-008
   1.69963018645e-009             -2.5360549551086e-008
   1.71467116156e-009             -2.5233917102141e-008
   1.72971213666e-009             -2.5345041324877e-008
   1.74475311176e-009             -2.5405327420180e-008
   1.75979408686e-009             -2.5448305602506e-008
   1.77483506196e-009             -2.5553951836747e-008
   1.78987603706e-009             -2.5512852424444e-008
   1.80491701216e-009             -2.5348614027198e-008
   1.81995798727e-009             -2.5370579478671e-008
   1.83499896237e-009             -2.5553316689668e-008
   1.85003993747e-009             -2.5341442106406e-008
   1.86508091257e-009             -2.5458388562390e-008
   1.88012188767e-009             -2.5499117368854e-008
   1.89516286277e-009             -2.5535453178061e-008
   1.91020383787e-009             -2.5380583045170e-008
   1.92524481298e-009             -2.5255088619765e-008
   1.94028578808e-009             -2.5380794864240e-008
   1.95532676318e-009             -2.5411202530664e-008
   1.97036773828e-009             -2.5433273891671e-008
   1.98540871338e-009             -2.5315268805533e-008
   2.00044968848e-009             -2.5467465924421e-008
   2.01549066358e-009             -2.5488478655275e-008
   2.03053163868e-009             -2.5468789095815e-008
   2.04557261379e-009             -2.5367880103584e-008
   2.06061358889e-009             -2.5554322287522e-008
   2.07565456399e-009             -2.5691514056661e-008
   2.09069553909e-009             -2.5561097241390e-008
   2.10573651419e-009             -2.5359464404782e-008
   2.12077748929e-009             -2.5539793298082e-008
   2.13581846439e-009             -2.5459314921925e-008
   2.15085943950e-009             -2.5313919117989e-008
   2.16590041460e-009             -2.5509120935353e-008
   2.18094138970e-009             -2.5474161484904e-008
