# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -3.000e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-011 m
# Parameter mode                  Z before V
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.400e+001, 7.300e+001 [nm]
#                      end        -5.480e+001, 7.440e+001 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -1.712041381223e-010
   9.305912099305e-012             -1.663333757588e-010
   1.861182419861e-011             -1.594299035418e-010
   2.791773629792e-011             -1.599952175434e-010
   3.722364839722e-011             -1.711702863133e-010
   4.652956049653e-011             -1.620133957913e-010
   5.583547259583e-011             -1.605527967084e-010
   6.514138469514e-011             -1.659369154829e-010
   7.444729679444e-011             -1.713793817627e-010
   8.375320889375e-011             -1.596130340135e-010
   9.305912099305e-011             -1.627725658639e-010
   1.023650330924e-010             -1.691038014158e-010
   1.116709451917e-010             -1.682224107911e-010
   1.209768572910e-010             -1.582476495723e-010
   1.302827693903e-010             -1.659840292051e-010
   1.395886814896e-010             -1.717063881798e-010
   1.488945935889e-010             -1.677541138722e-010
   1.582005056882e-010             -1.611451657501e-010
   1.675064177875e-010             -1.728268970270e-010
   1.768123298868e-010             -1.696260333906e-010
   1.861182419861e-010             -1.649653552091e-010
   1.954241540854e-010             -1.648055029417e-010
   2.047300661847e-010             -1.762328244175e-010
   2.140359782840e-010             -1.699866121922e-010
   2.233418903833e-010             -1.639805314868e-010
   2.326478024826e-010             -1.700386450126e-010
   2.419537145819e-010             -1.796663917970e-010
   2.512596266812e-010             -1.688380580371e-010
   2.605655387806e-010             -1.695564014371e-010
   2.698714508799e-010             -1.771184754972e-010
   2.791773629792e-010             -1.790484369965e-010
   2.884832750785e-010             -1.679519003087e-010
   2.977891871778e-010             -1.732244473653e-010
   3.070950992771e-010             -1.831951001238e-010
   3.164010113764e-010             -1.814743599684e-010
   3.257069234757e-010             -1.697275120525e-010
   3.350128355750e-010             -1.825995361247e-010
   3.443187476743e-010             -1.871561732302e-010
   3.536246597736e-010             -1.813299773743e-010
   3.629305718729e-010             -1.778143283013e-010
   3.722364839722e-010             -1.904225603599e-010
   3.815423960715e-010             -1.913917378495e-010
   3.908483081708e-010             -1.828970264174e-010
   4.001542202701e-010             -1.854125862896e-010
   4.094601323694e-010             -2.015840893274e-010
   4.187660444687e-010             -1.941564583353e-010
   4.280719565681e-010             -1.906075669671e-010
   4.373778686674e-010             -1.978780831300e-010
   4.466837807667e-010             -2.089373212624e-010
   4.559896928660e-010             -1.986522131566e-010
   4.652956049653e-010             -2.002276050148e-010
   4.746015170646e-010             -2.126758589115e-010
   4.839074291639e-010             -2.181092730681e-010
   4.932133412632e-010             -2.064809701985e-010
   5.025192533625e-010             -2.156054781927e-010
   5.118251654618e-010             -2.308615085019e-010
   5.211310775611e-010             -2.257101687002e-010
   5.304369896604e-010             -2.176073024350e-010
   5.397429017597e-010             -2.345336122255e-010
   5.490488138590e-010             -2.447523846649e-010
   5.583547259583e-010             -2.401162006445e-010
   5.676606380576e-010             -2.383427183606e-010
   5.769665501569e-010             -2.622096745642e-010
   5.862724622562e-010             -2.615492963801e-010
   5.955783743556e-010             -2.499878097255e-010
   6.048842864549e-010             -2.626336719640e-010
   6.141901985542e-010             -2.864112676212e-010
   6.234961106535e-010             -2.820630412217e-010
   6.328020227528e-010             -2.761931538251e-010
   6.421079348521e-010             -2.956955772179e-010
   6.514138469514e-010             -3.158339076631e-010
   6.607197590507e-010             -3.060557921537e-010
   6.700256711500e-010             -3.113319916867e-010
   6.793315832493e-010             -3.418496576820e-010
   6.886374953486e-010             -3.486228444209e-010
   6.979434074479e-010             -3.341566395006e-010
   7.072493195472e-010             -3.541865931852e-010
   7.165552316465e-010             -3.819269615249e-010
   7.258611437458e-010             -3.853975511059e-010
   7.351670558451e-010             -3.801490161266e-010
   7.444729679444e-010             -4.141775134266e-010
   7.537788800437e-010             -4.392425694212e-010
   7.630847921431e-010             -4.259825814181e-010
   7.723907042424e-010             -4.433593111052e-010
   7.816966163417e-010             -4.864277244918e-010
   7.910025284410e-010             -4.898325372552e-010
   8.003084405403e-010             -4.840025369282e-010
   8.096143526396e-010             -5.199117264453e-010
   8.189202647389e-010             -5.714351177244e-010
   8.282261768382e-010             -5.683710047105e-010
   8.375320889375e-010             -5.702603176319e-010
   8.468380010368e-010             -6.216163260017e-010
   8.561439131361e-010             -6.537205408736e-010
   8.654498252354e-010             -6.429948771676e-010
   8.747557373347e-010             -6.732301156894e-010
   8.840616494340e-010             -7.559576420202e-010
   8.933675615333e-010             -7.554854915007e-010
   9.026734736326e-010             -7.463096338941e-010
   9.119793857319e-010             -8.009941291699e-010
   9.212852978312e-010             -8.921096651835e-010
   9.305912099306e-010             -8.815561760552e-010
   9.398971220299e-010             -8.803181876593e-010
   9.492030341292e-010             -9.665155174979e-010
   9.585089462285e-010             -1.026722352987e-009
   9.678148583278e-010             -9.991721897771e-010
   9.771207704271e-010             -1.069659086844e-009
   9.864266825264e-010             -1.160939165464e-009
   9.957325946257e-010             -1.194868514686e-009
   1.005038506725e-009             -1.164551728754e-009
   1.014344418824e-009             -1.272743613194e-009
   1.023650330924e-009             -1.373252494208e-009
   1.032956243023e-009             -1.383944482665e-009
   1.042262155122e-009             -1.378163522860e-009
   1.051568067222e-009             -1.543350070140e-009
   1.060873979321e-009             -1.574428611588e-009
   1.070179891420e-009             -1.597329202969e-009
   1.079485803519e-009             -1.665028508201e-009
   1.088791715619e-009             -1.826267420847e-009
   1.098097627718e-009             -1.819218626432e-009
   1.107403539817e-009             -1.811110865634e-009
   1.116709451917e-009             -1.964525028368e-009
   1.126015364016e-009             -2.149757174030e-009
   1.135321276115e-009             -2.065280584347e-009
   1.144627188215e-009             -2.143676823233e-009
   1.153933100314e-009             -2.308229463955e-009
   1.163239012413e-009             -2.435382015415e-009
   1.172544924512e-009             -2.344396789444e-009
   1.181850836612e-009             -2.537263481423e-009
   1.191156748711e-009             -2.743766486233e-009
   1.200462660810e-009             -2.764813897957e-009
   1.209768572910e-009             -2.661411203906e-009
   1.219074485009e-009             -2.914659872150e-009
   1.228380397108e-009             -3.086881342416e-009
   1.237686309208e-009             -3.057958162794e-009
   1.246992221307e-009             -3.062802273901e-009
   1.256298133406e-009             -3.273118064958e-009
   1.265604045506e-009             -3.297029623135e-009
   1.274909957605e-009             -3.296480411350e-009
   1.284215869704e-009             -3.297029623135e-009
   1.293521781803e-009             -3.297029623135e-009
   1.302827693903e-009             -3.297029623135e-009
   1.312133606002e-009             -3.297029623135e-009
   1.321439518101e-009             -3.297029623135e-009
   1.330745430201e-009             -3.297029623135e-009
   1.340051342300e-009             -3.297029623135e-009
   1.349357254399e-009             -3.297029623135e-009
   1.358663166499e-009             -3.297029623135e-009
   1.367969078598e-009             -3.297029623135e-009
   1.377274990697e-009             -3.297029623135e-009
   1.386580902797e-009             -3.297029623135e-009
   1.395886814896e-009             -3.297029623135e-009
   1.405192726995e-009             -3.297029623135e-009
   1.414498639094e-009             -3.297029623135e-009
   1.423804551194e-009             -3.297029623135e-009
   1.433110463293e-009             -3.297029623135e-009
   1.442416375392e-009             -3.297029623135e-009
   1.451722287492e-009             -3.297029623135e-009
   1.461028199591e-009             -3.297029623135e-009
   1.470334111690e-009             -3.297029623135e-009
   1.479640023790e-009             -3.297029623135e-009
   1.488945935889e-009             -3.297029623135e-009
   1.498251847988e-009             -3.297029623135e-009
   1.507557760087e-009             -3.297029623135e-009
   1.516863672187e-009             -3.297029623135e-009
   1.526169584286e-009             -3.297029623135e-009
   1.535475496385e-009             -3.297029623135e-009
   1.544781408485e-009             -3.297029623135e-009
   1.554087320584e-009             -3.297029623135e-009
   1.563393232683e-009             -3.297029623135e-009
   1.572699144783e-009             -3.297029623135e-009
   1.582005056882e-009             -3.297029623135e-009
   1.591310968981e-009             -3.297029623135e-009
   1.600616881081e-009             -3.297029623135e-009
   1.609922793180e-009             -3.297029623135e-009
   1.619228705279e-009             -3.297029623135e-009
   1.628534617378e-009             -3.297029623135e-009
   1.637840529478e-009             -3.297029623135e-009
   1.647146441577e-009             -3.297029623135e-009
   1.656452353676e-009             -3.297029623135e-009
   1.665758265776e-009             -3.297029623135e-009
   1.675064177875e-009             -3.297029623135e-009
   1.684370089974e-009             -3.297029623135e-009
   1.693676002074e-009             -3.297029623135e-009
   1.702981914173e-009             -3.297029623135e-009
   1.712287826272e-009             -3.297029623135e-009
   1.721593738372e-009             -3.297029623135e-009
   1.730899650471e-009             -3.297029623135e-009
   1.740205562570e-009             -3.297029623135e-009
   1.749511474669e-009             -3.297029623135e-009
   1.758817386769e-009             -3.297029623135e-009
   1.768123298868e-009             -3.297029623135e-009
   1.777429210967e-009             -3.297029623135e-009
   1.786735123067e-009             -3.297029623135e-009
   1.796041035166e-009             -3.297029623135e-009
   1.805346947265e-009             -3.297029623135e-009
   1.814652859365e-009             -3.297029623135e-009
   1.823958771464e-009             -3.297029623135e-009
   1.833264683563e-009             -3.297029623135e-009
   1.842570595662e-009             -3.297029623135e-009
   1.851876507762e-009             -3.297029623135e-009
   1.861182419861e-009             -3.297029623135e-009
   1.870488331960e-009             -3.297029623135e-009
   1.879794244060e-009             -3.297029623135e-009
