# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -2.600e-001, -4.520e+000 [nm]
#                      end        2.760e+000, -8.040e+000 [nm]
# 
# 
#             Position                            I(r)
# --------------------             -------------------
   0.000000000000e+000             -1.11861573292e-008
   4.637973695484e-012             -1.13845350370e-008
   9.275947390968e-012             -1.17199455721e-008
   1.391392108645e-011             -1.17074279334e-008
   1.855189478194e-011             -1.17864507125e-008
   2.318986847742e-011             -1.16200952100e-008
   2.782784217290e-011             -1.13110696398e-008
   3.246581586839e-011             -1.14449003706e-008
   3.710378956387e-011             -1.11649592954e-008
   4.174176325935e-011             -1.09342421188e-008
   4.637973695484e-011             -1.10225012018e-008
   5.101771065032e-011             -1.08835362620e-008
   5.565568434581e-011             -1.06612613004e-008
   6.029365804129e-011             -1.06686448852e-008
   6.493163173677e-011             -1.07450213215e-008
   6.956960543226e-011             -1.05219522709e-008
   7.420757912774e-011             -1.04296971577e-008
   7.884555282323e-011             -1.04260187009e-008
   8.348352651871e-011             -1.00686690753e-008
   8.812150021419e-011             -1.02346541271e-008
   9.275947390968e-011             -1.01191367520e-008
   9.739744760516e-011             -1.01688370110e-008
   1.020354213006e-010             -1.03455666858e-008
   1.066733949961e-010             -1.01393026718e-008
   1.113113686916e-010             -1.03338958582e-008
   1.159493423871e-010             -1.04277123230e-008
   1.205873160826e-010             -1.04494132333e-008
   1.252252897781e-010             -1.01258851897e-008
   1.298632634735e-010             -1.03166146164e-008
   1.345012371690e-010             -1.03445345718e-008
   1.391392108645e-010             -1.07299629394e-008
   1.437771845600e-010             -1.09116415203e-008
   1.484151582555e-010             -1.11569670797e-008
   1.530531319510e-010             -1.13362108267e-008
   1.576911056465e-010             -1.13955707175e-008
   1.623290793419e-010             -1.14109730342e-008
   1.669670530374e-010             -1.15542780939e-008
   1.716050267329e-010             -1.16408432446e-008
   1.762430004284e-010             -1.19351016452e-008
   1.808809741239e-010             -1.17086188342e-008
   1.855189478194e-010             -1.17178284669e-008
   1.901569215148e-010             -1.20585054816e-008
   1.947948952103e-010             -1.20259805548e-008
   1.994328689058e-010             -1.20478137357e-008
   2.040708426013e-010             -1.17777968336e-008
   2.087088162968e-010             -1.20131718588e-008
   2.133467899923e-010             -1.17254237157e-008
   2.179847636877e-010             -1.15993470204e-008
   2.226227373832e-010             -1.13489931616e-008
   2.272607110787e-010             -1.11790119245e-008
   2.318986847742e-010             -1.10730217556e-008
   2.365366584697e-010             -1.12409124037e-008
   2.411746321652e-010             -1.08132466002e-008
   2.458126058606e-010             -1.11380185768e-008
   2.504505795561e-010             -1.10796644389e-008
   2.550885532516e-010             -1.11104690722e-008
   2.597265269471e-010             -1.10293553939e-008
   2.643645006426e-010             -1.11816055451e-008
   2.690024743381e-010             -1.10014883158e-008
   2.736404480335e-010             -1.11952081750e-008
   2.782784217290e-010             -1.10783147514e-008
   2.829163954245e-010             -1.13334056971e-008
   2.875543691200e-010             -1.17883297927e-008
   2.921923428155e-010             -1.19515095598e-008
   2.968303165110e-010             -1.19344664982e-008
   3.014682902064e-010             -1.20278596350e-008
   3.061062639019e-010             -1.19066522973e-008
   3.107442375974e-010             -1.22980088077e-008
   3.153822112929e-010             -1.22245170494e-008
   3.200201849884e-010             -1.26460694072e-008
   3.246581586839e-010             -1.29195796182e-008
   3.292961323794e-010             -1.32153464932e-008
   3.339341060748e-010             -1.33156732156e-008
   3.385720797703e-010             -1.38167513840e-008
   3.432100534658e-010             -1.41416025989e-008
   3.478480271613e-010             -1.41183403371e-008
   3.524860008568e-010             -1.43742517329e-008
   3.571239745523e-010             -1.47520848517e-008
   3.617619482477e-010             -1.46912164865e-008
   3.663999219432e-010             -1.46783547582e-008
   3.710378956387e-010             -1.44639926189e-008
   3.756758693342e-010             -1.46131993053e-008
   3.803138430297e-010             -1.47707422971e-008
   3.849518167252e-010             -1.49922233249e-008
   3.895897904206e-010             -1.49075105832e-008
   3.942277641161e-010             -1.49731160353e-008
   3.988657378116e-010             -1.47664020221e-008
   4.035037115071e-010             -1.42771271069e-008
   4.081416852026e-010             -1.41397236738e-008
   4.127796588981e-010             -1.43623427251e-008
   4.174176325935e-010             -1.46103676596e-008
   4.220556062890e-010             -1.44313090605e-008
   4.266935799845e-010             -1.45148837786e-008
   4.313315536800e-010             -1.44296683155e-008
   4.359695273755e-010             -1.45531513902e-008
   4.406075010710e-010             -1.46394256385e-008
   4.452454747664e-010             -1.46935454108e-008
   4.498834484619e-010             -1.48547139822e-008
   4.545214221574e-010             -1.48268469041e-008
   4.591593958529e-010             -1.45762548652e-008
   4.637973695484e-010             -1.48461660128e-008
   4.684353432439e-010             -1.49995010002e-008
   4.730733169394e-010             -1.56924201027e-008
   4.777112906348e-010             -1.57411676410e-008
   4.823492643303e-010             -1.61328946022e-008
   4.869872380258e-010             -1.63018172091e-008
   4.916252117213e-010             -1.63340774396e-008
   4.962631854168e-010             -1.69690392160e-008
   5.009011591123e-010             -1.71131116935e-008
   5.055391328077e-010             -1.77545044891e-008
   5.101771065032e-010             -1.76174449906e-008
   5.148150801987e-010             -1.78220946208e-008
   5.194530538942e-010             -1.78595682985e-008
   5.240910275897e-010             -1.85646874661e-008
   5.287290012852e-010             -1.87791289987e-008
   5.333669749806e-010             -1.94288315837e-008
   5.380049486761e-010             -1.91015190187e-008
