# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -2.742e+001, 6.840e+000 [nm]
#                      end        -2.742e+001, -1.860e+000 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -1.821890710044e-008
   4.350000000000e-011             -1.811205895579e-008
   8.700000000000e-011             -1.828108995333e-008
   1.305000000000e-010             -1.837410069934e-008
   1.740000000000e-010             -1.837085068771e-008
   2.175000000000e-010             -1.835534587294e-008
   2.610000000000e-010             -1.841047310394e-008
   3.045000000000e-010             -1.843959512475e-008
   3.480000000000e-010             -1.838863728698e-008
   3.915000000000e-010             -1.838134844702e-008
   4.350000000000e-010             -1.853049016111e-008
   4.785000000000e-010             -1.863693622168e-008
   5.220000000000e-010             -1.857984989688e-008
   5.655000000000e-010             -1.867945277489e-008
   6.090000000000e-010             -1.871414768410e-008
   6.525000000000e-010             -1.860102746205e-008
   6.960000000000e-010             -1.848671370311e-008
   7.395000000000e-010             -1.860419296314e-008
   7.830000000000e-010             -1.862877917164e-008
   8.265000000000e-010             -1.881352757835e-008
   8.700000000000e-010             -1.888301477771e-008
   9.135000000000e-010             -1.880941974600e-008
   9.570000000000e-010             -1.870150103118e-008
   1.000500000000e-009             -1.866405557537e-008
   1.044000000000e-009             -1.877295755865e-008
   1.087500000000e-009             -1.886272341019e-008
   1.131000000000e-009             -1.877973933539e-008
   1.174500000000e-009             -1.875684597373e-008
   1.218000000000e-009             -1.885485059468e-008
   1.261500000000e-009             -1.883793732264e-008
   1.305000000000e-009             -1.876034176371e-008
   1.348500000000e-009             -1.885305524973e-008
   1.392000000000e-009             -1.895816449317e-008
   1.435500000000e-009             -1.888984012777e-008
   1.479000000000e-009             -1.892471940951e-008
   1.522500000000e-009             -1.899211664005e-008
   1.566000000000e-009             -1.907034470995e-008
   1.609500000000e-009             -1.892370776411e-008
   1.653000000000e-009             -1.891564809502e-008
   1.696500000000e-009             -1.902565135139e-008
   1.740000000000e-009             -1.912783327389e-008
   1.783500000000e-009             -1.912362542449e-008
   1.827000000000e-009             -1.917653723891e-008
   1.870500000000e-009             -1.921483043620e-008
   1.914000000000e-009             -1.914091519484e-008
   1.957500000000e-009             -1.906400610957e-008
   2.001000000000e-009             -1.913465846889e-008
   2.044500000000e-009             -1.930583572392e-008
   2.088000000000e-009             -1.929705639722e-008
   2.131500000000e-009             -1.919673649770e-008
   2.175000000000e-009             -1.930126688272e-008
   2.218500000000e-009             -1.915317511514e-008
   2.262000000000e-009             -1.909907999814e-008
   2.305500000000e-009             -1.921094279645e-008
   2.349000000000e-009             -1.935192234335e-008
   2.392500000000e-009             -1.922257268681e-008
   2.436000000000e-009             -1.909183225046e-008
   2.479500000000e-009             -1.918008435547e-008
   2.523000000000e-009             -1.924572733334e-008
   2.566500000000e-009             -1.913486346509e-008
   2.610000000000e-009             -1.920077020887e-008
   2.653500000000e-009             -1.930329001845e-008
   2.697000000000e-009             -1.925431205322e-008
   2.740500000000e-009             -1.915699886802e-008
   2.784000000000e-009             -1.927567647196e-008
   2.827500000000e-009             -1.931282234179e-008
   2.871000000000e-009             -1.927168897021e-008
   2.914500000000e-009             -1.917576889082e-008
   2.958000000000e-009             -1.929764285382e-008
   3.001500000000e-009             -1.934997332878e-008
   3.045000000000e-009             -1.931233063003e-008
   3.088500000000e-009             -1.934675929228e-008
   3.132000000000e-009             -1.939111708974e-008
   3.175500000000e-009             -1.934283815845e-008
   3.219000000000e-009             -1.929624711191e-008
   3.262500000000e-009             -1.938391027927e-008
   3.306000000000e-009             -1.959283009505e-008
   3.349500000000e-009             -1.943164617222e-008
   3.393000000000e-009             -1.988274139776e-008
   3.436500000000e-009             -2.005733008730e-008
   3.480000000000e-009             -2.002189241576e-008
   3.523500000000e-009             -1.982741707888e-008
   3.567000000000e-009             -1.985410597156e-008
   3.610500000000e-009             -1.987456139807e-008
   3.654000000000e-009             -1.982679464715e-008
   3.697500000000e-009             -1.963861449239e-008
   3.741000000000e-009             -1.953460404100e-008
   3.784500000000e-009             -1.938547752330e-008
   3.828000000000e-009             -1.922251887919e-008
   3.871500000000e-009             -1.914815022717e-008
   3.915000000000e-009             -1.927329467041e-008
   3.958500000000e-009             -1.953495479849e-008
   4.002000000000e-009             -1.967063297617e-008
   4.045500000000e-009             -1.956856642218e-008
   4.089000000000e-009             -1.936154693048e-008
   4.132500000000e-009             -1.917535145529e-008
   4.176000000000e-009             -1.915313929507e-008
   4.219500000000e-009             -1.926462807611e-008
   4.263000000000e-009             -1.970819116438e-008
   4.306500000000e-009             -1.947904402301e-008
   4.350000000000e-009             -1.916427483757e-008
   4.393500000000e-009             -1.922487245887e-008
   4.437000000000e-009             -1.920660949929e-008
   4.480500000000e-009             -1.899041867605e-008
   4.524000000000e-009             -1.916905115601e-008
   4.567500000000e-009             -1.951184372529e-008
   4.611000000000e-009             -1.931364961466e-008
   4.654500000000e-009             -1.921321961885e-008
   4.698000000000e-009             -1.923539844004e-008
   4.741500000000e-009             -1.906814479989e-008
   4.785000000000e-009             -1.889786134069e-008
   4.828500000000e-009             -1.931279939214e-008
   4.872000000000e-009             -1.945958752655e-008
