# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      5.880e+000, 1.182e+001 [nm]
#                      end        1.560e+000, -7.260e+000 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -2.43426365737e-008
   9.78147228182e-011             -2.43858574331e-008
   1.95629445636e-010             -2.43608612321e-008
   2.93444168455e-010             -2.42832349703e-008
   3.91258891273e-010             -2.42335168788e-008
   4.89073614091e-010             -2.42334194979e-008
   5.86888336909e-010             -2.40683684039e-008
   6.84703059727e-010             -2.40653027648e-008
   7.82517782546e-010             -2.41472520895e-008
   8.80332505364e-010             -2.42171156321e-008
   9.78147228182e-010             -2.40922529424e-008
   1.07596195100e-009             -2.40888672487e-008
   1.17377667382e-009             -2.40685885965e-008
   1.27159139664e-009             -2.39102757059e-008
   1.36940611945e-009             -2.36823193103e-008
   1.46722084227e-009             -2.37477368233e-008
   1.56503556509e-009             -2.37185636310e-008
   1.66285028791e-009             -2.37612132302e-008
   1.76066501073e-009             -2.34104994650e-008
   1.85847973355e-009             -2.28943937726e-008
   1.95629445636e-009             -2.25216956380e-008
   2.05410917918e-009             -2.22350495433e-008
   2.15192390200e-009             -2.18961576393e-008
   2.24973862482e-009             -2.16441245794e-008
   2.34755334764e-009             -2.07559073640e-008
   2.44536807045e-009             -1.93106582518e-008
   2.54318279327e-009             -1.92832855216e-008
   2.64099751609e-009             -1.64203549443e-008
   2.73881223891e-009             -1.51307630759e-008
   2.83662696173e-009             -1.44952497325e-008
   2.93444168455e-009             -1.44910034269e-008
   3.03225640736e-009             -1.40970329824e-008
   3.13007113018e-009             -1.37326942579e-008
   3.22788585300e-009             -1.37263145653e-008
   3.32570057582e-009             -1.40615339050e-008
   3.42351529864e-009             -1.39931813177e-008
   3.52133002145e-009             -1.37772006079e-008
   3.61914474427e-009             -1.41345835724e-008
   3.71695946709e-009             -1.43174572408e-008
   3.81477418991e-009             -1.40901590969e-008
   3.91258891273e-009             -1.42322859713e-008
   4.01040363555e-009             -1.44400815643e-008
   4.10821835836e-009             -1.45864804850e-008
   4.20603308118e-009             -1.43725024423e-008
   4.30384780400e-009             -1.45284208160e-008
   4.40166252682e-009             -1.48136172060e-008
   4.49947724964e-009             -1.44278652173e-008
   4.59729197246e-009             -1.44425069392e-008
   4.69510669527e-009             -1.46981280528e-008
   4.79292141809e-009             -1.45534835398e-008
   4.89073614091e-009             -1.43449298330e-008
   4.98855086373e-009             -1.42984822218e-008
   5.08636558655e-009             -1.43716111275e-008
   5.18418030936e-009             -1.40943567120e-008
   5.28199503218e-009             -1.36749112252e-008
   5.37980975500e-009             -1.39916908310e-008
   5.47762447782e-009             -1.39821225325e-008
   5.57543920064e-009             -1.35819313371e-008
   5.67325392346e-009             -1.34015290980e-008
   5.77106864627e-009             -1.35576394424e-008
   5.86888336909e-009             -1.33476132364e-008
   5.96669809191e-009             -1.30184482625e-008
   6.06451281473e-009             -1.29677030191e-008
   6.16232753755e-009             -1.34500075982e-008
