# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      4.311e-001, -5.542e-001 [nm]
#                      end        1.314e+000, -2.381e+000 [nm]
# 
# 
#             Position                            I(r)
# --------------------             -------------------
   0.000000000000e+000             -5.51847539891e-009
   2.028889755202e-012             -5.53131061111e-009
   4.057779510405e-012             -5.47007179519e-009
   6.086669265607e-012             -5.56769929755e-009
   8.115559020809e-012             -5.39642125014e-009
   1.014444877601e-011             -5.24650002326e-009
   1.217333853121e-011             -5.20505667633e-009
   1.420222828642e-011             -5.06434523717e-009
   1.623111804162e-011             -5.05886709361e-009
   1.826000779682e-011             -5.01591527237e-009
   2.028889755202e-011             -4.71329405015e-009
   2.231778730723e-011             -4.82775295012e-009
   2.434667706243e-011             -4.81422955853e-009
   2.637556681763e-011             -4.83725364016e-009
   2.840445657283e-011             -4.97362495930e-009
   3.043334632804e-011             -5.00654685295e-009
   3.246223608324e-011             -4.94012095086e-009
   3.449112583844e-011             -4.90262091209e-009
   3.652001559364e-011             -4.91431810076e-009
   3.854890534884e-011             -4.96920544589e-009
   4.057779510405e-011             -5.01374513483e-009
   4.260668485925e-011             -5.14080106685e-009
   4.463557461445e-011             -5.17274356867e-009
   4.666446436965e-011             -5.23673463691e-009
   4.869335412486e-011             -5.22554016964e-009
   5.072224388006e-011             -5.22736621749e-009
   5.275113363526e-011             -5.22305261362e-009
   5.478002339046e-011             -5.23107134550e-009
   5.680891314567e-011             -5.33317123851e-009
   5.883780290087e-011             -5.24112778924e-009
   6.086669265607e-011             -5.30368977655e-009
   6.289558241127e-011             -5.34198390423e-009
   6.492447216648e-011             -5.36622524772e-009
   6.695336192168e-011             -5.41346431174e-009
   6.898225167688e-011             -5.37575245391e-009
   7.101114143208e-011             -5.42214470685e-009
   7.304003118728e-011             -5.48060475430e-009
   7.506892094249e-011             -5.37755214068e-009
   7.709781069769e-011             -5.34150754392e-009
   7.912670045289e-011             -5.30538355378e-009
   8.115559020809e-011             -5.46088867869e-009
   8.318447996330e-011             -5.34738265441e-009
   8.521336971850e-011             -5.18494378886e-009
   8.724225947370e-011             -5.25216346974e-009
   8.927114922890e-011             -5.09999286700e-009
