# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -3.000e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-011 m
# Parameter mode                  Z before V
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -1.134e+001, -1.673e+001 [nm]
#                      end        -1.060e+001, -1.668e+001 [nm]
# 
# 
#              Position                              I(r)
# ---------------------             ---------------------
   0.0000000000000e+000             -1.3233864997162e-009
   7.3992089178814e-013             -1.4066385916763e-009
   1.4798417835763e-012             -1.4902247125114e-009
   2.2197626753644e-012             -1.3799530827961e-009
   2.9596835671526e-012             -1.4011598647033e-009
   3.6996044589407e-012             -1.5685484545756e-009
   4.4395253507288e-012             -1.4557952165915e-009
   5.1794462425170e-012             -1.3912196646016e-009
   5.9193671343051e-012             -1.3692850296520e-009
   6.6592880260932e-012             -1.3932223255820e-009
   7.3992089178814e-012             -1.3322759472834e-009
   8.1391298096695e-012             -1.2756029157786e-009
   8.8790507014577e-012             -1.3905676553327e-009
   9.6189715932458e-012             -1.5198296708518e-009
   1.0358892485034e-011             -1.3020552649320e-009
   1.1098813376822e-011             -1.2944005601385e-009
   1.1838734268610e-011             -1.4647349482735e-009
   1.2578655160398e-011             -1.3849668843670e-009
   1.3318576052186e-011             -1.2874048149128e-009
   1.4058496943975e-011             -1.3204768116874e-009
   1.4798417835763e-011             -1.4278475798083e-009
   1.5538338727551e-011             -1.3835459942589e-009
   1.6278259619339e-011             -1.3607621976823e-009
   1.7018180511127e-011             -1.3549436844629e-009
   1.7758101402915e-011             -1.4158908488346e-009
   1.8498022294703e-011             -1.2928472289925e-009
   1.9237943186492e-011             -1.2984049946963e-009
   1.9977864078280e-011             -1.3844447798220e-009
   2.0717784970068e-011             -1.3889978934162e-009
   2.1457705861856e-011             -1.2918645869301e-009
   2.2197626753644e-011             -1.3778288077067e-009
   2.2937547645432e-011             -1.3987415737030e-009
   2.3677468537220e-011             -1.3466259653769e-009
   2.4417389429009e-011             -1.2759197032451e-009
   2.5157310320797e-011             -1.3642963317560e-009
   2.5897231212585e-011             -1.3795429291879e-009
   2.6637152104373e-011             -1.4568952875377e-009
   2.7377072996161e-011             -1.3707578773508e-009
   2.8116993887949e-011             -1.4250716762042e-009
   2.8856914779737e-011             -1.3531341180452e-009
   2.9596835671525e-011             -1.3126209243759e-009
   3.0336756563314e-011             -1.3591239445395e-009
   3.1076677455102e-011             -1.4160887872657e-009
   3.1816598346890e-011             -1.3076835991217e-009
   3.2556519238678e-011             -1.2919986001143e-009
   3.3296440130466e-011             -1.3766836005035e-009
   3.4036361022254e-011             -1.3743481772699e-009
   3.4776281914042e-011             -1.2654443654448e-009
   3.5516202805831e-011             -1.3039583986155e-009
   3.6256123697619e-011             -1.4578114941392e-009
   3.6996044589407e-011             -1.4989175650341e-009
   3.7735965481195e-011             -1.4744193184224e-009
   3.8475886372983e-011             -1.6758595563692e-009
   3.9215807264771e-011             -1.6728666965845e-009
   3.9955728156559e-011             -1.4031551209363e-009
   4.0695649048348e-011             -1.3545066523741e-009
   4.1435569940136e-011             -1.4631223561191e-009
   4.2175490831924e-011             -1.5113077001850e-009
   4.2915411723712e-011             -1.3838533227480e-009
   4.3655332615500e-011             -1.4885787260672e-009
   4.4395253507288e-011             -1.4469563064635e-009
   4.5135174399076e-011             -1.4093606861190e-009
   4.5875095290865e-011             -1.3691955954112e-009
   4.6615016182653e-011             -1.5749245730602e-009
   4.7354937074441e-011             -1.5225867593660e-009
   4.8094857966229e-011             -1.3771421359910e-009
   4.8834778858017e-011             -1.3399771056204e-009
   4.9574699749805e-011             -1.4270868130247e-009
   5.0314620641593e-011             -1.4091517180994e-009
   5.1054541533381e-011             -1.3512515235924e-009
   5.1794462425170e-011             -1.3986342870048e-009
   5.2534383316958e-011             -1.4623695774964e-009
   5.3274304208746e-011             -1.3944475863487e-009
   5.4014225100534e-011             -1.3430523756527e-009
   5.4754145992322e-011             -1.4408600054442e-009
   5.5494066884110e-011             -1.4879623173128e-009
   5.6233987775898e-011             -1.3626989298505e-009
   5.6973908667687e-011             -1.3706161063004e-009
   5.7713829559475e-011             -1.4811736378712e-009
   5.8453750451263e-011             -1.4394623674404e-009
   5.9193671343051e-011             -1.3065278935436e-009
   5.9933592234839e-011             -1.3762501963264e-009
   6.0673513126627e-011             -1.4671046286350e-009
   6.1413434018415e-011             -1.4188079416107e-009
   6.2153354910204e-011             -1.3244213772584e-009
   6.2893275801992e-011             -1.4105672822551e-009
   6.3633196693780e-011             -1.4519953145743e-009
   6.4373117585568e-011             -1.4261223013089e-009
   6.5113038477356e-011             -1.3467496828456e-009
   6.5852959369144e-011             -1.4498156090478e-009
   6.6592880260932e-011             -1.4255515354603e-009
   6.7332801152721e-011             -1.3498565999973e-009
   6.8072722044509e-011             -1.3512845386634e-009
   6.8812642936297e-011             -1.4445476510001e-009
   6.9552563828085e-011             -1.3769092556886e-009
   7.0292484719873e-011             -1.3533429095053e-009
   7.1032405611661e-011             -1.3967942924950e-009
   7.1772326503449e-011             -1.4460815345130e-009
   7.2512247395238e-011             -1.3417420930947e-009
   7.3252168287026e-011             -1.3630517753507e-009
   7.3992089178814e-011             -1.4158366865544e-009
   7.4732010070602e-011             -1.4029875599323e-009
   7.5471930962390e-011             -1.3220126220006e-009
   7.6211851854178e-011             -1.4037979506521e-009
   7.6951772745966e-011             -1.4524948502231e-009
   7.7691693637755e-011             -1.4017151102137e-009
   7.8431614529543e-011             -1.3059659786940e-009
   7.9171535421331e-011             -1.4440002907856e-009
   7.9911456313119e-011             -1.5210129657541e-009
   8.0651377204907e-011             -1.3731579873396e-009
   8.1391298096695e-011             -1.3438104295629e-009
   8.2131218988483e-011             -1.4605506043014e-009
   8.2871139880272e-011             -1.4823357072639e-009
   8.3611060772060e-011             -1.3310636705408e-009
   8.4350981663848e-011             -1.3641248910513e-009
   8.5090902555636e-011             -1.4864619585902e-009
   8.5830823447424e-011             -1.3936987365563e-009
   8.6570744339212e-011             -1.3413114263558e-009
   8.7310665231000e-011             -1.3885569570618e-009
   8.8050586122789e-011             -1.4603368937430e-009
   8.8790507014577e-011             -1.3481256163266e-009
   8.9530427906365e-011             -1.3136985292910e-009
   9.0270348798153e-011             -1.3548577998335e-009
   9.1010269689941e-011             -1.3699929268772e-009
   9.1750190581729e-011             -1.2793934110184e-009
   9.2490111473517e-011             -1.3350986345204e-009
   9.3230032365306e-011             -1.3549205336884e-009
   9.3969953257094e-011             -1.2991615010250e-009
   9.4709874148882e-011             -1.2690008642198e-009
   9.5449795040670e-011             -1.3712524693366e-009
   9.6189715932458e-011             -1.3829226382763e-009
   9.6929636824246e-011             -1.3126302559236e-009
   9.7669557716034e-011             -1.3073129779290e-009
   9.8409478607823e-011             -1.4070538655069e-009
   9.9149399499611e-011             -1.3287774904892e-009
   9.9889320391399e-011             -1.2810262614439e-009
   1.0062924128319e-010             -1.3342754378711e-009
   1.0136916217498e-010             -1.4185983886422e-009
   1.0210908306676e-010             -1.3020596773815e-009
   1.0284900395855e-010             -1.2654646774513e-009
   1.0358892485034e-010             -1.3564422699151e-009
   1.0432884574213e-010             -1.3991382612032e-009
   1.0506876663392e-010             -1.2978588765388e-009
