# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -9.300e+000, 1.800e-001 [nm]
#                      end        -1.440e+000, -6.240e+000 [nm]
# 
# 
#            Position                              I(r)
# -------------------             ---------------------
   0.00000000000e+000             -2.1926619113337e-008
   5.07434724866e-011             -2.1935721130735e-008
   1.01486944973e-010             -2.2087411186404e-008
   1.52230417460e-010             -2.2200129324381e-008
   2.02973889946e-010             -2.2201881096001e-008
   2.53717362433e-010             -2.2316238273194e-008
   3.04460834920e-010             -2.2176121819225e-008
   3.55204307406e-010             -2.2011011645397e-008
   4.05947779893e-010             -2.1940546294717e-008
   4.56691252380e-010             -2.2070884646994e-008
   5.07434724866e-010             -2.2095673215587e-008
   5.58178197353e-010             -2.2033508195196e-008
   6.08921669839e-010             -2.2076649506117e-008
   6.59665142326e-010             -2.2207179984183e-008
   7.10408614813e-010             -2.2207963683729e-008
   7.61152087299e-010             -2.2189926033897e-008
   8.11895559786e-010             -2.2126185861155e-008
   8.62639032272e-010             -2.2166760998000e-008
   9.13382504759e-010             -2.2197627192234e-008
   9.64125977246e-010             -2.2184898664889e-008
   1.01486944973e-009             -2.2188486718665e-008
   1.06561292222e-009             -2.2207208206051e-008
   1.11635639471e-009             -2.2178613717068e-008
   1.16709986719e-009             -2.2343849338647e-008
   1.21784333968e-009             -2.2481827288375e-008
   1.26858681217e-009             -2.2481927150367e-008
   1.31933028465e-009             -2.2397985392858e-008
   1.37007375714e-009             -2.2172984539999e-008
   1.42081722963e-009             -2.2230923723426e-008
   1.47156070211e-009             -2.1983475011242e-008
   1.52230417460e-009             -2.1849576827056e-008
   1.57304764709e-009             -2.1980706477074e-008
   1.62379111957e-009             -2.2206091581510e-008
   1.67453459206e-009             -2.2125591806355e-008
   1.72527806454e-009             -2.2010881080494e-008
   1.77602153703e-009             -2.2014517824745e-008
   1.82676500952e-009             -2.1953044240103e-008
   1.87750848200e-009             -2.1883726216874e-008
   1.92825195449e-009             -2.1896777434911e-008
   1.97899542698e-009             -2.1878980446278e-008
   2.02973889946e-009             -2.1796252539193e-008
   2.08048237195e-009             -2.1936799454170e-008
   2.13122584444e-009             -2.2051722619361e-008
   2.18196931692e-009             -2.1871225635380e-008
   2.23271278941e-009             -2.1670595915583e-008
   2.28345626190e-009             -2.1703241948239e-008
   2.33419973438e-009             -2.1970643985796e-008
   2.38494320687e-009             -2.2006242925150e-008
   2.43568667936e-009             -2.1844462311402e-008
   2.48643015184e-009             -2.1816631053358e-008
   2.53717362433e-009             -2.1816177797764e-008
   2.58791709682e-009             -2.1784315464653e-008
   2.63866056930e-009             -2.1735012172619e-008
   2.68940404179e-009             -2.1749121090419e-008
   2.74014751428e-009             -2.1745463877561e-008
   2.79089098676e-009             -2.1785485896820e-008
   2.84163445925e-009             -2.1983846392408e-008
   2.89237793174e-009             -2.1915434880367e-008
   2.94312140422e-009             -2.1680153824683e-008
   2.99386487671e-009             -2.1651774566205e-008
   3.04460834920e-009             -2.1825144133108e-008
   3.09535182168e-009             -2.2136745181349e-008
   3.14609529417e-009             -2.1962538262339e-008
   3.19683876666e-009             -2.1885898060134e-008
   3.24758223914e-009             -2.1932745274388e-008
   3.29832571163e-009             -2.1910550946673e-008
   3.34906918412e-009             -2.1876130037681e-008
   3.39981265660e-009             -2.1852591139574e-008
   3.45055612909e-009             -2.1929318488424e-008
   3.50129960158e-009             -2.1946851556079e-008
   3.55204307406e-009             -2.2088171781234e-008
   3.60278654655e-009             -2.2131679356169e-008
   3.65353001904e-009             -2.1891514366791e-008
   3.70427349152e-009             -2.1857897781017e-008
   3.75501696401e-009             -2.1876662686660e-008
   3.80576043650e-009             -2.2398469351362e-008
   3.85650390898e-009             -2.2240210113353e-008
   3.90724738147e-009             -2.2133669307944e-008
   3.95799085396e-009             -2.2154849509219e-008
   4.00873432644e-009             -2.2126913272031e-008
   4.05947779893e-009             -2.2145063654267e-008
   4.11022127142e-009             -2.2118092853045e-008
   4.16096474390e-009             -2.2190614988603e-008
   4.21170821639e-009             -2.2219329653119e-008
   4.26245168888e-009             -2.2328303586658e-008
   4.31319516136e-009             -2.2244881607716e-008
   4.36393863385e-009             -2.2210355719580e-008
   4.41468210634e-009             -2.2172013831816e-008
   4.46542557882e-009             -2.2119488750019e-008
   4.51616905131e-009             -2.2504116360930e-008
   4.56691252380e-009             -2.2560057994387e-008
   4.61765599628e-009             -2.2413730868830e-008
   4.66839946877e-009             -2.2306736652762e-008
   4.71914294126e-009             -2.2321065918219e-008
   4.76988641374e-009             -2.2420873637365e-008
   4.82062988623e-009             -2.2316082122533e-008
   4.87137335872e-009             -2.2342758299865e-008
   4.92211683120e-009             -2.2352170137543e-008
   4.97286030369e-009             -2.2438327466700e-008
   5.02360377618e-009             -2.2330034889671e-008
   5.07434724866e-009             -2.2334916187257e-008
   5.12509072115e-009             -2.2269473088434e-008
   5.17583419363e-009             -2.2187295817891e-008
   5.22657766612e-009             -2.2440609251190e-008
   5.27732113861e-009             -2.2621790072726e-008
   5.32806461109e-009             -2.2467759307789e-008
   5.37880808358e-009             -2.2301514676922e-008
   5.42955155607e-009             -2.2162686349610e-008
   5.48029502855e-009             -2.2341334336088e-008
   5.53103850104e-009             -2.2262345516290e-008
   5.58178197353e-009             -2.2213316379538e-008
   5.63252544601e-009             -2.2234486191444e-008
   5.68326891850e-009             -2.2267946626556e-008
   5.73401239099e-009             -2.2169158151002e-008
   5.78475586347e-009             -2.2037554776784e-008
   5.83549933596e-009             -2.2001699669711e-008
   5.88624280845e-009             -2.1951343795066e-008
   5.93698628093e-009             -2.2023791499325e-008
   5.98772975342e-009             -2.2311180201275e-008
   6.03847322591e-009             -2.2445060397897e-008
   6.08921669839e-009             -2.2385546217184e-008
   6.13996017088e-009             -2.2269624121943e-008
   6.19070364337e-009             -2.2276177952829e-008
   6.24144711585e-009             -2.2275847508877e-008
   6.29219058834e-009             -2.2253148754051e-008
   6.34293406083e-009             -2.2240182046551e-008
   6.39367753331e-009             -2.2254081006063e-008
   6.44442100580e-009             -2.2207133929817e-008
   6.49516447829e-009             -2.2090166850160e-008
   6.54590795077e-009             -2.2139385631658e-008
   6.59665142326e-009             -2.2196843492689e-008
   6.64739489575e-009             -2.2161498084945e-008
   6.69813836823e-009             -2.2113646823489e-008
   6.74888184072e-009             -2.2257197816682e-008
   6.79962531321e-009             -2.2215004109228e-008
   6.85036878569e-009             -2.2128624106437e-008
   6.90111225818e-009             -2.2173371117555e-008
   6.95185573067e-009             -2.2216771232303e-008
   7.00259920315e-009             -2.2214602025152e-008
   7.05334267564e-009             -2.2179279567058e-008
   7.10408614813e-009             -2.2181566623765e-008
   7.15482962061e-009             -2.2175919459133e-008
   7.20557309310e-009             -2.2042963761262e-008
   7.25631656559e-009             -2.2039562561057e-008
   7.30706003807e-009             -2.2140653444774e-008
   7.35780351056e-009             -2.2223360883251e-008
   7.40854698305e-009             -2.1919061390315e-008
   7.45929045553e-009             -2.1937219370745e-008
   7.51003392802e-009             -2.2051358991456e-008
   7.56077740051e-009             -2.2219360511095e-008
   7.61152087299e-009             -2.2010919536665e-008
   7.66226434548e-009             -2.2022723565259e-008
   7.71300781797e-009             -2.2077973607902e-008
   7.76375129045e-009             -2.2022621067159e-008
   7.81449476294e-009             -2.2047466079486e-008
   7.86523823543e-009             -2.2066438617439e-008
   7.91598170791e-009             -2.2113677681465e-008
   7.96672518040e-009             -2.2078424382453e-008
   8.01746865289e-009             -2.2132204406953e-008
   8.06821212537e-009             -2.2254593186435e-008
   8.11895559786e-009             -2.2245104436416e-008
   8.16969907035e-009             -2.2107459256617e-008
   8.22044254283e-009             -2.2168594799113e-008
   8.27118601532e-009             -2.2273376079641e-008
   8.32192948781e-009             -2.2281768828793e-008
   8.37267296029e-009             -2.2258841973050e-008
   8.42341643278e-009             -2.2353578749864e-008
   8.47415990526e-009             -2.2374141636558e-008
   8.52490337775e-009             -2.2317493215897e-008
   8.57564685024e-009             -2.2303724821287e-008
   8.62639032272e-009             -2.2376810308735e-008
   8.67713379521e-009             -2.2383446014049e-008
   8.72787726770e-009             -2.2317892818930e-008
   8.77862074018e-009             -2.2373834297322e-008
   8.82936421267e-009             -2.2449050690815e-008
   8.88010768516e-009             -2.2354111553908e-008
   8.93085115764e-009             -2.2166072043294e-008
   8.98159463013e-009             -2.2338422366605e-008
   9.03233810262e-009             -2.2397708756532e-008
   9.08308157510e-009             -2.2387666733862e-008
   9.13382504759e-009             -2.2366397059964e-008
   9.18456852008e-009             -2.2390886042581e-008
   9.23531199256e-009             -2.2350974119617e-008
   9.28605546505e-009             -2.2275358433221e-008
   9.33679893754e-009             -2.2279589232272e-008
   9.38754241002e-009             -2.2373439966506e-008
   9.43828588251e-009             -2.2254290964351e-008
   9.48902935500e-009             -2.2259997053761e-008
   9.53977282748e-009             -2.2348948347780e-008
   9.59051629997e-009             -2.2298505481555e-008
   9.64125977246e-009             -2.2063454852766e-008
   9.69200324494e-009             -2.2162422583696e-008
   9.74274671743e-009             -2.2298543782661e-008
   9.79349018992e-009             -2.2264852920653e-008
   9.84423366240e-009             -2.2154921149343e-008
   9.89497713489e-009             -2.2164604661260e-008
   9.94572060738e-009             -2.2150977065856e-008
   9.99646407986e-009             -2.2050362697514e-008
   1.00472075524e-008             -2.2036596939013e-008
   1.00979510248e-008             -2.2077615097148e-008
