# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -3.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -1.482e+000, -1.073e+001 [nm]
#                      end        -1.267e+001, -9.438e+000 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -1.56434074028e-009
   1.12667483330e-011             -1.53557381879e-009
   2.25334966661e-011             -1.53030749430e-009
   3.38002449991e-011             -1.53660593279e-009
   4.50669933321e-011             -1.55147901192e-009
   5.63337416652e-011             -1.53253050908e-009
   6.76004899982e-011             -1.48039541627e-009
   7.88672383313e-011             -1.50111708974e-009
   9.01339866643e-011             -1.49505683140e-009
   1.01400734997e-010             -1.47232380716e-009
   1.12667483330e-010             -1.42378793283e-009
   1.23934231663e-010             -1.44667974383e-009
   1.35200979996e-010             -1.43442664640e-009
   1.46467728329e-010             -1.47822543379e-009
   1.57734476663e-010             -1.48915520476e-009
   1.69001224996e-010             -1.50826249438e-009
   1.80267973329e-010             -1.53115430539e-009
   1.91534721662e-010             -1.55777760548e-009
   2.02801469995e-010             -1.53028097815e-009
   2.14068218328e-010             -1.52824326629e-009
   2.25334966661e-010             -1.51403185039e-009
   2.36601714994e-010             -1.55690427825e-009
   2.47868463327e-010             -1.57611747740e-009
   2.59135211660e-010             -1.57884321357e-009
   2.70401959993e-010             -1.55513110763e-009
   2.81668708326e-010             -1.59882398549e-009
   2.92935456659e-010             -1.62989316007e-009
   3.04202204992e-010             -1.62261548481e-009
   3.15468953325e-010             -1.64632759075e-009
   3.26735701658e-010             -1.62774953868e-009
   3.38002449991e-010             -1.61472902355e-009
   3.49269198324e-010             -1.61067996092e-009
   3.60535946657e-010             -1.64246383104e-009
   3.71802694990e-010             -1.67080726946e-009
   3.83069443323e-010             -1.68028159841e-009
   3.94336191656e-010             -1.71325621424e-009
   4.05602939989e-010             -1.70505233451e-009
   4.16869688322e-010             -1.69017925538e-009
   4.28136436655e-010             -1.64344306781e-009
   4.39403184988e-010             -1.58627983067e-009
   4.50669933321e-010             -1.58143683419e-009
   4.61936681655e-010             -1.57527051125e-009
   4.73203429988e-010             -1.54459830359e-009
   4.84470178321e-010             -1.50836840391e-009
   4.95736926654e-010             -1.49121943277e-009
   5.07003674987e-010             -1.45128456016e-009
   5.18270423320e-010             -1.44450960629e-009
   5.29537171653e-010             -1.43101273085e-009
   5.40803919986e-010             -1.42730775791e-009
   5.52070668319e-010             -1.44191614074e-009
   5.63337416652e-010             -1.42876335499e-009
   5.74604164985e-010             -1.40454837259e-009
   5.85870913318e-010             -1.45408984478e-009
   5.97137661651e-010             -1.47870179410e-009
   6.08404409984e-010             -1.52694645598e-009
