# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.952e-001, -5.533e+000 [nm]
#                      end        -1.025e+001, -6.981e+000 [nm]
# 
# 
#             Position                              I(r)
# --------------------             ---------------------
   0.000000000000e+000             -2.5668442214951e-008
   9.668021687786e-011             -2.5743228147436e-008
   1.933604337557e-010             -2.5810197708136e-008
   2.900406506336e-010             -2.5773172323962e-008
   3.867208675114e-010             -2.5856750453566e-008
   4.834010843893e-010             -2.5728629998915e-008
   5.800813012671e-010             -2.5816369923553e-008
   6.767615181450e-010             -2.5795061793484e-008
   7.734417350228e-010             -2.5914510381615e-008
   8.701219519007e-010             -2.5839145590721e-008
   9.668021687786e-010             -2.5936179658546e-008
   1.063482385656e-009             -2.5939163268154e-008
   1.160162602534e-009             -2.5972449720107e-008
   1.256842819412e-009             -2.5972500891625e-008
   1.353523036290e-009             -2.6101548481136e-008
   1.450203253168e-009             -2.6136970646157e-008
   1.546883470046e-009             -2.6201512350944e-008
   1.643563686924e-009             -2.6090722758920e-008
   1.740243903801e-009             -2.6117941819535e-008
   1.836924120679e-009             -2.6051415280125e-008
   1.933604337557e-009             -2.6104127370559e-008
   2.030284554435e-009             -2.6029666609809e-008
   2.126964771313e-009             -2.6088512614554e-008
   2.223644988191e-009             -2.6011357595869e-008
   2.320325205069e-009             -2.6126703313743e-008
   2.417005421946e-009             -2.6062251236645e-008
   2.513685638824e-009             -2.6154293755524e-008
   2.610365855702e-009             -2.6083697684876e-008
   2.707046072580e-009             -2.6164481694553e-008
   2.803726289458e-009             -2.6143916326815e-008
   2.900406506336e-009             -2.6153784211261e-008
   2.997086723214e-009             -2.6158220006513e-008
   3.093766940091e-009             -2.6310703840965e-008
   3.190447156969e-009             -2.6160084355471e-008
   3.287127373847e-009             -2.6162266433035e-008
   3.383807590725e-009             -2.6048129448433e-008
   3.480487807603e-009             -2.6237244491309e-008
   3.577168024481e-009             -2.6188228069903e-008
   3.673848241359e-009             -2.6253502302718e-008
   3.770528458236e-009             -2.6231471878925e-008
   3.867208675114e-009             -2.6221242847617e-008
   3.963888891992e-009             -2.6142978957652e-008
   4.060569108870e-009             -2.6180124827490e-008
   4.157249325748e-009             -2.6137887546713e-008
   4.253929542626e-009             -2.6177366527625e-008
   4.350609759504e-009             -2.6092400254307e-008
   4.447289976381e-009             -2.6177737908791e-008
   4.543970193259e-009             -2.6179545969080e-008
   4.640650410137e-009             -2.6180347656189e-008
   4.737330627015e-009             -2.6104434709795e-008
   4.834010843893e-009             -2.6186061343795e-008
   4.930691060771e-009             -2.6165903177286e-008
   5.027371277649e-009             -2.6222953682023e-008
   5.124051494526e-009             -2.6111383026563e-008
   5.220731711404e-009             -2.6174270185613e-008
   5.317411928282e-009             -2.6170182666811e-008
   5.414092145160e-009             -2.6213326613841e-008
   5.510772362038e-009             -2.6207064770736e-008
   5.607452578916e-009             -2.6216433190156e-008
   5.704132795793e-009             -2.6118254275923e-008
   5.800813012671e-009             -2.6210365953884e-008
   5.897493229549e-009             -2.6167693405077e-008
   5.994173446427e-009             -2.6238624881763e-008
   6.090853663305e-009             -2.6133221324567e-008
   6.187533880183e-009             -2.6167670300361e-008
   6.284214097061e-009             -2.6115908449503e-008
   6.380894313938e-009             -2.6179133650700e-008
   6.477574530816e-009             -2.6158079052241e-008
   6.574254747694e-009             -2.6198679774845e-008
   6.670934964572e-009             -2.6143314518755e-008
   6.767615181450e-009             -2.6171657957171e-008
   6.864295398328e-009             -2.6163728852983e-008
   6.960975615206e-009             -2.6225437981671e-008
   7.057655832083e-009             -2.6179927584549e-008
   7.154336048961e-009             -2.6282954612415e-008
   7.251016265839e-009             -2.6120651428926e-008
   7.347696482717e-009             -2.6272533610383e-008
   7.444376699595e-009             -2.6216241064368e-008
   7.541056916473e-009             -2.6231389849432e-008
   7.637737133351e-009             -2.6231638263890e-008
   7.734417350228e-009             -2.6255279660097e-008
   7.831097567106e-009             -2.6257981516228e-008
   7.927777783984e-009             -2.6259300500861e-008
   8.024458000862e-009             -2.6213971995224e-008
   8.121138217740e-009             -2.6233858797624e-008
   8.217818434618e-009             -2.6191209198468e-008
   8.314498651496e-009             -2.6216914667618e-008
   8.411178868373e-009             -2.6191746964599e-008
   8.507859085251e-009             -2.6162286901642e-008
   8.604539302129e-009             -2.6172923134178e-008
   8.701219519007e-009             -2.6307441113988e-008
   8.797899735885e-009             -2.6209587526555e-008
   8.894579952763e-009             -2.6276321388144e-008
   8.991260169641e-009             -2.6218487183861e-008
   9.087940386518e-009             -2.6332245189102e-008
   9.184620603396e-009             -2.6316842872428e-008
   9.281300820274e-009             -2.6383978818093e-008
   9.377981037152e-009             -2.6306852021275e-008
   9.474661254030e-009             -2.6354567445611e-008
   9.571341470908e-009             -2.6347068647366e-008
