# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.600e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-011 m
# Parameter mode                  Z before V
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.091e+001, 8.646e+000 [nm]
#                      end        1.099e+001, 9.515e+000 [nm]
# 
# 
#              Position                              I(r)
# ---------------------             ---------------------
   0.0000000000000e+000             -1.2307002130535e-009
   8.7332717364595e-013             -1.1578894796549e-009
   1.7466543472919e-012             -1.1382114579676e-009
   2.6199815209379e-012             -1.2536500737174e-009
   3.4933086945838e-012             -1.2232910685973e-009
   4.3666358682298e-012             -1.1638687586447e-009
   5.2399630418757e-012             -1.1726845179982e-009
   6.1132902155217e-012             -1.2701877332983e-009
   6.9866173891676e-012             -1.1981927165720e-009
   7.8599445628136e-012             -1.1825158577202e-009
   8.7332717364595e-012             -1.2203897479484e-009
   9.6065989101055e-012             -1.2602040719509e-009
   1.0479926083751e-011             -1.1651618734886e-009
   1.1353253257397e-011             -1.1701343693736e-009
   1.2226580431043e-011             -1.2327267341164e-009
   1.3099907604689e-011             -1.2336306168724e-009
   1.3973234778335e-011             -1.1591015798381e-009
   1.4846561951981e-011             -1.2241928464583e-009
   1.5719889125627e-011             -1.2460499134936e-009
   1.6593216299273e-011             -1.2145938542900e-009
   1.7466543472919e-011             -1.1569307498754e-009
   1.8339870646565e-011             -1.2500834327567e-009
   1.9213197820211e-011             -1.2164822798086e-009
   2.0086524993857e-011             -1.1648752101249e-009
   2.0959852167503e-011             -1.1611981627383e-009
   2.1833179341149e-011             -1.2591481224290e-009
   2.2706506514795e-011             -1.1930757352279e-009
   2.3579833688441e-011             -1.1577686531543e-009
   2.4453160862087e-011             -1.1982511654071e-009
   2.5326488035733e-011             -1.2899479641090e-009
   2.6199815209379e-011             -1.1827938236147e-009
   2.7073142383025e-011             -1.1526724659006e-009
   2.7946469556671e-011             -1.2020529696599e-009
   2.8819796730316e-011             -1.2589813996984e-009
   2.9693123903962e-011             -1.1355149231836e-009
   3.0566451077608e-011             -1.1728985064457e-009
   3.1439778251254e-011             -1.2363692203859e-009
   3.2313105424900e-011             -1.2441932594537e-009
   3.3186432598546e-011             -1.1422304471605e-009
   3.4059759772192e-011             -1.1979812383384e-009
   3.4933086945838e-011             -1.2271260905805e-009
   3.5806414119484e-011             -1.1954554579805e-009
   3.6679741293130e-011             -1.1326898270624e-009
   3.7553068466776e-011             -1.2328476128172e-009
   3.8426395640422e-011             -1.2323582439188e-009
   3.9299722814068e-011             -1.1965231479342e-009
   4.0173049987714e-011             -1.1603782884762e-009
   4.1046377161360e-011             -1.2438888710624e-009
   4.1919704335006e-011             -1.1839293952810e-009
   4.2793031508652e-011             -1.1679348615598e-009
   4.3666358682298e-011             -1.2012880452864e-009
   4.4539685855944e-011             -1.2674262338700e-009
   4.5413013029590e-011             -1.1552989895122e-009
   4.6286340203236e-011             -1.1642089763102e-009
   4.7159667376882e-011             -1.2282752281493e-009
   4.8032994550528e-011             -1.2404401149693e-009
   4.8906321724173e-011             -1.1385239358497e-009
   4.9779648897819e-011             -1.1898066858896e-009
   5.0652976071465e-011             -1.2486448421858e-009
   5.1526303245111e-011             -1.2255582554642e-009
   5.2399630418757e-011             -1.1215995528595e-009
   5.3272957592403e-011             -1.2176384674706e-009
   5.4146284766049e-011             -1.2508026374595e-009
   5.5019611939695e-011             -1.1916002253205e-009
   5.5892939113341e-011             -1.1415767889804e-009
   5.6766266286987e-011             -1.2570187271173e-009
   5.7639593460633e-011             -1.2300825883423e-009
   5.8512920634279e-011             -1.1555643260367e-009
   5.9386247807925e-011             -1.1508614041016e-009
   6.0259574981571e-011             -1.2645649016203e-009
   6.1132902155217e-011             -1.2270458097927e-009
   6.2006229328863e-011             -1.1685968871197e-009
   6.2879556502509e-011             -1.2084580960848e-009
   6.3752883676155e-011             -1.2744609280975e-009
   6.4626210849801e-011             -1.1879360851931e-009
   6.5499538023447e-011             -1.1624275058652e-009
   6.6372865197093e-011             -1.2193122704632e-009
   6.7246192370738e-011             -1.2360150299637e-009
   6.8119519544384e-011             -1.1616380351304e-009
   6.8992846718030e-011             -1.2064684943583e-009
   6.9866173891676e-011             -1.2472039947253e-009
   7.0739501065322e-011             -1.1933680530980e-009
   7.1612828238968e-011             -1.1399530674431e-009
   7.2486155412614e-011             -1.2207263146727e-009
   7.3359482586260e-011             -1.2609264992464e-009
   7.4232809759906e-011             -1.1865046721453e-009
   7.5106136933552e-011             -1.1612898799688e-009
   7.5979464107198e-011             -1.2401485831723e-009
   7.6852791280844e-011             -1.2231050225927e-009
   7.7726118454490e-011             -1.1528963938742e-009
   7.8599445628136e-011             -1.1983246248612e-009
   7.9472772801782e-011             -1.2839473598153e-009
   8.0346099975428e-011             -1.2082272700126e-009
   8.1219427149074e-011             -1.1421811778784e-009
   8.2092754322720e-011             -1.2008672167438e-009
   8.2966081496366e-011             -1.2610806709073e-009
   8.3839408670011e-011             -1.1841225159437e-009
   8.4712735843657e-011             -1.1474236514969e-009
   8.5586063017303e-011             -1.2422747850620e-009
   8.6459390190949e-011             -1.2450309094083e-009
   8.7332717364595e-011             -1.1592183239785e-009
   8.8206044538241e-011             -1.1710135031088e-009
   8.9079371711887e-011             -1.2401637473211e-009
   8.9952698885533e-011             -1.2059520949847e-009
   9.0826026059179e-011             -1.1601935106286e-009
   9.1699353232825e-011             -1.2167670409368e-009
   9.2572680406471e-011             -1.2714934775122e-009
   9.3446007580117e-011             -1.1944351611734e-009
   9.4319334753763e-011             -1.1627564145178e-009
   9.5192661927409e-011             -1.2293550131890e-009
   9.6065989101055e-011             -1.2354176143940e-009
   9.6939316274701e-011             -1.1671170399925e-009
   9.7812643448347e-011             -1.2063763211440e-009
   9.8685970621993e-011             -1.2412009324178e-009
   9.9559297795639e-011             -1.1928255106520e-009
   1.0043262496928e-010             -1.1343259246454e-009
   1.0130595214293e-010             -1.2353558447070e-009
   1.0217927931658e-010             -1.2675866173508e-009
   1.0305260649022e-010             -1.1782252418825e-009
   1.0392593366387e-010             -1.1584301214007e-009
   1.0479926083751e-010             -1.2516567442847e-009
   1.0567258801116e-010             -1.2232105083851e-009
   1.0654591518481e-010             -1.1569742372212e-009
   1.0741924235845e-010             -1.1876469622803e-009
   1.0829256953210e-010             -1.2963180718977e-009
   1.0916589670574e-010             -1.2114347523233e-009
   1.1003922387939e-010             -1.1585425544214e-009
   1.1091255105304e-010             -1.2059227830550e-009
   1.1178587822668e-010             -1.2603769328072e-009
   1.1265920540033e-010             -1.1612876491793e-009
   1.1353253257397e-010             -1.1667363272791e-009
   1.1440585974762e-010             -1.2354595817937e-009
   1.1527918692127e-010             -1.2546531536808e-009
   1.1615251409491e-010             -1.1645293640530e-009
   1.1702584126856e-010             -1.1986136203442e-009
   1.1789916844220e-010             -1.2257486617182e-009
   1.1877249561585e-010             -1.2008863864879e-009
   1.1964582278950e-010             -1.1523445705454e-009
   1.2051914996314e-010             -1.2591703612359e-009
   1.2139247713679e-010             -1.2364649938765e-009
   1.2226580431043e-010             -1.1769089501640e-009
   1.2313913148408e-010             -1.1521030695388e-009
   1.2401245865773e-010             -1.2591782465319e-009
   1.2488578583137e-010             -1.2138168332952e-009
   1.2575911300502e-010             -1.1733621882556e-009
   1.2663244017866e-010             -1.1938935567951e-009
   1.2750576735231e-010             -1.2778174357466e-009
   1.2837909452595e-010             -1.1701159089377e-009
   1.2925242169960e-010             -1.1544432337758e-009
   1.3012574887325e-010             -1.2162152943729e-009
   1.3099907604689e-010             -1.2669830651908e-009
   1.3187240322054e-010             -1.1561832711051e-009
   1.3274573039418e-010             -1.1704128173521e-009
   1.3361905756783e-010             -1.2359620345108e-009
   1.3449238474148e-010             -1.2567227322059e-009
   1.3536571191512e-010             -1.1190910661101e-009
   1.3623903908877e-010             -1.1816315008976e-009
   1.3711236626241e-010             -1.2296072674302e-009
   1.3798569343606e-010             -1.2117803711708e-009
   1.3885902060971e-010             -1.1558538558038e-009
   1.3973234778335e-010             -1.2254073294256e-009
   1.4060567495700e-010             -1.2280279452064e-009
   1.4147900213064e-010             -1.1771684310579e-009
   1.4235232930429e-010             -1.1601791847531e-009
