# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.686e+001, 9.540e+000 [nm]
#                      end        1.320e+001, -1.350e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -2.52557578812e-008
   1.16644459791e-010             -2.51915157624e-008
   2.33288919583e-010             -2.52750940470e-008
   3.49933379374e-010             -2.51932241157e-008
   4.66577839165e-010             -2.52277627192e-008
   5.83222298956e-010             -2.53305464498e-008
   6.99866758748e-010             -2.54050225620e-008
   8.16511218539e-010             -2.54132563693e-008
   9.33155678330e-010             -2.54510373862e-008
   1.04980013812e-009             -2.54623779249e-008
   1.16644459791e-009             -2.53857862581e-008
   1.28308905770e-009             -2.52978824296e-008
   1.39973351750e-009             -2.53256932190e-008
   1.51637797729e-009             -2.51897537565e-008
   1.63302243708e-009             -2.51156209586e-008
   1.74966689687e-009             -2.51418334910e-008
   1.86631135666e-009             -2.50501110267e-008
   1.98295581645e-009             -2.50265338275e-008
   2.09960027624e-009             -2.49716807518e-008
   2.21624473603e-009             -2.48382100823e-008
   2.33288919583e-009             -2.48170838438e-008
   2.44953365562e-009             -2.45101925910e-008
   2.56617811541e-009             -2.44430487370e-008
   2.68282257520e-009             -2.42649130860e-008
   2.79946703499e-009             -2.42360830529e-008
   2.91611149478e-009             -2.37836483741e-008
   3.03275595457e-009             -2.31062562608e-008
   3.14940041436e-009             -2.29082466777e-008
   3.26604487416e-009             -2.27733035091e-008
   3.38268933395e-009             -2.23378461443e-008
   3.49933379374e-009             -2.21893011211e-008
   3.61597825353e-009             -2.12042084697e-008
   3.73262271332e-009             -1.93212509110e-008
   3.84926717311e-009             -1.98671418381e-008
   3.96591163290e-009             -1.83960286250e-008
   4.08255609269e-009             -1.77235922405e-008
   4.19920055249e-009             -1.73750782304e-008
   4.31584501228e-009             -1.38318641939e-008
   4.43248947207e-009             -8.84412333886e-009
   4.54913393186e-009             -8.55086976073e-009
   4.66577839165e-009             -8.32190699189e-009
   4.78242285144e-009             -8.40842531284e-009
   4.89906731123e-009             -8.53040937214e-009
   5.01571177103e-009             -8.15943742344e-009
   5.13235623082e-009             -8.07387942130e-009
   5.24900069061e-009             -8.22299554963e-009
   5.36564515040e-009             -8.23912791329e-009
   5.48228961019e-009             -7.83013149529e-009
   5.59893406998e-009             -7.90633642947e-009
   5.71557852977e-009             -8.02386934206e-009
   5.83222298956e-009             -7.85726356433e-009
   5.94886744936e-009             -7.56874040534e-009
   6.06551190915e-009             -7.79238133635e-009
   6.18215636894e-009             -7.85504054955e-009
   6.29880082873e-009             -7.62046131898e-009
   6.41544528852e-009             -7.48556932190e-009
   6.53208974831e-009             -7.91732341950e-009
   6.64873420810e-009             -7.84257067097e-009
   6.76537866789e-009             -7.60796585464e-009
   6.88202312769e-009             -7.78721037696e-009
   6.99866758748e-009             -8.17712416071e-009
   7.11531204727e-009             -8.07631254943e-009
   7.23195650706e-009             -7.86934934640e-009
   7.34860096685e-009             -8.23986292236e-009
   7.46524542664e-009             -8.57771247810e-009
   7.58188988643e-009             -8.22516227574e-009
   7.69853434622e-009             -8.29489788956e-009
   7.81517880602e-009             -8.68321853339e-009
   7.93182326581e-009             -8.80208578207e-009
   8.04846772560e-009             -8.46253826234e-009
   8.16511218539e-009             -8.55721363333e-009
   8.28175664518e-009             -8.86736513204e-009
   8.39840110497e-009             -8.68440695312e-009
   8.51504556476e-009             -8.37420924499e-009
   8.63169002455e-009             -8.61263533316e-009
   8.74833448435e-009             -8.60806370079e-009
   8.86497894414e-009             -8.35475538464e-009
   8.98162340393e-009             -8.10606460016e-009
   9.09826786372e-009             -8.24277225573e-009
   9.21491232351e-009             -8.11654700802e-009
   9.33155678330e-009             -7.73395803936e-009
   9.44820124309e-009             -7.67950441161e-009
   9.56484570289e-009             -7.84918342663e-009
   9.68149016268e-009             -7.53573322582e-009
   9.79813462247e-009             -7.32819891764e-009
   9.91477908226e-009             -7.41587728140e-009
   1.00314235421e-008             -7.44090154910e-009
   1.01480680018e-008             -7.10141807130e-009
   1.02647124616e-008             -7.05292406457e-009
   1.03813569214e-008             -7.32674425096e-009
   1.04980013812e-008             -7.30765386345e-009
   1.06146458410e-008             -7.02474716618e-009
   1.07312903008e-008             -7.19111724480e-009
   1.08479347606e-008             -7.50926188962e-009
   1.09645792204e-008             -7.44291972274e-009
   1.10812236802e-008             -7.27238025090e-009
   1.11978681400e-008             -7.71360511095e-009
   1.13145125998e-008             -7.96835801455e-009
   1.14311570595e-008             -7.78753833987e-009
   1.15478015193e-008             -7.85597543767e-009
   1.16644459791e-008             -8.32910356805e-009
   1.17810904389e-008             -8.45997208826e-009
   1.18977348987e-008             -8.27221696723e-009
   1.20143793585e-008             -8.53128269938e-009
   1.21310238183e-008             -8.86117508412e-009
   1.22476682781e-008             -8.77417528571e-009
   1.23643127379e-008             -8.66292204872e-009
   1.24809571977e-008             -8.93015754625e-009
   1.25976016575e-008             -9.04672254183e-009
   1.27142461172e-008             -8.80580967297e-009
   1.28308905770e-008             -8.74140876739e-009
   1.29475350368e-008             -9.02317077331e-009
   1.30641794966e-008             -8.87190342539e-009
   1.31808239564e-008             -8.54298934702e-009
