# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.812e+001, 9.840e+000 [nm]
#                      end        -6.600e-001, -8.100e+000 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -2.58557183396e-008
   1.29858769438e-010             -2.59241734249e-008
   2.59717538876e-010             -2.58463679077e-008
   3.89576308315e-010             -2.59463753508e-008
   5.19435077753e-010             -2.59252131371e-008
   6.49293847191e-010             -2.60128403294e-008
   7.79152616629e-010             -2.59627379863e-008
   9.09011386067e-010             -2.59924824389e-008
   1.03887015551e-009             -2.58979581014e-008
   1.16872892494e-009             -2.59898675743e-008
   1.29858769438e-009             -2.59225086449e-008
   1.42844646382e-009             -2.59321383492e-008
   1.55830523326e-009             -2.59278228845e-008
   1.68816400270e-009             -2.60601256028e-008
   1.81802277213e-009             -2.58980170262e-008
   1.94788154157e-009             -2.59507753260e-008
   2.07774031101e-009             -2.59138111926e-008
   2.20759908045e-009             -2.59571882026e-008
   2.33745784989e-009             -2.58860619641e-008
   2.46731661933e-009             -2.59622591450e-008
   2.59717538876e-009             -2.58332577649e-008
   2.72703415820e-009             -2.59236201523e-008
   2.85689292764e-009             -2.57962373428e-008
   2.98675169708e-009             -2.58499508443e-008
   3.11661046652e-009             -2.57773110143e-008
   3.24646923595e-009             -2.57588225899e-008
   3.37632800539e-009             -2.56944370358e-008
   3.50618677483e-009             -2.57707162462e-008
   3.63604554427e-009             -2.56833194808e-008
   3.76590431371e-009             -2.57236333328e-008
   3.89576308315e-009             -2.55693668688e-008
   4.02562185258e-009             -2.55750600878e-008
   4.15548062202e-009             -2.53723738932e-008
   4.28533939146e-009             -2.53617558033e-008
   4.41519816090e-009             -2.52038141388e-008
   4.54505693034e-009             -2.53476442494e-008
   4.67491569977e-009             -2.51298886632e-008
   4.80477446921e-009             -2.51641379150e-008
   4.93463323865e-009             -2.49571491262e-008
   5.06449200809e-009             -2.48357181845e-008
   5.19435077753e-009             -2.45371018313e-008
   5.32420954697e-009             -2.42790758114e-008
   5.45406831640e-009             -2.38961128254e-008
   5.58392708584e-009             -2.37419668471e-008
   5.71378585528e-009             -2.30884029835e-008
   5.84364462472e-009             -2.24212501357e-008
   5.97350339416e-009             -2.17377191459e-008
   6.10336216359e-009             -2.07128888648e-008
   6.23322093303e-009             -2.00841701686e-008
   6.36307970247e-009             -1.94503292034e-008
   6.49293847191e-009             -1.73878042767e-008
   6.62279724135e-009             -1.56792919723e-008
   6.75265601079e-009             -1.57541599343e-008
   6.88251478022e-009             -1.57477955930e-008
   7.01237354966e-009             -1.54280143901e-008
   7.14223231910e-009             -1.54388349951e-008
   7.27209108854e-009             -1.54827575245e-008
   7.40194985798e-009             -1.53923769945e-008
   7.53180862741e-009             -1.51561536076e-008
   7.66166739685e-009             -1.52619491696e-008
   7.79152616629e-009             -1.54243418257e-008
   7.92138493573e-009             -1.52747646886e-008
   8.05124370517e-009             -1.52133731334e-008
   8.18110247461e-009             -1.53953734745e-008
   8.31096124404e-009             -1.55081274326e-008
   8.44082001348e-009             -1.54639642420e-008
   8.57067878292e-009             -1.55105528075e-008
   8.70053755236e-009             -1.58526306812e-008
   8.83039632180e-009             -1.57703152476e-008
   8.96025509123e-009             -1.58104754299e-008
   9.09011386067e-009             -1.59068641164e-008
   9.21997263011e-009             -1.61978228845e-008
   9.34983139955e-009             -1.60147315046e-008
   9.47969016899e-009             -1.61128054397e-008
   9.60954893843e-009             -1.62447957016e-008
   9.73940770786e-009             -1.62642393276e-008
   9.86926647730e-009             -1.61494031540e-008
   9.99912524674e-009             -1.62041692382e-008
   1.01289840162e-008             -1.62745348819e-008
   1.02588427856e-008             -1.62359599312e-008
   1.03887015551e-008             -1.60571891330e-008
   1.05185603245e-008             -1.61342442897e-008
   1.06484190939e-008             -1.60537649832e-008
   1.07782778634e-008             -1.59930648638e-008
   1.09081366328e-008             -1.58518420196e-008
