# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.478e+001, 1.104e+001 [nm]
#                      end        1.428e+001, 2.040e+000 [nm]
# 
# 
#            Position                             I(r)
# -------------------             --------------------
   0.00000000000e+000             -2.085187861496e-008
   6.91465834297e-011             -2.098966955605e-008
   1.38293166859e-010             -2.052960535905e-008
   2.07439750289e-010             -2.072482609437e-008
   2.76586333719e-010             -2.092635472716e-008
   3.45732917148e-010             -2.099202065469e-008
   4.14879500578e-010             -2.086419482392e-008
   4.84026084008e-010             -2.073297291011e-008
   5.53172667438e-010             -2.080709810976e-008
   6.22319250867e-010             -2.095468777621e-008
   6.91465834297e-010             -2.096742157577e-008
   7.60612417727e-010             -2.092647505776e-008
   8.29759001156e-010             -2.084351920483e-008
   8.98905584586e-010             -2.091316503590e-008
   9.68052168016e-010             -2.107754268170e-008
   1.03719875145e-009             -2.104069903394e-008
   1.10634533488e-009             -2.090349454946e-008
   1.17549191830e-009             -2.083137961513e-008
   1.24463850173e-009             -2.105731023896e-008
   1.31378508516e-009             -2.112531454977e-008
   1.38293166859e-009             -2.093012963451e-008
   1.45207825202e-009             -2.089788568593e-008
   1.52122483545e-009             -2.108235497527e-008
   1.59037141888e-009             -2.124878661477e-008
   1.65951800231e-009             -2.094331405356e-008
   1.72866458574e-009             -2.111641473740e-008
   1.79781116917e-009             -2.113504147994e-008
   1.86695775260e-009             -2.140153173409e-008
   1.93610433603e-009             -2.096850749740e-008
   2.00525091946e-009             -2.121685000543e-008
   2.07439750289e-009             -2.133017754966e-008
   2.14354408632e-009             -2.150991145777e-008
   2.21269066975e-009             -2.105768921832e-008
   2.28183725318e-009             -2.130598567198e-008
   2.35098383661e-009             -2.146628603328e-008
   2.42013042004e-009             -2.179451363798e-008
   2.48927700347e-009             -2.174138922917e-008
   2.55842358690e-009             -2.169403231559e-008
   2.62757017033e-009             -2.154283397169e-008
   2.69671675376e-009             -2.177810231202e-008
   2.76586333719e-009             -2.184867016080e-008
   2.83500992062e-009             -2.176214160555e-008
   2.90415650405e-009             -2.150041495449e-008
   2.97330308748e-009             -2.169402719844e-008
   3.04244967091e-009             -2.191712261006e-008
   3.11159625434e-009             -2.176433903456e-008
   3.18074283777e-009             -2.146620400378e-008
   3.24988942120e-009             -2.159360480082e-008
   3.31903600463e-009             -2.183672021585e-008
   3.38818258806e-009             -2.172597915924e-008
   3.45732917148e-009             -2.142300376808e-008
   3.52647575491e-009             -2.158006187102e-008
   3.59562233834e-009             -2.173681775186e-008
   3.66476892177e-009             -2.165844361054e-008
   3.73391550520e-009             -2.136603529284e-008
   3.80306208863e-009             -2.147208686753e-008
   3.87220867206e-009             -2.155223573012e-008
   3.94135525549e-009             -2.152914512553e-008
   4.01050183892e-009             -2.130521995999e-008
   4.07964842235e-009             -2.143152444603e-008
   4.14879500578e-009             -2.138242863124e-008
   4.21794158921e-009             -2.135378048970e-008
   4.28708817264e-009             -2.129625098854e-008
   4.35623475607e-009             -2.127466374110e-008
   4.42538133950e-009             -2.108184527594e-008
   4.49452792293e-009             -2.125171641675e-008
   4.56367450636e-009             -2.129024531315e-008
   4.63282108979e-009             -2.130248972693e-008
   4.70196767322e-009             -2.104519623502e-008
   4.77111425665e-009             -2.126136907069e-008
   4.84026084008e-009             -2.120252833817e-008
   4.90940742351e-009             -2.120415466204e-008
   4.97855400694e-009             -2.107366015910e-008
   5.04770059037e-009             -2.118052101909e-008
   5.11684717380e-009             -2.117439237699e-008
   5.18599375723e-009             -2.128639861062e-008
   5.25514034066e-009             -2.114648436167e-008
   5.32428692409e-009             -2.121365628247e-008
   5.39343350752e-009             -2.113721316814e-008
   5.46258009095e-009             -2.124039898277e-008
   5.53172667438e-009             -2.118862937865e-008
   5.60087325781e-009             -2.122133945324e-008
   5.67001984124e-009             -2.106483974011e-008
   5.73916642466e-009             -2.127270449224e-008
   5.80831300809e-009             -2.130153452527e-008
   5.87745959152e-009             -2.132813890741e-008
   5.94660617495e-009             -2.105108173487e-008
   6.01575275838e-009             -2.131176603762e-008
   6.08489934181e-009             -2.137046581588e-008
   6.15404592524e-009             -2.126701623533e-008
   6.22319250867e-009             -2.112078137357e-008
   6.29233909210e-009             -2.137270681822e-008
   6.36148567553e-009             -2.148613174340e-008
   6.43063225896e-009             -2.134381786041e-008
   6.49977884239e-009             -2.121751585542e-008
   6.56892542582e-009             -2.159976166478e-008
   6.63807200925e-009             -2.198680953341e-008
   6.70721859268e-009             -2.201400052722e-008
   6.77636517611e-009             -2.203526772008e-008
   6.84551175954e-009             -2.210490083580e-008
   6.91465834297e-009             -2.205055466824e-008
   6.98380492640e-009             -2.206483524322e-008
   7.05295150983e-009             -2.208710136612e-008
   7.12209809326e-009             -2.216317806137e-008
   7.19124467669e-009             -2.207372730233e-008
   7.26039126012e-009             -2.208360805719e-008
   7.32953784355e-009             -2.212456992665e-008
   7.39868442698e-009             -2.217867000574e-008
   7.46783101041e-009             -2.211627703950e-008
   7.53697759384e-009             -2.218907053916e-008
   7.60612417727e-009             -2.216929910527e-008
   7.67527076070e-009             -2.220412457939e-008
   7.74441734413e-009             -2.210806633689e-008
   7.81356392756e-009             -2.221262742483e-008
   7.88271051099e-009             -2.208979050691e-008
   7.95185709442e-009             -2.214342197894e-008
   8.02100367784e-009             -2.214496379227e-008
   8.09015026127e-009             -2.224052008870e-008
   8.15929684470e-009             -2.209458993007e-008
   8.22844342813e-009             -2.208260664609e-008
   8.29759001156e-009             -2.212834747011e-008
   8.36673659499e-009             -2.222234148459e-008
   8.43588317842e-009             -2.200684488828e-008
   8.50502976185e-009             -2.208774674751e-008
   8.57417634528e-009             -2.205650157391e-008
   8.64332292871e-009             -2.224000527222e-008
   8.71246951214e-009             -2.194697715890e-008
   8.78161609557e-009             -2.198741134147e-008
   8.85076267900e-009             -2.199372699220e-008
   8.91990926243e-009             -2.215271860317e-008
   8.98905584586e-009             -2.194934609003e-008
   9.05820242929e-009             -2.196521716882e-008
   9.12734901272e-009             -2.192337685497e-008
   9.19649559615e-009             -2.208038874847e-008
   9.26564217958e-009             -2.189279489525e-008
   9.33478876301e-009             -2.190972630991e-008
   9.40393534644e-009             -2.187988463149e-008
   9.47308192987e-009             -2.201487633550e-008
   9.54222851330e-009             -2.187821985145e-008
   9.61137509673e-009             -2.187778706446e-008
   9.68052168016e-009             -2.180516770302e-008
   9.74966826359e-009             -2.194983020360e-008
   9.81881484702e-009             -2.188366217494e-008
   9.88796143045e-009             -2.182773077579e-008
   9.95710801388e-009             -2.175834871063e-008
   1.00262545973e-008             -2.193358014545e-008
   1.00954011807e-008             -2.190057808308e-008
   1.01645477642e-008             -2.185119276156e-008
   1.02336943476e-008             -2.173271999876e-008
   1.03028409310e-008             -2.195354882228e-008
   1.03719875145e-008             -2.192738482532e-008
   1.04411340979e-008             -2.184116112825e-008
   1.05102806813e-008             -2.171741754408e-008
   1.05794272647e-008             -2.193795437982e-008
   1.06485738482e-008             -2.193952689606e-008
   1.07177204316e-008             -2.184481570500e-008
   1.07868670150e-008             -2.164014219479e-008
   1.08560135985e-008             -2.197838096420e-008
   1.09251601819e-008             -2.194513312348e-008
   1.09943067653e-008             -2.194636759757e-008
   1.10634533488e-008             -2.190780536215e-008
   1.11325999322e-008             -2.201720696553e-008
   1.12017465156e-008             -2.187292608042e-008
   1.12708930990e-008             -2.198594644048e-008
   1.13400396825e-008             -2.193940144831e-008
   1.14091862659e-008             -2.205565894959e-008
   1.14783328493e-008             -2.190080339283e-008
   1.15474794328e-008             -2.205327466700e-008
   1.16166260162e-008             -2.194706415048e-008
   1.16857725996e-008             -2.202831692227e-008
   1.17549191830e-008             -2.188252244569e-008
   1.18240657665e-008             -2.200519034254e-008
   1.18932123499e-008             -2.195032191537e-008
   1.19623589333e-008             -2.201242289383e-008
   1.20315055168e-008             -2.187032145017e-008
   1.21006521002e-008             -2.204099427809e-008
   1.21697986836e-008             -2.204926142443e-008
   1.22389452671e-008             -2.202148909116e-008
   1.23080918505e-008             -2.190204298407e-008
   1.23772384339e-008             -2.206269673898e-008
   1.24463850173e-008             -2.194235187396e-008
   1.25155316008e-008             -2.201320659337e-008
   1.25846781842e-008             -2.195268572935e-008
   1.26538247676e-008             -2.204920498069e-008
   1.27229713511e-008             -2.192813270480e-008
   1.27921179345e-008             -2.199135542496e-008
   1.28612645179e-008             -2.193744995271e-008
   1.29304111014e-008             -2.206398765681e-008
   1.29995576848e-008             -2.193049915489e-008
   1.30687042682e-008             -2.204098916094e-008
   1.31378508516e-008             -2.200392516553e-008
   1.32069974351e-008             -2.202721301307e-008
   1.32761440185e-008             -2.191017181225e-008
   1.33452906019e-008             -2.208050148087e-008
   1.34144371854e-008             -2.197936190668e-008
   1.34835837688e-008             -2.201809052707e-008
   1.35527303522e-008             -2.193597218130e-008
   1.36218769357e-008             -2.212605017910e-008
   1.36910235191e-008             -2.195107227589e-008
   1.37601701025e-008             -2.195704988448e-008
