# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      3.216e+000, 5.428e-001 [nm]
#                      end        6.232e-001, -3.538e+000 [nm]
# 
# 
#             Position                               I(r)
# --------------------             ----------------------
   0.000000000000e+000             -3.28867138290067e-009
   4.835034679498e-011             -3.29702962313475e-009
   9.670069358997e-011             -3.28581773482284e-009
   1.450510403850e-010             -3.27147306724656e-009
   1.934013871799e-010             -3.29702962313475e-009
   2.417517339749e-010             -3.29702962313475e-009
   2.901020807699e-010             -3.29702962313475e-009
   3.384524275649e-010             -3.29702962313475e-009
   3.868027743599e-010             -3.29702962313475e-009
   4.351531211549e-010             -3.29702962313475e-009
   4.835034679498e-010             -3.29702962313475e-009
   5.318538147448e-010             -3.29702962313475e-009
   5.802041615398e-010             -3.29702962313475e-009
   6.285545083348e-010             -3.29702962313475e-009
   6.769048551298e-010             -3.29702962313475e-009
   7.252552019248e-010             -3.29702962313475e-009
   7.736055487197e-010             -3.29702962313475e-009
   8.219558955147e-010             -3.29702962313475e-009
   8.703062423097e-010             -3.29702962313475e-009
   9.186565891047e-010             -3.29702962313475e-009
   9.670069358997e-010             -3.29702962313475e-009
   1.015357282695e-009             -3.29702962313475e-009
   1.063707629490e-009             -3.29702962313475e-009
   1.112057976285e-009             -3.29702962313475e-009
   1.160408323080e-009             -3.29702962313475e-009
   1.208758669875e-009             -3.29702962313475e-009
   1.257109016670e-009             -3.29702962313475e-009
   1.305459363465e-009             -3.29702962313475e-009
   1.353809710260e-009             -3.29702962313475e-009
   1.402160057055e-009             -3.29702962313475e-009
   1.450510403850e-009             -3.29702962313475e-009
   1.498860750645e-009             -3.29702962313475e-009
   1.547211097439e-009             -3.29702962313475e-009
   1.595561444234e-009             -3.29702962313475e-009
   1.643911791029e-009             -3.29702962313475e-009
   1.692262137824e-009             -3.29702962313475e-009
   1.740612484619e-009             -3.29702962313475e-009
   1.788962831414e-009             -3.29702962313475e-009
   1.837313178209e-009             -3.29702962313475e-009
   1.885663525004e-009             -3.29702962313475e-009
   1.934013871799e-009             -3.29702962313475e-009
   1.982364218594e-009             -3.29702962313475e-009
   2.030714565389e-009             -3.29702962313475e-009
   2.079064912184e-009             -3.29702962313475e-009
   2.127415258979e-009             -3.29702962313475e-009
   2.175765605774e-009             -3.29702962313475e-009
   2.224115952569e-009             -3.29702962313475e-009
   2.272466299364e-009             -3.29702962313475e-009
   2.320816646159e-009             -3.29702962313475e-009
   2.369166992954e-009             -3.29702962313475e-009
   2.417517339749e-009             -3.29702962313475e-009
   2.465867686544e-009             -3.29702962313475e-009
   2.514218033339e-009             -3.29702962313475e-009
   2.562568380134e-009             -3.29702962313475e-009
   2.610918726929e-009             -3.29702962313475e-009
   2.659269073724e-009             -3.29702962313475e-009
   2.707619420519e-009             -3.29702962313475e-009
   2.755969767314e-009             -3.29702962313475e-009
   2.804320114109e-009             -3.29702962313475e-009
   2.852670460904e-009             -3.29702962313475e-009
   2.901020807699e-009             -3.29702962313475e-009
   2.949371154494e-009             -3.29702962313475e-009
   2.997721501289e-009             -3.29702962313475e-009
   3.046071848084e-009             -3.29702962313475e-009
   3.094422194879e-009             -3.29702962313475e-009
   3.142772541674e-009             -3.29702962313475e-009
   3.191122888469e-009             -3.29702962313475e-009
   3.239473235264e-009             -3.29702962313475e-009
   3.287823582059e-009             -3.29702962313475e-009
   3.336173928854e-009             -3.29702962313475e-009
   3.384524275649e-009             -3.29702962313475e-009
   3.432874622444e-009             -3.29702962313475e-009
   3.481224969239e-009             -3.29702962313475e-009
   3.529575316034e-009             -3.29702962313475e-009
   3.577925662829e-009             -3.29702962313475e-009
   3.626276009624e-009             -3.29702962313475e-009
   3.674626356419e-009             -3.29702962313475e-009
   3.722976703214e-009             -3.29702962313475e-009
   3.771327050009e-009             -3.29702962313475e-009
   3.819677396804e-009             -3.29702962313475e-009
   3.868027743599e-009             -3.29702962313475e-009
   3.916378090394e-009             -3.29702962313475e-009
   3.964728437189e-009             -3.29702962313475e-009
   4.013078783984e-009             -3.29702962313475e-009
   4.061429130779e-009             -3.29702962313475e-009
   4.109779477574e-009             -3.29702962313475e-009
   4.158129824369e-009             -3.29702962313475e-009
   4.206480171164e-009             -3.29702962313475e-009
   4.254830517959e-009             -3.29702962313475e-009
   4.303180864754e-009             -3.29702962313475e-009
   4.351531211549e-009             -3.29702962313475e-009
   4.399881558344e-009             -3.29702962313475e-009
   4.448231905139e-009             -3.29702962313475e-009
   4.496582251934e-009             -3.29702962313475e-009
   4.544932598729e-009             -3.29702962313475e-009
   4.593282945524e-009             -3.29702962313475e-009
   4.641633292318e-009             -3.29702962313475e-009
   4.689983639113e-009             -3.29702962313475e-009
   4.738333985908e-009             -3.29702962313475e-009
   4.786684332703e-009             -3.29702962313475e-009
