# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.240e+000, 2.244e+001 [nm]
#                      end        -2.820e+000, 1.086e+001 [nm]
# 
# 
#            Position                             I(r)
# -------------------             --------------------
   0.00000000000e+000             -1.809831366590e-008
   6.03723446621e-011             -1.800970041402e-008
   1.20744689324e-010             -1.821010978617e-008
   1.81117033986e-010             -1.825382483834e-008
   2.41489378648e-010             -1.828213230163e-008
   3.01861723311e-010             -1.825590689885e-008
   3.62234067973e-010             -1.856000666780e-008
   4.22606412635e-010             -1.852503775838e-008
   4.82978757297e-010             -1.857065049853e-008
   5.43351101959e-010             -1.848851680131e-008
   6.03723446621e-010             -1.881050303152e-008
   6.64095791283e-010             -1.867171827754e-008
   7.24468135945e-010             -1.866025492720e-008
   7.84840480607e-010             -1.868540727876e-008
   8.45212825269e-010             -1.883280481943e-008
   9.05585169932e-010             -1.863269766937e-008
   9.65957514594e-010             -1.864039371056e-008
   1.02632985926e-009             -1.857521685869e-008
   1.08670220392e-009             -1.860564251268e-008
   1.14707454858e-009             -1.839394904557e-008
   1.20744689324e-009             -1.852518119369e-008
   1.26781923790e-009             -1.846823551303e-008
   1.32819158257e-009             -1.846166136861e-008
   1.38856392723e-009             -1.822855711827e-008
   1.44893627189e-009             -1.839022267363e-008
   1.50930861655e-009             -1.832850067453e-008
   1.56968096121e-009             -1.838952596567e-008
   1.63005330588e-009             -1.819206190203e-008
   1.69042565054e-009             -1.846369985579e-008
   1.75079799520e-009             -1.829967575866e-008
   1.81117033986e-009             -1.830047217355e-008
   1.87154268453e-009             -1.833295941944e-008
   1.93191502919e-009             -1.846659647382e-008
   1.99228737385e-009             -1.830292065313e-008
   2.05265971851e-009             -1.835573508660e-008
   2.11303206317e-009             -1.837871823102e-008
   2.17340440784e-009             -1.854414334228e-008
   2.23377675250e-009             -1.829340368125e-008
   2.29414909716e-009             -1.836723689311e-008
   2.35452144182e-009             -1.837452573307e-008
   2.41489378648e-009             -1.845292809626e-008
   2.47526613115e-009             -1.832688970212e-008
   2.53563847581e-009             -1.841373071377e-008
   2.59601082047e-009             -1.833499558064e-008
   2.65638316513e-009             -1.838586115462e-008
   2.71675550979e-009             -1.826760594830e-008
   2.77712785446e-009             -1.837434399665e-008
   2.83750019912e-009             -1.828898835460e-008
   2.89787254378e-009             -1.823148707532e-008
   2.95824488844e-009             -1.825065670114e-008
   3.01861723311e-009             -1.836582579975e-008
   3.07898957777e-009             -1.824053792120e-008
   3.13936192243e-009             -1.814566019011e-008
   3.19973426709e-009             -1.822462078804e-008
   3.26010661175e-009             -1.834344973561e-008
   3.32047895642e-009             -1.814954286778e-008
   3.38085130108e-009             -1.806725286483e-008
   3.44122364574e-009             -1.812812712245e-008
   3.50159599040e-009             -1.833478035014e-008
   3.56196833506e-009             -1.809635689808e-008
   3.62234067973e-009             -1.803814883158e-008
   3.68271302439e-009             -1.807429840748e-008
   3.74308536905e-009             -1.817885174216e-008
   3.80345771371e-009             -1.808759044178e-008
   3.86383005837e-009             -1.805524399510e-008
   3.92420240304e-009             -1.803888632170e-008
   3.98457474770e-009             -1.807976368063e-008
   4.04494709236e-009             -1.796916621439e-008
   4.10531943702e-009             -1.807225464808e-008
   4.16569178169e-009             -1.790379987285e-008
   4.22606412635e-009             -1.797751275411e-008
   4.28643647101e-009             -1.788906077005e-008
   4.34680881567e-009             -1.793562126874e-008
   4.40718116033e-009             -1.781961729907e-008
   4.46755350500e-009             -1.785342337453e-008
