# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      6.000e-001, -2.196e+001 [nm]
#                      end        -6.360e+000, -6.720e+000 [nm]
# 
# 
#            Position                             I(r)
# -------------------             --------------------
   0.00000000000e+000             -2.108588162322e-008
   8.37704005004e-011             -2.132514506350e-008
   1.67540801001e-010             -2.134327497713e-008
   2.51311201501e-010             -2.141929786475e-008
   3.35081602002e-010             -2.139758765061e-008
   4.18852002502e-010             -2.173467149436e-008
   5.02622403002e-010             -2.149698816852e-008
   5.86392803503e-010             -2.161563522461e-008
   6.70163204003e-010             -2.140045604677e-008
   7.53933604504e-010             -2.144870675619e-008
   8.37704005004e-010             -2.144201476221e-008
   9.21474405505e-010             -2.145179798105e-008
   1.00524480600e-009             -2.140866954054e-008
   1.08901520651e-009             -2.157747770938e-008
   1.17278560701e-009             -2.167633022686e-008
   1.25655600751e-009             -2.183639488905e-008
   1.34032640801e-009             -2.173543720635e-008
   1.42409680851e-009             -2.175725255470e-008
   1.50786720901e-009             -2.161182434214e-008
   1.59163760951e-009             -2.166299213819e-008
   1.67540801001e-009             -2.159841197724e-008
   1.75917841051e-009             -2.171049496813e-008
   1.84294881101e-009             -2.146321791313e-008
   1.92671921151e-009             -2.114202809782e-008
   2.01048961201e-009             -2.117984229869e-008
   2.09426001251e-009             -2.127916854037e-008
   2.17803041301e-009             -2.114895067376e-008
   2.26180081351e-009             -2.126350757494e-008
   2.34557121401e-009             -2.141564576905e-008
   2.42934161451e-009             -2.139828947572e-008
   2.51311201501e-009             -2.141579695762e-008
   2.59688241551e-009             -2.143654173580e-008
   2.68065281601e-009             -2.127815441393e-008
   2.76442321651e-009             -2.139396377677e-008
   2.84819361701e-009             -2.136329994263e-008
   2.93196401751e-009             -2.131035230815e-008
   3.01573441801e-009             -2.113943618291e-008
   3.09950481852e-009             -2.107217215339e-008
   3.18327521902e-009             -2.122494549458e-008
   3.26704561952e-009             -2.142011753943e-008
   3.35081602002e-009             -2.125304563569e-008
   3.43458642052e-009             -2.140588038270e-008
   3.51835682102e-009             -2.138844981315e-008
   3.60212722152e-009             -2.149645551955e-008
   3.68589762202e-009             -2.131659368264e-008
   3.76966802252e-009             -2.148139636217e-008
   3.85343842302e-009             -2.140642342105e-008
   3.93720882352e-009             -2.128742808851e-008
   4.02097922402e-009             -2.101268340337e-008
   4.10474962452e-009             -2.134396904899e-008
   4.18852002502e-009             -2.133093054629e-008
   4.27229042552e-009             -2.147891469863e-008
   4.35606082602e-009             -2.120928701019e-008
   4.43983122652e-009             -2.144647614322e-008
   4.52360162702e-009             -2.137620788041e-008
   4.60737202752e-009             -2.140844919289e-008
   4.69114242802e-009             -2.120935105212e-008
   4.77491282852e-009             -2.132144427732e-008
   4.85868322902e-009             -2.140343981144e-008
   4.94245362952e-009             -2.150285816186e-008
   5.02622403002e-009             -2.143147079347e-008
   5.10999443053e-009             -2.159810463800e-008
   5.19376483103e-009             -2.142016359379e-008
   5.27753523153e-009             -2.161017506862e-008
   5.36130563203e-009             -2.163305819597e-008
   5.44507603253e-009             -2.179085642513e-008
   5.52884643303e-009             -2.147551613453e-008
   5.61261683353e-009             -2.157555179953e-008
   5.69638723403e-009             -2.165988556188e-008
   5.78015763453e-009             -2.178004093721e-008
   5.86392803503e-009             -2.151606056847e-008
   5.94769843553e-009             -2.173679728326e-008
   6.03146883603e-009             -2.169667788305e-008
   6.11523923653e-009             -2.167286762083e-008
   6.19900963703e-009             -2.157786196095e-008
   6.28278003753e-009             -2.174863713191e-008
   6.36655043803e-009             -2.156171424584e-008
   6.45032083853e-009             -2.137314224131e-008
   6.53409123903e-009             -2.134140783700e-008
   6.61786163953e-009             -2.171735613826e-008
   6.70163204003e-009             -2.165380545519e-008
   6.78540244053e-009             -2.163638511994e-008
   6.86917284103e-009             -2.140425421390e-008
   6.95294324153e-009             -2.122808029276e-008
   7.03671364203e-009             -2.113370202670e-008
   7.12048404254e-009             -2.121013738777e-008
   7.20425444304e-009             -2.093815100250e-008
   7.28802484354e-009             -2.116209151948e-008
   7.37179524404e-009             -2.106335685156e-008
   7.45556564454e-009             -2.123147622075e-008
   7.53933604504e-009             -2.112919195522e-008
   7.62310644554e-009             -2.113023693963e-008
   7.70687684604e-009             -2.111847121214e-008
   7.79064724654e-009             -2.133404999302e-008
   7.87441764704e-009             -2.125506117322e-008
   7.95818804754e-009             -2.155186698507e-008
   8.04195844804e-009             -2.136236009242e-008
   8.12572884854e-009             -2.165160818124e-008
   8.20949924904e-009             -2.172925227558e-008
   8.29326964954e-009             -2.180529315077e-008
   8.37704005004e-009             -2.174002155406e-008
   8.46081045054e-009             -2.191182372188e-008
   8.54458085104e-009             -2.180876351006e-008
   8.62835125154e-009             -2.181715098699e-008
   8.71212165204e-009             -2.182645800059e-008
   8.79589205254e-009             -2.197718494627e-008
   8.87966245304e-009             -2.151956147560e-008
   8.96343285354e-009             -2.153681294484e-008
   9.04720325404e-009             -2.163402378700e-008
   9.13097365455e-009             -2.182832746670e-008
   9.21474405505e-009             -2.165157220611e-008
   9.29851445555e-009             -2.171363736451e-008
   9.38228485605e-009             -2.170310626618e-008
   9.46605525655e-009             -2.174927987719e-008
   9.54982565705e-009             -2.163460512646e-008
   9.63359605755e-009             -2.185868907876e-008
   9.71736645805e-009             -2.181026686722e-008
   9.80113685855e-009             -2.181944316085e-008
   9.88490725905e-009             -2.173772178201e-008
   9.96867765955e-009             -2.183755772302e-008
   1.00524480600e-008             -2.159985129247e-008
   1.01362184606e-008             -2.165249685993e-008
   1.02199888611e-008             -2.159779218161e-008
   1.03037592616e-008             -2.166172432508e-008
   1.03875296621e-008             -2.164336150351e-008
   1.04713000626e-008             -2.154890384407e-008
   1.05550704631e-008             -2.146574826715e-008
   1.06388408636e-008             -2.170647660841e-008
   1.07226112641e-008             -2.167608429345e-008
   1.08063816646e-008             -2.172764905643e-008
   1.08901520651e-008             -2.164086696956e-008
   1.09739224656e-008             -2.177020391074e-008
   1.10576928661e-008             -2.153792197119e-008
   1.11414632666e-008             -2.161586565151e-008
   1.12252336671e-008             -2.159611220518e-008
   1.13090040676e-008             -2.148982493138e-008
   1.13927744681e-008             -2.120237218750e-008
   1.14765448686e-008             -2.149961838453e-008
   1.15603152691e-008             -2.158338104173e-008
   1.16440856696e-008             -2.163261517468e-008
   1.17278560701e-008             -2.150200530323e-008
   1.18116264706e-008             -2.147370295709e-008
   1.18953968711e-008             -2.129356696491e-008
   1.19791672716e-008             -2.142679418195e-008
   1.20629376721e-008             -2.148355285398e-008
   1.21467080726e-008             -2.182738249934e-008
   1.22304784731e-008             -2.166162198204e-008
   1.23142488736e-008             -2.176885422320e-008
   1.23980192741e-008             -2.171193164726e-008
   1.24817896746e-008             -2.168891531889e-008
   1.25655600751e-008             -2.167166136861e-008
   1.26493304756e-008             -2.175186403883e-008
   1.27331008761e-008             -2.166664159779e-008
   1.28168712766e-008             -2.175164632728e-008
   1.29006416771e-008             -2.159587650607e-008
   1.29844120776e-008             -2.174007799780e-008
   1.30681824781e-008             -2.186848268697e-008
   1.31519528786e-008             -2.185585138551e-008
   1.32357232791e-008             -2.171912574237e-008
   1.33194936796e-008             -2.193055807967e-008
   1.34032640801e-008             -2.179680829289e-008
   1.34870344806e-008             -2.164901378530e-008
   1.35708048811e-008             -2.193864597063e-008
   1.36545752816e-008             -2.196177239529e-008
   1.37383456821e-008             -2.178172106871e-008
   1.38221160826e-008             -2.153688210392e-008
   1.39058864831e-008             -2.162669400983e-008
   1.39896568836e-008             -2.189678766921e-008
   1.40734272841e-008             -2.183330366419e-008
   1.41571976846e-008             -2.177257795903e-008
   1.42409680851e-008             -2.162986462808e-008
   1.43247384856e-008             -2.161645986137e-008
   1.44085088861e-008             -2.158805749818e-008
   1.44922792866e-008             -2.166913101459e-008
   1.45760496871e-008             -2.193980353239e-008
   1.46598200876e-008             -2.187729535270e-008
   1.47435904881e-008             -2.176864162880e-008
   1.48273608886e-008             -2.191794476577e-008
   1.49111312891e-008             -2.174038021988e-008
   1.49949016896e-008             -2.174196808758e-008
   1.50786720901e-008             -2.176395741909e-008
   1.51624424906e-008             -2.179644730109e-008
   1.52462128911e-008             -2.181860317263e-008
   1.53299832916e-008             -2.171599869745e-008
   1.54137536921e-008             -2.162983377010e-008
   1.54975240926e-008             -2.166685419219e-008
   1.55812944931e-008             -2.143391911799e-008
   1.56650648936e-008             -2.158474856177e-008
   1.57488352941e-008             -2.172580253997e-008
   1.58326056946e-008             -2.175553148599e-008
   1.59163760951e-008             -2.155686876832e-008
   1.60001464956e-008             -2.186093519825e-008
   1.60839168961e-008             -2.210705717254e-008
   1.61676872966e-008             -2.200326443269e-008
   1.62514576971e-008             -2.195172277443e-008
   1.63352280976e-008             -2.207411915210e-008
   1.64189984981e-008             -2.202067716975e-008
   1.65027688986e-008             -2.207139930841e-008
   1.65865392991e-008             -2.203229418971e-008
