# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -6.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -4.200e-001, -1.566e+001 [nm]
#                      end        -1.086e+001, -1.590e+001 [nm]
# 
# 
#            Position                             I(r)
# -------------------             --------------------
   0.00000000000e+000             -1.830649847261e-008
   1.04427582563e-010             -1.804031803874e-008
   2.08855165126e-010             -1.815607359395e-008
   3.13282747690e-010             -1.871470343780e-008
   4.17710330253e-010             -1.798681976771e-008
   5.22137912816e-010             -1.798719874707e-008
   6.26565495379e-010             -1.847978601002e-008
   7.30993077943e-010             -1.906621113678e-008
   8.35420660506e-010             -1.823615081642e-008
   9.39848243069e-010             -1.785211214316e-008
   1.04427582563e-009             -1.851610460699e-008
   1.14870340820e-009             -1.857685853401e-008
   1.25313099076e-009             -1.803230954116e-008
   1.35755857332e-009             -1.836580021399e-008
   1.46198615589e-009             -1.865769123416e-008
   1.56641373845e-009             -1.861617872816e-008
   1.67084132101e-009             -1.769570469382e-008
   1.77526890357e-009             -1.846722913985e-008
   1.87969648614e-009             -1.880890492952e-008
   1.98412406870e-009             -1.874186109259e-008
   2.08855165126e-009             -1.818545938067e-008
   2.19297923383e-009             -1.827078416474e-008
   2.29740681639e-009             -1.884838902759e-008
   2.40183439895e-009             -1.823004000682e-008
   2.50626198152e-009             -1.834095520166e-008
   2.61068956408e-009             -1.901373474546e-008
   2.71511714664e-009             -1.938135170339e-008
   2.81954472921e-009             -1.940358696832e-008
   2.92397231177e-009             -2.123038781808e-008
   3.02839989433e-009             -2.253574051389e-008
   3.13282747690e-009             -2.200343608988e-008
   3.23725505946e-009             -2.242641334181e-008
   3.34168264202e-009             -2.269407914528e-008
   3.44611022459e-009             -2.297804881453e-008
   3.55053780715e-009             -2.267459954411e-008
   3.65496538971e-009             -2.265979655445e-008
   3.75939297228e-009             -2.297123121773e-008
   3.86382055484e-009             -2.271591744328e-008
   3.96824813740e-009             -2.297240413094e-008
   4.07267571997e-009             -2.279861712850e-008
   4.17710330253e-009             -2.286466730760e-008
   4.28153088509e-009             -2.286218052691e-008
   4.38595846766e-009             -2.250647769387e-008
   4.49038605022e-009             -2.292207136101e-008
   4.59481363278e-009             -2.275590100637e-008
   4.69924121535e-009             -2.281004465878e-008
   4.80366879791e-009             -2.270761959404e-008
   4.90809638047e-009             -2.325916543907e-008
   5.01252396303e-009             -2.314457504381e-008
   5.11695154560e-009             -2.306801935214e-008
   5.22137912816e-009             -2.343469894090e-008
   5.32580671072e-009             -2.315907596644e-008
   5.43023429329e-009             -2.334436725643e-008
   5.53466187585e-009             -2.313105769976e-008
   5.63908945841e-009             -2.336281722464e-008
   5.74351704098e-009             -2.328251732854e-008
   5.84794462354e-009             -2.302315960862e-008
   5.95237220610e-009             -2.345663725597e-008
   6.05679978867e-009             -2.300747042131e-008
   6.16122737123e-009             -2.331426444820e-008
   6.26565495379e-009             -2.339762486626e-008
   6.37008253636e-009             -2.353370001085e-008
   6.47451011892e-009             -2.317268541922e-008
   6.57893770148e-009             -2.294096698662e-008
   6.68336528405e-009             -2.331794212967e-008
   6.78779286661e-009             -2.307823303199e-008
   6.89222044917e-009             -2.345994867342e-008
   6.99664803174e-009             -2.298344244755e-008
   7.10107561430e-009             -2.354383925941e-008
   7.20550319686e-009             -2.337705174526e-008
   7.30993077943e-009             -2.300589526896e-008
   7.41435836199e-009             -2.341773186125e-008
   7.51878594455e-009             -2.310055280746e-008
   7.62321352712e-009             -2.356909922622e-008
   7.72764110968e-009             -2.295630262525e-008
   7.83206869224e-009             -2.298662066399e-008
   7.93649627481e-009             -2.322695731055e-008
   8.04092385737e-009             -2.296300500861e-008
   8.14535143993e-009             -2.318231512351e-008
   8.24977902250e-009             -2.303091193847e-008
   8.35420660506e-009             -2.352446727349e-008
   8.45863418762e-009             -2.296608848021e-008
   8.56306177018e-009             -2.300179255377e-008
   8.66748935275e-009             -2.330749026966e-008
   8.77191693531e-009             -2.322379180946e-008
   8.87634451787e-009             -2.326616229124e-008
   8.98077210044e-009             -2.301964831212e-008
   9.08519968300e-009             -2.359485602196e-008
   9.18962726556e-009             -2.325661709749e-008
   9.29405484813e-009             -2.324484129076e-008
   9.39848243069e-009             -2.346197956241e-008
   9.50291001325e-009             -2.356129045264e-008
   9.60733759582e-009             -2.354639271814e-008
   9.71176517838e-009             -2.304624773217e-008
   9.81619276094e-009             -2.349940718572e-008
   9.92062034351e-009             -2.350324877111e-008
   1.00250479261e-008             -2.350888058429e-008
   1.01294755086e-008             -2.327208593714e-008
   1.02339030912e-008             -2.355274418893e-008
   1.03383306738e-008             -2.396372280544e-008
