# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -6.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      6.007e-001, 1.003e+001 [nm]
#                      end        -1.776e+000, 1.183e+001 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -1.965411915210e-008
   2.982430154842e-011             -1.962922560437e-008
   5.964860309684e-011             -1.979528322660e-008
   8.947290464527e-011             -1.993944362604e-008
   1.192972061937e-010             -1.992739893625e-008
   1.491215077421e-010             -1.993314348183e-008
   1.789458092905e-010             -1.988905952953e-008
   2.087701108390e-010             -1.974975236087e-008
   2.385944123874e-010             -1.978740529393e-008
   2.684187139358e-010             -1.983196297043e-008
   2.982430154842e-010             -1.982007691234e-008
   3.280673170326e-010             -1.973771278823e-008
   3.578916185811e-010             -1.984773155112e-008
   3.877159201295e-010             -2.000300190730e-008
   4.175402216779e-010             -2.003880832390e-008
   4.473645232263e-010             -1.998007520662e-008
   4.771888247748e-010             -2.005799082014e-008
   5.070131263232e-010             -2.005822388314e-008
   5.368374278716e-010             -1.989972134783e-008
   5.666617294200e-010             -1.986921630045e-008
   5.964860309684e-010             -1.993980740902e-008
   6.263103325169e-010             -1.987652824513e-008
   6.561346340653e-010             -1.984281427840e-008
   6.859589356137e-010             -1.993335855727e-008
   7.157832371621e-010             -2.017086510878e-008
   7.456075387106e-010             -2.112618787700e-008
   7.754318402590e-010             -2.116007598195e-008
   8.052561418074e-010             -2.098523639690e-008
   8.350804433558e-010             -2.100972026237e-008
   8.649047449042e-010             -2.096770069314e-008
   8.947290464527e-010             -2.101321868846e-008
   9.245533480011e-010             -2.110308176588e-008
   9.543776495495e-010             -2.055595884569e-008
   9.842019510979e-010             -2.036801935214e-008
   1.014026252646e-009             -2.023067654949e-008
   1.043850554195e-009             -2.000366527625e-008
   1.073674855743e-009             -1.993071035370e-008
   1.103499157292e-009             -2.012587728140e-008
   1.133323458840e-009             -2.032917040115e-008
   1.163147760388e-009             -2.034324613500e-008
   1.192972061937e-009             -2.031439051621e-008
   1.222796363485e-009             -2.038153421514e-008
   1.252620665034e-009             -2.039800446588e-008
   1.282444966582e-009             -2.036067934066e-008
   1.312269268131e-009             -2.029840670502e-008
   1.342093569679e-009             -2.036457736978e-008
   1.371917871227e-009             -2.040769045884e-008
   1.401742172776e-009             -2.050007101986e-008
   1.431566474324e-009             -2.130232845912e-008
   1.461390775873e-009             -2.153243607437e-008
   1.491215077421e-009             -2.162308796849e-008
   1.521039378970e-009             -2.144131293709e-008
   1.550863680518e-009             -2.151602986556e-008
   1.580687982066e-009             -2.159500317884e-008
   1.610512283615e-009             -2.140081982974e-008
   1.640336585163e-009             -2.135531718588e-008
   1.670160886712e-009             -2.148225170184e-008
   1.699985188260e-009             -2.162794368032e-008
   1.729809489808e-009             -2.174329467041e-008
   1.759633791357e-009             -2.168822636419e-008
   1.789458092905e-009             -2.177086464358e-008
   1.819282394454e-009             -2.176150397742e-008
   1.849106696002e-009             -2.150261998170e-008
   1.878930997551e-009             -2.126956457690e-008
   1.908755299099e-009             -2.140028190854e-008
   1.938579600647e-009             -2.141158135496e-008
   1.968403902196e-009             -2.147670703531e-008
   1.998228203744e-009             -2.146051078479e-008
   2.028052505293e-009             -2.128677758998e-008
   2.057876806841e-009             -2.128553551769e-008
   2.087701108390e-009             -2.134911938470e-008
   2.117525409938e-009             -2.137201786351e-008
   2.147349711486e-009             -2.146130471863e-008
   2.177174013035e-009             -2.150230504427e-008
   2.206998314583e-009             -2.135746328831e-008
   2.236822616132e-009             -2.142352633783e-008
   2.266646917680e-009             -2.146549209943e-008
   2.296471219228e-009             -2.149600226395e-008
   2.326295520777e-009             -2.160860503342e-008
   2.356119822325e-009             -2.143798353208e-008
   2.385944123874e-009             -2.142127758222e-008
   2.415768425422e-009             -2.151093333747e-008
   2.445592726971e-009             -2.167431205322e-008
   2.475417028519e-009             -2.168682798617e-008
   2.505241330067e-009             -2.157014017895e-008
   2.535065631616e-009             -2.156706182450e-008
   2.564889933164e-009             -2.166134534572e-008
   2.594714234713e-009             -2.140215152972e-008
   2.624538536261e-009             -2.137698119059e-008
   2.654362837810e-009             -2.153282792414e-008
   2.684187139358e-009             -2.163968118594e-008
   2.714011440906e-009             -2.174277473678e-008
   2.743835742455e-009             -2.171919490146e-008
   2.773660044003e-009             -2.175002512056e-008
   2.803484345552e-009             -2.167214284607e-008
   2.833308647100e-009             -2.141372497635e-008
   2.863132948649e-009             -2.144396625781e-008
   2.892957250197e-009             -2.121021926220e-008
   2.922781551745e-009             -2.117200034114e-008
   2.952605853294e-009             -2.120526880553e-008
