# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -1.000e+001, 3.060e+000 [nm]
#                      end        -1.180e+000, 2.980e+000 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -2.199646652918e-008
   8.820362804330e-012             -2.195618756687e-008
   1.764072560866e-011             -2.076721875048e-008
   2.646108841299e-011             -2.023660624293e-008
   3.528145121732e-011             -2.048820387973e-008
   4.410181402165e-011             -1.990000480702e-008
   5.292217682598e-011             -2.018013118516e-008
   6.174253963031e-011             -2.072365829831e-008
   7.056290243464e-011             -2.045276806897e-008
   7.938326523897e-011             -2.047661244553e-008
   8.820362804330e-011             -2.038327234102e-008
   9.702399084762e-011             -2.018767355673e-008
   1.058443536520e-010             -2.061766812945e-008
   1.146647164563e-010             -2.048224937586e-008
   1.234850792606e-010             -2.008419746003e-008
   1.323054420649e-010             -2.048762176495e-008
   1.411258048693e-010             -2.068105041170e-008
   1.499461676736e-010             -2.068057405139e-008
   1.587665304779e-010             -2.156192001737e-008
   1.675868932823e-010             -2.103268371350e-008
   1.764072560866e-010             -2.115193257765e-008
   1.852276188909e-010             -2.138743987347e-008
   1.940479816952e-010             -2.110890136302e-008
   2.028683444996e-010             -2.126628556808e-008
   2.116887073039e-010             -2.110101505683e-008
   2.205090701082e-010             -2.114690443331e-008
   2.293294329126e-010             -2.106841073671e-008
   2.381497957169e-010             -2.125781699205e-008
   2.469701585212e-010             -2.135224208780e-008
   2.557905213256e-010             -2.142570748500e-008
   2.646108841299e-010             -2.098737660686e-008
   2.734312469342e-010             -2.139741692382e-008
   2.822516097385e-010             -2.126504179007e-008
   2.910719725429e-010             -2.136359534184e-008
   2.998923353472e-010             -2.177980198173e-008
   3.087126981515e-010             -2.150113120067e-008
   3.175330609559e-010             -2.138841911024e-008
   3.263534237602e-010             -2.095294639396e-008
   3.351737865645e-010             -2.127250476826e-008
   3.439941493689e-010             -2.134329715145e-008
   3.528145121732e-010             -2.119411698119e-008
   3.616348749775e-010             -2.116746732001e-008
   3.704552377818e-010             -2.126599451069e-008
   3.792756005862e-010             -2.132453379646e-008
   3.880959633905e-010             -2.149041309371e-008
   3.969163261948e-010             -2.075753275752e-008
   4.057366889992e-010             -2.136740622432e-008
   4.145570518035e-010             -2.185014452077e-008
   4.233774146078e-010             -2.167494983641e-008
   4.321977774121e-010             -2.155697126642e-008
   4.410181402165e-010             -2.127499232427e-008
   4.498385030208e-010             -2.162667865838e-008
   4.586588658251e-010             -2.144910201740e-008
   4.674792286295e-010             -2.143348803672e-008
   4.762995914338e-010             -2.164647397231e-008
   4.851199542381e-010             -2.185149420831e-008
   4.939403170425e-010             -2.166791018623e-008
   5.027606798468e-010             -2.128862162539e-008
   5.115810426511e-010             -2.176283831351e-008
   5.204014054554e-010             -2.142234644668e-008
   5.292217682598e-010             -2.132003488967e-008
   5.380421310641e-010             -2.148811068554e-008
   5.468624938684e-010             -2.150507435377e-008
   5.556828566728e-010             -2.146378979361e-008
   5.645032194771e-010             -2.101458202174e-008
   5.733235822814e-010             -2.136388655430e-008
   5.821439450858e-010             -2.145473894773e-008
   5.909643078901e-010             -2.148946037309e-008
   5.997846706944e-010             -2.156840391385e-008
   6.086050334987e-010             -2.194306129728e-008
   6.174253963031e-010             -2.186255640497e-008
   6.262457591074e-010             -2.203068507808e-008
   6.350661219117e-010             -2.205029524415e-008
   6.438864847161e-010             -2.222612507559e-008
   6.527068475204e-010             -2.200416768751e-008
   6.615272103247e-010             -2.208311122827e-008
   6.703475731290e-010             -2.207578052071e-008
   6.791679359334e-010             -2.162186202298e-008
   6.879882987377e-010             -2.167452635333e-008
   6.968086615420e-010             -2.182910527377e-008
   7.056290243464e-010             -2.194584006575e-008
   7.144493871507e-010             -2.162217959652e-008
   7.232697499550e-010             -2.190720184838e-008
   7.320901127594e-010             -2.154770860147e-008
   7.409104755637e-010             -2.166502566329e-008
   7.497308383680e-010             -2.125908728620e-008
   7.585512011723e-010             -2.142329916730e-008
   7.673715639767e-010             -2.176699313061e-008
   7.761919267810e-010             -2.172840794554e-008
   7.850122895853e-010             -2.152314968444e-008
   7.938326523897e-010             -2.144428553707e-008
   8.026530151940e-010             -2.195438803517e-008
   8.114733779983e-010             -2.183492750702e-008
   8.202937408026e-010             -2.189711888849e-008
   8.291141036070e-010             -2.183543022841e-008
   8.379344664113e-010             -2.217687481586e-008
   8.467548292156e-010             -2.211298950209e-008
   8.555751920200e-010             -2.182648529207e-008
   8.643955548243e-010             -2.142980942486e-008
   8.732159176286e-010             -2.159746189273e-008
   8.820362804330e-010             -2.168799671262e-008
   8.908566432373e-010             -2.162681092900e-008
   8.996770060416e-010             -2.147554001458e-008
   9.084973688459e-010             -2.168537673092e-008
   9.173177316503e-010             -2.122632417932e-008
   9.261380944546e-010             -2.100561056924e-008
   9.349584572589e-010             -2.066009055808e-008
   9.437788200633e-010             -2.155091085301e-008
   9.525991828676e-010             -2.090928003225e-008
   9.614195456719e-010             -2.059231512351e-008
   9.702399084763e-010             -2.072934810588e-008
   9.790602712806e-010             -2.045443533006e-008
   9.878806340849e-010             -1.996627176728e-008
   9.967009968892e-010             -2.031988990370e-008
   1.005521359694e-009             -2.029361069330e-008
   1.014341722498e-009             -2.045972817070e-008
   1.023162085302e-009             -2.024388407325e-008
   1.031982448107e-009             -1.977202267053e-008
   1.040802810911e-009             -1.988780474189e-008
   1.049623173715e-009             -1.989852284886e-008
   1.058443536520e-009             -2.003304160399e-008
   1.067263899324e-009             -1.991048473383e-008
   1.076084262128e-009             -2.003079222813e-008
   1.084904624933e-009             -2.000657724573e-008
   1.093724987737e-009             -2.009729736854e-008
   1.102545350541e-009             -2.083668796229e-008
   1.111365713346e-009             -2.116966381864e-008
   1.120186076150e-009             -2.171178836701e-008
   1.129006438954e-009             -2.192128099366e-008
   1.137826801759e-009             -2.157544340895e-008
   1.146647164563e-009             -2.171922482904e-008
   1.155467527367e-009             -2.191185969700e-008
   1.164287890172e-009             -2.167050380685e-008
   1.173108252976e-009             -2.170615143668e-008
   1.181928615780e-009             -2.184463986106e-008
   1.190748978584e-009             -2.188764471460e-008
   1.199569341389e-009             -2.195134457039e-008
   1.208389704193e-009             -2.133472266588e-008
   1.217210066997e-009             -2.146691265177e-008
   1.226030429802e-009             -2.124791918002e-008
   1.234850792606e-009             -2.100815115756e-008
   1.243671155410e-009             -2.076285211431e-008
   1.252491518215e-009             -2.085021135387e-008
   1.261311881019e-009             -2.045829908977e-008
   1.270132243823e-009             -2.042699157996e-008
   1.278952606628e-009             -1.974696087705e-008
   1.287772969432e-009             -2.013519452930e-008
   1.296593332236e-009             -2.061226937927e-008
   1.305413695041e-009             -2.021887515700e-008
   1.314234057845e-009             -2.015255516445e-008
   1.323054420649e-009             -2.025420521329e-008
   1.331874783454e-009             -2.010362232319e-008
   1.340695146258e-009             -1.986258400657e-008
   1.349515509062e-009             -1.965097427468e-008
   1.358335871867e-009             -2.000205182279e-008
   1.367156234671e-009             -2.030292623548e-008
   1.375976597475e-009             -1.997410535130e-008
   1.384796960280e-009             -2.069700848207e-008
   1.393617323084e-009             -2.209340585216e-008
   1.402437685888e-009             -2.166179689559e-008
   1.411258048693e-009             -2.133107057017e-008
   1.420078411497e-009             -2.172007164012e-008
   1.428898774301e-009             -2.157607855603e-008
   1.437719137106e-009             -2.135798492766e-008
   1.446539499910e-009             -2.055775248492e-008
   1.455359862714e-009             -2.030218517887e-008
   1.464180225519e-009             -2.066961776427e-008
   1.473000588323e-009             -2.070989672657e-008
   1.481820951127e-009             -2.053404037898e-008
   1.490641313932e-009             -2.073562018329e-008
   1.499461676736e-009             -2.040150630340e-008
   1.508282039540e-009             -2.018407433826e-008
   1.517102402345e-009             -2.036456201833e-008
   1.525922765149e-009             -2.038380157856e-008
   1.534743127953e-009             -2.016160601033e-008
   1.543563490758e-009             -2.067088805843e-008
   1.552383853562e-009             -2.046004574424e-008
   1.561204216366e-009             -2.002388500364e-008
   1.570024579171e-009             -1.965626711532e-008
   1.578844941975e-009             -2.168312735505e-008
   1.587665304779e-009             -2.183132828855e-008
   1.596485667584e-009             -2.200781978322e-008
   1.605306030388e-009             -2.207654793841e-008
   1.614126393192e-009             -2.190836638807e-008
   1.622946755997e-009             -2.160336336429e-008
   1.631767118801e-009             -2.150263967498e-008
   1.640587481605e-009             -2.155675944735e-008
   1.649407844410e-009             -2.233796399386e-008
   1.658228207214e-009             -2.179007024454e-008
   1.667048570018e-009             -2.187176603762e-008
   1.675868932823e-009             -2.179086417839e-008
   1.684689295627e-009             -2.155170478686e-008
   1.693509658431e-009             -2.118694506040e-008
   1.702330021236e-009             -2.111321512196e-008
   1.711150384040e-009             -2.138746638962e-008
   1.719970746844e-009             -2.119057079502e-008
   1.728791109649e-009             -2.086050597776e-008
   1.737611472453e-009             -2.105441113988e-008
   1.746431835257e-009             -2.196036905519e-008
   1.755252198062e-009             -2.200660236630e-008
   1.764072560866e-009             -2.168611778753e-008
   1.772892923670e-009             -2.177900804788e-008
   1.781713286475e-009             -2.188809455876e-008
   1.790533649279e-009             -2.191694087364e-008
   1.799354012083e-009             -2.189860100172e-008
   1.808174374888e-009             -2.135340662749e-008
   1.816994737692e-009             -2.164745320907e-008
   1.825815100496e-009             -2.211605948301e-008
   1.834635463301e-009             -2.206024593342e-008
   1.843455826105e-009             -2.180372590674e-008
   1.852276188909e-009             -2.223406441409e-008
   1.861096551714e-009             -2.210981376669e-008
   1.869916914518e-009             -2.204174727473e-008
   1.878737277322e-009             -2.192146629658e-008
   1.887557640127e-009             -2.240259020918e-008
   1.896378002931e-009             -2.209943974941e-008
   1.905198365735e-009             -2.193628634341e-008
   1.914018728540e-009             -2.155980291212e-008
   1.922839091344e-009             -2.180023259781e-008
   1.931659454148e-009             -2.135430631581e-008
   1.940479816953e-009             -2.152640481322e-008
   1.949300179757e-009             -2.151986803951e-008
   1.958120542561e-009             -2.163533253733e-008
   1.966940905365e-009             -2.167262091209e-008
   1.975761268170e-009             -2.127763882212e-008
   1.984581630974e-009             -2.082297942285e-008
   1.993401993778e-009             -2.112078400968e-008
   2.002222356583e-009             -2.150033726682e-008
   2.011042719387e-009             -2.106602893517e-008
   2.019863082191e-009             -2.109056149111e-008
   2.028683444996e-009             -2.089268681481e-008
   2.037503807800e-009             -2.073466746267e-008
   2.046324170604e-009             -2.047407185722e-008
   2.055144533409e-009             -2.044752810557e-008
   2.063964896213e-009             -2.064294158694e-008
   2.072785259017e-009             -2.066877095319e-008
   2.081605621822e-009             -2.071730682752e-008
   2.090425984626e-009             -2.026418226364e-008
   2.099246347430e-009             -2.022310936749e-008
   2.108066710235e-009             -2.039496968475e-008
   2.116887073039e-009             -1.974584936966e-008
   2.125707435843e-009             -2.140059265921e-008
   2.134527798648e-009             -2.209864581557e-008
   2.143348161452e-009             -2.247340910853e-008
   2.152168524256e-009             -2.213201755338e-008
   2.160988887061e-009             -2.178183969359e-008
   2.169809249865e-009             -2.225788242956e-008
   2.178629612669e-009             -2.241529315077e-008
   2.187449975474e-009             -2.247870194917e-008
   2.196270338278e-009             -2.244456279365e-008
   2.205090701082e-009             -2.229686458156e-008
   2.213911063887e-009             -2.196920808200e-008
   2.222731426691e-009             -2.232266743166e-008
   2.231551789495e-009             -2.230205166773e-008
   2.240372152300e-009             -2.234738529051e-008
   2.249192515104e-009             -2.254594814620e-008
   2.258012877908e-009             -2.255364930453e-008
   2.266833240713e-009             -2.203219355239e-008
   2.275653603517e-009             -2.218023569911e-008
   2.284473966321e-009             -2.174010528927e-008
   2.293294329126e-009             -2.175767774349e-008
   2.302114691930e-009             -2.165970630650e-008
   2.310935054734e-009             -2.200146831243e-008
   2.319755417539e-009             -2.151341065918e-008
   2.328575780343e-009             -2.170506629038e-008
   2.337396143147e-009             -2.131619749104e-008
   2.346216505952e-009             -2.156469878584e-008
   2.355036868756e-009             -2.201485927833e-008
   2.363857231560e-009             -2.237818992386e-008
   2.372677594365e-009             -2.237747538340e-008
   2.381497957169e-009             -2.233947246817e-008
   2.390318319973e-009             -2.208745134829e-008
   2.399138682778e-009             -2.211029012700e-008
   2.407959045582e-009             -2.240936500799e-008
   2.416779408386e-009             -2.223451441331e-008
   2.425599771191e-009             -2.256836359689e-008
   2.434420133995e-009             -2.214998681946e-008
   2.443240496799e-009             -2.202308982927e-008
