# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -9.287e+000, -7.036e+000 [nm]
#                      end        -7.337e+000, -9.247e+000 [nm]
# 
# 
#             Position                                I(r)
# --------------------             -----------------------
   1.002390492061e-010             -8.004250936033454e-013
   1.031872565357e-010             -8.809837705071815e-013
   1.061354638653e-010             -9.036278963224829e-013
   1.090836711949e-010             -8.558048659461304e-013
   1.120318785245e-010             -8.232457788103858e-013
   1.149800858541e-010             -8.684066006191248e-013
   1.179282931837e-010             -8.872723554512099e-013
   1.208765005132e-010             -8.927242024083008e-013
   1.238247078428e-010             -8.327047563104247e-013
   1.267729151724e-010             -1.028892946513712e-012
   1.297211225020e-010             -7.960372088938647e-013
   1.326693298316e-010             -9.819573189932307e-013
   1.356175371612e-010             -8.904934128761541e-013
   1.385657444908e-010             -9.706467708285196e-013
   1.415139518204e-010             -8.639450215548311e-013
   1.444621591500e-010             -9.649170347418218e-013
   1.474103664796e-010             -9.182853964349435e-013
   1.503585738092e-010             -9.201108670156197e-013
   1.533067811388e-010             -9.213022590850939e-013
   1.562549884683e-010             -9.315212096191399e-013
   1.592031957979e-010             -1.025697989172764e-012
   1.621514031275e-010             -9.062394400211627e-013
   1.650996104571e-010             -9.187920451242818e-013
   1.680478177867e-010             -9.827940569801681e-013
   1.709960251163e-010             -9.077870214722321e-013
   1.739442324459e-010             -1.081839269848615e-012
   1.768924397755e-010             -9.090551784946362e-013
   1.798406471051e-010             -1.029527025024914e-012
   1.827888544347e-010             -9.961818647711661e-013
   1.857370617643e-010             -1.020904785511813e-012
   1.886852690939e-010             -9.324853774279413e-013
   1.916334764234e-010             -1.004346585164804e-012
   1.945816837530e-010             -1.067410529295886e-012
   1.975298910826e-010             -9.075075970435667e-013
   2.004780984122e-010             -1.012486740773505e-012
   2.034263057418e-010             -1.116197727481040e-012
   2.063745130714e-010             -9.701401221391813e-013
   2.093227204010e-010             -9.928103480384790e-013
   2.122709277306e-010             -9.640541966708884e-013
   2.152191350602e-010             -1.177663425292118e-012
   2.181673423898e-010             -9.020050852175418e-013
   2.211155497194e-010             -1.040201959379365e-012
   2.240637570489e-010             -9.938236454171552e-013
   2.270119643785e-010             -1.079531715363538e-012
   2.299601717081e-010             -1.016011787412052e-012
   2.329083790377e-010             -1.030211768405050e-012
   2.358565863673e-010             -1.073699114239914e-012
   2.388047936969e-010             -1.096039250841613e-012
   2.417530010265e-010             -9.551034031592463e-013
   2.447012083561e-010             -1.107550923183000e-012
   2.476494156857e-010             -1.037717845502549e-012
   2.505976230153e-010             -1.124185888482939e-012
   2.535458303449e-010             -9.132895332982569e-013
   2.564940376745e-010             -1.113966937948893e-012
   2.594422450040e-010             -1.037819175240416e-012
   2.623904523336e-010             -1.182531858606940e-012
   2.653386596632e-010             -1.005995496353742e-012
   2.682868669928e-010             -1.174290373260372e-012
   2.712350743224e-010             -1.052246380494087e-012
   2.741832816520e-010             -1.013728797711913e-012
   2.771314889816e-010             -1.084222053987563e-012
   2.800796963112e-010             -1.120584076891462e-012
   2.830279036408e-010             -9.708755303882511e-013
   2.859761109704e-010             -1.088127854792643e-012
   2.889243183000e-010             -1.112800110664356e-012
   2.918725256296e-010             -1.224067839338323e-012
   2.948207329591e-010             -9.490681425598871e-013
   2.977689402887e-010             -1.143963610955833e-012
   3.007171476183e-010             -1.174037048915703e-012
   3.036653549479e-010             -1.146575154654512e-012
   3.066135622775e-010             -1.044563744004849e-012
   3.095617696071e-010             -1.139601826330348e-012
   3.125099769367e-010             -1.202894530021161e-012
   3.154581842663e-010             -1.090840728229191e-012
   3.184063915959e-010             -1.076920171664858e-012
   3.213545989255e-010             -1.142974878362094e-012
   3.243028062551e-010             -1.172821092061291e-012
   3.272510135846e-010             -1.089750665897584e-012
   3.301992209142e-010             -1.092386774381202e-012
   3.331474282438e-010             -1.235249422382112e-012
   3.360956355734e-010             -1.169904023849950e-012
   3.390438429030e-010             -1.185194067174554e-012
   3.419920502326e-010             -1.108336996301004e-012
   3.449402575622e-010             -1.362998586450157e-012
   3.478884648918e-010             -1.003003198488529e-012
   3.508366722214e-010             -1.126467342884019e-012
   3.537848795510e-010             -1.159964497744569e-012
   3.567330868806e-010             -1.287004353647541e-012
   3.596812942102e-010             -1.080875102039814e-012
   3.626295015397e-010             -1.175355870807041e-012
   3.655777088693e-010             -1.281070422786049e-012
   3.685259161989e-010             -1.154842740085077e-012
   3.714741235285e-010             -1.085921630045434e-012
   3.744223308581e-010             -1.364090184080822e-012
   3.773705381877e-010             -1.151597117875195e-012
   3.803187455173e-010             -1.161333984504841e-012
   3.832669528469e-010             -1.134099314504323e-012
   3.862151601765e-010             -1.318295283760881e-012
   3.891633675061e-010             -1.193105463223523e-012
   3.921115748357e-010             -1.164553506630726e-012
   3.950597821653e-010             -1.265247630688110e-012
   3.980079894948e-010             -1.254546596249664e-012
   4.009561968244e-010             -1.298694120679726e-012
   4.039044041540e-010             -1.122512412509064e-012
   4.068526114836e-010             -1.305108600146560e-012
   4.098008188132e-010             -1.330009615578004e-012
   4.127490261428e-010             -1.185346061781355e-012
   4.156972334724e-010             -1.278230119527638e-012
   4.186454408020e-010             -1.270241958525738e-012
   4.215936481316e-010             -1.422385489335890e-012
   4.245418554612e-010             -1.019561398835537e-012
   4.274900627908e-010             -1.360488372489345e-012
   4.304382701203e-010             -1.262255332822898e-012
   4.333864774499e-010             -1.358713566777602e-012
   4.363346847795e-010             -1.183242702071072e-012
   4.392828921091e-010             -1.374815783304206e-012
   4.422310994387e-010             -1.278560208825237e-012
   4.451793067683e-010             -1.289767891953022e-012
   4.481275140979e-010             -1.258375632101814e-012
   4.510757214275e-010             -1.423602981489360e-012
   4.540239287571e-010             -1.249323508852304e-012
   4.569721360867e-010             -1.298921344940399e-012
   4.599203434163e-010             -1.283047887973526e-012
   4.628685507459e-010             -1.421372191957213e-012
   4.658167580754e-010             -1.250869555004315e-012
   4.687649654050e-010             -1.364013419127892e-012
   4.717131727346e-010             -1.279573506203913e-012
   4.746613800642e-010             -1.422006270468415e-012
   4.776095873938e-010             -1.282541239284188e-012
   4.805577947234e-010             -1.341622617657260e-012
   4.835060020530e-010             -1.465214191874614e-012
   4.864542093826e-010             -1.420256029541611e-012
   4.894024167122e-010             -1.218285903083633e-012
   4.923506240418e-010             -1.430195555646991e-012
   4.952988313714e-010             -1.479110183654009e-012
   4.982470387010e-010             -1.296664455324256e-012
   5.011952460305e-010             -1.318775832366223e-012
   5.041434533601e-010             -1.503553679965990e-012
   5.070916606897e-010             -1.368349103669380e-012
   5.100398680193e-010             -1.410367168305163e-012
   5.129880753489e-010             -1.323441606205310e-012
   5.159362826785e-010             -1.613326027356880e-012
   5.188844900081e-010             -1.443710793259853e-012
   5.218326973377e-010             -1.475939791097998e-012
   5.247809046673e-010             -1.361148551084543e-012
   5.277291119969e-010             -1.507864799722541e-012
   5.306773193265e-010             -1.456439957754711e-012
   5.336255266560e-010             -1.426696609092440e-012
   5.365737339856e-010             -1.506825402259868e-012
   5.395219413152e-010             -1.480402905461351e-012
   5.424701486448e-010             -1.290679859593831e-012
   5.454183559744e-010             -1.619943166299449e-012
   5.483665633040e-010             -1.386175461038793e-012
   5.513147706336e-010             -1.651792945270120e-012
   5.542629779632e-010             -1.288651729537419e-012
   5.572111852928e-010             -1.652172164137594e-012
   5.601593926224e-010             -1.498964671079833e-012
   5.631075999520e-010             -1.545419749994972e-012
   5.660558072816e-010             -1.415665485356394e-012
   5.690040146111e-010             -1.642181973163280e-012
   5.719522219407e-010             -1.505151926285993e-012
   5.749004292703e-010             -1.417695150711864e-012
   5.778486365999e-010             -1.415209501535990e-012
   5.807968439295e-010             -1.771377388944527e-012
   5.837450512591e-010             -1.464124129543007e-012
   5.866932585887e-010             -1.524651759629281e-012
   5.896414659183e-010             -1.574350925455243e-012
   5.925896732479e-010             -1.683083875383460e-012
   5.955378805775e-010             -1.436611570412883e-012
   5.984860879071e-010             -1.575391858216974e-012
   6.014342952366e-010             -1.498914006210899e-012
   6.043825025662e-010             -1.701238786751413e-012
   6.073307098958e-010             -1.423831741049091e-012
   6.102789172254e-010             -1.670709364971139e-012
   6.132271245550e-010             -1.585965462833557e-012
   6.161753318846e-010             -1.655265791740674e-012
   6.191235392142e-010             -1.561901185389050e-012
   6.220717465438e-010             -1.596615832403070e-012
   6.250199538734e-010             -1.560379704021977e-012
   6.279681612030e-010             -1.784765196735524e-012
   6.309163685326e-010             -1.404712661872337e-012
   6.338645758622e-010             -1.742367913232267e-012
   6.368127831917e-010             -1.587638938807432e-012
   6.397609905213e-010             -1.764631284881035e-012
   6.427091978509e-010             -1.473202352876514e-012
   6.456574051805e-010             -1.988256804560575e-012
   6.486056125101e-010             -1.473632236612921e-012
   6.515538198397e-010             -1.572247565744960e-012
   6.545020271693e-010             -1.689828444147893e-012
   6.574502344989e-010             -1.844861407786331e-012
   6.603984418285e-010             -1.451800283999620e-012
   6.633466491581e-010             -1.791991849404358e-012
   6.662948564877e-010             -1.670987254100746e-012
   6.692430638173e-010             -1.817020294657666e-012
   6.721912711468e-010             -1.387571047883061e-012
   6.751394784764e-010             -1.855106458404373e-012
   6.780876858060e-010             -1.602904417347098e-012
   6.810358931356e-010             -1.859340813207994e-012
   6.839841004652e-010             -1.402379007303264e-012
   6.869323077948e-010             -1.820215251998614e-012
   6.898805151244e-010             -1.729664848821405e-012
   6.928287224540e-010             -1.791865954881553e-012
   6.957769297836e-010             -1.603536960559242e-012
   6.987251371132e-010             -1.761614422230885e-012
   7.016733444428e-010             -1.717517562669756e-012
   7.046215517723e-010             -1.788721662409538e-012
   7.075697591019e-010             -1.569838681522016e-012
   7.105179664315e-010             -1.930670807470581e-012
   7.134661737611e-010             -1.523940916165148e-012
   7.164143810907e-010             -1.843011372420717e-012
   7.193625884203e-010             -1.607416661280326e-012
   7.223107957499e-010             -1.950551394980401e-012
   7.252590030795e-010             -1.560201609331179e-012
   7.282072104091e-010             -1.852215490277028e-012
   7.311554177387e-010             -1.819885162701015e-012
   7.341036250683e-010             -1.790725227681012e-012
   7.370518323979e-010             -1.611677116167943e-012
   7.400000397274e-010             -1.889667575512533e-012
   7.429482470570e-010             -1.719521127941230e-012
   7.458964543866e-010             -1.694544882855914e-012
   7.488446617162e-010             -1.604679223058841e-012
   7.517928690458e-010             -1.902169515746718e-012
   7.547410763754e-010             -1.727788713371795e-012
   7.576892837050e-010             -1.808120166014958e-012
   7.606374910346e-010             -1.563143242327458e-012
   7.635856983642e-010             -1.968833736170218e-012
   7.665339056938e-010             -1.640279737629673e-012
   7.694821130234e-010             -1.698957332350333e-012
   7.724303203530e-010             -1.625649872900267e-012
   7.753785276825e-010             -1.877193270661402e-012
   7.783267350121e-010             -1.644286868172621e-012
   7.812749423417e-010             -1.759586292174473e-012
   7.842231496713e-010             -1.687470224793882e-012
   7.871713570009e-010             -1.902372175222453e-012
   7.901195643305e-010             -1.539992467822818e-012
   7.930677716601e-010             -1.835403965585351e-012
   7.960159789897e-010             -1.689575119803224e-012
   7.989641863193e-010             -1.894436214388547e-012
   8.019123936489e-010             -1.585179389715554e-012
   8.048606009785e-010             -1.896667003920693e-012
   8.078088083080e-010             -1.590173717553182e-012
   8.107570156376e-010             -1.803529621829742e-012
   8.137052229672e-010             -1.658055430130152e-012
   8.166534302968e-010             -1.827721329096113e-012
   8.196016376264e-010             -1.658359419343755e-012
   8.225498449560e-010             -1.707375377088640e-012
   8.254980522856e-010             -1.638632361739795e-012
   8.284462596152e-010             -1.818465011071809e-012
   8.313944669448e-010             -1.737118725750911e-012
   8.343426742744e-010             -1.620654009763581e-012
   8.372908816040e-010             -1.629199484323752e-012
   8.402390889336e-010             -1.834009914040141e-012
   8.431872962631e-010             -1.482635230292556e-012
   8.461355035927e-010             -1.741075191424925e-012
   8.490837109223e-010             -1.673523568145554e-012
   8.520319182519e-010             -1.842225299302713e-012
   8.549801255815e-010             -1.542553346652565e-012
   8.579283329111e-010             -1.591798063957181e-012
   8.608765402407e-010             -1.823156884994893e-012
   8.638247475703e-010             -1.735927333681437e-012
   8.667729548999e-010             -1.489582458532724e-012
   8.697211622295e-010             -1.725759048016325e-012
   8.726693695591e-010             -1.684731251273339e-012
   8.756175768886e-010             -1.631784927938436e-012
   8.785657842182e-010             -1.531015574227180e-012
   8.815139915478e-010             -1.780074858111499e-012
   8.844621988774e-010             -1.491610588589135e-012
   8.874104062070e-010             -1.683513759119869e-012
   8.903586135366e-010             -1.457657449908182e-012
   8.933068208662e-010             -1.699285886348873e-012
   8.962550281958e-010             -1.555841360004754e-012
   8.992032355254e-010             -1.622454915559319e-012
   9.021514428550e-010             -1.580513615876466e-012
   9.050996501846e-010             -1.606859347722054e-012
   9.080478575142e-010             -1.517095017662848e-012
   9.109960648437e-010             -1.493512824122742e-012
   9.139442721733e-010             -1.516689698711378e-012
   9.168924795029e-010             -1.612337294763141e-012
   9.198406868325e-010             -1.434304015927807e-012
   9.227888941621e-010             -1.582744405408613e-012
   9.257371014917e-010             -1.520061215444065e-012
   9.286853088213e-010             -1.569559257093350e-012
   9.316335161509e-010             -1.306528751775765e-012
   9.345817234805e-010             -1.567174937655344e-012
   9.375299308101e-010             -1.547472444836321e-012
   9.404781381397e-010             -1.428370085066315e-012
   9.434263454693e-010             -1.376464694493144e-012
   9.463745527988e-010             -1.557818825192231e-012
   9.493227601284e-010             -1.460396423428725e-012
   9.522709674580e-010             -1.419494521208544e-012
   9.552191747876e-010             -1.420256029541611e-012
   9.581673821172e-010             -1.467623076097559e-012
   9.611155894468e-010             -1.443990217688518e-012
   9.640637967764e-010             -1.373624391234732e-012
   9.670120041060e-010             -1.191103433251108e-012
   9.699602114356e-010             -1.570827414115755e-012
   9.729084187652e-010             -1.274198424199752e-012
   9.758566260948e-010             -1.438258946302762e-012
   9.788048334243e-010             -1.268898571849463e-012
   9.817530407539e-010             -1.466330354290217e-012
   9.847012480835e-010             -1.324227679323314e-012
   9.876494554131e-010             -1.374258469745934e-012
   9.905976627427e-010             -1.356584106983323e-012
   9.935458700723e-010             -1.293773487196911e-012
   9.964940774019e-010             -1.262457992298633e-012
   9.994422847315e-010             -1.382423190139573e-012
   1.002390492061e-009             -1.312716006981926e-012
   1.005338699391e-009             -1.270395488431598e-012
   1.008286906720e-009             -1.210095082605998e-012
   1.011235114050e-009             -1.474367644861991e-012
   1.014183321379e-009             -1.235148092644244e-012
   1.017131528709e-009             -1.298009377299590e-012
   1.020079736039e-009             -1.159050994804702e-012
   1.023027943368e-009             -1.375373096862478e-012
   1.025976150698e-009             -1.220542792699776e-012
   1.028924358027e-009             -1.123653139709604e-012
   1.031872565357e-009             -1.257107475079409e-012
   1.034820772687e-009             -1.303080470090148e-012
   1.037768980016e-009             -1.185448926818282e-012
   1.040717187346e-009             -1.235808271239442e-012
   1.043665394675e-009             -1.128546137809365e-012
   1.046613602005e-009             -1.324355109145178e-012
   1.049561809335e-009             -1.031479925427454e-012
   1.052510016664e-009             -1.244226315977750e-012
   1.055458223994e-009             -1.134480068670856e-012
   1.058406431323e-009             -1.272980932046282e-012
   1.061354638653e-009             -1.094568434343473e-012
   1.064302845983e-009             -1.175331306022103e-012
   1.067251053312e-009             -1.125707369850012e-012
   1.070199260642e-009             -1.118910600917587e-012
   1.073147467971e-009             -1.153422588455871e-012
   1.076095675301e-009             -1.170994086181556e-012
   1.079043882630e-009             -1.033583285137737e-012
   1.081992089960e-009             -1.138335204607003e-012
   1.084940297290e-009             -1.123602474840671e-012
   1.087888504619e-009             -1.086985592293044e-012
   1.090836711949e-009             -1.080216458743674e-012
   1.093784919278e-009             -1.117439784419447e-012
   1.096733126608e-009             -1.016923755052861e-012
   1.099681333938e-009             -1.138841853296341e-012
   1.102629541267e-009             -1.065457628893346e-012
   1.105577748597e-009             -9.812219107441610e-013
   1.108525955926e-009             -1.061780587647997e-012
   1.111474163256e-009             -1.109959807405945e-012
   1.114422370586e-009             -9.659303321204982e-013
   1.117370577915e-009             -9.598966068201977e-013
   1.120318785245e-009             -1.091120152657856e-012
   1.123266992574e-009             -9.907054530291374e-013
   1.126215199904e-009             -1.027574124622374e-012
   1.129163407234e-009             -1.005233988020676e-012
   1.132111614563e-009             -1.023289104949820e-012
   1.135059821893e-009             -9.762260476074743e-013
   1.138008029222e-009             -9.443010389829320e-013
   1.140956236552e-009             -1.040505948592968e-012
   1.143904443881e-009             -9.216569131676305e-013
   1.146852651211e-009             -1.037260326383086e-012
   1.149800858541e-009             -8.935102755263043e-013
   1.152749065870e-009             -9.010424527077993e-013
   1.155697273200e-009             -9.722450171485230e-013
   1.158645480529e-009             -1.019865388049140e-012
   1.161593687859e-009             -9.531505027567061e-013
   1.164541895189e-009             -8.990127873523292e-013
   1.167490102518e-009             -9.983635247334376e-013
   1.170438309848e-009             -8.772575996919576e-013
   1.173386517177e-009             -9.949643726176957e-013
   1.176334724507e-009             -9.057834562007582e-013
   1.179282931837e-009             -8.810344353761153e-013
   1.182231139166e-009             -9.489161479530856e-013
   1.185179346496e-009             -9.588556740584665e-013
   1.188127553825e-009             -8.272268092693374e-013
   1.191075761155e-009             -8.887938368182831e-013
   1.194023968485e-009             -8.799950379134426e-013
   1.196972175814e-009             -1.010051756466565e-012
   1.199920383144e-009             -7.346728408206542e-013
   1.202868590473e-009             -9.327893666415440e-013
   1.205816797803e-009             -8.392712303840597e-013
   1.208765005132e-009             -9.958272106886292e-013
   1.211713212462e-009             -7.558215853528786e-013
   1.214661419792e-009             -9.744512418957322e-013
   1.217609627121e-009             -8.903659830542902e-013
   1.220557834451e-009             -9.356296698999553e-013
   1.223506041780e-009             -7.392127201369363e-013
   1.226454249110e-009             -8.767494157035607e-013
   1.229402456440e-009             -9.126815548710511e-013
   1.232350663769e-009             -8.965532382604509e-013
   1.235298871099e-009             -7.176586566532416e-013
   1.238247078428e-009             -8.701568415459295e-013
   1.241195285758e-009             -7.803925114867238e-013
   1.244143493088e-009             -8.865630472861363e-013
   1.247091700417e-009             -7.356109085454592e-013
   1.250039907747e-009             -9.068735185323646e-013
   1.252988115076e-009             -7.912962054009058e-013
   1.255936322406e-009             -8.693968685119222e-013
   1.258884529736e-009             -8.059521702143079e-013
   1.261832737065e-009             -8.792596296643728e-013
   1.264780944395e-009             -7.335827784890477e-013
   1.267729151724e-009             -8.375977544101850e-013
   1.270677359054e-009             -7.870111857283512e-013
   1.273625566383e-009             -9.270841953397839e-013
   1.276573773713e-009             -7.292470939475594e-013
   1.279521981043e-009             -8.666317949073823e-013
   1.282470188372e-009             -7.952265709909234e-013
   1.285418395702e-009             -8.060796000361717e-013
   1.288366603031e-009             -6.810678741896116e-013
   1.291314810361e-009             -9.400666841793113e-013
   1.294263017691e-009             -7.894952996051671e-013
   1.297211225020e-009             -7.742559211494968e-013
   1.300159432350e-009             -6.730044835338409e-013
   1.303107639679e-009             -9.450625473159979e-013
   1.306055847009e-009             -8.140662257390124e-013
   1.309004054339e-009             -8.402599629777986e-013
   1.311952261668e-009             -7.481880784335159e-013
   1.314900468998e-009             -7.912455405319720e-013
   1.317848676327e-009             -7.750158941835043e-013
   1.320796883657e-009             -8.669357841209853e-013
   1.323745090987e-009             -6.610874922409824e-013
   1.326693298316e-009             -9.313937797972761e-013
   1.329641505646e-009             -6.930616304354001e-013
   1.332589712975e-009             -8.594558071074828e-013
   1.335537920305e-009             -7.381226578053300e-013
   1.338486127635e-009             -7.189268136756457e-013
   1.341434334964e-009             -7.596751859899662e-013
   1.344382542294e-009             -8.442670935207463e-013
   1.347330749623e-009             -8.026313183505546e-013
   1.350278956953e-009             -6.685674692544850e-013
   1.353227164282e-009             -7.771207891928458e-013
   1.356175371612e-009             -8.327554211793584e-013
   1.359123578942e-009             -7.512817060365964e-013
   1.362071786271e-009             -7.548574175440773e-013
   1.365019993601e-009             -7.121054799582829e-013
   1.367968200930e-009             -9.232044946187001e-013
   1.370916408260e-009             -6.719650860711683e-013
   1.373864615590e-009             -7.047513974675856e-013
   1.376812822919e-009             -8.427456121536731e-013
   1.379761030249e-009             -8.422389634643347e-013
   1.382709237578e-009             -7.387813011014696e-013
   1.385657444908e-009             -6.960293635156753e-013
   1.388605652238e-009             -8.487808727530324e-013
   1.391553859567e-009             -7.227051846588620e-013
   1.394502066897e-009             -7.073122762973316e-013
   1.397450274226e-009             -7.565569936019482e-013
   1.400398481556e-009             -7.564049989951468e-013
   1.403346688886e-009             -7.537673552124708e-013
   1.406294896215e-009             -7.689560687992073e-013
   1.409243103545e-009             -7.684233200258729e-013
   1.412191310874e-009             -7.760061620763016e-013
   1.415139518204e-009             -7.479347540888469e-013
   1.418087725533e-009             -7.987761824144082e-013
   1.421035932863e-009             -7.015825402106339e-013
   1.423984140193e-009             -7.374379144251941e-013
   1.426932347522e-009             -7.766141405035075e-013
   1.429880554852e-009             -7.739519319358939e-013
   1.432828762181e-009             -7.812292494736611e-013
   1.435776969511e-009             -7.143362694904297e-013
   1.438725176841e-009             -7.171259078799071e-013
   1.441673384170e-009             -8.717289877819365e-013
   1.444621591500e-009             -7.202702003519214e-013
   1.447569798829e-009             -7.087324279265372e-013
   1.450518006159e-009             -8.124695147180677e-013
   1.453466213489e-009             -8.030873021709589e-013
   1.456414420818e-009             -8.113794523864612e-013
   1.459362628148e-009             -7.244799903706043e-013
   1.462310835477e-009             -6.408015857796917e-013
   1.465259042807e-009             -8.749746099918184e-013
   1.468207250137e-009             -6.928083060907310e-013
   1.471155457466e-009             -7.402521175996091e-013
   1.474103664796e-009             -6.644344441887319e-013
   1.477051872125e-009             -9.320785231774119e-013
   1.480000079455e-009             -6.686426989083564e-013
   1.482948286784e-009             -6.986148071303588e-013
   1.485896494114e-009             -7.543507688547391e-013
   1.488844701444e-009             -8.026313183505546e-013
   1.491792908773e-009             -7.584331290515583e-013
   1.494741116103e-009             -6.593372513141777e-013
   1.497689323432e-009             -8.201782512913017e-013
   1.500637530762e-009             -7.540713444260738e-013
   1.503585738092e-009             -7.097718253892099e-013
   1.506533945421e-009             -8.173886129018243e-013
   1.509482152751e-009             -7.192308028892486e-013
   1.512430360080e-009             -7.467172619353764e-013
   1.515378567410e-009             -6.601478892171188e-013
   1.518326774740e-009             -8.280635472562748e-013
   1.521274982069e-009             -6.900447677852497e-013
   1.524223189399e-009             -7.717702719736223e-013
   1.527171396728e-009             -7.962659684535962e-013
   1.530119604058e-009             -7.987761824144082e-013
   1.533067811388e-009             -7.290689992567617e-013
   1.536016018717e-009             -6.764021003505242e-013
   1.538964226047e-009             -8.402599629777986e-013
   1.541912433376e-009             -7.149196831326979e-013
   1.544860640706e-009             -6.898666730944520e-013
   1.547808848036e-009             -8.296617935762780e-013
   1.550757055365e-009             -7.879492534531563e-013
   1.553705262695e-009             -7.481128487796445e-013
   1.556653470024e-009             -6.625567734400632e-013
   1.559601677354e-009             -8.308270855617559e-013
   1.562549884683e-009             -7.721510261401553e-013
   1.565498092013e-009             -8.481467942418302e-013
   1.568446299343e-009             -6.990216613808879e-013
   1.571394506672e-009             -7.665471845762628e-013
   1.574342714002e-009             -7.548067526751435e-013
   1.577290921331e-009             -7.690067336681412e-013
   1.580239128661e-009             -7.784150462992460e-013
   1.583187335991e-009             -7.113961717932094e-013
   1.586135543320e-009             -7.822440821513962e-013
   1.589083750650e-009             -7.412408501933479e-013
   1.592031957979e-009             -8.612812776881589e-013
   1.594980165309e-009             -6.984382477386196e-013
   1.597928372639e-009             -8.390179060393906e-013
   1.600876579968e-009             -7.964947280133277e-013
   1.603824787298e-009             -7.177599863911092e-013
   1.606772994627e-009             -7.954031303826626e-013
   1.609721201957e-009             -7.594218616452970e-013
   1.612669409287e-009             -7.582304695758231e-013
   1.615617616616e-009             -8.006016529950845e-013
   1.618565823946e-009             -7.481880784335159e-013
   1.621514031275e-009             -8.013631613281504e-013
   1.624462238605e-009             -7.057662301453207e-013
   1.627410445934e-009             -9.798263238998930e-013
   1.630358653264e-009             -6.549754666886931e-013
   1.633306860594e-009             -6.926563114839295e-013
   1.636255067923e-009             -8.629040887930999e-013
   1.639203275253e-009             -8.218256271811802e-013
   1.642151482582e-009             -7.228571792656634e-013
   1.645099689912e-009             -7.544520985926067e-013
   1.648047897242e-009             -7.648998086863844e-013
   1.650996104571e-009             -7.904594674139684e-013
   1.653944311901e-009             -8.024777884446946e-013
   1.656892519230e-009             -7.977613497366732e-013
   1.659840726560e-009             -8.253000089507935e-013
   1.662788933890e-009             -8.120641957665970e-013
   1.665737141219e-009             -6.589825972316408e-013
   1.668685348549e-009             -8.131542580982036e-013
   1.671633555878e-009             -7.923095027795821e-013
   1.674581763208e-009             -7.984215283318715e-013
   1.677529970538e-009             -8.262641767595947e-013
   1.680478177867e-009             -7.414941745380171e-013
   1.683426385197e-009             -8.565648389801377e-013
   1.686374592526e-009             -7.665226197913252e-013
   1.689322799856e-009             -7.754734133029672e-013
   1.692271007185e-009             -7.557709204839447e-013
   1.695219214515e-009             -7.613993268327747e-013
   1.698167421845e-009             -9.043633045715526e-013
   1.701115629174e-009             -7.890899806536966e-013
   1.704063836504e-009             -7.765634756345737e-013
   1.707012043833e-009             -7.352562544629225e-013
   1.709960251163e-009             -8.548161333523915e-013
