# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -1.255e+001, -6.484e+000 [nm]
#                      end        -7.837e+000, -1.236e+001 [nm]
# 
# 
#             Position                               I(r)
# --------------------             ----------------------
   0.000000000000e+000             -4.77193286014393e-011
   7.533335159972e-011             -4.65878147305496e-011
   1.506667031994e-010             -5.07685568910440e-011
   2.260000547991e-010             -5.13440637431604e-011
   3.013334063989e-010             -4.86420771122376e-011
   3.766667579986e-010             -4.85384674552679e-011
   4.520001095983e-010             -5.26780298244125e-011
   5.273334611980e-010             -5.07644990956321e-011
   6.026668127977e-010             -4.86991303605542e-011
   6.780001643974e-010             -5.01967516449578e-011
   7.533335159972e-010             -5.29209525179595e-011
   8.286668675969e-010             -5.03023142023300e-011
   9.040002191966e-010             -4.88951158912818e-011
   9.793335707963e-010             -5.27741334042846e-011
   1.054666922396e-009             -5.40651955533440e-011
   1.130000273996e-009             -5.15444110585135e-011
   1.205333625595e-009             -5.30424376618685e-011
   1.280666977195e-009             -5.73557989550448e-011
   1.356000328795e-009             -5.71213465064040e-011
   1.431333680395e-009             -5.52971747887313e-011
   1.506667031994e-009             -5.69746809226349e-011
   1.582000383594e-009             -5.77259626286715e-011
   1.657333735194e-009             -5.36000429269617e-011
   1.732667086793e-009             -5.11021313175061e-011
   1.808000438393e-009             -5.41446641679163e-011
   1.883333789993e-009             -5.35418735162294e-011
   1.958667141593e-009             -5.01922639658095e-011
   2.034000493192e-009             -5.20461283672755e-011
   2.109333844792e-009             -5.54435363832868e-011
   2.184667196392e-009             -5.50351591160915e-011
   2.260000547991e-009             -5.18929715390866e-011
   2.335333899591e-009             -5.65733261133336e-011
   2.410667251191e-009             -5.90154787315789e-011
   2.486000602791e-009             -5.60397605609000e-011
   2.561333954390e-009             -5.55100486091035e-011
   2.636667305990e-009             -6.12476469622803e-011
   2.712000657590e-009             -6.10609668791469e-011
   2.787334009189e-009             -5.73410416604935e-011
   2.862667360789e-009             -5.85342499887539e-011
   2.938000712389e-009             -6.48009507800010e-011
   3.013334063989e-009             -6.22152016408048e-011
   3.088667415588e-009             -5.96536426735759e-011
   3.164000767188e-009             -6.22904865654423e-011
   3.239334118788e-009             -6.65373617328859e-011
   3.314667470387e-009             -6.17544353638329e-011
   3.390000821987e-009             -6.21118714082638e-011
   3.465334173587e-009             -6.52449561971502e-011
   3.540667525187e-009             -6.65390597736447e-011
   3.616000876786e-009             -6.12341562894524e-011
   3.691334228386e-009             -6.29293367861186e-011
   3.766667579986e-009             -6.58702635448305e-011
   3.842000931585e-009             -6.37026039746743e-011
   3.917334283185e-009             -5.93353091608685e-011
   3.992667634785e-009             -6.32546942920191e-011
   4.068000986385e-009             -6.35208936545936e-011
   4.143334337984e-009             -6.11222299174823e-011
   4.218667689584e-009             -5.82435549296994e-011
   4.294001041184e-009             -6.25767691750024e-011
   4.369334392783e-009             -5.97997263790018e-011
   4.444667744383e-009             -5.68296120498868e-011
   4.520001095983e-009             -5.61014550182708e-011
   4.595334447583e-009             -5.96759567100936e-011
   4.670667799182e-009             -5.48822801770323e-011
   4.746001150782e-009             -5.21745883748077e-011
   4.821334502382e-009             -5.42563126507568e-011
   4.896667853981e-009             -5.63220621400012e-011
   4.972001205581e-009             -5.11677300403830e-011
   5.047334557181e-009             -5.01822476747512e-011
   5.122667908781e-009             -5.22871994901579e-011
   5.198001260380e-009             -5.19122165127862e-011
   5.273334611980e-009             -4.64736314689634e-011
   5.348667963580e-009             -4.87312580286545e-011
   5.424001315179e-009             -5.03207746382106e-011
   5.499334666779e-009             -4.85905770406159e-011
   5.574668018379e-009             -4.53001762983909e-011
   5.650001369979e-009             -4.85215546008384e-011
   5.725334721578e-009             -4.86901289021737e-011
   5.800668073178e-009             -4.65146331656224e-011
   5.876001424778e-009             -4.54696886674510e-011
   5.951334776378e-009             -4.93180232287677e-011
   6.026668127977e-009             -4.82170142148734e-011
   6.102001479577e-009             -4.63240227168990e-011
   6.177334831177e-009             -4.78617859304887e-011
   6.252668182776e-009             -5.10346549238806e-011
   6.328001534376e-009             -4.85486864058020e-011
   6.403334885976e-009             -4.92363483894483e-011
   6.478668237576e-009             -5.10057222131213e-011
   6.554001589175e-009             -5.32464374536819e-011
   6.629334940775e-009             -4.96990414667387e-011
   6.704668292375e-009             -5.14104239743703e-011
   6.780001643974e-009             -5.46348698043369e-011
   6.855334995574e-009             -5.44996406632553e-011
   6.930668347174e-009             -5.14544947338475e-011
   7.006001698774e-009             -5.46125818679032e-011
   7.081335050373e-009             -5.72950425653988e-011
   7.156668401973e-009             -5.59211387497354e-011
   7.232001753573e-009             -5.36311050975153e-011
   7.307335105172e-009             -5.77009863835862e-011
   7.382668456772e-009             -5.75348961961277e-011
   7.458001808372e-009             -5.49017047807217e-011
