# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.500e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   2.000e-010 m
# Parameter mode                  Z before V
# Raster time                     5.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.431e+000, 2.781e+000 [nm]
#                      end        -5.475e+000, 2.781e+000 [nm]
# 
# 
#              Position                               I(r)
# ---------------------             ----------------------
   6.0221216078010e-011              2.11555459070539e-011
   6.1177108396708e-011              2.06422800787731e-011
   6.2133000715407e-011              1.80115988773279e-011
   6.3088893034105e-011              2.09386096853727e-011
   6.4044785352804e-011              2.08644885174216e-011
   6.5000677671502e-011              2.16426057157035e-011
   6.5956569990201e-011              2.07850951325032e-011
   6.6912462308900e-011              2.14414861449239e-011
   6.7868354627598e-011              2.01341314022546e-011
   6.8824246946297e-011              2.00547380173363e-011
   6.9780139264995e-011              2.02611298050830e-011
   7.0736031583694e-011              2.15314239637768e-011
   7.1691923902392e-011              2.16478779326707e-011
   7.2647816221091e-011              2.27699297554622e-011
   7.3603708539789e-011              2.15632123307851e-011
   7.4559600858488e-011              1.98906790305323e-011
   7.5515493177187e-011              2.09756702693483e-011
   7.6471385495885e-011              1.95042565398750e-011
   7.7427277814584e-011              2.03881282079114e-011
   7.8383170133282e-011              2.16108173486951e-011
   7.9339062451981e-011              1.96312549427034e-011
   8.0294954770679e-011              2.34050768348090e-011
   8.1250847089378e-011              1.79587216424507e-011
   8.2206739408077e-011              1.91919552171688e-011
   8.3162631726775e-011              1.92766208190544e-011
   8.4118524045474e-011              1.90173517964304e-011
   8.5074416364172e-011              2.13620927600056e-011
   8.6030308682871e-011              2.20766332242708e-011
   8.6986201001569e-011              2.10868520212749e-011
   8.7942093320268e-011              2.12509110080789e-011
   8.8897985638966e-011              1.68842748375692e-011
   8.9853877957665e-011              2.35691358216130e-011
   9.0809770276364e-011              2.04993099598381e-011
   9.1765662595062e-011              2.24312673479198e-011
   9.2721554913761e-011              2.14149699948828e-011
   9.3677447232459e-011              2.25264773837399e-011
   9.4633339551158e-011              1.84192653010591e-011
   9.5589231869856e-011              2.19865403402131e-011
   9.6545124188555e-011              1.74611173998666e-011
   9.7501016507253e-011              2.08486718665199e-011
   9.8456908825952e-011              2.13408488269317e-011
   9.9412801144651e-011              2.22301477771403e-011
   1.0036869346335e-010              2.20766332242708e-011
   1.0132458578205e-010              2.39026810773930e-011
   1.0228047810075e-010              1.96417993766379e-011
   1.0323637041944e-010              2.10550636542666e-011
   1.0419226273814e-010              1.98536184465568e-011
   1.0514815505684e-010              2.06686411636093e-011
   1.0610404737554e-010              2.17378157515235e-011
   1.0705993969424e-010              2.11926064910295e-011
   1.0801583201294e-010              1.97953139295074e-011
   1.0897172433164e-010              2.21136938082464e-011
   1.0992761665033e-010              1.84298097349936e-011
   1.1088350896903e-010              2.20343004233280e-011
   1.1183940128773e-010              1.97318922606956e-011
   1.1279529360643e-010              2.06315805796337e-011
   1.1375118592513e-010              1.98536184465568e-011
   1.1470707824383e-010              2.24999612336988e-011
   1.1566297056253e-010              2.08592163004543e-011
   1.1661886288122e-010              2.06052194947976e-011
   1.1757475519992e-010              2.00229496503280e-011
   1.1853064751862e-010              2.22247204949681e-011
   1.1948653983732e-010              1.99806168493852e-011
   1.2044243215602e-010              2.07850951325032e-011
   1.2139832447472e-010              2.19812681232458e-011
   1.2235421679342e-010              2.42731318519437e-011
   1.2331010911211e-010              2.07427623315604e-011
   1.2426600143081e-010              2.09386096853727e-011
   1.2522189374951e-010              1.84774147529036e-011
   1.2617778606821e-010              2.02664020220503e-011
   1.2713367838691e-010              1.96312549427034e-011
   1.2808957070561e-010              2.11239126052505e-011
   1.2904546302431e-010              2.33151390159562e-011
   1.3000135534300e-010              2.13991533439811e-011
   1.3095724766170e-010              1.93349253361038e-011
   1.3191313998040e-010              1.97264649785235e-011
   1.3286903229910e-010              2.16319062165641e-011
   1.3382492461780e-010              1.90278962303649e-011
   1.3478081693650e-010              2.24788723658298e-011
   1.3573670925520e-010              2.00440385181969e-011
   1.3669260157389e-010              2.17537874676301e-011
   1.3764849389259e-010              2.35162585867357e-011
   1.3860438621129e-010              1.99488284823768e-011
   1.3956027852999e-010              2.19231186714013e-011
   1.4051617084869e-010              1.93084091860627e-011
   1.4147206316739e-010              2.07903673494705e-011
   1.4242795548609e-010              2.03299787560669e-011
   1.4338384780478e-010              2.09438819023399e-011
   1.4433974012348e-010              2.08539440834871e-011
   1.4529563244218e-010              1.98112856456140e-011
   1.4625152476088e-010              1.89961078633565e-011
   1.4720741707958e-010              2.21400548930825e-011
   1.4816330939828e-010              2.21136938082464e-011
   1.4911920171698e-010              2.25688101846827e-011
   1.5007509403567e-010              2.40191350462870e-011
   1.5103098635437e-010              2.25317496007071e-011
   1.5198687867307e-010              1.97742250616384e-011
   1.5294277099177e-010              1.86890787576176e-011
   1.5389866331047e-010              2.23095411620586e-011
   1.5485455562917e-010              2.21295104591481e-011
   1.5581044794787e-010              2.35162585867357e-011
   1.5676634026656e-010              2.61998170230582e-011
   1.5772223258526e-010              2.39926188962459e-011
   1.5867812490396e-010              2.02346136550419e-011
   1.5963401722266e-010              2.05892477786909e-011
   1.6058990954136e-010              2.04887655259036e-011
   1.6154580186006e-010              1.98165578625812e-011
   1.6250169417876e-010              2.26482035696010e-011
   1.6345758649745e-010              2.18807858704585e-011
   1.6441347881615e-010              2.45959776085844e-011
   1.6536937113485e-010              1.87208671246259e-011
   1.6632526345355e-010              2.33998046178418e-011
   1.6728115577225e-010              2.11132131061111e-011
   1.6823704809095e-010              2.27275969545194e-011
   1.6919294040965e-010              2.15208795298423e-011
   1.7014883272834e-010              2.39873466792786e-011
   1.7110472504704e-010              2.35798353207524e-011
   1.7206061736574e-010              2.16213617826296e-011
   1.7301650968444e-010              1.98323745134829e-011
   1.7397240200314e-010              2.04993099598381e-011
   1.7492829432184e-010              2.03828559909442e-011
   1.7588418664054e-010              2.19336631053358e-011
   1.7684007895923e-010              2.24999612336988e-011
   1.7779597127793e-010              2.37544387414908e-011
   1.7875186359663e-010              2.40507683480904e-011
   1.7970775591533e-010              2.45854331746499e-011
   1.8066364823403e-010              1.98799795313930e-011
   1.8161954055273e-010              2.25529935337810e-011
   1.8257543287143e-010              2.23624183969359e-011
   1.8353132519012e-010              2.20659337251314e-011
   1.8448721750882e-010              2.12296670750050e-011
   1.8544310982752e-010              2.45113120066988e-011
   1.8639900214622e-010              2.20501170742297e-011
   1.8735489446492e-010              2.13673649769728e-011
   1.8831078678362e-010              1.99541006993441e-011
   1.8926667910232e-010              2.16689668005396e-011
   1.9022257142101e-010              2.40244072632542e-011
   1.9117846373971e-010              2.15579401138179e-011
   1.9213435605841e-010              2.26534757865683e-011
   1.9309024837711e-010              2.33256834498907e-011
   1.9404614069581e-010              2.44266464048132e-011
   1.9500203301451e-010              1.92978647521283e-011
   1.9595792533321e-010              2.14520305788584e-011
   1.9691381765190e-010              2.23200855959931e-011
   1.9786970997060e-010              2.11715176231605e-011
   1.9882560228930e-010              2.39978911132131e-011
   1.9978149460800e-010              2.03087348229931e-011
   2.0073738692670e-010              2.25052334506660e-011
   2.0169327924540e-010              2.04251887918870e-011
   2.0264917156410e-010              2.05997922126254e-011
   2.0360506388279e-010              2.07374901145932e-011
   2.0456095620149e-010              2.13831816278745e-011
   2.0551684852019e-010              2.30557149281273e-011
   2.0647274083889e-010              2.38285599094419e-011
   2.0742863315759e-010              2.24841445827971e-011
   2.0838452547629e-010              2.05310983268464e-011
   2.0934041779499e-010              2.21507543922219e-011
   2.1029631011368e-010              2.35427747367768e-011
   2.1125220243238e-010              2.32039572640295e-011
   2.1220809475108e-010              2.22830250120176e-011
   2.1316398706978e-010              2.44106746887066e-011
   2.1411987938848e-010              2.31351083130456e-011
   2.1507577170718e-010              1.97847694955729e-011
   2.1603166402588e-010              1.91231062661849e-011
   2.1698755634457e-010              2.19178464544341e-011
   2.1794344866327e-010              2.26005985516910e-011
   2.1889934098197e-010              2.33098667989890e-011
   2.1985523330067e-010              2.36908620074741e-011
   2.2081112561937e-010              2.26587480035355e-011
   2.2176701793807e-010              2.13250321760300e-011
   2.2272291025677e-010              2.13884538448418e-011
   2.2367880257546e-010              2.17906929864008e-011
   2.2463469489416e-010              2.06633689466421e-011
   2.2559058721286e-010              2.12879715920545e-011
   2.2654647953156e-010              2.57657895144908e-011
   2.2750237185026e-010              2.34739257857929e-011
   2.2845826416896e-010              2.29234443083317e-011
   2.2941415648766e-010              2.17696041185318e-011
   2.3037004880635e-010              2.09280652514382e-011
   2.3132594112505e-010              2.13090604599234e-011
   2.3228183344375e-010              2.42413434849354e-011
   2.3323772576245e-010              2.20977220921397e-011
   2.3419361808115e-010              2.22406922110748e-011
   2.3514951039985e-010              2.34791980027602e-011
   2.3610540271855e-010              2.20924498751725e-011
   2.3706129503724e-010              2.24100234148459e-011
   2.3801718735594e-010              2.33362278838251e-011
   2.3897307967464e-010              2.43312813037882e-011
   2.3992897199334e-010              2.38125881933353e-011
   2.4088486431204e-010              2.18384530695157e-011
   2.4184075663074e-010              2.09598536184466e-011
   2.4279664894944e-010              1.95571337747523e-011
   2.4375254126813e-010              2.35268030206702e-011
   2.4470843358683e-010              2.32886228659151e-011
   2.4566432590553e-010              2.26111429856255e-011
   2.4662021822423e-010              2.62103614569927e-011
   2.4757611054293e-010              2.24946890167315e-011
   2.4853200286163e-010              2.39026810773930e-011
   2.4948789518033e-010              2.38180154755075e-011
   2.5044378749902e-010              2.15472406146785e-011
   2.5139967981772e-010              2.13355766099645e-011
   2.5235557213642e-010              2.43207368698538e-011
   2.5331146445512e-010              2.38761649273520e-011
   2.5426735677382e-010              2.65173905627316e-011
   2.5522324909252e-010              2.20553892911969e-011
   2.5617914141122e-010              2.45060397897316e-011
   2.5713503372991e-010              2.09068213183644e-011
   2.5809092604861e-010              2.24312673479198e-011
   2.5904681836731e-010              2.42095551179271e-011
   2.6000271068601e-010              2.51887918869885e-011
   2.6095860300471e-010              2.38338321264092e-011
   2.6191449532341e-010              2.30664144272667e-011
   2.6287038764211e-010              2.37862271084991e-011
   2.6382627996080e-010              2.22036316270992e-011
   2.6478217227950e-010              2.10285475042255e-011
   2.6573806459820e-010              2.11502736900867e-011
   2.6669395691690e-010              2.19919676223852e-011
   2.6764984923560e-010              2.49929445331762e-011
   2.6860574155430e-010              2.35744080385802e-011
   2.6956163387300e-010              2.09756702693483e-011
   2.7051752619169e-010              2.31616244630867e-011
   2.7147341851039e-010              2.33045945820217e-011
   2.7242931082909e-010              1.92608041681527e-011
   2.7338520314779e-010              2.47760083114950e-011
   2.7434109546649e-010              2.28652948564872e-011
   2.7529698778519e-010              2.17643319015646e-011
   2.7625288010389e-010              2.49824000992417e-011
   2.7720877242258e-010              2.41301617330087e-011
   2.7816466474128e-010              2.25106607328382e-011
   2.7912055705998e-010              2.47494921614539e-011
   2.8007644937868e-010              2.45589170246088e-011
   2.8103234169738e-010              2.43577974538293e-011
   2.8198823401608e-010              2.47494921614539e-011
   2.8294412633478e-010              2.33309556668579e-011
   2.8390001865347e-010              2.48023693963312e-011
   2.8485591097217e-010              2.16689668005396e-011
   2.8581180329087e-010              2.17643319015646e-011
   2.8676769560957e-010              2.25635379677154e-011
   2.8772358792827e-010              2.45113120066988e-011
   2.8867948024697e-010              2.29339887422661e-011
   2.8963537256567e-010              2.37702553923925e-011
   2.9059126488436e-010              2.20025120563197e-011
   2.9154715720306e-010              2.34156212687435e-011
   2.9250304952176e-010              2.17272713175891e-011
   2.9345894184046e-010              2.07427623315604e-011
   2.9441483415916e-010              2.22036316270992e-011
   2.9537072647786e-010              2.34315929848501e-011
   2.9632661879656e-010              2.65384794306006e-011
   2.9728251111525e-010              2.17748763354991e-011
   2.9823840343395e-010              2.25635379677154e-011
   2.9919429575265e-010              2.19919676223852e-011
   3.0015018807135e-010              2.30769588612011e-011
   3.0110608039005e-010              2.40137077641148e-011
   3.0206197270875e-010              2.27699297554622e-011
   3.0301786502745e-010              2.47707360945277e-011
   3.0397375734614e-010              2.29287165252989e-011
   3.0492964966484e-010              2.24523562157887e-011
   3.0588554198354e-010              2.40614678472298e-011
   3.0684143430224e-010              2.24683279318954e-011
   3.0779732662094e-010              2.25159329498054e-011
   3.0875321893964e-010              2.40720122811642e-011
   3.0970911125834e-010              2.36379847725969e-011
   3.1066500357703e-010              2.32833506489479e-011
   3.1162089589573e-010              2.23253578129603e-011
   3.1257678821443e-010              2.16213617826296e-011
   3.1353268053313e-010              2.19865403402131e-011
   3.1448857285183e-010              2.16426057157035e-011
   3.1544446517053e-010              2.27010808044783e-011
   3.1640035748923e-010              2.11397292561522e-011
   3.1735624980792e-010              2.45007675727643e-011
   3.1831214212662e-010              2.55328815767030e-011
   3.1926803444532e-010              2.29446882414055e-011
   3.2022392676402e-010              2.08486718665199e-011
   3.2117981908272e-010              2.07692784816015e-011
   3.2213571140142e-010              2.29657771092745e-011
   3.2309160372012e-010              2.66336894664206e-011
   3.2404749603881e-010              2.39926188962459e-011
   3.2500338835751e-010              2.42307990510009e-011
   3.2595928067621e-010              2.34156212687435e-011
   3.2691517299491e-010              2.16108173486951e-011
   3.2787106531361e-010              2.02240692211075e-011
   3.2882695763231e-010              2.41196172990743e-011
   3.2978284995101e-010              2.28811115073889e-011
   3.3073874226970e-010              2.43472530198949e-011
   3.3169463458840e-010              2.44531625548543e-011
   3.3265052690710e-010              1.99753446324179e-011
   3.3360641922580e-010              1.98112856456140e-011
   3.3456231154450e-010              2.35427747367768e-011
   3.3551820386320e-010              2.27964459055033e-011
   3.3647409618190e-010              2.10497914372994e-011
   3.3742998850059e-010              2.22036316270992e-011
   3.3838588081929e-010              2.30716866442339e-011
   3.3934177313799e-010              2.18700863713191e-011
   3.4029766545669e-010              2.12719998759478e-011
   3.4125355777539e-010              2.46435826264944e-011
   3.4220945009409e-010              2.03034626060258e-011
   3.4316534241279e-010              2.51729752360868e-011
   3.4412123473148e-010              2.42149824000992e-011
   3.4507712705018e-010              2.12243948580378e-011
   3.4603301936888e-010              2.13937260618090e-011
   3.4698891168758e-010              2.56546077625642e-011
   3.4794480400628e-010              2.20977220921397e-011
   3.4890069632498e-010              2.00810991021725e-011
   3.4985658864368e-010              2.41514056660826e-011
   3.5081248096237e-010              2.29128998743972e-011
   3.5176837328107e-010              2.54269720417436e-011
   3.5272426559977e-010              2.21347826761153e-011
   3.5368015791847e-010              2.48554016964133e-011
   3.5463605023717e-010              2.26429313526338e-011
   3.5559194255587e-010              2.17007551675480e-011
   3.5654783487457e-010              2.33469273829645e-011
   3.5750372719326e-010              2.41461334491154e-011
   3.5845961951196e-010              2.55276093597358e-011
   3.5941551183066e-010              2.36645009226380e-011
   3.6037140414936e-010              2.20766332242708e-011
   3.6132729646806e-010              2.27223247375521e-011
   3.6228318878676e-010              2.05258261098792e-011
   3.6323908110546e-010              2.23253578129603e-011
   3.6419497342415e-010              2.40931011490332e-011
   3.6515086574285e-010              2.41831940330909e-011
   3.6610675806155e-010              2.44054024717394e-011
   3.6706265038025e-010              2.38603482764502e-011
   3.6801854269895e-010              2.36274403386624e-011
   3.6897443501765e-010              2.04040999240180e-011
   3.6993032733635e-010              2.31034750112422e-011
   3.7088621965504e-010              2.43895858208377e-011
   3.7184211197374e-010              2.37914993254664e-011
   3.7279800429244e-010              2.57921505993270e-011
   3.7375389661114e-010              2.35480469537441e-011
   3.7470978892984e-010              2.47229760114128e-011
   3.7566568124854e-010              2.30398982772256e-011
   3.7662157356724e-010              2.27911736885360e-011
   3.7757746588593e-010              1.98005861464746e-011
   3.7853335820463e-010              2.20553892911969e-011
   3.7948925052333e-010              2.29657771092745e-011
   3.8044514284203e-010              2.63586037928949e-011
   3.8140103516073e-010              2.53633953077269e-011
   3.8235692747943e-010              2.42731318519437e-011
   3.8331281979813e-010              2.03616120578703e-011
   3.8426871211682e-010              2.45007675727643e-011
   3.8522460443552e-010              2.36114686225558e-011
   3.8618049675422e-010              2.38814371443192e-011
   3.8713638907292e-010              2.51729752360868e-011
   3.8809228139162e-010              2.45959776085844e-011
   3.8904817371032e-010              2.25688101846827e-011
   3.9000406602902e-010              2.15472406146785e-011
   3.9095995834771e-010              2.53370342228907e-011
   3.9191585066641e-010              2.22354199941075e-011
   3.9287174298511e-010              2.33309556668579e-011
   3.9382763530381e-010              2.39343143791965e-011
   3.9478352762251e-010              2.19759959062786e-011
   3.9573941994121e-010              2.25052334506660e-011
   3.9669531225991e-010              2.49929445331762e-011
   3.9765120457860e-010              2.11820620570950e-011
   3.9860709689730e-010              2.28545953573478e-011
   3.9956298921600e-010              2.27593853215277e-011
   4.0051888153470e-010              2.24047511978787e-011
   4.0147477385340e-010              2.17961202685729e-011
   4.0243066617210e-010              2.47336755105522e-011
   4.0338655849080e-010              2.09438819023399e-011
   4.0434245080949e-010              2.18860580874258e-011
   4.0529834312819e-010              2.41779218161237e-011
   4.0625423544689e-010              2.27223247375521e-011
   4.0721012776559e-010              2.25159329498054e-011
   4.0816602008429e-010              2.56015754624820e-011
   4.0912191240299e-010              2.33098667989890e-011
   4.1007780472169e-010              2.49558839492006e-011
   4.1103369704038e-010              2.07798229155360e-011
   4.1198958935908e-010              2.33574718168990e-011
   4.1294548167778e-010              2.24629006497232e-011
   4.1390137399648e-010              2.24470839988215e-011
   4.1485726631518e-010              2.39237699452620e-011
   4.1581315863388e-010              2.27964459055033e-011
   4.1676905095258e-010              2.15261517468095e-011
   4.1772494327127e-010              2.34739257857929e-011
   4.1868083558997e-010              2.33945324008746e-011
   4.1963672790867e-010              2.30293538432911e-011
   4.2059262022737e-010              2.51306424351440e-011
   4.2154851254607e-010              2.40614678472298e-011
   4.2250440486477e-010              2.58980601342865e-011
   4.2346029718347e-010              2.11132131061111e-011
   4.2441618950216e-010              2.22301477771403e-011
   4.2537208182086e-010              2.10497914372994e-011
   4.2632797413956e-010              2.43577974538293e-011
   4.2728386645826e-010              2.40244072632542e-011
   4.2823975877696e-010              2.40667400641970e-011
   4.2919565109566e-010              2.29234443083317e-011
   4.3015154341436e-010              2.32780784319806e-011
   4.3110743573305e-010              2.26164152025927e-011
   4.3206332805175e-010              2.21189660252136e-011
   4.3301922037045e-010              2.45165842236661e-011
   4.3397511268915e-010              2.36221681216952e-011
   4.3493100500785e-010              2.38391043433764e-011
   4.3588689732655e-010              2.34526818527191e-011
   4.3684278964525e-010              2.49295228643645e-011
   4.3779868196394e-010              2.32039572640295e-011
   4.3875457428264e-010              2.23518739630014e-011
   4.3971046660134e-010              2.15632123307851e-011
   4.4066635892004e-010              2.38814371443192e-011
   4.4162225123874e-010              2.43049202189521e-011
   4.4257814355744e-010              2.56863961295725e-011
   4.4353403587614e-010              2.50458217680535e-011
   4.4448992819483e-010              2.42731318519437e-011
   4.4544582051353e-010              2.28863837243561e-011
   4.4640171283223e-010              1.96895594597528e-011
   4.4735760515093e-010              2.02981903890586e-011
   4.4831349746963e-010              2.39713749631720e-011
   4.4926938978833e-010              2.15895734156213e-011
   4.5022528210703e-010              2.46012498255516e-011
   4.5118117442573e-010              2.39450138783358e-011
   4.5213706674442e-010              2.45113120066988e-011
   4.5309295906312e-010              2.32991672998496e-011
   4.5404885138182e-010              2.23889345469770e-011
   4.5500474370052e-010              2.16531501496379e-011
   4.5596063601922e-010              2.28969281582906e-011
   4.5691652833792e-010              2.38974088604258e-011
   4.5787242065662e-010              2.56916683465397e-011
   4.5882831297531e-010              2.42784040689110e-011
   4.5978420529401e-010              2.53210625067841e-011
   4.6074009761271e-010              2.37015615066135e-011
   4.6169598993141e-010              2.31351083130456e-011
   4.6265188225011e-010              2.39873466792786e-011
   4.6360777456881e-010              2.45218564406333e-011
   4.6456366688751e-010              2.36221681216952e-011
   4.6551955920620e-010              2.22512366450092e-011
   4.6647545152490e-010              2.32515622819396e-011
   4.6743134384360e-010              2.33469273829645e-011
   4.6838723616230e-010              2.35427747367768e-011
   4.6934312848100e-010              2.39026810773930e-011
   4.7029902079970e-010              2.36697731396052e-011
   4.7125491311839e-010              2.43260090868210e-011
   4.7221080543709e-010              2.07427623315604e-011
   4.7316669775579e-010              2.36538014234986e-011
   4.7412259007449e-010              2.15366961807440e-011
   4.7507848239319e-010              2.43101924359193e-011
   4.7603437471189e-010              2.47865527454295e-011
   4.7699026703059e-010              2.34686535688257e-011
   4.7794615934928e-010              2.27593853215277e-011
   4.7890205166798e-010              2.32039572640295e-011
   4.7985794398668e-010              2.26005985516910e-011
   4.8081383630538e-010              2.16373334987362e-011
   4.8176972862408e-010              2.06686411636093e-011
   4.8272562094278e-010              2.33627440338662e-011
   4.8368151326148e-010              2.62474220409682e-011
   4.8463740558017e-010              2.53951836747352e-011
   4.8559329789887e-010              2.48817627812495e-011
   4.8654919021757e-010              2.40825567150987e-011
   4.8750508253627e-010              2.22882972289848e-011
   4.8846097485497e-010              2.13673649769728e-011
   4.8941686717367e-010              2.29076276574300e-011
   4.9037275949237e-010              2.50617934841601e-011
   4.9132865181106e-010              2.41831940330909e-011
   4.9228454412976e-010              2.57392733644497e-011
   4.9324043644846e-010              2.23729628308704e-011
   4.9419632876716e-010              2.25159329498054e-011
   4.9515222108586e-010              2.16108173486951e-011
   4.9610811340456e-010              2.15895734156213e-011
   4.9706400572326e-010              2.05045821768053e-011
   4.9801989804196e-010              2.66231450324862e-011
   4.9897579036065e-010              2.38919815782537e-011
   4.9993168267935e-010              2.38180154755075e-011
   5.0088757499805e-010              2.31563522461195e-011
   5.0184346731675e-010              2.07374901145932e-011
   5.0279935963545e-010              2.23624183969359e-011
   5.0375525195415e-010              2.55381537936702e-011
   5.0471114427285e-010              2.31721688970212e-011
   5.0566703659154e-010              2.29181720913644e-011
   5.0662292891024e-010              2.38232876924747e-011
   5.0757882122894e-010              2.43049202189521e-011
   5.0853471354764e-010              2.45959776085844e-011
   5.0949060586634e-010              2.39290421622292e-011
   5.1044649818504e-010              2.21189660252136e-011
   5.1140239050374e-010              2.19759959062786e-011
   5.1235828282243e-010              2.40402239141559e-011
   5.1331417514113e-010              2.30822310781684e-011
   5.1427006745983e-010              2.15156073128751e-011
   5.1522595977853e-010              2.48977344973561e-011
   5.1618185209723e-010              2.14520305788584e-011
   5.1713774441593e-010              2.29605048923072e-011
   5.1809363673463e-010              2.23359022468948e-011
   5.1904952905332e-010              2.60886352711315e-011
   5.2000542137202e-010              2.46435826264944e-011
   5.2096131369072e-010              2.36009241886213e-011
   5.2191720600942e-010              2.18966025213602e-011
   5.2287309832812e-010              2.18755136534913e-011
   5.2382899064682e-010              2.16266339995968e-011
   5.2478488296552e-010              2.44001302547721e-011
   5.2574077528421e-010              2.33151390159562e-011
   5.2669666760291e-010              2.10603358712339e-011
   5.2765255992161e-010              2.36538014234986e-011
   5.2860845224031e-010              2.20871776582053e-011
   5.2956434455901e-010              2.21876599109926e-011
   5.3052023687771e-010              2.12509110080789e-011
   5.3147612919641e-010              2.12509110080789e-011
   5.3243202151510e-010              2.42149824000992e-011
   5.3338791383380e-010              2.55486982276047e-011
   5.3434380615250e-010              1.97264649785235e-011
   5.3529969847120e-010              2.21453271100498e-011
   5.3625559078990e-010              2.46966149265766e-011
   5.3721148310860e-010              2.31403805300129e-011
   5.3816737542730e-010              2.47865527454295e-011
   5.3912326774599e-010              2.13937260618090e-011
   5.4007916006469e-010              2.54164276078091e-011
   5.4103505238339e-010              2.33680162508335e-011
   5.4199094470209e-010              2.48817627812495e-011
   5.4294683702079e-010              2.28440509234133e-011
   5.4390272933949e-010              2.10392470033649e-011
   5.4485862165819e-010              2.24365395648870e-011
   5.4581451397688e-010              2.57498177983842e-011
   5.4677040629558e-010              2.38338321264092e-011
   5.4772629861428e-010              2.35373474546047e-011
   5.4868219093298e-010              2.37809548915319e-011
   5.4963808325168e-010              2.54482159748174e-011
   5.5059397557038e-010              2.20766332242708e-011
   5.5154986788908e-010              2.34739257857929e-011
   5.5250576020777e-010              2.17537874676301e-011
   5.5346165252647e-010              2.52999736389152e-011
   5.5441754484517e-010              2.17854207694336e-011
   5.5537343716387e-010              2.38338321264092e-011
