# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -3.500e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -1.482e+000, -1.073e+001 [nm]
#                      end        -1.267e+001, -9.438e+000 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -4.63387430414e-009
   1.12667483330e-011             -4.56345237172e-009
   2.25334966661e-011             -4.57917226194e-009
   3.38002449991e-011             -4.47551086232e-009
   4.50669933321e-011             -4.56916869544e-009
   5.63337416652e-011             -4.59044612259e-009
   6.76004899982e-011             -4.56644280420e-009
   7.88672383313e-011             -4.58332707904e-009
   9.01339866643e-011             -4.60995037913e-009
   1.01400734997e-010             -4.69775946285e-009
   1.12667483330e-010             -4.89237916544e-009
   1.23934231663e-010             -4.99127680690e-009
   1.35200979996e-010             -5.17787777761e-009
   1.46467728329e-010             -5.10123664501e-009
   1.57734476663e-010             -5.03743087968e-009
   1.69001224996e-010             -4.93128192405e-009
   1.80267973329e-010             -5.09186822559e-009
   1.91534721662e-010             -5.18068290716e-009
   2.02801469995e-010             -5.27497588736e-009
   2.14068218328e-010             -5.08527857464e-009
   2.25334966661e-010             -5.14331513902e-009
   2.36601714994e-010             -5.09118020127e-009
   2.47868463327e-010             -5.01991130270e-009
   2.59135211660e-010             -4.98616911411e-009
   2.70401959993e-010             -4.98905379212e-009
   2.81668708326e-010             -4.85638744592e-009
   2.92935456659e-010             -4.68947603467e-009
   3.04202204992e-010             -4.60423405542e-009
   3.15468953325e-010             -4.61728108670e-009
   3.26735701658e-010             -4.77503574253e-009
   3.38002449991e-010             -4.74325187241e-009
   3.49269198324e-010             -4.75748980446e-009
   3.60535946657e-010             -4.78530385027e-009
   3.71802694990e-010             -4.73380405961e-009
   3.83069443323e-010             -4.65761292624e-009
   3.94336191656e-010             -4.63241870707e-009
   4.05602939989e-010             -4.72432973065e-009
