# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.550e+001, 1.061e+001 [nm]
#                      end        -3.237e+000, 1.018e+001 [nm]
# 
# 
#            Position                             I(r)
# -------------------             --------------------
   0.00000000000e+000             -1.662848082619e-008
   1.87462511112e-010             -1.660245514739e-008
   3.74925022223e-010             -1.696746747507e-008
   5.62387533335e-010             -1.717908170386e-008
   7.49850044446e-010             -1.728570190265e-008
   9.37312555558e-010             -1.730182387694e-008
   1.12477506667e-009             -1.741326396750e-008
   1.31223757778e-009             -1.740417466545e-008
   1.49970008889e-009             -1.744467040891e-008
   1.68716260000e-009             -1.755485571183e-008
   1.87462511112e-009             -1.751085130798e-008
   2.06208762223e-009             -1.769605545132e-008
   2.24955013334e-009             -1.786687419560e-008
   2.43701264445e-009             -1.785664531936e-008
   2.62447515556e-009             -1.765579277086e-008
   2.81193766667e-009             -1.766261300377e-008
   2.99940017778e-009             -1.777149979066e-008
   3.18686268890e-009             -1.771932034921e-008
   3.37432520001e-009             -1.791632604010e-008
   3.56178771112e-009             -1.809809595435e-008
   3.74925022223e-009             -1.895142117260e-008
   3.93671273334e-009             -2.006988959357e-008
   4.12417524445e-009             -1.994590271209e-008
   4.31163775556e-009             -1.980255159795e-008
   4.49910026668e-009             -2.003440323156e-008
   4.68656277779e-009             -1.786455907209e-008
   4.87402528890e-009             -1.790713439501e-008
   5.06148780001e-009             -1.768339360201e-008
   5.24895031112e-009             -1.784606289445e-008
   5.43641282223e-009             -1.773328335065e-008
   5.62387533335e-009             -1.767295461241e-008
   5.81133784446e-009             -1.738583479353e-008
   5.99880035557e-009             -1.753631859697e-008
   6.18626286668e-009             -1.743941773016e-008
   6.37372537779e-009             -1.717103475011e-008
   6.56118788890e-009             -1.693007319078e-008
   6.74865040001e-009             -1.719900680736e-008
   6.93611291113e-009             -1.706907829242e-008
   7.12357542224e-009             -1.691446091582e-008
   7.31103793335e-009             -1.693458589837e-008
   7.49850044446e-009             -1.715998883531e-008
   7.68596295557e-009             -1.705792476236e-008
   7.87342546668e-009             -1.701510350602e-008
   8.06088797780e-009             -1.733463629456e-008
   8.24835048891e-009             -1.721318240320e-008
   8.43581300002e-009             -1.719590534820e-008
   8.62327551113e-009             -1.733461582595e-008
   8.81073802224e-009             -1.773315278575e-008
   8.99820053335e-009             -1.772613794601e-008
   9.18566304446e-009             -1.782139977360e-008
   9.37312555558e-009             -1.811005101645e-008
   9.56058806669e-009             -1.816608739475e-008
   9.74805057780e-009             -1.789585278109e-008
   9.93551308891e-009             -1.805737986323e-008
   1.01229756000e-008             -1.817421374188e-008
   1.03104381111e-008             -1.796108607670e-008
   1.04979006222e-008             -1.769526415358e-008
   1.06853631334e-008             -1.783466606708e-008
   1.08728256445e-008             -1.781320426739e-008
   1.10602881556e-008             -1.735627486858e-008
   1.12477506667e-008             -1.739038580223e-008
   1.14352131778e-008             -1.746637550590e-008
   1.16226756889e-008             -1.746474933710e-008
   1.18101382000e-008             -1.713982803269e-008
   1.19976007111e-008             -1.748730465661e-008
   1.21850632222e-008             -1.759449347951e-008
   1.23725257334e-008             -1.765343407403e-008
   1.25599882445e-008             -1.749444494410e-008
   1.27474507556e-008             -1.795356665478e-008
   1.29349132667e-008             -1.788082959885e-008
   1.31223757778e-008             -1.796902789623e-008
   1.33098382889e-008             -1.793889934718e-008
   1.34973008000e-008             -1.820668051916e-008
   1.36847633111e-008             -1.787620927600e-008
   1.38722258223e-008             -1.805259579153e-008
   1.40596883334e-008             -1.808812572687e-008
   1.42471508445e-008             -1.822247468561e-008
   1.44346133556e-008             -1.792576625471e-008
   1.46220758667e-008             -1.798015072338e-008
   1.48095383778e-008             -1.802081285180e-008
   1.49970008889e-008             -1.784919505652e-008
   1.51844634000e-008             -1.759750019383e-008
   1.53719259111e-008             -1.772943664811e-008
   1.55593884223e-008             -1.765485292065e-008
   1.57468509334e-008             -1.761124796477e-008
   1.59343134445e-008             -1.762669897192e-008
   1.61217759556e-008             -1.771039758719e-008
   1.63092384667e-008             -1.788302175565e-008
   1.64967009778e-008             -1.785716525299e-008
   1.66841634889e-008             -1.783735009071e-008
   1.68716260000e-008             -1.781146784723e-008
   1.70590885111e-008             -1.806699421607e-008
   1.72465510223e-008             -1.786602645412e-008
   1.74340135334e-008             -1.784348648607e-008
   1.76214760445e-008             -1.767338739940e-008
   1.78089385556e-008             -1.792967436307e-008
   1.79964010667e-008             -1.782705453643e-008
   1.81838635778e-008             -1.779422676736e-008
   1.83713260889e-008             -1.785563615500e-008
   1.85587886000e-008             -1.798644838655e-008
