# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      9.000e+000, 1.170e+001 [nm]
#                      end        -5.400e-001, -1.098e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   1.39016869354e-008             -2.01605390067e-010
   1.40247107136e-008             -1.93276682845e-010
   1.41477344918e-008             -1.98736993906e-010
   1.42707582700e-008             -2.10620260820e-010
   1.43937820482e-008             -1.96301384732e-010
   1.45168058264e-008             -1.90221278047e-010
   1.46398296045e-008             -2.02980663369e-010
   1.47628533827e-008             -2.04527593853e-010
   1.48858771609e-008             -1.88359410132e-010
   1.50089009391e-008             -1.91143295756e-010
   1.51319247173e-008             -2.02998495868e-010
   1.52549484955e-008             -1.94167997643e-010
   1.53779722737e-008             -1.79826016840e-010
   1.55009960519e-008             -1.95778814992e-010
   1.56240198301e-008             -1.98273348943e-010
   1.57470436082e-008             -1.88482376839e-010
   1.58700673864e-008             -1.80028221867e-010
   1.59930911646e-008             -1.95561258509e-010
   1.61161149428e-008             -1.95182124083e-010
   1.62391387210e-008             -1.82819860751e-010
   1.63621624992e-008             -1.82276822404e-010
   1.64851862774e-008             -1.99530927755e-010
   1.66082100556e-008             -1.90718262029e-010
   1.67312338338e-008             -1.83114329576e-010
   1.68542576120e-008             -1.91284250027e-010
   1.69772813901e-008             -2.02937090046e-010
   1.71003051683e-008             -1.92587728140e-010
   1.72233289465e-008             -1.90003721565e-010
   1.73463527247e-008             -2.05377816372e-010
   1.74693765029e-008             -2.12054458900e-010
   1.75924002811e-008             -1.98309169006e-010
   1.77154240593e-008             -2.10971173378e-010
   1.78384478375e-008             -2.22242552994e-010
   1.79614716157e-008             -2.20119400208e-010
   1.80844953938e-008             -2.13181472809e-010
   1.82075191720e-008             -2.29257237668e-010
   1.83305429502e-008             -2.41091969173e-010
   1.84535667284e-008             -2.29551861558e-010
   1.85765905066e-008             -2.26291615624e-010
   1.86996142848e-008             -2.48455085363e-010
   1.88226380630e-008             -2.48578052071e-010
   1.89456618412e-008             -2.35444804540e-010
   1.90686856194e-008             -2.39568143404e-010
   1.91917093975e-008             -2.57221696723e-010
   1.93147331757e-008             -2.46711067004e-010
   1.94377569539e-008             -2.37501434353e-010
   1.95607807321e-008             -2.44518755137e-010
   1.96838045103e-008             -2.55595372854e-010
   1.98068282885e-008             -2.37611530649e-010
   1.99298520667e-008             -2.33480438524e-010
   2.00528758449e-008             -2.46449782133e-010
   2.01758996231e-008             -2.42677355828e-010
   2.02989234013e-008             -2.26194234676e-010
   2.04219471794e-008             -2.29769573105e-010
   2.05449709576e-008             -2.35754779885e-010
   2.06679947358e-008             -2.29526275799e-010
   2.07910185140e-008             -2.15957605173e-010
   2.09140422922e-008             -2.28545333313e-010
   2.10370660704e-008             -2.28932065934e-010
   2.11600898486e-008             -2.16008776691e-010
   2.12831136268e-008             -2.14000992417e-010
   2.14061374050e-008             -2.24040378979e-010
   2.15291611831e-008             -2.20247484067e-010
   2.16521849613e-008             -2.07449642575e-010
   2.17752087395e-008             -2.09913473616e-010
   2.18982325177e-008             -2.22503682799e-010
   2.20212562959e-008             -2.09078602552e-010
   2.21442800741e-008             -2.01943432213e-010
   2.22673038523e-008             -2.11844500613e-010
   2.23903276305e-008             -2.16393028268e-010
   2.25133514087e-008             -2.00240351068e-010
   2.26363751869e-008             -1.99971312937e-010
   2.27593989650e-008             -2.10738110375e-010
   2.28824227432e-008             -2.08292266898e-010
   2.30054465214e-008             -1.91609421762e-010
   2.31284702996e-008             -1.96803330801e-010
   2.32514940778e-008             -2.03907798229e-010
   2.33745178560e-008             -1.95632898634e-010
   2.34975416342e-008             -1.88362046240e-010
   2.36205654124e-008             -1.93758160306e-010
   2.37435891906e-008             -1.96670129790e-010
   2.38666129687e-008             -1.84653506800e-010
   2.39896367469e-008             -1.83616275644e-010
   2.41126605251e-008             -1.92301012576e-010
   2.42356843033e-008             -1.87309463629e-010
   2.43587080815e-008             -1.80986059638e-010
   2.44817318597e-008             -1.86246491650e-010
