# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.328e+001, -8.100e+000 [nm]
#                      end        2.190e+001, -2.724e+001 [nm]
# 
# 
#            Position                              I(r)
# -------------------             ---------------------
   0.00000000000e+000             -2.5239028981687e-008
   9.59484236452e-011             -2.5154170168556e-008
   1.91896847290e-010             -2.5143103785142e-008
   2.87845270936e-010             -2.5152984384934e-008
   3.83793694581e-010             -2.5117295817891e-008
   4.79742118226e-010             -2.5260306408845e-008
   5.75690541871e-010             -2.5156121819225e-008
   6.71638965516e-010             -2.5198348865698e-008
   7.67587389162e-010             -2.5222077098420e-008
   8.63535812807e-010             -2.5235740513886e-008
   9.59484236452e-010             -2.5223104095272e-008
   1.05543266010e-009             -2.5203225046132e-008
   1.15138108374e-009             -2.5233059126363e-008
   1.24732950739e-009             -2.5164870443021e-008
   1.34327793103e-009             -2.5163469428895e-008
   1.43922635468e-009             -2.5240120020469e-008
   1.53517477832e-009             -2.5174151715796e-008
   1.63112320197e-009             -2.5181048705981e-008
   1.72707162561e-009             -2.5157881189040e-008
   1.82302004926e-009             -2.5120238490285e-008
   1.91896847290e-009             -2.5226149265766e-008
   2.01491689655e-009             -2.5204380126843e-008
   2.11086532019e-009             -2.5191989641644e-008
   2.20681374384e-009             -2.5259614818031e-008
   2.30276216748e-009             -2.5216245561259e-008
   2.39871059113e-009             -2.5182836297663e-008
   2.49465901478e-009             -2.5214483555335e-008
   2.59060743842e-009             -2.5213669152879e-008
   2.68655586207e-009             -2.5233545720976e-008
   2.78250428571e-009             -2.5261323171394e-008
   2.87845270936e-009             -2.5259737784738e-008
   2.97440113300e-009             -2.5210001705717e-008
   3.07034955665e-009             -2.5251219587837e-008
   3.16629798029e-009             -2.5312831490642e-008
   3.26224640394e-009             -2.5314053094326e-008
   3.35819482758e-009             -2.5228172556560e-008
   3.45414325123e-009             -2.5240852393431e-008
   3.55009167487e-009             -2.5218128052846e-008
   3.64604009852e-009             -2.5234823613329e-008
   3.74198852216e-009             -2.5205663291414e-008
   3.83793694581e-009             -2.5210800756718e-008
   3.93388536945e-009             -2.5259007892819e-008
   4.02983379310e-009             -2.5215323543550e-008
   4.12578221674e-009             -2.5247034843152e-008
   4.22173064039e-009             -2.5252641070570e-008
   4.31767906403e-009             -2.5212491122517e-008
   4.41362748768e-009             -2.5232277907860e-008
   4.50957591132e-009             -2.5211676564996e-008
   4.60552433497e-009             -2.5245667323109e-008
   4.70147275862e-009             -2.5262370636853e-008
   4.79742118226e-009             -2.5204538913613e-008
   4.89336960591e-009             -2.5246420164679e-008
   4.98931802955e-009             -2.5228193025167e-008
   5.08526645320e-009             -2.5211241296965e-008
   5.18121487684e-009             -2.5204620943107e-008
   5.27716330049e-009             -2.5167047248368e-008
   5.37311172413e-009             -2.5188416939323e-008
   5.46906014778e-009             -2.5138191629580e-008
   5.56500857142e-009             -2.5166568407015e-008
   5.66095699507e-009             -2.5195490703841e-008
   5.75690541871e-009             -2.5209038750795e-008
   5.85285384236e-009             -2.5253114794771e-008
   5.94880226600e-009             -2.5249342368466e-008
   6.04475068965e-009             -2.5252925305091e-008
   6.14069911329e-009             -2.5227324815085e-008
   6.23664753694e-009             -2.5274925025973e-008
   6.33259596058e-009             -2.5220315092496e-008
   6.42854438423e-009             -2.5162342570051e-008
   6.52449280787e-009             -2.5142276512273e-008
   6.62044123152e-009             -2.5176874195599e-008
   6.71638965516e-009             -2.5195454728713e-008
   6.81233807881e-009             -2.5186314255144e-008
   6.90828650245e-009             -2.5192171533130e-008
   7.00423492610e-009             -2.5159154119307e-008
   7.10018334975e-009             -2.5201816433810e-008
   7.19613177339e-009             -2.5213978973158e-008
   7.29208019704e-009             -2.5222766053125e-008
   7.38802862068e-009             -2.5162068569834e-008
   7.48397704433e-009             -2.5231755493185e-008
   7.57992546797e-009             -2.5148922606956e-008
   7.67587389162e-009             -2.5160675308967e-008
   7.77182231526e-009             -2.5137707671076e-008
   7.86777073891e-009             -2.5119157685807e-008
   7.96371916255e-009             -2.5142258679775e-008
   8.05966758620e-009             -2.5129914248942e-008
   8.15561600984e-009             -2.5071311696568e-008
   8.25156443349e-009             -2.5127007396610e-008
   8.34751285713e-009             -2.5171465211121e-008
   8.44346128078e-009             -2.5155955279195e-008
   8.53940970442e-009             -2.5133008109910e-008
   8.63535812807e-009             -2.5195723611779e-008
   8.73130655171e-009             -2.5213185039309e-008
   8.82725497536e-009             -2.5181358681326e-008
   8.92320339900e-009             -2.5203721875048e-008
   9.01915182265e-009             -2.5166092046706e-008
   9.11510024629e-009             -2.5166237963063e-008
   9.21104866994e-009             -2.5168760718882e-008
   9.30699709359e-009             -2.5121964676146e-008
   9.40294551723e-009             -2.5160593434539e-008
   9.49889394088e-009             -2.5232710694847e-008
   9.59484236452e-009             -2.5211617795283e-008
   9.69079078817e-009             -2.5209571399774e-008
   9.78673921181e-009             -2.5287561289522e-008
   9.88268763546e-009             -2.5184321822326e-008
   9.97863605910e-009             -2.5244169083099e-008
   1.00745844827e-008             -2.5209340972879e-008
   1.01705329064e-008             -2.5247273023306e-008
   1.02664813300e-008             -2.5237597264650e-008
   1.03624297537e-008             -2.5188071143916e-008
   1.04583781773e-008             -2.5239351672378e-008
   1.05543266010e-008             -2.5183563708539e-008
   1.06502750246e-008             -2.5228915318892e-008
   1.07462234483e-008             -2.5242376219200e-008
   1.08421718719e-008             -2.5266137946006e-008
   1.09381202956e-008             -2.5299226999953e-008
   1.10340687192e-008             -2.5292473445084e-008
   1.11300171428e-008             -2.5266276264169e-008
   1.12259655665e-008             -2.5302372032440e-008
   1.13219139901e-008             -2.5293275132193e-008
   1.14178624138e-008             -2.5237853432368e-008
   1.15138108374e-008             -2.5251808680550e-008
   1.16097592611e-008             -2.5196814650561e-008
   1.17057076847e-008             -2.5216914047357e-008
   1.18016561084e-008             -2.5152948564872e-008
   1.18976045320e-008             -2.5196771232303e-008
   1.19935529557e-008             -2.5205471165625e-008
   1.20895013793e-008             -2.5189182651305e-008
   1.21854498029e-008             -2.5207074384779e-008
   1.22813982266e-008             -2.5151212144707e-008
   1.23773466502e-008             -2.5194924560778e-008
   1.24732950739e-008             -2.5208744126905e-008
   1.25692434975e-008             -2.5181391865279e-008
   1.26651919212e-008             -2.5197393508971e-008
   1.27611403448e-008             -2.5192688830653e-008
   1.28570887685e-008             -2.5205878366853e-008
   1.29530371921e-008             -2.5099824156058e-008
   1.30489856157e-008             -2.5116015289429e-008
   1.31449340394e-008             -2.5136964908744e-008
   1.32408824630e-008             -2.5121611282544e-008
   1.33368308867e-008             -2.5160959698553e-008
   1.34327793103e-008             -2.5180444261812e-008
   1.35287277340e-008             -2.5154631177410e-008
   1.36246761576e-008             -2.5120043883453e-008
   1.37206245813e-008             -2.5198013304595e-008
   1.38165730049e-008             -2.5170683992619e-008
   1.39125214286e-008             -2.5139782133387e-008
   1.40084698522e-008             -2.5115177782257e-008
   1.41044182758e-008             -2.5090345640342e-008
   1.42003666995e-008             -2.5188813906248e-008
   1.42963151231e-008             -2.5202615484811e-008
   1.43922635468e-008             -2.5191367364977e-008
   1.44882119704e-008             -2.5249460218022e-008
   1.45841603941e-008             -2.5203340259579e-008
   1.46801088177e-008             -2.5255150955977e-008
   1.47760572414e-008             -2.5232659523330e-008
   1.48720056650e-008             -2.5226705019461e-008
   1.49679540887e-008             -2.5265871543984e-008
   1.50639025123e-008             -2.5249145125525e-008
   1.51598509359e-008             -2.5146986462808e-008
   1.52557993596e-008             -2.5217748918420e-008
   1.53517477832e-008             -2.5128848795919e-008
   1.54476962069e-008             -2.5195093736916e-008
   1.55436446305e-008             -2.5151839693591e-008
   1.56395930542e-008             -2.5179412147808e-008
   1.57355414778e-008             -2.5177491355115e-008
   1.58314899015e-008             -2.5258165268495e-008
   1.59274383251e-008             -2.5236752159283e-008
   1.60233867487e-008             -2.5142307370249e-008
   1.61193351724e-008             -2.5170981097552e-008
   1.62152835960e-008             -2.5204828265286e-008
   1.63112320197e-008             -2.5155701747585e-008
   1.64071804433e-008             -2.5161689590473e-008
   1.65031288670e-008             -2.5186421870397e-008
   1.65990772906e-008             -2.5188281257269e-008
   1.66950257143e-008             -2.5170799361131e-008
   1.67909741379e-008             -2.5153924390206e-008
   1.68869225616e-008             -2.5153079129774e-008
   1.69828709852e-008             -2.5180905270666e-008
   1.70788194088e-008             -2.5177931895362e-008
   1.71747678325e-008             -2.5155345717874e-008
   1.72707162561e-008             -2.5154303369567e-008
   1.73666646798e-008             -2.5186555071408e-008
   1.74626131034e-008             -2.5144981004512e-008
   1.75585615271e-008             -2.5199383460745e-008
   1.76545099507e-008             -2.5210406270837e-008
   1.77504583744e-008             -2.5232267673557e-008
   1.78464067980e-008             -2.5174907193475e-008
   1.79423552217e-008             -2.5151391400084e-008
   1.80383036453e-008             -2.5211358991456e-008
   1.81342520689e-008             -2.5207125556296e-008
   1.82302004926e-008             -2.5173800803238e-008
   1.83261489162e-008             -2.5202579664749e-008
   1.84220973399e-008             -2.5155071717657e-008
   1.85180457635e-008             -2.5180436663617e-008
   1.86139941872e-008             -2.5123754903937e-008
   1.87099426108e-008             -2.5177368388407e-008
   1.88058910345e-008             -2.5183927336445e-008
   1.89018394581e-008             -2.5191495293771e-008
   1.89977878818e-008             -2.5160168245747e-008
   1.90937363054e-008             -2.5201506613531e-008
