# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.600e+000, 5.220e+000 [nm]
#                      end        2.460e+000, -2.640e+000 [nm]
# 
# 
#            Position                              I(r)
# -------------------             ---------------------
   0.00000000000e+000             -2.3436059017817e-008
   5.99714932280e-011             -2.3477935151731e-008
   1.19942986456e-010             -2.3466666408225e-008
   1.79914479684e-010             -2.3495250507839e-008
   2.39885972912e-010             -2.3449082013987e-008
   2.99857466140e-010             -2.3590389368730e-008
   3.59828959368e-010             -2.3593995410070e-008
   4.19800452596e-010             -2.3512824667773e-008
   4.79771945824e-010             -2.3389229636062e-008
   5.39743439052e-010             -2.3591380545519e-008
   5.99714932280e-010             -2.3763484935415e-008
   6.59686425508e-010             -2.3676385275008e-008
   7.19657918736e-010             -2.3649632340399e-008
   7.79629411964e-010             -2.3674536122439e-008
   8.39600905192e-010             -2.3704877265890e-008
   8.99572398420e-010             -2.3598646280761e-008
   9.59543891649e-010             -2.3631435748732e-008
   1.01951538488e-009             -2.3662422273566e-008
   1.07948687810e-009             -2.3662663089829e-008
   1.13945837133e-009             -2.3568942920498e-008
   1.19942986456e-009             -2.3541434508211e-008
   1.25940135779e-009             -2.3681771154771e-008
   1.31937285102e-009             -2.3590140954271e-008
   1.37934434424e-009             -2.3590986214703e-008
   1.43931583747e-009             -2.3641009164354e-008
   1.49928733070e-009             -2.3702011350773e-008
   1.55925882393e-009             -2.3635820372467e-008
   1.61923031716e-009             -2.3628674967824e-008
   1.67920181038e-009             -2.3651299601482e-008
   1.73917330361e-009             -2.3686931724790e-008
   1.79914479684e-009             -2.3540791607871e-008
   1.85911629007e-009             -2.3570336181364e-008
   1.91908778330e-009             -2.3645398750174e-008
   1.97905927653e-009             -2.3709274604971e-008
   2.03903076975e-009             -2.3641695482951e-008
   2.09900226298e-009             -2.3644850749740e-008
   2.15897375621e-009             -2.3696656173921e-008
   2.21894524944e-009             -2.3719741816434e-008
   2.27891674267e-009             -2.3763262106716e-008
   2.33888823589e-009             -2.3750144365706e-008
   2.39885972912e-009             -2.3728472452666e-008
   2.45883122235e-009             -2.3742325357813e-008
   2.51880271558e-009             -2.3732339623812e-008
   2.57877420881e-009             -2.3828953775062e-008
   2.63874570203e-009             -2.3739323760641e-008
   2.69871719526e-009             -2.3802566949402e-008
   2.75868868849e-009             -2.3842266277970e-008
   2.81866018172e-009             -2.3919359735769e-008
   2.87863167495e-009             -2.3795790444882e-008
   2.93860316817e-009             -2.3863305524973e-008
   2.99857466140e-009             -2.3876679433702e-008
   3.05854615463e-009             -2.3858687838236e-008
   3.11851764786e-009             -2.3816455674611e-008
   3.17848914109e-009             -2.3819252430647e-008
   3.23846063431e-009             -2.3896422800788e-008
   3.29843212754e-009             -2.3835440927910e-008
   3.35840362077e-009             -2.3767085859604e-008
   3.41837511400e-009             -2.3931801547551e-008
   3.47834660723e-009             -2.3960872241778e-008
   3.53831810045e-009             -2.3876884274838e-008
   3.59828959368e-009             -2.3825829211183e-008
   3.65826108691e-009             -2.3899987749849e-008
   3.71823258014e-009             -2.3879524725147e-008
   3.77820407337e-009             -2.3795536758207e-008
   3.83817556659e-009             -2.3829181720914e-008
   3.89814705982e-009             -2.3866327590752e-008
   3.95811855305e-009             -2.3766322628665e-008
   4.01809004628e-009             -2.3820484268635e-008
   4.07806153951e-009             -2.3785876506071e-008
   4.13803303273e-009             -2.3851767898401e-008
   4.19800452596e-009             -2.3791016452418e-008
   4.25797601919e-009             -2.3802843585728e-008
   4.31794751242e-009             -2.3824779264681e-008
   4.37791900565e-009             -2.3788166043821e-008
   4.43789049887e-009             -2.3747969886337e-008
   4.49786199210e-009             -2.3741236800074e-008
   4.55783348533e-009             -2.3758849416180e-008
   4.61780497856e-009             -2.3659241421018e-008
   4.67777647179e-009             -2.3683625424491e-008
   4.73774796501e-009             -2.3782885143203e-008
   4.79771945824e-009             -2.3770735319202e-008
   4.85769095147e-009             -2.3724630867280e-008
   4.91766244470e-009             -2.3719839042317e-008
   4.97763393793e-009             -2.3775432399324e-008
   5.03760543115e-009             -2.3697793267069e-008
   5.09757692438e-009             -2.3639633891051e-008
   5.15754841761e-009             -2.3722581990727e-008
   5.21751991084e-009             -2.3770801997240e-008
   5.27749140407e-009             -2.3660122501512e-008
   5.33746289729e-009             -2.3565534122098e-008
   5.39743439052e-009             -2.3660263300718e-008
   5.45740588375e-009             -2.3739546589341e-008
   5.51737737698e-009             -2.3615756950798e-008
   5.57734887021e-009             -2.3601443036797e-008
   5.63732036344e-009             -2.3748387476934e-008
   5.69729185666e-009             -2.3764650250430e-008
   5.75726334989e-009             -2.3622474685605e-008
   5.81723484312e-009             -2.3718348555568e-008
   5.87720633635e-009             -2.3809171951806e-008
   5.93717782958e-009             -2.3772791949015e-008
   5.99714932280e-009             -2.3650008683651e-008
   6.05712081603e-009             -2.3701983283971e-008
   6.11709230926e-009             -2.3741154925646e-008
   6.17706380249e-009             -2.3669711113523e-008
   6.23703529572e-009             -2.3650702755509e-008
   6.29700678894e-009             -2.3683364294686e-008
   6.35697828217e-009             -2.3723565414257e-008
   6.41694977540e-009             -2.3702561987316e-008
   6.47692126863e-009             -2.3682221929321e-008
   6.53689276186e-009             -2.3710273379956e-008
   6.59686425508e-009             -2.3686181364264e-008
   6.65683574831e-009             -2.3742107646265e-008
   6.71680724154e-009             -2.3702646497852e-008
   6.77677873477e-009             -2.3676285413016e-008
   6.83675022800e-009             -2.3686445130177e-008
   6.89672172122e-009             -2.3595283691792e-008
   6.95669321445e-009             -2.3723270945433e-008
   7.01666470768e-009             -2.3674794926266e-008
   7.07663620091e-009             -2.3697035308347e-008
   7.13660769414e-009             -2.3724218548900e-008
   7.19657918736e-009             -2.3686030330754e-008
   7.25655068059e-009             -2.3610924188621e-008
   7.31652217382e-009             -2.3657305276869e-008
   7.37649366705e-009             -2.3813359332599e-008
   7.43646516028e-009             -2.3714432693948e-008
   7.49643665350e-009             -2.3628062925460e-008
   7.55640814673e-009             -2.3644499837182e-008
   7.61637963996e-009             -2.3673245359674e-008
   7.67635113319e-009             -2.3643641861403e-008
   7.73632262642e-009             -2.3606772627890e-008
   7.79629411964e-009             -2.3667844128456e-008
   7.85626561287e-009             -2.3695152816759e-008
   7.91623710610e-009             -2.3631051652220e-008
   7.97620859933e-009             -2.3540832545085e-008
   8.03618009256e-009             -2.3657376916994e-008
   8.09615158578e-009             -2.3752175254695e-008
   8.15612307901e-009             -2.3610849912388e-008
   8.21609457224e-009             -2.3588002450030e-008
   8.27606606547e-009             -2.3678177983842e-008
   8.33603755870e-009             -2.3658946952193e-008
   8.39600905192e-009             -2.3638547969421e-008
   8.45598054515e-009             -2.3669042627425e-008
   8.51595203838e-009             -2.3712629595745e-008
   8.57592353161e-009             -2.3660944502163e-008
   8.63589502484e-009             -2.3651097241390e-008
   8.69586651806e-009             -2.3625706709671e-008
   8.75583801129e-009             -2.3752129200329e-008
   8.81580950452e-009             -2.3738752655492e-008
   8.87578099775e-009             -2.3693844221495e-008
   8.93575249098e-009             -2.3727873125649e-008
   8.99572398420e-009             -2.3675586224007e-008
   9.05569547743e-009             -2.3634114655213e-008
   9.11566697066e-009             -2.3728203569601e-008
   9.17563846389e-009             -2.3826889547055e-008
   9.23560995712e-009             -2.3720458837941e-008
   9.29558145035e-009             -2.3694814774613e-008
   9.35555294357e-009             -2.3756690443331e-008
   9.41552443680e-009             -2.3716125540790e-008
   9.47549593003e-009             -2.3721898153173e-008
   9.53546742326e-009             -2.3876446370699e-008
   9.59543891649e-009             -2.3892860332770e-008
   9.65541040971e-009             -2.3753601699515e-008
   9.71538190294e-009             -2.3765454418583e-008
   9.77535339617e-009             -2.3728101071501e-008
   9.83532488940e-009             -2.3786229899673e-008
   9.89529638263e-009             -2.3805758036254e-008
   9.95526787585e-009             -2.3746282156647e-008
   1.00152393691e-008             -2.3784116981191e-008
   1.00752108623e-008             -2.3775575834638e-008
   1.01351823555e-008             -2.3582567879793e-008
   1.01951538488e-008             -2.3708350106220e-008
   1.02551253420e-008             -2.3857509807874e-008
   1.03150968352e-008             -2.3758626587480e-008
   1.03750683284e-008             -2.3701778287770e-008
   1.04350398217e-008             -2.3709267006776e-008
   1.04950113149e-008             -2.3682703406783e-008
   1.05549828081e-008             -2.3639428894850e-008
   1.06149543014e-008             -2.3688652793500e-008
   1.06749257946e-008             -2.3700413248771e-008
   1.07348972878e-008             -2.3700341608646e-008
   1.07948687810e-008             -2.3599199553412e-008
   1.08548402743e-008             -2.3548782117881e-008
   1.09148117675e-008             -2.3550567228520e-008
   1.09747832607e-008             -2.3641472654251e-008
   1.10347547540e-008             -2.3597606568562e-008
   1.10947262472e-008             -2.3568400037216e-008
   1.11546977404e-008             -2.3607021042348e-008
   1.12146692336e-008             -2.3608286219355e-008
   1.12746407269e-008             -2.3544223510986e-008
   1.13346122201e-008             -2.3604219324226e-008
   1.13945837133e-008             -2.3635974042085e-008
   1.14545552066e-008             -2.3553417792182e-008
   1.15145266998e-008             -2.3524072942672e-008
   1.15744981930e-008             -2.3499081858922e-008
   1.16344696862e-008             -2.3447117647971e-008
   1.16944411795e-008             -2.3472444137760e-008
   1.17544126727e-008             -2.3574833537503e-008
   1.18143841659e-008             -2.3549957667199e-008
   1.18743556592e-008             -2.3552582766053e-008
   1.19343271524e-008             -2.3561556854657e-008
