# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      6.420e+000, 7.920e+000 [nm]
#                      end        5.040e+000, -1.812e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -2.25636818682e-008
   1.30382705908e-010             -2.21334978058e-008
   2.60765411817e-010             -2.14612433128e-008
   3.91148117725e-010             -2.07975786568e-008
   5.21530823634e-010             -1.99308204500e-008
   6.51913529542e-010             -1.92378520368e-008
   7.82296235450e-010             -1.89996590116e-008
   9.12678941359e-010             -1.43597508102e-008
   1.04306164727e-009             -1.23255259036e-008
   1.17344435318e-009             -1.16367780552e-008
   1.30382705908e-009             -1.14148453225e-008
   1.43420976499e-009             -1.07035190498e-008
   1.56459247090e-009             -9.89294065655e-009
   1.69497517681e-009             -9.38746096233e-009
   1.82535788272e-009             -9.16803811503e-009
   1.95574058863e-009             -8.64405712602e-009
   2.08612329453e-009             -8.59357068647e-009
   2.21650600044e-009             -9.12907395060e-009
   2.34688870635e-009             -9.58988339097e-009
   2.47727141226e-009             -9.42340057994e-009
   2.60765411817e-009             -9.66192389400e-009
   2.73803682408e-009             -1.00971123758e-008
   2.86841952999e-009             -1.02301474670e-008
   2.99880223589e-009             -9.98022484455e-009
   3.12918494180e-009             -1.03219235839e-008
   3.25956764771e-009             -1.06945322458e-008
   3.38995035362e-009             -1.05588411977e-008
   3.52033305953e-009             -1.04579680256e-008
   3.65071576544e-009             -1.09540154135e-008
   3.78109847134e-009             -1.11561790383e-008
   3.91148117725e-009             -1.09758613097e-008
   4.04186388316e-009             -1.11364511777e-008
   4.17224658907e-009             -1.17899406100e-008
   4.30262929498e-009             -1.19907520662e-008
   4.43301200089e-009             -1.18808409186e-008
   4.56339470679e-009             -1.21158351037e-008
   4.69377741270e-009             -1.25082612539e-008
   4.82416011861e-009             -1.20980278807e-008
   4.95454282452e-009             -1.19372409248e-008
   5.08492553043e-009             -1.21918966025e-008
   5.21530823634e-009             -1.21677993146e-008
   5.34569094224e-009             -1.14456730605e-008
   5.47607364815e-009             -1.12328654499e-008
   5.60645635406e-009             -1.14691528788e-008
   5.73683905997e-009             -1.12525165532e-008
   5.86722176588e-009             -1.10068222488e-008
   5.99760447179e-009             -1.12661875669e-008
   6.12798717770e-009             -1.15408221557e-008
   6.25836988360e-009             -1.13917879018e-008
   6.38875258951e-009             -1.13629527516e-008
   6.51913529542e-009             -1.18668165113e-008
   6.64951800133e-009             -1.20649926344e-008
   6.77990070724e-009             -1.18649315387e-008
   6.91028341315e-009             -1.20401629735e-008
   7.04066611905e-009             -1.26315387120e-008
   7.17104882496e-009             -1.27252971825e-008
   7.30143153087e-009             -1.25857287289e-008
   7.43181423678e-009             -1.31525590411e-008
   7.56219694269e-009             -1.38146767666e-008
   7.69257964860e-009             -1.37935069547e-008
   7.82296235450e-009             -1.36988777931e-008
   7.95334506041e-009             -1.41458087426e-008
   8.08372776632e-009             -1.41507055467e-008
