# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -3.060e+000, -1.044e+001 [nm]
#                      end        7.200e-001, -1.056e+001 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -2.166773775373e-008
   1.890952141118e-011             -2.184787886306e-008
   3.781904282237e-011             -2.164925956365e-008
   5.672856423355e-011             -2.177877327916e-008
   7.563808564473e-011             -2.191318627983e-008
   9.454760705592e-011             -2.193051962350e-008
   1.134571284671e-010             -2.177763866706e-008
   1.323666498783e-010             -2.200787436617e-008
   1.512761712895e-010             -2.206635658795e-008
   1.701856927006e-010             -2.195492409558e-008
   1.890952141118e-010             -2.182961326738e-008
   2.080047355230e-010             -2.203289615283e-008
   2.269142569342e-010             -2.188617454139e-008
   2.458237783454e-010             -2.168150614834e-008
   2.647332997566e-010             -2.155360076912e-008
   2.836428211677e-010             -2.196216688117e-008
   3.025523425789e-010             -2.188169532789e-008
   3.214618639901e-010             -2.187386856673e-008
   3.403713854013e-010             -2.188381832561e-008
   3.592809068125e-010             -2.207195258106e-008
   3.781904282237e-010             -2.186532990122e-008
   3.970999496348e-010             -2.201024593342e-008
   4.160094710460e-010             -2.210512102839e-008
   4.349189924572e-010             -2.216894571167e-008
   4.538285138684e-010             -2.171404208470e-008
   4.727380352796e-010             -2.187989222968e-008
   4.916475566908e-010             -2.201720944657e-008
   5.105570781019e-010             -2.218524182419e-008
   5.294665995131e-010             -2.198325993580e-008
   5.483761209243e-010             -2.237739676534e-008
   5.672856423355e-010             -2.238401215711e-008
   5.861951637467e-010             -2.243457287289e-008
   6.051046851579e-010             -2.230141729597e-008
   6.240142065690e-010             -2.284812789778e-008
   6.429237279802e-010             -2.335625579556e-008
   6.618332493914e-010             -2.335187380794e-008
   6.807427708026e-010             -2.310250166695e-008
   6.996522922138e-010             -2.285905084588e-008
   7.185618136250e-010             -2.271550512491e-008
