# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      5.340e+000, -1.656e+001 [nm]
#                      end        -1.650e+001, -1.452e+001 [nm]
# 
# 
#            Position                             I(r)
# -------------------             --------------------
   0.00000000000e+000             -2.339161407372e-008
   1.09675339069e-010             -2.353734187226e-008
   2.19350678139e-010             -2.347344043170e-008
   3.29026017208e-010             -2.361760083115e-008
   4.38701356278e-010             -2.372761199584e-008
   5.48376695347e-010             -2.396942377770e-008
   6.58052034417e-010             -2.376234272512e-008
   7.67727373486e-010             -2.386249360356e-008
   8.77402712556e-010             -2.373734916032e-008
   9.87078051625e-010             -2.387770131340e-008
   1.09675339069e-009             -2.377792693328e-008
   1.20642872976e-009             -2.386997456931e-008
   1.31610406883e-009             -2.377454372063e-008
   1.42577940790e-009             -2.385159624122e-008
   1.53545474697e-009             -2.390449270418e-008
   1.64513008604e-009             -2.386877079812e-008
   1.75480542511e-009             -2.393728217215e-008
   1.86448076418e-009             -2.410082742793e-008
   1.97415610325e-009             -2.397065049853e-008
   2.08383144232e-009             -2.436328660702e-008
   2.19350678139e-009             -2.438141652065e-008
   2.30318212046e-009             -2.441376792941e-008
   2.41285745953e-009             -2.431237234257e-008
   2.52253279860e-009             -2.445027105398e-008
   2.63220813767e-009             -2.428860565368e-008
   2.74188347674e-009             -2.432640713920e-008
   2.85155881581e-009             -2.422908356464e-008
   2.96123415488e-009             -2.425635147079e-008
   3.07090949394e-009             -2.401901130425e-008
   3.18058483301e-009             -2.426433686365e-008
   3.29026017208e-009             -2.425935803005e-008
   3.39993551115e-009             -2.452264200096e-008
   3.50961085022e-009             -2.421618865233e-008
   3.61928618929e-009             -2.438898184186e-008
   3.72896152836e-009             -2.423446696336e-008
   3.83863686743e-009             -2.431257470266e-008
   3.94831220650e-009             -2.412789297400e-008
   4.05798754557e-009             -2.415300686939e-008
   4.16766288464e-009             -2.416024190172e-008
   4.27733822371e-009             -2.424951076928e-008
   4.38701356278e-009             -2.406445254229e-008
   4.49668890185e-009             -2.413072027788e-008
   4.60636424092e-009             -2.414386375971e-008
   4.71603957999e-009             -2.395428522694e-008
   4.82571491906e-009             -2.375850362077e-008
   4.93539025813e-009             -2.406734652421e-008
   5.04506559719e-009             -2.385233900355e-008
   5.15474093626e-009             -2.402834638465e-008
   5.26441627533e-009             -2.396197351486e-008
   5.37409161440e-009             -2.406195025508e-008
   5.48376695347e-009             -2.384506551505e-008
   5.59344229254e-009             -2.408436229434e-008
   5.70311763161e-009             -2.386255252834e-008
   5.81279297068e-009             -2.415188001054e-008
   5.92246830975e-009             -2.421144799888e-008
   6.03214364882e-009             -2.427946518011e-008
   6.14181898789e-009             -2.438003861124e-008
   6.25149432696e-009             -2.433820093349e-008
   6.36116966603e-009             -2.400957620679e-008
   6.47084500510e-009             -2.399097008792e-008
   6.58052034417e-009             -2.402606444510e-008
   6.69019568324e-009             -2.419298779637e-008
   6.79987102231e-009             -2.416461101893e-008
   6.90954636138e-009             -2.421330738576e-008
   7.01922170045e-009             -2.408455178403e-008
   7.12889703951e-009             -2.426657522988e-008
   7.23857237858e-009             -2.405213617826e-008
   7.34824771765e-009             -2.428340662749e-008
   7.45792305672e-009             -2.412835382778e-008
   7.56759839579e-009             -2.438712509110e-008
   7.67727373486e-009             -2.437448619144e-008
   7.78694907393e-009             -2.447726728589e-008
   7.89662441300e-009             -2.421803516879e-008
   8.00629975207e-009             -2.422917582844e-008
   8.11597509114e-009             -2.424219634356e-008
   8.22565043021e-009             -2.421007272558e-008
   8.33532576928e-009             -2.411575090325e-008
   8.44500110835e-009             -2.429844019910e-008
   8.55467644742e-009             -2.432448122936e-008
   8.66435178649e-009             -2.439937214099e-008
   8.77402712556e-009             -2.408636248042e-008
   8.88370246463e-009             -2.415779094109e-008
   8.99337780370e-009             -2.407948595885e-008
   9.10305314276e-009             -2.420796492425e-008
   9.21272848183e-009             -2.395995534122e-008
   9.32240382090e-009             -2.410771930097e-008
   9.43207915997e-009             -2.413557102762e-008
   9.54175449904e-009             -2.421889050846e-008
   9.65142983811e-009             -2.425573927336e-008
   9.76110517718e-009             -2.433671029168e-008
   9.87078051625e-009             -2.428484082557e-008
   9.98045585532e-009             -2.425438710478e-008
   1.00901311944e-008             -2.413855727333e-008
   1.01998065335e-008             -2.418256167719e-008
   1.03094818725e-008             -2.418439020608e-008
   1.04191572116e-008             -2.434449347951e-008
   1.05288325507e-008             -2.430439206686e-008
   1.06385078897e-008             -2.435102156957e-008
   1.07481832288e-008             -2.412885592892e-008
   1.08578585679e-008             -2.428481012266e-008
   1.09675339069e-008             -2.415944533176e-008
   1.10772092460e-008             -2.437180480392e-008
   1.11868845851e-008             -2.419496999488e-008
   1.12965599242e-008             -2.439689047745e-008
   1.14062352632e-008             -2.451273317930e-008
   1.15159106023e-008             -2.433222580595e-008
   1.16255859414e-008             -2.421306408845e-008
   1.17352612804e-008             -2.438349346400e-008
   1.18449366195e-008             -2.436529702740e-008
   1.19546119586e-008             -2.424071857216e-008
   1.20642872976e-008             -2.424344865016e-008
   1.21739626367e-008             -2.447307990510e-008
   1.22836379758e-008             -2.441079719022e-008
