# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.300e+000, -9.720e+000 [nm]
#                      end        4.600e-001, -7.480e+000 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -1.253116066306e-008
   2.898827349119e-012             -1.245237606413e-008
   5.797654698238e-012             -1.279061824497e-008
   8.696482047357e-012             -1.269696056692e-008
   1.159530939648e-011             -1.281448929275e-008
   1.449413674559e-011             -1.303305928143e-008
   1.739296409471e-011             -1.281721502892e-008
   2.029179144383e-011             -1.318422428631e-008
   2.319061879295e-011             -1.314717393664e-008
   2.608944614207e-011             -1.324244599854e-008
   2.898827349119e-011             -1.341917567337e-008
   3.188710084031e-011             -1.357190218487e-008
   3.478592818943e-011             -1.352588038270e-008
   3.768475553855e-011             -1.344137946006e-008
   4.058358288767e-011             -1.360310378514e-008
   4.348241023678e-011             -1.363568143404e-008
   4.638123758590e-011             -1.423637178434e-008
   4.928006493502e-011             -1.411569383926e-008
   5.217889228414e-011             -1.437046721146e-008
   5.507771963326e-011             -1.431063111538e-008
   5.797654698238e-011             -1.414565166152e-008
   6.087537433150e-011             -1.391030315248e-008
   6.377420168062e-011             -1.374249205291e-008
   6.667302902974e-011             -1.364335623130e-008
   6.957185637885e-011             -1.361609778412e-008
   7.247068372797e-011             -1.362967405294e-008
   7.536951107709e-011             -1.312433515793e-008
   7.826833842621e-011             -1.293106514289e-008
   8.116716577533e-011             -1.290033990293e-008
   8.406599312445e-011             -1.291733008730e-008
   8.696482047357e-011             -1.277907984307e-008
   8.986364782269e-011             -1.272395431779e-008
   9.276247517181e-011             -1.231804245685e-008
   9.566130252093e-011             -1.240436942734e-008
   9.856012987004e-011             -1.198681325497e-008
   1.014589572192e-010             -1.250133526648e-008
   1.043577845683e-010             -1.257490641815e-008
   1.072566119174e-010             -1.245004713982e-008
   1.101554392665e-010             -1.282343422909e-008
   1.130542666156e-010             -1.294657336910e-008
   1.159530939648e-010             -1.283978926639e-008
   1.188519213139e-010             -1.297184698166e-008
   1.217507486630e-010             -1.275745832623e-008
   1.246495760121e-010             -1.288080913024e-008
   1.275484033612e-010             -1.317946068322e-008
   1.304472307104e-010             -1.324503961916e-008
   1.333460580595e-010             -1.315945355022e-008
   1.362448854086e-010             -1.351288638372e-008
   1.391437127577e-010             -1.360559134116e-008
   1.420425401068e-010             -1.355668501605e-008
   1.449413674559e-010             -1.371039060925e-008
   1.478401948051e-010             -1.375781497620e-008
   1.507390221542e-010             -1.363218812511e-008
   1.536378495033e-010             -1.367180542418e-008
   1.565366768524e-010             -1.373119167610e-008
   1.594355042015e-010             -1.377501682457e-008
   1.623343315507e-010             -1.421086014669e-008
   1.652331588998e-010             -1.389929398812e-008
   1.681319862489e-010             -1.410502876460e-008
   1.710308135980e-010             -1.400470188714e-008
   1.739296409471e-010             -1.360466513669e-008
   1.768284682963e-010             -1.356991735025e-008
   1.797272956454e-010             -1.344884243825e-008
   1.826261229945e-010             -1.297859541937e-008
   1.855249503436e-010             -1.298034207384e-008
   1.884237776927e-010             -1.294583231249e-008
   1.913226050419e-010             -1.272810928996e-008
   1.942214323910e-010             -1.288358789871e-008
   1.971202597401e-010             -1.250490796880e-008
   2.000190870892e-010             -1.247942269224e-008
   2.029179144383e-010             -1.244665974042e-008
   2.058167417874e-010             -1.234029896572e-008
   2.087155691366e-010             -1.233310068384e-008
   2.116143964857e-010             -1.246947200298e-008
