# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.167e-001, 6.105e+000 [nm]
#                      end        2.931e-001, 7.902e-001 [nm]
# 
# 
#             Position                            I(r)
# --------------------             -------------------
   0.000000000000e+000             -4.69056118098e-009
   5.315311233804e-012             -4.67452371722e-009
   1.063062246761e-011             -4.61116779606e-009
   1.594593370141e-011             -4.52132084542e-009
   2.126124493521e-011             -4.58123648994e-009
   2.657655616902e-011             -4.45830901394e-009
   3.189186740282e-011             -4.36946781622e-009
   3.720717863663e-011             -4.34707888167e-009
   4.252248987043e-011             -4.36981190591e-009
   4.783780110423e-011             -4.26937927398e-009
   5.315311233804e-011             -4.29687574625e-009
   5.846842357184e-011             -4.15399416955e-009
   6.378373480564e-011             -4.20065096373e-009
   6.909904603945e-011             -4.25447967870e-009
   7.441435727325e-011             -4.32307556327e-009
   7.972966850706e-011             -4.45031679821e-009
   8.504497974086e-011             -4.46688349951e-009
   9.036029097466e-011             -4.38420846966e-009
   9.567560220847e-011             -4.32863310022e-009
   1.009909134423e-010             -4.32355192358e-009
   1.063062246761e-010             -4.37420490316e-009
   1.116215359099e-010             -4.44886120114e-009
   1.169368471437e-010             -4.45269859976e-009
   1.222521583775e-010             -4.45298965715e-009
   1.275674696113e-010             -4.58531191366e-009
   1.328827808451e-010             -4.55929739956e-009
   1.381980920789e-010             -4.65883018809e-009
   1.435134033127e-010             -4.63233931368e-009
   1.488287145465e-010             -4.72356231295e-009
   1.541440257803e-010             -4.66414954488e-009
   1.594593370141e-010             -4.61050613283e-009
   1.647746482479e-010             -4.57364108608e-009
   1.700899594817e-010             -4.56564887035e-009
   1.754052707155e-010             -4.62185938687e-009
   1.807205819493e-010             -4.65261114299e-009
   1.860358931831e-010             -4.63985516910e-009
   1.913512044169e-010             -4.73041666021e-009
   1.966665156507e-010             -4.69953263347e-009
   2.019818268845e-010             -4.57562592070e-009
   2.072971381183e-010             -4.43729628309e-009
   2.126124493521e-010             -4.38354696150e-009
   2.179277605860e-010             -4.43909581479e-009
   2.232430718198e-010             -4.35189536200e-009
   2.285583830536e-010             -4.21226891408e-009
   2.338736942874e-010             -4.25125106607e-009
   2.391890055212e-010             -4.18228473073e-009
   2.445043167550e-010             -4.15751399463e-009
   2.498196279888e-010             -4.12295135605e-009
   2.551349392226e-010             -4.10387042751e-009
   2.604502504564e-010             -4.02977003830e-009
   2.657655616902e-010             -3.91282358232e-009
   2.710808729240e-010             -3.85552791949e-009
   2.763961841578e-010             -3.98525671045e-009
   2.817114953916e-010             -4.13044085038e-009
   2.870268066254e-010             -4.13316658655e-009
   2.923421178592e-010             -4.29785498302e-009
   2.976574290930e-010             -4.25995782226e-009
   3.029727403268e-010             -4.31082262091e-009
   3.082880515606e-010             -4.23195847354e-009
   3.136033627944e-010             -4.28282311712e-009
   3.189186740282e-010             -4.31317790631e-009
   3.242339852620e-010             -4.43412054769e-009
   3.295492964958e-010             -4.42988618214e-009
   3.348646077296e-010             -4.46958287460e-009
   3.401799189634e-010             -4.42935694460e-009
   3.454952301972e-010             -4.47254694599e-009
   3.508105414310e-010             -4.47183240553e-009
   3.561258526648e-010             -4.45698584255e-009
   3.614411638987e-010             -4.47566964909e-009
   3.667564751325e-010             -4.44033959280e-009
   3.720717863663e-010             -4.31452759385e-009
   3.773870976001e-010             -4.25045713222e-009
   3.827024088339e-010             -4.27925041480e-009
   3.880177200677e-010             -4.22182263642e-009
   3.933330313015e-010             -4.24071826203e-009
   3.986483425353e-010             -4.31201352169e-009
   4.039636537691e-010             -4.21425374870e-009
   4.092789650029e-010             -4.27054365861e-009
   4.145942762367e-010             -4.10611995844e-009
   4.199095874705e-010             -3.99557785049e-009
   4.252248987043e-010             -3.96564654437e-009
   4.305402099381e-010             -4.04175843942e-009
   4.358555211719e-010             -3.99671587403e-009
   4.411708324057e-010             -3.93537130363e-009
   4.464861436395e-010             -3.92592349083e-009
   4.518014548733e-010             -3.84242801098e-009
   4.571167661071e-010             -3.86251453736e-009
   4.624320773409e-010             -3.90702786522e-009
   4.677473885747e-010             -3.89054040224e-009
   4.730626998085e-010             -3.84570965591e-009
   4.783780110423e-010             -3.79119291662e-009
   4.836933222761e-010             -3.74633565414e-009
   4.890086335099e-010             -3.82718448107e-009
   4.943239447437e-010             -3.97027787685e-009
   4.996392559776e-010             -3.98335126921e-009
   5.049545672114e-010             -4.13377537254e-009
   5.102698784452e-010             -4.07666501264e-009
   5.155851896790e-010             -4.05168261254e-009
   5.209005009128e-010             -4.09815410380e-009
   5.262158121466e-010             -4.14541968398e-009
   5.315311233804e-010             -4.17826202918e-009
   5.368464346142e-010             -4.25397695731e-009
   5.421617458480e-010             -4.08343996651e-009
   5.474770570818e-010             -4.15259160477e-009
   5.527923683156e-010             -4.17929414319e-009
   5.581076795494e-010             -4.20014824234e-009
   5.634229907832e-010             -4.20520290282e-009
   5.687383020170e-010             -4.10447921351e-009
   5.740536132508e-010             -4.12271317589e-009
   5.793689244846e-010             -4.04490765867e-009
   5.846842357184e-010             -3.90647211152e-009
   5.899995469522e-010             -3.95114407108e-009
   5.953148581860e-010             -3.84859433392e-009
   6.006301694198e-010             -3.97398284979e-009
   6.059454806536e-010             -3.86309680721e-009
   6.112607918874e-010             -3.93833521996e-009
   6.165761031212e-010             -3.93706492580e-009
   6.218914143550e-010             -3.84054908589e-009
   6.272067255888e-010             -3.85648064011e-009
   6.325220368226e-010             -3.69480934733e-009
   6.378373480564e-010             -3.60080757959e-009
   6.431526592903e-010             -3.74816170200e-009
   6.484679705241e-010             -3.68485865807e-009
   6.537832817579e-010             -3.57770410458e-009
   6.590985929917e-010             -3.69602660919e-009
   6.644139042255e-010             -3.62539301276e-009
   6.697292154593e-010             -3.57291398533e-009
   6.750445266931e-010             -3.62796011723e-009
   6.803598379269e-010             -3.62838344524e-009
   6.856751491607e-010             -3.64653816930e-009
   6.909904603945e-010             -3.62557831568e-009
   6.963057716283e-010             -3.59482655957e-009
   7.016210828621e-010             -3.66535440153e-009
   7.069363940959e-010             -3.72286157329e-009
   7.122517053297e-010             -3.78264479214e-009
   7.175670165635e-010             -3.98266324489e-009
   7.228823277973e-010             -3.96284141481e-009
   7.281976390311e-010             -3.95537843663e-009
   7.335129502649e-010             -3.98488625967e-009
   7.388282614987e-010             -3.95918931911e-009
   7.441435727325e-010             -3.88490347191e-009
   7.494588839663e-010             -3.87693777233e-009
   7.547741952001e-010             -3.90311107321e-009
   7.600895064339e-010             -3.79643288003e-009
   7.654048176677e-010             -3.84020499620e-009
   7.707201289015e-010             -3.75853571927e-009
   7.760354401353e-010             -3.82308254121e-009
   7.813507513691e-010             -3.66511622137e-009
   7.866660626030e-010             -3.64166865667e-009
   7.919813738368e-010             -3.58281164230e-009
   7.972966850706e-010             -3.54965172355e-009
   8.026119963044e-010             -3.49023895548e-009
   8.079273075382e-010             -3.43021755648e-009
   8.132426187720e-010             -3.48846593993e-009
   8.185579300058e-010             -3.42341624153e-009
   8.238732412396e-010             -3.45062165641e-009
   8.291885524734e-010             -3.47430740126e-009
   8.345038637072e-010             -3.45562343966e-009
   8.398191749410e-010             -3.38536029400e-009
   8.451344861748e-010             -3.36837010963e-009
   8.504497974086e-010             -3.28236071268e-009
   8.557651086424e-010             -3.37567430104e-009
   8.610804198762e-010             -3.41756764720e-009
   8.663957311100e-010             -3.40221820776e-009
   8.717110423438e-010             -3.41558281257e-009
   8.770263535776e-010             -3.38443408953e-009
   8.823416648114e-010             -3.38888011909e-009
   8.876569760452e-010             -3.39957170990e-009
   8.929722872790e-010             -3.38655119478e-009
   8.982875985128e-010             -3.44138566267e-009
   9.036029097466e-010             -3.43820992727e-009
   9.089182209804e-010             -3.35709624897e-009
   9.142335322142e-010             -3.38088790336e-009
   9.195488434480e-010             -3.56063452682e-009
   9.248641546818e-010             -3.60046348990e-009
   9.301794659157e-010             -3.74149265766e-009
   9.354947771495e-010             -3.77052412039e-009
   9.408100883833e-010             -3.76385507606e-009
   9.461253996171e-010             -3.76237311790e-009
   9.514407108509e-010             -3.84967932516e-009
   9.567560220847e-010             -3.96625533037e-009
   9.620713333185e-010             -4.35073097738e-009
   9.673866445523e-010             -4.39000418676e-009
   9.727019557861e-010             -4.26787079967e-009
   9.780172670199e-010             -4.23193195739e-009
   9.833325782537e-010             -4.21023120222e-009
   9.886478894875e-010             -4.12054303835e-009
   9.939632007213e-010             -4.18749817798e-009
   9.992785119551e-010             -4.14298500519e-009
   1.004593823189e-009             -4.06928142784e-009
   1.009909134423e-009             -4.02003101304e-009
   1.015224445657e-009             -3.91957202003e-009
   1.020539756890e-009             -3.91983656127e-009
   1.025855068124e-009             -4.02884367877e-009
   1.031170379358e-009             -4.12567724728e-009
   1.036485690592e-009             -4.18469289336e-009
   1.041801001826e-009             -4.20814045806e-009
   1.047116313059e-009             -4.21163376700e-009
   1.052431624293e-009             -4.19633735986e-009
   1.057746935527e-009             -4.19681372017e-009
   1.063062246761e-009             -4.35006931415e-009
   1.068377557995e-009             -4.53336227884e-009
   1.073692869228e-009             -4.60889174898e-009
   1.079008180462e-009             -4.59743274047e-009
   1.084323491696e-009             -4.59648001985e-009
   1.089638802930e-009             -4.68775589635e-009
   1.094954114164e-009             -4.69397509653e-009
   1.100269425397e-009             -4.82611205012e-009
   1.105584736631e-009             -4.83627440339e-009
   1.110900047865e-009             -4.73536541116e-009
   1.116215359099e-009             -4.79811270139e-009
   1.121530670333e-009             -4.79205228799e-009
   1.126845981566e-009             -4.93482811022e-009
   1.132161292800e-009             -5.10941416366e-009
   1.137476604034e-009             -5.24271565693e-009
   1.142791915268e-009             -5.23011862488e-009
   1.148107226502e-009             -5.29913783746e-009
   1.153422537735e-009             -5.39787684721e-009
   1.158737848969e-009             -5.21371055529e-009
   1.164053160203e-009             -5.18041836592e-009
   1.169368471437e-009             -5.19526492890e-009
   1.174683782671e-009             -5.18213850424e-009
   1.179999093904e-009             -5.20299244832e-009
   1.185314405138e-009             -5.12910372312e-009
   1.190629716372e-009             -5.10544449441e-009
   1.195945027606e-009             -5.03499604584e-009
   1.201260338840e-009             -4.96306563910e-009
   1.206575650073e-009             -4.95819628154e-009
   1.211890961307e-009             -4.92268092233e-009
   1.217206272541e-009             -4.80067980586e-009
   1.222521583775e-009             -4.86813766689e-009
   1.227836895009e-009             -4.79057032982e-009
   1.233152206242e-009             -4.84027058878e-009
   1.238467517476e-009             -5.00228597125e-009
   1.243782828710e-009             -8.07443951682e-009
   1.249098139944e-009             -1.91392045155e-008
   1.254413451178e-009             -1.90917007552e-008
   1.259728762411e-009             -1.94965276249e-008
   1.265044073645e-009             -1.90635954969e-008
   1.270359384879e-009             -1.92869290887e-008
   1.275674696113e-009             -1.92445858984e-008
   1.280990007347e-009             -1.98373899425e-008
   1.286305318580e-009             -1.94104386795e-008
   1.291620629814e-009             -1.91100141109e-008
   1.296935941048e-009             -1.97003569601e-008
   1.302251252282e-009             -1.95878565337e-008
   1.307566563516e-009             -1.94554547287e-008
   1.312881874750e-009             -1.94417196731e-008
   1.318197185983e-009             -1.93467123075e-008
   1.323512497217e-009             -1.91357375676e-008
   1.328827808451e-009             -1.93206977934e-008
   1.334143119685e-009             -1.91815740669e-008
   1.339458430919e-009             -1.93056130503e-008
   1.344773742152e-009             -1.98312501357e-008
   1.350089053386e-009             -1.92234143807e-008
   1.355404364620e-009             -1.95489272589e-008
   1.360719675854e-009             -1.93885791375e-008
   1.366034987088e-009             -1.96785501403e-008
   1.371350298321e-009             -1.95580574982e-008
   1.376665609555e-009             -1.96792383197e-008
   1.381980920789e-009             -1.94956014204e-008
   1.387296232023e-009             -2.00025810603e-008
   1.392611543257e-009             -1.94830307494e-008
   1.397926854490e-009             -1.92797042907e-008
   1.403242165724e-009             -1.91459264371e-008
   1.408557476958e-009             -1.92908193645e-008
   1.413872788192e-009             -1.91701149033e-008
   1.419188099426e-009             -1.94144877421e-008
   1.424503410659e-009             -1.95226745647e-008
   1.429818721893e-009             -1.92790956597e-008
   1.435134033127e-009             -1.91836911721e-008
   1.440449344361e-009             -1.90736519406e-008
   1.445764655595e-009             -1.91308416939e-008
   1.451079966828e-009             -1.95500387663e-008
   1.456395278062e-009             -1.94597419715e-008
   1.461710589296e-009             -1.94384381833e-008
   1.467025900530e-009             -1.96327666734e-008
   1.472341211764e-009             -1.94170019693e-008
   1.477656522997e-009             -1.92647783343e-008
   1.482971834231e-009             -1.90979463164e-008
   1.488287145465e-009             -1.96603161780e-008
   1.493602456699e-009             -1.99865170804e-008
   1.498917767933e-009             -1.94730271829e-008
   1.504233079166e-009             -1.91945151886e-008
   1.509548390400e-009             -1.92469413388e-008
   1.514863701634e-009             -1.92852618276e-008
   1.520179012868e-009             -1.91188004156e-008
   1.525494324102e-009             -1.91691358216e-008
   1.530809635335e-009             -1.91842469258e-008
   1.536124946569e-009             -1.91367168044e-008
   1.541440257803e-009             -1.87945578316e-008
   1.546755569037e-009             -1.90887366838e-008
   1.552070880271e-009             -1.90648129138e-008
   1.557386191504e-009             -1.94004616291e-008
   1.562701502738e-009             -1.90560002481e-008
   1.568016813972e-009             -1.91129516662e-008
   1.573332125206e-009             -1.90117516166e-008
   1.578647436440e-009             -1.90107988959e-008
   1.583962747674e-009             -1.88377741940e-008
   1.589278058907e-009             -1.89672119276e-008
   1.594593370141e-009             -1.91377754346e-008
   1.599908681375e-009             -1.93675133744e-008
   1.605223992609e-009             -1.90582761401e-008
   1.610539303843e-009             -1.85828420351e-008
   1.615854615076e-009             -1.89943379491e-008
   1.621169926310e-009             -1.90919654515e-008
   1.626485237544e-009             -1.90744989068e-008
   1.631800548778e-009             -1.89245511638e-008
   1.637115860012e-009             -1.90739166369e-008
   1.642431171245e-009             -1.92271723860e-008
   1.647746482479e-009             -1.89393448495e-008
   1.653061793713e-009             -1.84919631255e-008
   1.658377104947e-009             -1.87085747957e-008
   1.663692416181e-009             -1.90750546605e-008
   1.669007727414e-009             -1.89300558235e-008
   1.674323038648e-009             -1.89659945107e-008
   1.679638349882e-009             -1.88289086511e-008
   1.684953661116e-009             -1.86997621300e-008
   1.690268972350e-009             -1.90034947045e-008
   1.695584283583e-009             -1.91334087984e-008
   1.700899594817e-009             -1.91770751601e-008
   1.706214906051e-009             -1.94387557568e-008
   1.711530217285e-009             -1.89319877809e-008
   1.716845528519e-009             -1.89604369737e-008
   1.722160839752e-009             -1.85513758936e-008
   1.727476150986e-009             -1.89901037386e-008
   1.732791462220e-009             -1.89241278358e-008
   1.738106773454e-009             -1.87282378390e-008
   1.743422084688e-009             -1.92047040581e-008
   1.748737395921e-009             -1.87582220224e-008
   1.754052707155e-009             -1.87414965343e-008
   1.759368018389e-009             -1.82400213990e-008
   1.764683329623e-009             -1.89827730311e-008
   1.769998640857e-009             -1.95290523965e-008
   1.775313952090e-009             -1.93752145327e-008
   1.780629263324e-009             -1.92923807161e-008
   1.785944574558e-009             -1.92487673867e-008
   1.791259885792e-009             -1.91277982292e-008
   1.796575197026e-009             -1.90323673805e-008
   1.801890508259e-009             -1.94237767681e-008
   1.807205819493e-009             -1.94258940284e-008
   1.812521130727e-009             -1.94737417234e-008
   1.817836441961e-009             -1.92144164121e-008
   1.823151753195e-009             -1.89521271845e-008
   1.828467064428e-009             -1.95722954302e-008
   1.833782375662e-009             -1.92636668269e-008
   1.839097686896e-009             -1.90729374002e-008
   1.844412998130e-009             -1.93368940439e-008
   1.849728309364e-009             -1.92068740405e-008
   1.855043620597e-009             -1.91742963916e-008
   1.860358931831e-009             -1.88812288917e-008
   1.865674243065e-009             -1.88465074664e-008
   1.870989554299e-009             -1.88501066849e-008
   1.876304865533e-009             -1.92510432787e-008
   1.881620176767e-009             -1.93852180992e-008
   1.886935488000e-009             -1.92324917428e-008
   1.892250799234e-009             -1.94166578796e-008
   1.897566110468e-009             -1.93792107181e-008
   1.902881421702e-009             -1.89469931306e-008
   1.908196732936e-009             -1.95261148413e-008
   1.913512044169e-009             -1.94570956287e-008
   1.918827355403e-009             -1.95396647490e-008
   1.924142666637e-009             -1.92553305215e-008
   1.929457977871e-009             -1.89240219262e-008
   1.934773289105e-009             -1.90339023709e-008
   1.940088600338e-009             -1.90966231450e-008
   1.945403911572e-009             -1.89326229279e-008
   1.950719222806e-009             -1.90457848625e-008
   1.956034534040e-009             -1.88445491479e-008
   1.961349845274e-009             -1.91314503249e-008
   1.966665156507e-009             -1.87928905705e-008
   1.971980467741e-009             -1.83280951790e-008
   1.977295778975e-009             -1.85458712339e-008
   1.982611090209e-009             -1.92191271380e-008
   1.987926401443e-009             -1.90979199553e-008
   1.993241712676e-009             -1.90855345873e-008
   1.998557023910e-009             -1.90980257098e-008
   2.003872335144e-009             -1.85386729520e-008
   2.009187646378e-009             -1.88339104343e-008
   2.014502957612e-009             -1.90283183179e-008
   2.019818268845e-009             -1.88372978337e-008
   2.025133580079e-009             -1.92976737118e-008
   2.030448891313e-009             -1.91752754733e-008
   2.035764202547e-009             -1.94143289553e-008
   2.041079513781e-009             -1.90728051296e-008
   2.046394825014e-009             -1.94425666393e-008
   2.051710136248e-009             -1.94519350587e-008
   2.057025447482e-009             -1.91073412520e-008
   2.062340758716e-009             -1.91776837910e-008
   2.067656069950e-009             -1.93511054598e-008
   2.072971381183e-009             -1.94369297089e-008
   2.078286692417e-009             -1.90276302935e-008
   2.083602003651e-009             -1.89655711827e-008
   2.088917314885e-009             -1.94699043248e-008
   2.094232626119e-009             -1.94322983765e-008
   2.099547937352e-009             -1.94064955264e-008
   2.104863248586e-009             -1.96151413419e-008
   2.110178559820e-009             -1.96262564158e-008
   2.115493871054e-009             -1.92166659430e-008
   2.120809182288e-009             -1.96030735474e-008
   2.126124493521e-009             -1.93691277582e-008
   2.131439804755e-009             -1.97735840221e-008
   2.136755115989e-009             -1.90733343671e-008
