# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.784e+001, 9.238e+000 [nm]
#                      end        1.693e+001, 9.424e+000 [nm]
# 
# 
#            Position                              I(r)
# -------------------             ---------------------
   0.00000000000e+000             -2.4682477011583e-008
   1.09135851121e-011             -2.4577598350106e-008
   2.18271702243e-011             -2.4562487245887e-008
   3.27407553364e-011             -2.4688166974213e-008
   4.36543404486e-011             -2.4667656964754e-008
   5.45679255607e-011             -2.4437680844795e-008
   6.54815106729e-011             -2.4536022732559e-008
   7.63950957850e-011             -2.4557220766332e-008
   8.73086808971e-011             -2.4519429515111e-008
   9.82222660093e-011             -2.4527818697762e-008
   1.09135851121e-010             -2.4443423529594e-008
   1.20049436234e-010             -2.4599775620648e-008
   1.30963021346e-010             -2.4459937353657e-008
   1.41876606458e-010             -2.4349104188311e-008
   1.52790191570e-010             -2.4370778582394e-008
   1.63703776682e-010             -2.4436807517561e-008
   1.74617361794e-010             -2.4545523422599e-008
   1.85530946906e-010             -2.4610334940843e-008
   1.96444532019e-010             -2.4639366403573e-008
   2.07358117131e-010             -2.4685890927135e-008
   2.18271702243e-010             -2.4619359270573e-008
   2.29185287355e-010             -2.4664401835972e-008
   2.40098872467e-010             -2.4767295662826e-008
   2.51012457579e-010             -2.4826311463971e-008
   2.61926042691e-010             -2.4793230783544e-008
   2.72839627804e-010             -2.4667445300749e-008
   2.83753212916e-010             -2.4660088077036e-008
   2.94666798028e-010             -2.4801831785266e-008
   3.05580383140e-010             -2.4701954907038e-008
   3.16493968252e-010             -2.4766528245127e-008
   3.27407553364e-010             -2.4633755989394e-008
   3.38321138476e-010             -2.4737946626556e-008
   3.49234723589e-010             -2.4746838685667e-008
   3.60148308701e-010             -2.4557511823722e-008
   3.71061893813e-010             -2.4592471429236e-008
   3.81975478925e-010             -2.4751681682147e-008
   3.92889064037e-010             -2.4716219200174e-008
   4.03802649149e-010             -2.4602713175890e-008
   4.14716234261e-010             -2.4722967637892e-008
   4.25629819374e-010             -2.4598875777264e-008
   4.36543404486e-010             -2.4753322427081e-008
   4.47456989598e-010             -2.4522261160818e-008
   4.58370574710e-010             -2.4719686148025e-008
   4.69284159822e-010             -2.4741254632573e-008
   4.80197744934e-010             -2.4746335809208e-008
   4.91111330046e-010             -2.4560978771573e-008
   5.02024915159e-010             -2.4599272744189e-008
   5.12938500271e-010             -2.4888926328521e-008
   5.23852085383e-010             -2.4654186605468e-008
   5.34765670495e-010             -2.4862620601963e-008
   5.45679255607e-010             -2.4854496115617e-008
   5.56592840719e-010             -2.4729874862380e-008
   5.67506425831e-010             -2.4876964443549e-008
