# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.858e+001, 3.100e-001 [nm]
#                      end        1.042e+001, 2.790e+000 [nm]
# 
# 
#            Position                             I(r)
# -------------------             --------------------
   0.00000000000e+000             -6.752087162152e-008
   1.83345017931e-011             -6.773967979035e-008
   3.66690035861e-011             -6.756535843322e-008
   5.50035053792e-011             -6.757234505109e-008
   7.33380071723e-011             -6.736245530245e-008
   9.16725089653e-011             -6.753219835941e-008
   1.10007010758e-010             -6.753944967359e-008
   1.28341512551e-010             -6.745357254726e-008
   1.46676014345e-010             -6.744526260292e-008
   1.65010516138e-010             -6.752222130906e-008
   1.83345017931e-010             -6.730865310363e-008
   2.01679519724e-010             -6.753963497651e-008
   2.20014021517e-010             -6.756578176123e-008
   2.38348523310e-010             -6.759735396734e-008
   2.56683025103e-010             -6.763662717673e-008
   2.75017526896e-010             -6.760968630309e-008
   2.93352028689e-010             -6.775984571012e-008
   3.11686530482e-010             -6.786940858131e-008
   3.30021032275e-010             -6.768923847478e-008
   3.48355534068e-010             -6.757305959156e-008
   3.66690035861e-010             -6.759719518057e-008
   3.85024537654e-010             -6.770651987161e-008
   4.03359039447e-010             -6.772337763029e-008
   4.21693541241e-010             -6.775952813658e-008
   4.40028043034e-010             -6.754326055606e-008
   4.58362544827e-010             -6.753071640125e-008
   4.76697046620e-010             -6.741599296004e-008
   4.95031548413e-010             -6.734456542976e-008
   5.13366050206e-010             -6.741511963281e-008
   5.31700551999e-010             -6.761394718479e-008
   5.50035053792e-010             -6.727387880104e-008
   5.68369555585e-010             -6.728512614554e-008
   5.86704057378e-010             -6.713951867760e-008
   6.05038559171e-010             -6.689511947774e-008
   6.23373060964e-010             -6.716376017615e-008
   6.41707562757e-010             -6.705893439191e-008
   6.60042064550e-010             -6.712874769341e-008
   6.78376566344e-010             -6.719369148227e-008
   6.96711068137e-010             -6.715703825459e-008
   7.15045569930e-010             -6.703768348090e-008
   7.33380071723e-010             -6.713292902666e-008
   7.51714573516e-010             -6.731214641257e-008
   7.70049075309e-010             -6.738516181054e-008
   7.88383577102e-010             -6.722761897378e-008
   8.06718078895e-010             -6.721166090341e-008
   8.25052580688e-010             -6.731900075982e-008
   8.43387082481e-010             -6.727533439811e-008
   8.61721584274e-010             -6.721417497558e-008
   8.80056086067e-010             -6.724704383693e-008
   8.98390587860e-010             -6.718035339360e-008
   9.16725089653e-010             -6.728382949030e-008
   9.35059591446e-010             -6.718305276869e-008
   9.53394093240e-010             -6.728340600723e-008
   9.71728595033e-010             -6.724389461769e-008
   9.90063096826e-010             -6.733612321481e-008
   1.00839759862e-009             -6.718998650933e-008
   1.02673210041e-009             -6.739828823520e-008
   1.04506660220e-009             -6.752883747616e-008
   1.06340110400e-009             -6.749782102374e-008
   1.08173560579e-009             -6.738045123975e-008
   1.10007010758e-009             -6.715912884368e-008
   1.11840460938e-009             -6.760791328754e-008
   1.13673911117e-009             -6.745158771263e-008
   1.15507361296e-009             -6.745960644451e-008
   1.17340811476e-009             -6.727178805688e-008
   1.19174261655e-009             -6.741279070849e-008
   1.21007711834e-009             -6.740980027602e-008
   1.22841162014e-009             -6.745852129821e-008
   1.24674612193e-009             -6.747548512149e-008
   1.26508062372e-009             -6.752915504970e-008
   1.28341512551e-009             -6.748937896385e-008
   1.30174962731e-009             -6.746103552544e-008
   1.32008412910e-009             -6.735128735133e-008
   1.33841863089e-009             -6.748826745647e-008
   1.35675313269e-009             -6.736388438338e-008
   1.37508763448e-009             -6.723804586829e-008
   1.39342213627e-009             -6.726982973841e-008
   1.41175663807e-009             -6.731450169796e-008
   1.43009113986e-009             -6.723899858891e-008
   1.44842564165e-009             -6.699375242289e-008
   1.46676014345e-009             -6.712975329126e-008
   1.48509464524e-009             -6.741975096528e-008
   1.50342914703e-009             -6.736933616586e-008
   1.52176364882e-009             -6.746135309898e-008
   1.54009815062e-009             -6.727091472964e-008
   1.55843265241e-009             -6.742541425669e-008
   1.57676715420e-009             -6.744341019399e-008
   1.59510165600e-009             -6.730944703748e-008
   1.61343615779e-009             -6.748697064616e-008
   1.63177065958e-009             -6.757110111802e-008
   1.65010516138e-009             -6.744060490936e-008
   1.66843966317e-009             -6.725450681512e-008
   1.68677416496e-009             -6.729864953713e-008
   1.70510866676e-009             -6.739421265642e-008
   1.72344316855e-009             -6.737044767325e-008
   1.74177767034e-009             -6.727411698119e-008
   1.76011217213e-009             -6.738053063313e-008
   1.77844667393e-009             -6.738243607437e-008
   1.79678117572e-009             -6.728438524400e-008
   1.81511567751e-009             -6.724773186125e-008
   1.83345017931e-009             -6.739492719689e-008
   1.85178468110e-009             -6.759195521717e-008
   1.87011918289e-009             -6.748231295260e-008
   1.88845368469e-009             -6.764710710354e-008
   1.90678818648e-009             -6.736563103785e-008
   1.92512268827e-009             -6.759118764440e-008
   1.94345719007e-009             -6.748419187768e-008
   1.96179169186e-009             -6.725021957233e-008
   1.98012619365e-009             -6.734408906945e-008
   1.99846069544e-009             -6.733104203818e-008
   2.01679519724e-009             -6.733996061344e-008
   2.03512969903e-009             -6.723449968212e-008
   2.05346420082e-009             -6.707571291228e-008
   2.07179870262e-009             -6.717294329265e-008
   2.09013320441e-009             -6.717331389849e-008
   2.10846770620e-009             -6.730923537347e-008
   2.12680220800e-009             -6.720316581122e-008
   2.14513670979e-009             -6.731264928903e-008
   2.16347121158e-009             -6.725768255051e-008
   2.18180571338e-009             -6.706819705686e-008
   2.20014021517e-009             -6.727327017011e-008
   2.21847471696e-009             -6.727663105336e-008
   2.23680921875e-009             -6.731145838825e-008
   2.25514372055e-009             -6.737555521097e-008
   2.27347822234e-009             -6.734599451069e-008
   2.29181272413e-009             -6.739839414474e-008
   2.31014722593e-009             -6.750134084883e-008
   2.32848172772e-009             -6.720149855014e-008
   2.34681622951e-009             -6.741382282250e-008
   2.36515073131e-009             -6.746264975422e-008
   2.38348523310e-009             -6.732050923413e-008
   2.40181973489e-009             -6.728316782707e-008
   2.42015423668e-009             -6.715804385244e-008
   2.43848873848e-009             -6.718286746577e-008
   2.45682324027e-009             -6.711900882321e-008
   2.47515774206e-009             -6.703067034688e-008
   2.49349224386e-009             -6.721089333065e-008
   2.51182674565e-009             -6.724894927817e-008
   2.53016124744e-009             -6.714272092915e-008
   2.54849574924e-009             -6.704300283769e-008
   2.56683025103e-009             -6.719657616028e-008
   2.58516475282e-009             -6.726255206314e-008
   2.60349925462e-009             -6.722359627223e-008
   2.62183375641e-009             -6.724924033556e-008
   2.64016825820e-009             -6.710818480671e-008
   2.65850275999e-009             -6.710013955868e-008
   2.67683726179e-009             -6.697228984788e-008
   2.69517176358e-009             -6.704075330677e-008
   2.71350626537e-009             -6.725104002233e-008
   2.73184076717e-009             -6.706359224054e-008
   2.75017526896e-009             -6.703821271845e-008
   2.76850977075e-009             -6.689448433066e-008
   2.78684427255e-009             -6.689837460652e-008
   2.80517877434e-009             -6.693415450697e-008
   2.82351327613e-009             -6.712430166385e-008
   2.84184777793e-009             -6.701582378390e-008
   2.86018227972e-009             -6.720242475461e-008
   2.87851678151e-009             -6.723738436012e-008
   2.89685128330e-009             -6.722939198933e-008
   2.91518578510e-009             -6.705665849990e-008
   2.93352028689e-009             -6.705313867481e-008
   2.95185478868e-009             -6.722412566484e-008
   2.97018929048e-009             -6.730701235870e-008
   2.98852379227e-009             -6.716939710648e-008
   3.00685829406e-009             -6.709074477818e-008
   3.02519279586e-009             -6.726199630945e-008
   3.04352729765e-009             -6.735210780133e-008
   3.06186179944e-009             -6.718117384360e-008
   3.08019630124e-009             -6.723174742979e-008
   3.09853080303e-009             -6.734133666207e-008
   3.11686530482e-009             -6.739389508288e-008
   3.13519980661e-009             -6.715079253826e-008
   3.15353430841e-009             -6.741914217929e-008
   3.17186881020e-009             -6.753791468312e-008
   3.19020331199e-009             -6.757414458280e-008
   3.20853781379e-009             -6.743708508428e-008
   3.22687231558e-009             -6.753675029850e-008
   3.24520681737e-009             -6.761699049450e-008
   3.26354131917e-009             -6.742819302517e-008
   3.28187582096e-009             -6.732918947417e-008
   3.30021032275e-009             -6.743033664656e-008
   3.31854482455e-009             -6.763443067810e-008
   3.33687932634e-009             -6.753050473724e-008
   3.35521382813e-009             -6.749639194281e-008
   3.37354832992e-009             -6.719887856844e-008
   3.39188283172e-009             -6.739347175487e-008
   3.41021733351e-009             -6.752690551877e-008
   3.42855183530e-009             -6.743224208780e-008
   3.44688633710e-009             -6.758406875591e-008
   3.46522083889e-009             -6.761127417079e-008
   3.48355534068e-009             -6.748879669401e-008
   3.50188984248e-009             -6.745068786925e-008
   3.52022434427e-009             -6.734686783793e-008
   3.53855884606e-009             -6.746667245577e-008
   3.55689334786e-009             -6.754442494069e-008
   3.57522784965e-009             -6.750390795329e-008
   3.59356235144e-009             -6.752224782521e-008
   3.61189685323e-009             -6.763128130379e-008
   3.63023135503e-009             -6.736613391431e-008
   3.64856585682e-009             -6.749231651910e-008
   3.66690035861e-009             -6.747019212579e-008
   3.68523486041e-009             -6.759105537378e-008
   3.70356936220e-009             -6.763286917149e-008
   3.72190386399e-009             -6.774965684070e-008
   3.74023836579e-009             -6.769254663586e-008
   3.75857286758e-009             -6.759751275411e-008
   3.77690736937e-009             -6.782690660423e-008
   3.79524187116e-009             -6.781166307432e-008
   3.81357637296e-009             -6.793128254431e-008
   3.83191087475e-009             -6.799678208687e-008
   3.85024537654e-009             -6.796518351967e-008
   3.86857987834e-009             -6.795126316116e-008
   3.88691438013e-009             -6.765263812433e-008
   3.90524888192e-009             -6.779911891951e-008
   3.92358338372e-009             -6.802155282296e-008
   3.94191788551e-009             -6.793440524741e-008
   3.96025238730e-009             -6.810928251330e-008
   3.97858688910e-009             -6.800712958799e-008
   3.99692139089e-009             -6.783550760595e-008
   4.01525589268e-009             -6.773880646312e-008
   4.03359039447e-009             -6.785292127340e-008
   4.05192489627e-009             -6.797166726108e-008
   4.07025939806e-009             -6.781372730233e-008
   4.08859389985e-009             -6.792112019104e-008
   4.10692840165e-009             -6.764062336212e-008
   4.12526290344e-009             -6.781086914047e-008
   4.14359740523e-009             -6.792834498907e-008
   4.16193190703e-009             -6.768735954969e-008
   4.18026640882e-009             -6.783095566686e-008
   4.19860091061e-009             -6.777297213478e-008
   4.21693541241e-009             -6.770167687513e-008
   4.23526991420e-009             -6.777024624355e-008
   4.25360441599e-009             -6.772279551551e-008
   4.27193891778e-009             -6.784244134659e-008
   4.29027341958e-009             -6.799032470654e-008
   4.30860792137e-009             -6.783145854332e-008
   4.32694242316e-009             -6.791982338073e-008
   4.34527692496e-009             -6.818568531067e-008
   4.36361142675e-009             -6.805182806370e-008
   4.38194592854e-009             -6.784156801935e-008
   4.40028043034e-009             -6.800035478919e-008
   4.41861493213e-009             -6.807482578424e-008
   4.43694943392e-009             -6.798291460559e-008
   4.45528393572e-009             -6.813998123711e-008
   4.47361843751e-009             -6.798288824451e-008
   4.49195293930e-009             -6.799395028610e-008
   4.51028744109e-009             -6.820669819659e-008
   4.52862194289e-009             -6.801842996480e-008
   4.54695644468e-009             -6.810068151158e-008
   4.56529094647e-009             -6.813995472096e-008
