# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      6.393e+000, 2.272e+000 [nm]
#                      end        6.433e+000, -4.624e+000 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -3.297029623135e-009
   6.895240436394e-011             -3.297029623135e-009
   1.379048087279e-010             -3.297029623135e-009
   2.068572130918e-010             -3.297029623135e-009
   2.758096174558e-010             -3.297029623135e-009
   3.447620218197e-010             -3.297029623135e-009
   4.137144261836e-010             -3.297029623135e-009
   4.826668305476e-010             -3.297029623135e-009
   5.516192349115e-010             -3.297029623135e-009
   6.205716392755e-010             -3.039791834942e-009
   6.895240436394e-010             -2.488561711883e-009
   7.584764480033e-010             -2.204761246411e-009
   8.274288523673e-010             -1.992935106440e-009
   8.963812567312e-010             -1.703280779023e-009
   9.653336610952e-010             -1.657824249404e-009
   1.034286065459e-009             -1.708281648770e-009
   1.103238469823e-009             -1.682337127416e-009
   1.172190874187e-009             -1.596098161802e-009
   1.241143278551e-009             -1.700916119089e-009
   1.310095682915e-009             -1.803544075135e-009
   1.379048087279e-009             -1.733792636982e-009
   1.448000491643e-009             -1.662263076871e-009
   1.516952896007e-009             -1.828530955237e-009
   1.585905300371e-009             -1.806277784115e-009
   1.654857704735e-009             -1.713654636626e-009
   1.723810109099e-009             -1.704718733980e-009
   1.792762513462e-009             -1.840146631807e-009
   1.861714917826e-009             -1.764035888230e-009
   1.930667322190e-009             -1.682017043662e-009
   1.999619726554e-009             -1.733202423500e-009
   2.068572130918e-009             -1.831007085559e-009
   2.137524535282e-009             -1.689687621912e-009
   2.206476939646e-009             -1.647601546599e-009
   2.275429344010e-009             -1.736371414328e-009
   2.344381748374e-009             -1.764883757135e-009
   2.413334152738e-009             -1.635208672474e-009
   2.482286557102e-009             -1.671026118661e-009
   2.551238961466e-009             -1.725149687820e-009
   2.620191365830e-009             -1.694856433417e-009
   2.689143770194e-009             -1.580826815349e-009
   2.758096174558e-009             -1.687614569005e-009
   2.827048578922e-009             -1.730192600196e-009
   2.896000983285e-009             -1.649251716733e-009
   2.964953387649e-009             -1.572746516445e-009
   3.033905792013e-009             -1.707805415890e-009
   3.102858196377e-009             -1.708688024007e-009
   3.171810600741e-009             -1.598517670294e-009
   3.240763005105e-009             -1.624268131383e-009
   3.309715409469e-009             -1.739251053484e-009
   3.378667813833e-009             -1.671072294316e-009
   3.447620218197e-009             -1.599272553812e-009
   3.516572622561e-009             -1.689566515987e-009
   3.585525026925e-009             -1.771506524484e-009
   3.654477431289e-009             -1.629901538201e-009
   3.723429835653e-009             -1.599101949845e-009
   3.792382240017e-009             -1.721720330231e-009
   3.861334644381e-009             -1.737355527207e-009
   3.930287048745e-009             -1.608777065211e-009
   3.999239453109e-009             -1.632423032004e-009
   4.068191857472e-009             -1.777319077672e-009
   4.137144261836e-009             -1.708798352133e-009
   4.206096666200e-009             -1.616157809706e-009
   4.275049070564e-009             -1.700530309183e-009
   4.344001474928e-009             -1.765219003502e-009
   4.412953879292e-009             -1.648595167585e-009
   4.481906283656e-009             -1.615186148102e-009
   4.550858688020e-009             -1.729882634063e-009
   4.619811092384e-009             -1.753381858507e-009
   4.688763496748e-009             -1.614479162844e-009
   4.757715901112e-009             -1.658356953653e-009
   4.826668305476e-009             -1.775186538068e-009
   4.895620709840e-009             -1.731027079758e-009
   4.964573114204e-009             -1.639299676405e-009
   5.033525518568e-009             -1.745549780613e-009
   5.102477922932e-009             -1.776107003589e-009
   5.171430327296e-009             -1.706516736525e-009
   5.240382731659e-009             -1.663818741672e-009
   5.309335136023e-009             -1.843070570482e-009
   5.378287540387e-009             -1.823367495784e-009
   5.447239944751e-009             -1.724517760263e-009
   5.516192349115e-009             -1.762655517734e-009
   5.585144753479e-009             -1.938538820574e-009
   5.654097157843e-009             -1.880559868296e-009
   5.723049562207e-009             -1.829410673921e-009
   5.792001966571e-009             -1.981664921288e-009
   5.860954370935e-009             -2.194334847804e-009
   5.929906775299e-009             -2.130193007051e-009
   5.998859179663e-009             -2.235730422365e-009
   6.067811584027e-009             -2.496837566434e-009
   6.136763988391e-009             -2.626483566389e-009
   6.205716392755e-009             -2.386059578201e-009
   6.274668797119e-009             -2.474460803738e-009
   6.343621201482e-009             -2.611082491772e-009
   6.412573605846e-009             -2.511396223993e-009
   6.481526010210e-009             -2.291017582398e-009
   6.550478414574e-009             -2.303894702128e-009
   6.619430818938e-009             -2.226310679433e-009
   6.688383223302e-009             -2.037317200001e-009
   6.757335627666e-009             -1.877644398331e-009
   6.826288032030e-009             -1.985694611515e-009
