# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.600e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   0.000e+000 m
# Parameter mode                  Z before V
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.451e+001, -7.821e+000 [nm]
#                      end        1.373e+001, -6.995e+000 [nm]
# 
# 
#             Position                              I(r)
# --------------------             ---------------------
   0.000000000000e+000             -5.7107436082813e-010
   1.137186189198e-012             -6.0448551130602e-010
   2.274372378396e-012             -5.6774095328868e-010
   3.411558567593e-012             -5.7103470098285e-010
   4.548744756791e-012             -5.9356431805317e-010
   5.685930945989e-012             -6.0497092373878e-010
   6.823117135187e-012             -5.4378727725306e-010
   7.960303324384e-012             -5.6552544458806e-010
   9.097489513582e-012             -5.9415283349421e-010
   1.023467570278e-011             -5.8744417998065e-010
   1.137186189198e-011             -5.4707187149424e-010
   1.250904808118e-011             -5.8327611631978e-010
   1.364623427037e-011             -5.9667283191592e-010
   1.478342045957e-011             -5.6881516058691e-010
   1.592060664877e-011             -5.4369758815265e-010
   1.705779283797e-011             -5.9728082109022e-010
   1.819497902716e-011             -5.9292247706992e-010
   1.933216521636e-011             -5.6293546109406e-010
   2.046935140556e-011             -5.4926625755041e-010
   2.160653759476e-011             -5.9983378391802e-010
   2.274372378396e-011             -5.7607581398869e-010
   2.388090997315e-011             -5.5196441514548e-010
   2.501809616235e-011             -5.6314397312981e-010
   2.615528235155e-011             -5.9209532395501e-010
   2.729246854075e-011             -5.6251016943714e-010
   2.842965472994e-011             -5.4897855478922e-010
   2.956684091914e-011             -5.6675798267231e-010
   3.070402710834e-011             -5.8767832844008e-010
   3.184121329754e-011             -5.5204817031502e-010
   3.297839948674e-011             -5.6278704526937e-010
   3.411558567593e-011             -5.8201348023279e-010
   3.525277186513e-011             -5.6838188230428e-010
   3.638995805433e-011             -5.4532478560700e-010
   3.752714424353e-011             -5.7388431736535e-010
   3.866433043272e-011             -5.8237350172084e-010
   3.980151662192e-011             -5.5879239824307e-010
   4.093870281112e-011             -5.4787769776993e-010
   4.207588900032e-011             -5.9321121922858e-010
   4.321307518952e-011             -5.8471463012573e-010
   4.435026137871e-011             -5.4682986230363e-010
   4.548744756791e-011             -5.7088273554673e-010
   4.662463375711e-011             -5.9361488005706e-010
   4.776181994631e-011             -5.7453115421173e-010
   4.889900613550e-011             -5.4799147571257e-010
   5.003619232470e-011             -5.7766606447120e-010
   5.117337851390e-011             -5.9449655010625e-010
   5.231056470310e-011             -5.5611460331941e-010
   5.344775089230e-011             -5.4717649444859e-010
   5.458493708149e-011             -5.8297697865121e-010
   5.572212327069e-011             -5.8196875083002e-010
   5.685930945989e-011             -5.5163532993346e-010
   5.799649564909e-011             -5.6070737368826e-010
   5.913368183828e-011             -5.9879434193167e-010
   6.027086802748e-011             -5.9350168552807e-010
   6.140805421668e-011             -6.0541170809850e-010
   6.254524040588e-011             -6.2960888870602e-010
   6.368242659508e-011             -6.4974554721052e-010
   6.481961278427e-011             -6.1542521412432e-010
   6.595679897347e-011             -6.1804380177508e-010
   6.709398516267e-011             -6.4353736894879e-010
   6.823117135187e-011             -6.3906359960997e-010
   6.936835754106e-011             -6.0970039560051e-010
   7.050554373026e-011             -6.3701790726763e-010
   7.164272991946e-011             -6.6023640227845e-010
   7.277991610866e-011             -6.2971257512794e-010
   7.391710229785e-011             -6.1351330620665e-010
   7.505428848705e-011             -6.5128931804933e-010
   7.619147467625e-011             -6.3978326183190e-010
   7.732866086545e-011             -6.0503609104262e-010
   7.846584705465e-011             -6.0797782997453e-010
