# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.392e+000, 2.794e+000 [nm]
#                      end        4.161e+000, 7.639e-001 [nm]
# 
# 
#             Position                              I(r)
# --------------------             ---------------------
   0.000000000000e+000             -3.2931999255687e-009
   2.692896383770e-011             -3.2970296231347e-009
   5.385792767540e-011             -3.2970296231347e-009
   8.078689151310e-011             -3.2970296231347e-009
   1.077158553508e-010             -3.2970296231347e-009
   1.346448191885e-010             -3.2970296231347e-009
   1.615737830262e-010             -3.2970296231347e-009
   1.885027468639e-010             -3.2970296231347e-009
   2.154317107016e-010             -3.2970296231347e-009
   2.423606745393e-010             -3.2970296231347e-009
   2.692896383770e-010             -3.2970296231347e-009
   2.962186022147e-010             -3.2970296231347e-009
   3.231475660524e-010             -3.2970296231347e-009
   3.500765298901e-010             -3.2970296231347e-009
   3.770054937278e-010             -3.2970296231347e-009
   4.039344575655e-010             -3.2970296231347e-009
   4.308634214032e-010             -3.2970296231347e-009
   4.577923852409e-010             -3.2970296231347e-009
   4.847213490786e-010             -3.2970296231347e-009
   5.116503129163e-010             -3.2970296231347e-009
   5.385792767540e-010             -3.2970296231347e-009
   5.655082405917e-010             -3.2970296231347e-009
   5.924372044294e-010             -3.2970296231347e-009
   6.193661682671e-010             -3.2970296231347e-009
   6.462951321048e-010             -3.2970296231347e-009
   6.732240959425e-010             -3.2970296231347e-009
   7.001530597802e-010             -3.2970296231347e-009
   7.270820236179e-010             -3.2970296231347e-009
   7.540109874556e-010             -3.2970296231347e-009
   7.809399512933e-010             -3.2970296231347e-009
   8.078689151310e-010             -3.2970296231347e-009
   8.347978789687e-010             -3.2970296231347e-009
   8.617268428064e-010             -3.2970296231347e-009
   8.886558066441e-010             -3.2970296231347e-009
   9.155847704818e-010             -3.2970296231347e-009
   9.425137343195e-010             -3.2970296231347e-009
   9.694426981572e-010             -3.2970296231347e-009
   9.963716619949e-010             -3.2970296231347e-009
   1.023300625833e-009             -3.2970296231347e-009
   1.050229589670e-009             -3.2970296231347e-009
   1.077158553508e-009             -3.2970296231347e-009
   1.104087517346e-009             -3.2970296231347e-009
   1.131016481183e-009             -3.2970296231347e-009
   1.157945445021e-009             -3.2970296231347e-009
   1.184874408859e-009             -3.2970296231347e-009
   1.211803372696e-009             -3.2970296231347e-009
   1.238732336534e-009             -3.2970296231347e-009
   1.265661300372e-009             -3.2970296231347e-009
   1.292590264210e-009             -3.2970296231347e-009
   1.319519228047e-009             -3.2970296231347e-009
   1.346448191885e-009             -3.2970296231347e-009
   1.373377155723e-009             -3.2970296231347e-009
   1.400306119560e-009             -3.2970296231347e-009
   1.427235083398e-009             -3.2970296231347e-009
   1.454164047236e-009             -3.2970296231347e-009
   1.481093011073e-009             -3.2970296231347e-009
   1.508021974911e-009             -3.2970296231347e-009
   1.534950938749e-009             -3.2970296231347e-009
   1.561879902587e-009             -3.2970296231347e-009
   1.588808866424e-009             -3.2970296231347e-009
   1.615737830262e-009             -3.2970296231347e-009
   1.642666794100e-009             -3.2970296231347e-009
   1.669595757937e-009             -3.2970296231347e-009
   1.696524721775e-009             -3.2970296231347e-009
   1.723453685613e-009             -3.2970296231347e-009
   1.750382649450e-009             -3.2970296231347e-009
   1.777311613288e-009             -3.2970296231347e-009
   1.804240577126e-009             -3.2970296231347e-009
   1.831169540964e-009             -3.2970296231347e-009
   1.858098504801e-009             -3.2634497954905e-009
   1.885027468639e-009             -3.2374957414642e-009
   1.911956432477e-009             -3.2970296231347e-009
   1.938885396314e-009             -3.2784917621226e-009
   1.965814360152e-009             -3.1032824540343e-009
   1.992743323990e-009             -3.1704436277336e-009
   2.019672287827e-009             -3.2965937317731e-009
   2.046601251665e-009             -3.1983611926142e-009
   2.073530215503e-009             -3.0756523124905e-009
   2.100459179341e-009             -3.2590914269054e-009
   2.127388143178e-009             -3.2954856220011e-009
   2.154317107016e-009             -3.2028445222602e-009
   2.181246070854e-009             -3.2394399029445e-009
   2.208175034691e-009             -3.2969386919774e-009
   2.235103998529e-009             -3.2960901383289e-009
   2.262032962367e-009             -3.2541078492318e-009
   2.288961926204e-009             -3.2969506596336e-009
   2.315890890042e-009             -3.2970296231347e-009
   2.342819853880e-009             -3.2970296231347e-009
   2.369748817718e-009             -3.2966972155356e-009
   2.396677781555e-009             -3.2970296231347e-009
   2.423606745393e-009             -3.2970296231347e-009
   2.450535709231e-009             -3.2970296231347e-009
   2.477464673068e-009             -3.2970296231347e-009
   2.504393636906e-009             -3.2970296231347e-009
   2.531322600744e-009             -3.2970296231347e-009
   2.558251564581e-009             -3.2970296231347e-009
   2.585180528419e-009             -3.2970296231347e-009
   2.612109492257e-009             -3.2970296231347e-009
   2.639038456095e-009             -3.2970296231347e-009
   2.665967419932e-009             -3.2970296231347e-009
