# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      6.840e+000, 1.128e+001 [nm]
#                      end        4.140e+000, -1.788e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -2.46888277071e-008
   1.46423666120e-010             -2.44529166214e-008
   2.92847332240e-010             -2.44627793887e-008
   4.39270998360e-010             -2.42503405232e-008
   5.85694664480e-010             -2.43483094791e-008
   7.32118330600e-010             -2.42419145901e-008
   8.78541996720e-010             -2.42229677930e-008
   1.02496566284e-009             -2.40548099676e-008
   1.17138932896e-009             -2.42361419777e-008
   1.31781299508e-009             -2.41334043015e-008
   1.46423666120e-009             -2.42031859697e-008
   1.61066032732e-009             -2.40976030021e-008
   1.75708399344e-009             -2.41172567415e-008
   1.90350765956e-009             -2.39557296593e-008
   2.04993132568e-009             -2.40981689901e-008
   2.19635499180e-009             -2.39789868040e-008
   2.34277865792e-009             -2.41125111259e-008
   2.48920232404e-009             -2.40471165625e-008
   2.63562599016e-009             -2.40015985672e-008
   2.78204965628e-009             -2.38021034595e-008
   2.92847332240e-009             -2.36645172045e-008
   3.07489698852e-009             -2.31405875421e-008
   3.22132065464e-009             -2.30483375459e-008
   3.36774432076e-009             -2.24005796337e-008
   3.51416798688e-009             -2.25544773527e-008
   3.66059165300e-009             -2.16272010731e-008
   3.80701531912e-009             -2.12613819411e-008
   3.95343898524e-009             -2.03272009180e-008
   4.09986265136e-009             -1.71222667432e-008
   4.24628631748e-009             -1.55276915443e-008
   4.39270998360e-009             -3.90846966149e-009
   4.53913364972e-009             -3.33290095985e-009
   4.68555731584e-009             -2.84462652545e-009
   4.83198098196e-009             -2.38098699003e-009
   4.97840464808e-009             -2.05755121028e-009
   5.12482831420e-009             -1.91447921351e-009
   5.27125198032e-009             -1.77118438804e-009
   5.41767564644e-009             -1.78895827195e-009
   5.56409931256e-009             -2.00516956380e-009
   5.71052297868e-009             -2.18622478252e-009
   5.85694664480e-009             -2.17292515003e-009
   6.00337031092e-009             -2.24152878786e-009
   6.14979397704e-009             -2.40264603266e-009
   6.29621764316e-009             -2.45201848377e-009
   6.44264130928e-009             -2.37344973561e-009
   6.58906497540e-009             -2.53009552017e-009
   6.73548864152e-009             -2.64998712959e-009
   6.88191230764e-009             -2.66294623889e-009
   7.02833597376e-009             -2.61533842981e-009
   7.17475963988e-009             -2.86018499279e-009
   7.32118330600e-009             -3.01089922312e-009
   7.46760697212e-009             -3.05912698290e-009
   7.61403063824e-009             -3.23087534308e-009
   7.76045430436e-009             -3.54366217494e-009
   7.90687797048e-009             -3.61899889904e-009
   8.05330163660e-009             -3.48458326226e-009
   8.19972530272e-009             -3.48544635519e-009
   8.34614896884e-009             -3.48286482966e-009
   8.49257263496e-009             -3.21124207229e-009
   8.63899630108e-009             -2.94705422630e-009
   8.78541996720e-009             -2.89333049047e-009
   8.93184363332e-009             -2.89855758346e-009
   9.07826729944e-009             -2.70786490719e-009
   9.22469096556e-009             -2.70519887113e-009
   9.37111463168e-009             -2.80965497992e-009
   9.51753829780e-009             -2.79877033292e-009
   9.66396196392e-009             -2.70507854053e-009
   9.81038563004e-009             -2.79600955202e-009
   9.95680929616e-009             -2.95458884461e-009
   1.01032329623e-008             -2.85564933555e-009
   1.02496566284e-008             -2.88863852750e-009
   1.03960802945e-008             -3.10008109910e-009
   1.05425039606e-008             -3.19322752718e-009
   1.06889276268e-008             -3.17086665943e-009
   1.08353512929e-008             -3.28390237095e-009
   1.09817749590e-008             -3.59206143683e-009
   1.11281986251e-008             -3.64175657864e-009
