# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -5.227e-001, -6.111e+000 [nm]
#                      end        -9.649e-001, -8.242e+000 [nm]
# 
# 
#             Position                               I(r)
# --------------------             ----------------------
   0.000000000000e+000             -3.23752867977024e-009
   2.176264699811e-011             -3.29702962313475e-009
   4.352529399623e-011             -3.29363125095093e-009
   6.528794099434e-011             -3.27565431605574e-009
   8.705058799246e-011             -3.29702962313475e-009
   1.088132349906e-010             -3.29702962313475e-009
   1.305758819887e-010             -3.29702962313475e-009
   1.523385289868e-010             -3.29702962313475e-009
   1.741011759849e-010             -3.29702962313475e-009
   1.958638229830e-010             -3.29702962313475e-009
   2.176264699811e-010             -3.29702962313475e-009
   2.393891169793e-010             -3.29702962313475e-009
   2.611517639774e-010             -3.29702962313475e-009
   2.829144109755e-010             -3.29702962313475e-009
   3.046770579736e-010             -3.29702962313475e-009
   3.264397049717e-010             -3.29702962313475e-009
   3.482023519698e-010             -3.29702962313475e-009
   3.699649989679e-010             -3.29702962313475e-009
   3.917276459661e-010             -3.29702962313475e-009
   4.134902929642e-010             -3.29702962313475e-009
   4.352529399623e-010             -3.29702962313475e-009
   4.570155869604e-010             -3.29702962313475e-009
   4.787782339585e-010             -3.29702962313475e-009
   5.005408809566e-010             -3.29702962313475e-009
   5.223035279547e-010             -3.29702962313475e-009
   5.440661749529e-010             -3.29702962313475e-009
   5.658288219510e-010             -3.29702962313475e-009
   5.875914689491e-010             -3.29702962313475e-009
   6.093541159472e-010             -3.29702962313475e-009
   6.311167629453e-010             -3.29702962313475e-009
   6.528794099434e-010             -3.29702962313475e-009
   6.746420569415e-010             -3.29702962313475e-009
   6.964047039397e-010             -3.29702962313475e-009
   7.181673509378e-010             -3.29702962313475e-009
   7.399299979359e-010             -3.29702962313475e-009
   7.616926449340e-010             -3.29702962313475e-009
   7.834552919321e-010             -3.29702962313475e-009
   8.052179389302e-010             -3.29702962313475e-009
   8.269805859283e-010             -3.29702962313475e-009
   8.487432329265e-010             -3.29702962313475e-009
   8.705058799246e-010             -3.29702962313475e-009
   8.922685269227e-010             -3.29702962313475e-009
   9.140311739208e-010             -3.29702962313475e-009
   9.357938209189e-010             -3.29702962313475e-009
   9.575564679170e-010             -3.29702962313475e-009
   9.793191149151e-010             -3.29702962313475e-009
   1.001081761913e-009             -3.29702962313475e-009
   1.022844408911e-009             -3.29702962313475e-009
   1.044607055909e-009             -3.29702962313475e-009
   1.066369702908e-009             -3.29702962313475e-009
   1.088132349906e-009             -3.29702962313475e-009
   1.109894996904e-009             -3.29702962313475e-009
   1.131657643902e-009             -3.29702962313475e-009
   1.153420290900e-009             -3.29702962313475e-009
   1.175182937898e-009             -3.29702962313475e-009
   1.196945584896e-009             -3.29702962313475e-009
   1.218708231894e-009             -3.29702962313475e-009
   1.240470878893e-009             -3.29702962313475e-009
   1.262233525891e-009             -3.29702962313475e-009
   1.283996172889e-009             -3.29702962313475e-009
   1.305758819887e-009             -3.29702962313475e-009
   1.327521466885e-009             -3.29702962313475e-009
   1.349284113883e-009             -3.29702962313475e-009
   1.371046760881e-009             -3.29702962313475e-009
   1.392809407879e-009             -3.29702962313475e-009
   1.414572054877e-009             -3.29702962313475e-009
   1.436334701876e-009             -3.29702962313475e-009
   1.458097348874e-009             -3.29702962313475e-009
   1.479859995872e-009             -3.29702962313475e-009
   1.501622642870e-009             -3.29702962313475e-009
   1.523385289868e-009             -3.29702962313475e-009
   1.545147936866e-009             -3.29702962313475e-009
   1.566910583864e-009             -3.29702962313475e-009
   1.588673230862e-009             -3.29702962313475e-009
   1.610435877860e-009             -3.29702962313475e-009
   1.632198524859e-009             -3.29702962313475e-009
   1.653961171857e-009             -3.29702962313475e-009
   1.675723818855e-009             -3.29702962313475e-009
   1.697486465853e-009             -3.29702962313475e-009
   1.719249112851e-009             -3.29702962313475e-009
   1.741011759849e-009             -3.29702962313475e-009
   1.762774406847e-009             -3.29702962313475e-009
   1.784537053845e-009             -3.29702962313475e-009
   1.806299700843e-009             -3.29702962313475e-009
   1.828062347842e-009             -3.29702962313475e-009
   1.849824994840e-009             -3.29702962313475e-009
   1.871587641838e-009             -3.29702962313475e-009
   1.893350288836e-009             -3.29702962313475e-009
   1.915112935834e-009             -3.29702962313475e-009
   1.936875582832e-009             -3.29702962313475e-009
   1.958638229830e-009             -3.29702962313475e-009
   1.980400876828e-009             -3.29702962313475e-009
   2.002163523827e-009             -3.29702962313475e-009
   2.023926170825e-009             -3.29702962313475e-009
   2.045688817823e-009             -3.29702962313475e-009
   2.067451464821e-009             -3.29702962313475e-009
   2.089214111819e-009             -3.29702962313475e-009
   2.110976758817e-009             -3.29702962313475e-009
   2.132739405815e-009             -3.29702962313475e-009
   2.154502052813e-009             -3.29702962313475e-009
