# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -5.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -2.011e+000, -1.139e+001 [nm]
#                      end        -1.235e+001, -1.066e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -6.61619904170e-009
   1.03675536258e-010             -7.20385088930e-009
   2.07351072516e-010             -7.32494115275e-009
   3.11026608774e-010             -7.16168276760e-009
   4.14702145032e-010             -7.42218021678e-009
   5.18377681290e-010             -8.06162989037e-009
   6.22053217548e-010             -7.86922374358e-009
   7.25728753806e-010             -7.82933756144e-009
   8.29404290064e-010             -8.21643675666e-009
   9.33079826322e-010             -8.62955635845e-009
   1.03675536258e-009             -8.31599854239e-009
   1.14043089884e-009             -8.37208097505e-009
   1.24410643510e-009             -8.82510738265e-009
   1.34778197135e-009             -8.89454589155e-009
   1.45145750761e-009             -8.57299756548e-009
   1.55513304387e-009             -8.78091860627e-009
   1.65880858013e-009             -9.11877064306e-009
   1.76248411639e-009             -8.86941648963e-009
   1.86615965264e-009             -8.62852160834e-009
   1.96983518890e-009             -8.92362945619e-009
   2.07351072516e-009             -9.02579587216e-009
   2.17718626142e-009             -8.67262602925e-009
   2.28086179768e-009             -8.62288979516e-009
   2.38453733393e-009             -9.03912372653e-009
   2.48821287019e-009             -8.88978988665e-009
   2.59188840645e-009             -8.59159856720e-009
   2.69556394271e-009             -8.76826420010e-009
   2.79923947897e-009             -9.03718758238e-009
   2.90291501522e-009             -8.63576687497e-009
   3.00659055148e-009             -8.35061669432e-009
   3.11026608774e-009             -8.70148924623e-009
   3.21394162400e-009             -8.77377320163e-009
   3.31761716026e-009             -8.57439842454e-009
   3.42129269651e-009             -9.05144768875e-009
   3.52496823277e-009             -1.02004979144e-008
   3.62864376903e-009             -1.10028832824e-008
   3.73231930529e-009             -1.00089165594e-008
   3.83599484155e-009             -9.28776333948e-009
   3.93967037780e-009             -8.93817379708e-009
   4.04334591406e-009             -8.66339577292e-009
   4.14702145032e-009             -8.92229248399e-009
   4.25069698658e-009             -9.99459504722e-009
   4.35437252284e-009             -1.10406489479e-008
   4.45804805909e-009             -1.18832329545e-008
   4.56172359535e-009             -1.37888278621e-008
   4.66539913161e-009             -1.61359191490e-008
   4.76907466787e-009             -1.81250334166e-008
   4.87275020413e-009             -1.95048544713e-008
   4.97642574038e-009             -2.06293389570e-008
   5.08010127664e-009             -2.07542656887e-008
   5.18377681290e-009             -2.13837604863e-008
   5.28745234916e-009             -2.14473597048e-008
   5.39112788542e-009             -2.15447549194e-008
   5.49480342167e-009             -2.14492497945e-008
   5.59847895793e-009             -2.13836708586e-008
   5.70215449419e-009             -2.14415024268e-008
   5.80583003045e-009             -2.15370101878e-008
   5.90950556671e-009             -2.15081545690e-008
   6.01318110296e-009             -2.15546457535e-008
   6.11685663922e-009             -2.15920605064e-008
   6.22053217548e-009             -2.14430160182e-008
   6.32420771174e-009             -2.13497570128e-008
   6.42788324800e-009             -2.14106926763e-008
   6.53155878425e-009             -2.14468731101e-008
   6.63523432051e-009             -2.14700072881e-008
   6.73890985677e-009             -2.15115658484e-008
   6.84258539303e-009             -2.16387771558e-008
   6.94626092929e-009             -2.14891640435e-008
   7.04993646554e-009             -2.13701073051e-008
   7.15361200180e-009             -2.14414103180e-008
   7.25728753806e-009             -2.14890641815e-008
   7.36096307432e-009             -2.17737739770e-008
   7.46463861058e-009             -2.18629558529e-008
   7.56831414683e-009             -2.13812557180e-008
   7.67198968309e-009             -2.14039442386e-008
   7.77566521935e-009             -2.17838646901e-008
   7.87934075561e-009             -2.17413636434e-008
   7.98301629187e-009             -2.14334939292e-008
   8.08669182812e-009             -2.15377118578e-008
   8.19036736438e-009             -2.14274446805e-008
   8.29404290064e-009             -2.15274803455e-008
   8.39771843690e-009             -2.18323228768e-008
   8.50139397316e-009             -2.16238767852e-008
   8.60506950941e-009             -2.18286988479e-008
   8.70874504567e-009             -2.16486757431e-008
   8.81242058193e-009             -2.14645418599e-008
   8.91609611819e-009             -2.17596650592e-008
   9.01977165445e-009             -2.18097391803e-008
   9.12344719070e-009             -2.18191307045e-008
   9.22712272696e-009             -2.16045995441e-008
   9.33079826322e-009             -2.17130124517e-008
   9.43447379948e-009             -2.15382369086e-008
   9.53814933574e-009             -2.18246088480e-008
   9.64182487199e-009             -2.17632248911e-008
   9.74550040825e-009             -2.18908100606e-008
   9.84917594451e-009             -2.20629504257e-008
   9.95285148077e-009             -2.22615311138e-008
   1.00565270170e-008             -2.21076078091e-008
   1.01602025533e-008             -2.22821324567e-008
   1.02638780895e-008             -2.21880512956e-008
