# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -2.800e+000, 7.560e+000 [nm]
#                      end        -9.400e-001, 4.220e+000 [nm]
# 
# 
#             Position                            I(r)
# --------------------             -------------------
   0.000000000000e+000             -6.71022298376e-009
   3.822983128396e-012             -6.91275550869e-009
   7.645966256792e-012             -7.04748608290e-009
   1.146894938519e-011             -7.15318519437e-009
   1.529193251358e-011             -7.17448898262e-009
   1.911491564198e-011             -7.33237606413e-009
   2.293789877038e-011             -7.35746437377e-009
   2.676088189877e-011             -7.38146753710e-009
   3.058386502717e-011             -7.20428801811e-009
   3.440684815556e-011             -7.40899068058e-009
   3.822983128396e-011             -7.44193893532e-009
   4.205281441236e-011             -7.30564685450e-009
   4.587579754075e-011             -7.22532726511e-009
   4.969878066915e-011             -7.21855231125e-009
   5.352176379754e-011             -7.12089844780e-009
   5.734474692594e-011             -6.89928514941e-009
   6.116773005434e-011             -6.70966723007e-009
   6.499071318273e-011             -6.75873234195e-009
   6.881369631113e-011             -6.80800911783e-009
   7.263667943952e-011             -6.62058785219e-009
   7.645966256792e-011             -6.42080757959e-009
   8.028264569631e-011             -6.58131464281e-009
   8.410562882471e-011             -6.69352385678e-009
   8.792861195311e-011             -6.79326846439e-009
   9.175159508150e-011             -6.87155034192e-009
   9.557457820990e-011             -6.76952984230e-009
   9.939756133829e-011             -6.68148257842e-009
   1.032205444667e-010             -6.69818170541e-009
   1.070435275951e-010             -6.87215897285e-009
   1.108665107235e-010             -7.18684798958e-009
   1.146894938519e-010             -7.25703174185e-009
   1.185124769803e-010             -7.32922668982e-009
   1.223354601087e-010             -7.35309773760e-009
   1.261584432371e-010             -7.35135108313e-009
   1.299814263655e-010             -7.62777233327e-009
   1.338044094939e-010             -7.77282404751e-009
   1.376273926223e-010             -7.84022903131e-009
   1.414503757506e-010             -7.78515653832e-009
   1.452733588790e-010             -7.91149777481e-009
   1.490963420074e-010             -7.95897501900e-009
   1.529193251358e-010             -7.97702383352e-009
   1.567423082642e-010             -8.34143947030e-009
   1.605652913926e-010             -8.20387725038e-009
   1.643882745210e-010             -8.21282218673e-009
   1.682112576494e-010             -8.22811859387e-009
   1.720342407778e-010             -8.30878227295e-009
   1.758572239062e-010             -8.44274542945e-009
   1.796802070346e-010             -8.41281412334e-009
   1.835031901630e-010             -8.12167858084e-009
   1.873261732914e-010             -8.06567972833e-009
   1.911491564198e-010             -8.26731256493e-009
   1.949721395482e-010             -8.07801221914e-009
   1.987951226766e-010             -8.21890896122e-009
   2.026181058050e-010             -8.09097985703e-009
   2.064410889334e-010             -7.91647319698e-009
   2.102640720618e-010             -7.78576516925e-009
   2.140870551902e-010             -7.74800043418e-009
   2.179100383186e-010             -7.62644916187e-009
   2.217330214470e-010             -7.79134922235e-009
   2.255560045754e-010             -7.58489990541e-009
   2.293789877038e-010             -7.50307184171e-009
   2.332019708322e-010             -7.58190947293e-009
   2.370249539605e-010             -7.77803749477e-009
   2.408479370889e-010             -7.68599420056e-009
   2.446709202173e-010             -7.86537021818e-009
   2.484939033457e-010             -7.92594737087e-009
   2.523168864741e-010             -7.89863604646e-009
   2.561398696025e-010             -8.02140473569e-009
   2.599628527309e-010             -8.17381351858e-009
   2.637858358593e-010             -8.55106452263e-009
   2.676088189877e-010             -8.74684860984e-009
   2.714318021161e-010             -8.83325497372e-009
   2.752547852445e-010             -8.87136379848e-009
   2.790777683729e-010             -9.15170184062e-009
   2.829007515013e-010             -9.21976848765e-009
   2.867237346297e-010             -9.19139853308e-009
   2.905467177581e-010             -9.39281955062e-009
   2.943697008865e-010             -9.46014514103e-009
   2.981926840149e-010             -9.54499030842e-009
   3.020156671433e-010             -9.46591449705e-009
   3.058386502717e-010             -9.53898277226e-009
   3.096616334001e-010             -9.66587991751e-009
   3.134846165285e-010             -9.60355611034e-009
   3.173075996569e-010             -9.74294437811e-009
   3.211305827853e-010             -9.64791049636e-009
   3.249535659137e-010             -9.93049806944e-009
   3.287765490421e-010             -9.94060754547e-009
   3.325995321704e-010             -9.71833242879e-009
   3.364225152988e-010             -9.73778380809e-009
   3.402454984272e-010             -9.75646776970e-009
   3.440684815556e-010             -1.00694099769e-008
   3.478914646840e-010             -9.87812495154e-009
   3.517144478124e-010             -9.70817007552e-009
   3.555374309408e-010             -9.84120702756e-009
   3.593604140692e-010             -9.70150103118e-009
   3.631833971976e-010             -9.75104250337e-009
   3.670063803260e-010             -9.69567895300e-009
   3.708293634544e-010             -9.57050194607e-009
   3.746523465828e-010             -9.53810944502e-009
   3.784753297112e-010             -9.52503605266e-009
   3.822983128396e-010             -9.82464017119e-009
   3.861212959680e-010             -1.00839126053e-008
   3.899442790964e-010             -1.04245365876e-008
   3.937672622248e-010             -1.02695078230e-008
   3.975902453532e-010             -1.03198961063e-008
   4.014132284816e-010             -1.05793536882e-008
   4.052362116100e-010             -1.08281461955e-008
   4.090591947384e-010             -1.10125239963e-008
   4.128821778668e-010             -1.14668394610e-008
   4.167051609952e-010             -1.15182334972e-008
   4.205281441236e-010             -1.17685872009e-008
   4.243511272519e-010             -1.19687379243e-008
   4.281741103803e-010             -1.25406878692e-008
   4.319970935087e-010             -1.25355803315e-008
   4.358200766371e-010             -1.26025353161e-008
   4.396430597655e-010             -1.24528787855e-008
   4.434660428939e-010             -1.23924869358e-008
   4.472890260223e-010             -1.25460602583e-008
   4.511120091507e-010             -1.28382542759e-008
   4.549349922791e-010             -1.30078650623e-008
   4.587579754075e-010             -1.27801383182e-008
   4.625809585359e-010             -1.29113492223e-008
   4.664039416643e-010             -1.29574767790e-008
   4.702269247927e-010             -1.31065775559e-008
   4.740499079211e-010             -1.30944303680e-008
   4.778728910495e-010             -1.31370909768e-008
   4.816958741779e-010             -1.28354226302e-008
   4.855188573063e-010             -1.30774136674e-008
   4.893418404347e-010             -1.29658659616e-008
   4.931648235631e-010             -1.34633714277e-008
   4.969878066915e-010             -1.35957730776e-008
   5.008107898199e-010             -1.34740101413e-008
   5.046337729483e-010             -1.34963460435e-008
   5.084567560767e-010             -1.35302735350e-008
   5.122797392051e-010             -1.34671029168e-008
   5.161027223335e-010             -1.34903915396e-008
   5.199257054618e-010             -1.37045420149e-008
   5.237486885902e-010             -1.39603475011e-008
   5.275716717186e-010             -1.41217013754e-008
   5.313946548470e-010             -1.42928735133e-008
   5.352176379754e-010             -1.45968177519e-008
   5.390406211038e-010             -1.50776240909e-008
   5.428636042322e-010             -1.53645254229e-008
   5.466865873606e-010             -1.59227137962e-008
   5.505095704890e-010             -1.62268698538e-008
   5.543325536174e-010             -1.65558495247e-008
   5.581555367458e-010             -1.67180767263e-008
   5.619785198742e-010             -1.68783190932e-008
   5.658015030026e-010             -1.69235733226e-008
   5.696244861310e-010             -1.80468309324e-008
   5.734474692594e-010             -1.97170295709e-008
   5.772704523878e-010             -2.19845575214e-008
   5.810934355162e-010             -2.18511501186e-008
   5.849164186446e-010             -2.19945610879e-008
   5.887394017730e-010             -2.19286645785e-008
   5.925623849014e-010             -2.20956553831e-008
   5.963853680298e-010             -2.21705497062e-008
   6.002083511582e-010             -2.18319899518e-008
   6.040313342866e-010             -2.20085872009e-008
   6.078543174150e-010             -2.18150261285e-008
   6.116773005434e-010             -2.12330991332e-008
   6.155002836717e-010             -2.19855367582e-008
   6.193232668001e-010             -2.21889954876e-008
   6.231462499285e-010             -2.19064344307e-008
   6.269692330569e-010             -2.17640026981e-008
   6.307922161853e-010             -2.15350586922e-008
   6.346151993137e-010             -2.12729017352e-008
   6.384381824421e-010             -2.11261562437e-008
   6.422611655705e-010             -2.04878599451e-008
   6.460841486989e-010             -2.15970649258e-008
   6.499071318273e-010             -2.18450368280e-008
   6.537301149557e-010             -2.20269270728e-008
   6.575530980841e-010             -2.16485382003e-008
   6.613760812125e-010             -2.19015385570e-008
   6.651990643409e-010             -2.12555145839e-008
   6.690220474693e-010             -2.12359307789e-008
   6.728450305977e-010             -2.13247456155e-008
   6.766680137261e-010             -2.12559379119e-008
   6.804909968545e-010             -2.16293250012e-008
   6.843139799829e-010             -2.13938442215e-008
   6.881369631113e-010             -2.10485095133e-008
   6.919599462397e-010             -2.13640717022e-008
   6.957829293681e-010             -2.16018020127e-008
   6.996059124965e-010             -2.14823414846e-008
   7.034288956249e-010             -2.15808686753e-008
   7.072518787533e-010             -2.12650152739e-008
   7.110748618816e-010             -2.08746645164e-008
   7.148978450100e-010             -2.11328252880e-008
   7.187208281384e-010             -2.10909055808e-008
   7.225438112668e-010             -2.13436412411e-008
   7.263667943952e-010             -2.16233441362e-008
   7.301897775236e-010             -2.13842376219e-008
   7.340127606520e-010             -2.08858324676e-008
   7.378357437804e-010             -2.07605762223e-008
   7.416587269088e-010             -2.07556273163e-008
   7.454817100372e-010             -2.02358123091e-008
   7.493046931656e-010             -2.01668194576e-008
   7.531276762940e-010             -2.03235419994e-008
   7.569506594224e-010             -1.95783556886e-008
   7.607736425508e-010             -1.92024810433e-008
   7.645966256792e-010             -1.90218610926e-008
   7.684196088076e-010             -1.92444536278e-008
   7.722425919360e-010             -1.90667447162e-008
   7.760655750644e-010             -1.89248952535e-008
   7.798885581928e-010             -1.83248929275e-008
   7.837115413212e-010             -1.81382127184e-008
   7.875345244496e-010             -1.80165026594e-008
   7.913575075780e-010             -1.81990544124e-008
   7.951804907064e-010             -1.81170940781e-008
   7.990034738348e-010             -1.86897849246e-008
   8.028264569631e-010             -1.86194689017e-008
   8.066494400915e-010             -1.88412411419e-008
   8.104724232199e-010             -1.88487569973e-008
   8.142954063483e-010             -1.88924762363e-008
   8.181183894767e-010             -1.87516588876e-008
   8.219413726051e-010             -1.85543398099e-008
   8.257643557335e-010             -1.87469746779e-008
   8.295873388619e-010             -1.90622192932e-008
   8.334103219903e-010             -1.91704855092e-008
   8.372333051187e-010             -1.90903775838e-008
