# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.600e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   1.000e-010 m
# Parameter mode                  Z before V
# Raster time                     5.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.431e+000, 2.781e+000 [nm]
#                      end        -5.475e+000, 2.781e+000 [nm]
# 
# 
#              Position                               I(r)
# ---------------------             ----------------------
   1.1183940128773e-010             -1.65837530968901e-010
   1.1279529360643e-010             -1.65649396957559e-010
   1.1375118592513e-010             -1.63162732949007e-010
   1.1470707824383e-010             -1.65993592582909e-010
   1.1566297056253e-010             -1.70841305501637e-010
   1.1661886288122e-010             -1.81018855161269e-010
   1.1757475519992e-010             -1.75052036658643e-010
   1.1853064751862e-010             -1.66468799882826e-010
   1.1948653983732e-010             -1.59836648786062e-010
   1.2044243215602e-010             -1.63438225476783e-010
   1.2139832447472e-010             -1.65790104045682e-010
   1.2235421679342e-010             -1.69826222570155e-010
   1.2331010911211e-010             -1.73516521122875e-010
   1.2426600143081e-010             -1.78857887959709e-010
   1.2522189374951e-010             -1.70936681349755e-010
   1.2617778606821e-010             -1.65853880368576e-010
   1.2713367838691e-010             -1.57477485223130e-010
   1.2808957070561e-010             -1.63669278773308e-010
   1.2904546302431e-010             -1.65126028861473e-010
   1.3000135534300e-010             -1.72951964023644e-010
   1.3095724766170e-010             -1.74550365408852e-010
   1.3191313998040e-010             -1.74621687726620e-010
   1.3286903229910e-010             -1.64910225690497e-010
   1.3382492461780e-010             -1.60199185093966e-010
   1.3478081693650e-010             -1.58513477392491e-010
   1.3573670925520e-010             -1.69794884045771e-010
   1.3669260157389e-010             -1.72040800879542e-010
   1.3764849389259e-010             -1.75089872568643e-010
   1.3860438621129e-010             -1.68419362024900e-010
   1.3956027852999e-010             -1.66945946265454e-010
   1.4051617084869e-010             -1.62293283880327e-010
   1.4147206316739e-010             -1.62891643658931e-010
   1.4242795548609e-010             -1.60860902058821e-010
   1.4338384780478e-010             -1.69949688249850e-010
   1.4433974012348e-010             -1.72602265886469e-010
   1.4529563244218e-010             -1.72584500941062e-010
   1.4625152476088e-010             -1.66193516155722e-010
   1.4720741707958e-010             -1.65781876378027e-010
   1.4816330939828e-010             -1.58084806542339e-010
   1.4911920171698e-010             -1.61700009012205e-010
   1.5007509403567e-010             -1.66411887882023e-010
   1.5103098635437e-010             -1.77436667762358e-010
   1.5198687867307e-010             -1.73937280576978e-010
   1.5294277099177e-010             -1.69247987491612e-010
   1.5389866331047e-010             -1.60267731591035e-010
   1.5485455562917e-010             -1.61372687858809e-010
   1.5581044794787e-010             -1.58835871771209e-010
   1.5676634026656e-010             -1.66669196327749e-010
   1.5772223258526e-010             -1.67885512442140e-010
   1.5867812490396e-010             -1.71821538679787e-010
   1.5963401722266e-010             -1.67362565017996e-010
   1.6058990954136e-010             -1.61675640745547e-010
   1.6154580186006e-010             -1.56164795316232e-010
   1.6250169417876e-010             -1.60058530206011e-010
   1.6345758649745e-010             -1.63066204091296e-010
   1.6441347881615e-010             -1.67473716063942e-010
   1.6536937113485e-010             -1.67152159958510e-010
   1.6632526345355e-010             -1.71358489413115e-010
   1.6728115577225e-010             -1.65088297351809e-010
   1.6823704809095e-010             -1.59407452863632e-010
   1.6919294040965e-010             -1.54279005906142e-010
   1.7014883272834e-010             -1.62043942101416e-010
   1.7110472504704e-010             -1.68919932465265e-010
   1.7206061736574e-010             -1.71964289250957e-010
   1.7301650968444e-010             -1.69269682802609e-010
   1.7397240200314e-010             -1.67370373549008e-010
   1.7492829432184e-010             -1.59249660967585e-010
   1.7588418664054e-010             -1.53404579397914e-010
   1.7684007895923e-010             -1.53761875730131e-010
   1.7779597127793e-010             -1.65217423679132e-010
   1.7875186359663e-010             -1.69935749269697e-010
   1.7970775591533e-010             -1.70555070486347e-010
   1.8066364823403e-010             -1.64520020222959e-010
   1.8161954055273e-010             -1.64886539096621e-010
   1.8257543287143e-010             -1.59570797936374e-010
   1.8353132519012e-010             -1.56483469665331e-010
   1.8448721750882e-010             -1.57019781867780e-010
   1.8544310982752e-010             -1.66596982001229e-010
   1.8639900214622e-010             -1.72639736395293e-010
   1.8735489446492e-010             -1.69277701669592e-010
   1.8831078678362e-010             -1.60728683639193e-010
   1.8926667910232e-010             -1.58282686632105e-010
   1.9022257142101e-010             -1.55252322562033e-010
   1.9117846373971e-010             -1.56962502930502e-010
   1.9213435605841e-010             -1.59669371812431e-010
   1.9309024837711e-010             -1.70335702350957e-010
   1.9404614069581e-010             -1.70690431663148e-010
   1.9500203301451e-010             -1.64469134270961e-010
   1.9595792533321e-010             -1.55027243114145e-010
   1.9691381765190e-010             -1.57912865330168e-010
   1.9786970997060e-010             -1.59462111045417e-010
   1.9882560228930e-010             -1.61597819506865e-010
   1.9978149460800e-010             -1.61489602417421e-010
   2.0073738692670e-010             -1.70729211782069e-010
   2.0169327924540e-010             -1.69181486012888e-010
   2.0264917156410e-010             -1.60109205822038e-010
   2.0360506388279e-010             -1.52363818589677e-010
   2.0456095620149e-010             -1.56271440259441e-010
   2.0551684852019e-010             -1.61024876604176e-010
   2.0647274083889e-010             -1.66279723197862e-010
   2.0742863315759e-010             -1.65596940394624e-010
   2.0838452547629e-010             -1.67519988442269e-010
   2.0934041779499e-010             -1.64086316662493e-010
   2.1029631011368e-010             -1.57598907419778e-010
   2.1125220243238e-010             -1.53860028934246e-010
   2.1220809475108e-010             -1.58812762449778e-010
   2.1316398706978e-010             -1.66347010749703e-010
   2.1411987938848e-010             -1.67364818837014e-010
   2.1507577170718e-010             -1.60624713186945e-010
   2.1603166402588e-010             -1.58549113218940e-010
   2.1698755634457e-010             -1.58245111722945e-010
   2.1794344866327e-010             -1.55105902626114e-010
   2.1889934098197e-010             -1.51197494883232e-010
   2.1985523330067e-010             -1.61254829091276e-010
   2.2081112561937e-010             -1.69313494096545e-010
   2.2176701793807e-010             -1.67953481666764e-010
   2.2272291025677e-010             -1.59508593759716e-010
   2.2367880257546e-010             -1.57173799998741e-010
   2.2463469489416e-010             -1.54937997715168e-010
   2.2559058721286e-010             -1.53141034567412e-010
   2.2654647953156e-010             -1.56565221269603e-010
   2.2750237185026e-010             -1.65453193414365e-010
   2.2845826416896e-010             -1.69815951419453e-010
   2.2941415648766e-010             -1.63583649003614e-010
   2.3037004880635e-010             -1.54731156084797e-010
   2.3132594112505e-010             -1.53055352597549e-010
   2.3228183344375e-010             -1.53041413617396e-010
   2.3323772576245e-010             -1.49562620933588e-010
   2.3419361808115e-010             -1.52248213641163e-010
   2.3514951039985e-010             -1.59958857055828e-010
   2.3610540271855e-010             -1.60088978256941e-010
   2.3706129503724e-010             -1.54408080033298e-010
   2.3801718735594e-010             -1.45013457663898e-010
   2.3897307967464e-010             -1.43087002787643e-010
   2.3992897199334e-010             -1.47460242279403e-010
   2.4088486431204e-010             -1.52720222913141e-010
   2.4184075663074e-010             -1.55248967933590e-010
   2.4279664894944e-010             -1.58597639416285e-010
   2.4375254126813e-010             -1.57571500796283e-010
   2.4470843358683e-010             -1.50704418237572e-010
   2.4566432590553e-010             -1.41934513661014e-010
   2.4662021822423e-010             -1.42772677940777e-010
   2.4757611054293e-010             -1.49292211780994e-010
   2.4853200286163e-010             -1.54410857389295e-010
   2.4948789518033e-010             -1.52223059301387e-010
   2.5044378749902e-010             -1.54250707273894e-010
   2.5139967981772e-010             -1.51962448427386e-010
   2.5235557213642e-010             -1.46867804149269e-010
   2.5331146445512e-010             -1.42393947298403e-010
   2.5426735677382e-010             -1.48590038150646e-010
   2.5522324909252e-010             -1.52625214001498e-010
   2.5617914141122e-010             -1.55304518124129e-010
   2.5713503372991e-010             -1.53584537941769e-010
   2.5809092604861e-010             -1.51332909795500e-010
   2.5904681836731e-010             -1.48490888537442e-010
   2.6000271068601e-010             -1.44520904555217e-010
   2.6095860300471e-010             -1.43144333925089e-010
   2.6191449532341e-010             -1.50501978309602e-010
   2.6287038764211e-010             -1.55869231823863e-010
   2.6382627996080e-010             -1.57085812009693e-010
   2.6478217227950e-010             -1.50260547926740e-010
   2.6573806459820e-010             -1.45464244496989e-010
   2.6669395691690e-010             -1.44014988203530e-010
   2.6764984923560e-010             -1.44945069302632e-010
   2.6860574155430e-010             -1.47993985926528e-010
   2.6956163387300e-010             -1.53507711576877e-010
   2.7051752619169e-010             -1.56345435532869e-010
   2.7147341851039e-010             -1.54001050758676e-010
   2.7242931082909e-010             -1.46677889191019e-010
   2.7338520314779e-010             -1.45545368163947e-010
   2.7434109546649e-010             -1.45226064342234e-010
   2.7529698778519e-010             -1.49813901795210e-010
   2.7625288010389e-010             -1.50046369102168e-010
   2.7720877242258e-010             -1.55537456767898e-010
   2.7816466474128e-010             -1.55808443192937e-010
   2.7912055705998e-010             -1.49647516830332e-010
   2.8007644937868e-010             -1.41395267502064e-010
   2.8103234169738e-010             -1.41982359720876e-010
   2.8198823401608e-010             -1.47566885687313e-010
   2.8294412633478e-010             -1.54032493683396e-010
   2.8390001865347e-010             -1.55336694921799e-010
   2.8485591097217e-010             -1.56132986990336e-010
   2.8581180329087e-010             -1.50138393392441e-010
   2.8676769560957e-010             -1.44582741795400e-010
   2.8772358792827e-010             -1.41291768386626e-010
   2.8867948024697e-010             -1.43918196809679e-010
   2.8963537256567e-010             -1.48372348097127e-010
   2.9059126488436e-010             -1.55439931501097e-010
   2.9154715720306e-010             -1.54397965483099e-010
   2.9250304952176e-010             -1.52077373238417e-010
   2.9345894184046e-010             -1.48848708406637e-010
   2.9441483415916e-010             -1.45179371291965e-010
   2.9537072647786e-010             -1.41397521321082e-010
   2.9632661879656e-010             -1.44389054607363e-010
   2.9728251111525e-010             -1.52024706339511e-010
   2.9823840343395e-010             -1.58128092763997e-010
   2.9919429575265e-010             -1.52918419274513e-010
   3.0015018807135e-010             -1.48220950721660e-010
   3.0110608039005e-010             -1.43631593322616e-010
   3.0206197270875e-010             -1.41634287465404e-010
   3.0301786502745e-010             -1.42174213761837e-010
   3.0397375734614e-010             -1.50300218519115e-010
   3.0492964966484e-010             -1.54605121849777e-010
   3.0588554198354e-010             -1.56250792022402e-010
   3.0684143430224e-010             -1.47841959078446e-010
   3.0779732662094e-010             -1.44659515960125e-010
   3.0875321893964e-010             -1.42472869346511e-010
   3.0970911125834e-010             -1.44210038737131e-010
   3.1066500357703e-010             -1.46609396429416e-010
   3.1162089589573e-010             -1.51111604112698e-010
   3.1257678821443e-010             -1.55462099684204e-010
   3.1353268053313e-010             -1.56550285880361e-010
   3.1448857285183e-010             -1.47252456440111e-010
   3.1544446517053e-010             -1.41794855182149e-010
   3.1640035748923e-010             -1.42128621520993e-010
   3.1735624980792e-010             -1.47398980776367e-010
   3.1831214212662e-010             -1.51217042310846e-010
   3.1926803444532e-010             -1.52588583301258e-010
   3.2022392676402e-010             -1.50353671491139e-010
   3.2117981908272e-010             -1.47298467817598e-010
   3.2213571140142e-010             -1.40786375571918e-010
   3.2309160372012e-010             -1.40607884773963e-010
   3.2404749603881e-010             -1.47023131890326e-010
   3.2500338835751e-010             -1.54694158448083e-010
   3.2595928067621e-010             -1.54438265548089e-010
   3.2691517299491e-010             -1.51385261958099e-010
   3.2787106531361e-010             -1.47825712543808e-010
   3.2882695763231e-010             -1.45613022652263e-010
   3.2978284995101e-010             -1.40513975136446e-010
   3.3073874226970e-010             -1.41929431821130e-010
   3.3169463458840e-010             -1.48570857659507e-010
   3.3265052690710e-010             -1.57315660096457e-010
   3.3360641922580e-010             -1.55659979773970e-010
   3.3456231154450e-010             -1.50397954121886e-010
   3.3551820386320e-010             -1.42182912766303e-010
   3.3647409618190e-010             -1.40804403053464e-010
   3.3742998850059e-010             -1.41243242189281e-010
   3.3838588081929e-010             -1.47312460533219e-010
   3.3934177313799e-010             -1.53364437468728e-010
   3.4029766545669e-010             -1.57639049348964e-010
   3.4125355777539e-010             -1.49817098287850e-010
   3.4220945009409e-010             -1.43083962895506e-010
   3.4316534241279e-010             -1.40608462046409e-010
   3.4412123473148e-010             -1.45176437335464e-010
   3.4507712705018e-010             -1.46550178409427e-010
   3.4603301936888e-010             -1.49656057698995e-010
   3.4698891168758e-010             -1.53814175692562e-010
   3.4794480400628e-010             -1.56787890297969e-010
   3.4890069632498e-010             -1.51346953175989e-010
   3.4985658864368e-010             -1.41748057731543e-010
   3.5081248096237e-010             -1.39161301436165e-010
   3.5176837328107e-010             -1.44468971529261e-010
   3.5272426559977e-010             -1.49748186389605e-010
   3.5368015791847e-010             -1.52160330052450e-010
   3.5463605023717e-010             -1.55044484522573e-010
   3.5559194255587e-010             -1.53641187406433e-010
   3.5654783487457e-010             -1.44102609256103e-010
   3.5750372719326e-010             -1.38937898534849e-010
   3.5845961951196e-010             -1.42930416101357e-010
   3.5941551183066e-010             -1.51280923034076e-010
   3.6037140414936e-010             -1.53482505036932e-010
   3.6132729646806e-010             -1.52644707693645e-010
   3.6228318878676e-010             -1.49166020945471e-010
   3.6323908110546e-010             -1.47484662746229e-010
   3.6419497342415e-010             -1.45417761782691e-010
   3.6515086574285e-010             -1.42408621686805e-010
   3.6610675806155e-010             -1.44010113629019e-010
   3.6706265038025e-010             -1.49926781587895e-010
   3.6801854269895e-010             -1.54188817833543e-010
   3.6897443501765e-010             -1.51645714696297e-010
   3.6993032733635e-010             -1.48167183013328e-010
   3.7088621965504e-010             -1.44817306320872e-010
   3.7184211197374e-010             -1.42653613963484e-010
   3.7279800429244e-010             -1.41072401786535e-010
   3.7375389661114e-010             -1.48649623107111e-010
   3.7470978892984e-010             -1.57039642496402e-010
   3.7566568124854e-010             -1.56796170165792e-010
   3.7662157356724e-010             -1.46235592561722e-010
   3.7757746588593e-010             -1.42732377875788e-010
   3.7853335820463e-010             -1.44935217288573e-010
   3.7948925052333e-010             -1.48355892761817e-010
   3.8044514284203e-010             -1.48975318378804e-010
   3.8140103516073e-010             -1.50539866419770e-010
   3.8235692747943e-010             -1.53091407560642e-010
   3.8331281979813e-010             -1.50414042520722e-010
   3.8426871211682e-010             -1.43556811976070e-010
   3.8522460443552e-010             -1.41195396129419e-010
   3.8618049675422e-010             -1.44662293316122e-010
   3.8713638907292e-010             -1.48688507626368e-010
   3.8809228139162e-010             -1.51631984516816e-010
   3.8904817371032e-010             -1.55074617837197e-010
   3.9000406602902e-010             -1.54804365285107e-010
   3.9095995834771e-010             -1.49447591722220e-010
   3.9191585066641e-010             -1.40921056611236e-010
   3.9287174298511e-010             -1.39783765409989e-010
   3.9382763530381e-010             -1.44565134985796e-010
   3.9478352762251e-010             -1.53087581595388e-010
   3.9573941994121e-010             -1.55016029289821e-010
   3.9669531225991e-010             -1.50859168706184e-010
   3.9765120457860e-010             -1.48541039081191e-010
   3.9860709689730e-010             -1.45706617553473e-010
   3.9956298921600e-010             -1.41387879642994e-010
   4.0051888153470e-010             -1.44121789747242e-010
   4.0147477385340e-010             -1.51204936477769e-010
   4.0243066617210e-010             -1.54958331215900e-010
   4.0338655849080e-010             -1.51885466997288e-010
   4.0434245080949e-010             -1.50246450810784e-010
   4.0529834312819e-010             -1.45836004881637e-010
   4.0625423544689e-010             -1.42036337765179e-010
   4.0721012776559e-010             -1.39691690454846e-010
   4.0816602008429e-010             -1.44212920493464e-010
   4.0912191240299e-010             -1.53535328536343e-010
   4.1007780472169e-010             -1.59516454490896e-010
   4.1103369704038e-010             -1.54149095040999e-010
   4.1198958935908e-010             -1.46547663589569e-010
   4.1294548167778e-010             -1.42057403603562e-010
   4.1390137399648e-010             -1.43248147776833e-010
   4.1485726631518e-010             -1.44358397755761e-010
   4.1581315863388e-010             -1.48694848411480e-010
   4.1676905095258e-010             -1.54333717823394e-010
   4.1772494327127e-010             -1.55500878267826e-010
   4.1868083558997e-010             -1.49157530741677e-010
   4.1963672790867e-010             -1.43450587704803e-010
   4.2059262022737e-010             -1.44158735183788e-010
   4.2154851254607e-010             -1.46686379394813e-010
   4.2250440486477e-010             -1.45783390182899e-010
   4.2346029718347e-010             -1.47590205344714e-010
   4.2441618950216e-010             -1.51643827813754e-010
   4.2537208182086e-010             -1.55063506877910e-010
   4.2632797413956e-010             -1.44818407130297e-010
   4.2728386645826e-010             -1.40112816845424e-010
   4.2823975877696e-010             -1.40824788754364e-010
   4.2919565109566e-010             -1.49566970435821e-010
   4.3015154341436e-010             -1.52147385946087e-010
   4.3110743573305e-010             -1.55450360787602e-010
   4.3206332805175e-010             -1.52515215965145e-010
   4.3301922037045e-010             -1.47553837180614e-010
   4.3397511268915e-010             -1.40837261523916e-010
   4.3493100500785e-010             -1.42463069532620e-010
   4.3588689732655e-010             -1.47001907916140e-010
   4.3684278964525e-010             -1.53150571845164e-010
   4.3779868196394e-010             -1.50365043451266e-010
   4.3875457428264e-010             -1.49601347317042e-010
   4.3971046660134e-010             -1.48620590601912e-010
   4.4066635892004e-010             -1.48157226598933e-010
   4.4162225123874e-010             -1.43205122556015e-010
   4.4257814355744e-010             -1.41729821449325e-010
   4.4353403587614e-010             -1.48500373615026e-010
   4.4448992819483e-010             -1.56144305214996e-010
   4.4544582051353e-010             -1.52654298706864e-010
   4.4640171283223e-010             -1.46766191916374e-010
   4.4735760515093e-010             -1.40490551078709e-010
   4.4831349746963e-010             -1.42671903981169e-010
   4.4926938978833e-010             -1.40087085233202e-010
   4.5022528210703e-010             -1.46291245617297e-010
   4.5118117442573e-010             -1.53600624805305e-010
   4.5213706674442e-010             -1.57734426732382e-010
   4.5309295906312e-010             -1.48832882543941e-010
   4.5404885138182e-010             -1.41030635510945e-010
   4.5500474370052e-010             -1.40609456920199e-010
   4.5596063601922e-010             -1.44225078526709e-010
   4.5691652833792e-010             -1.44697981342739e-010
   4.5787242065662e-010             -1.47480259508529e-010
   4.5882831297531e-010             -1.51415708473730e-010
   4.5978420529401e-010             -1.54403939331737e-010
   4.6074009761271e-010             -1.48495238039675e-010
   4.6169598993141e-010             -1.41059981217151e-010
   4.6265188225011e-010             -1.37670014795677e-010
   4.6360777456881e-010             -1.44156114428295e-010
   4.6456366688751e-010             -1.48943875454084e-010
   4.6551955920620e-010             -1.52087487788615e-010
   4.6647545152490e-010             -1.52134913176535e-010
   4.6743134384360e-010             -1.52050384216266e-010
   4.6838723616230e-010             -1.42885924669938e-010
   4.6934312848100e-010             -1.39304418943809e-010
   4.7029902079970e-010             -1.40596408413500e-010
   4.7125491311839e-010             -1.51455431266273e-010
   4.7221080543709e-010             -1.53819834804892e-010
   4.7316669775579e-010             -1.51804553666302e-010
   4.7412259007449e-010             -1.48599051891419e-010
   4.7507848239319e-010             -1.49125249543671e-010
   4.7603437471189e-010             -1.41456843741407e-010
   4.7699026703059e-010             -1.40180680134412e-010
   4.7794615934928e-010             -1.41060767290269e-010
   4.7890205166798e-010             -1.52737151120561e-010
   4.7985794398668e-010             -1.54261032160063e-010
   4.8081383630538e-010             -1.52851183922840e-010
   4.8176972862408e-010             -1.47265767482949e-010
   4.8272562094278e-010             -1.46338881341188e-010
   4.8368151326148e-010             -1.39684511396448e-010
   4.8463740558017e-010             -1.43052991307597e-010
   4.8559329789887e-010             -1.48849023142944e-010
   4.8654919021757e-010             -1.55706201487428e-010
   4.8750508253627e-010             -1.50655208832146e-010
   4.8846097485497e-010             -1.45391873569965e-010
   4.8941686717367e-010             -1.40517696701364e-010
   4.9037275949237e-010             -1.42813605943081e-010
   4.9132865181106e-010             -1.45271866919049e-010
   4.9228454412976e-010             -1.49510844508135e-010
   4.9324043644846e-010             -1.50499200953605e-010
   4.9419632876716e-010             -1.54748345293057e-010
   4.9515222108586e-010             -1.50812581591549e-010
   4.9610811340456e-010             -1.45726111245620e-010
   4.9706400572326e-010             -1.41334059734495e-010
   4.9801989804196e-010             -1.45130634758649e-010
   4.9897579036065e-010             -1.48448649389742e-010
   4.9993168267935e-010             -1.51996564307767e-010
   5.0088757499805e-010             -1.51975392533749e-010
   5.0184346731675e-010             -1.56875878287018e-010
   5.0279935963545e-010             -1.47635640985054e-010
   5.0375525195415e-010             -1.41809581770719e-010
   5.0471114427285e-010             -1.39563770872583e-010
   5.0566703659154e-010             -1.50015765986033e-010
   5.0662292891024e-010             -1.54380830010306e-010
   5.0757882122894e-010             -1.57309895048492e-010
   5.0853471354764e-010             -1.52975120939345e-010
   5.0949060586634e-010             -1.53103826594727e-010
   5.1044649818504e-010             -1.46001761909200e-010
   5.1140239050374e-010             -1.45271237446435e-010
   5.1235828282243e-010             -1.45448681170432e-010
   5.1331417514113e-010             -1.53212829757289e-010
   5.1427006745983e-010             -1.54183786658528e-010
   5.1522595977853e-010             -1.55591224476229e-010
   5.1618185209723e-010             -1.51757231143419e-010
   5.1713774441593e-010             -1.50668048538173e-010
   5.1809363673463e-010             -1.46157037450089e-010
   5.1904952905332e-010             -1.42866325042155e-010
   5.2000542137202e-010             -1.44598621393563e-010
   5.2096131369072e-010             -1.56445738155667e-010
   5.2191720600942e-010             -1.57702616871186e-010
   5.2287309832812e-010             -1.53534594663393e-010
   5.2382899064682e-010             -1.43116558829820e-010
   5.2478488296552e-010             -1.43043662830517e-010
   5.2574077528421e-010             -1.44421073269231e-010
   5.2669666760291e-010             -1.48263242069528e-010
   5.2765255992161e-010             -1.49780309451808e-010
   5.2860845224031e-010             -1.58103566361536e-010
   5.2956434455901e-010             -1.54784975993296e-010
   5.3052023687771e-010             -1.50722078782643e-010
   5.3147612919641e-010             -1.43920974165676e-010
