# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.500e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   1.000e-010 m
# Parameter mode                  Z before V
# Raster time                     5.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.431e+000, 2.781e+000 [nm]
#                      end        -5.475e+000, 2.781e+000 [nm]
# 
# 
#              Position                               I(r)
# ---------------------             ----------------------
   5.4485862165818e-011             -1.63563211102546e-010
   5.5441754484517e-011             -1.56724952248361e-010
   5.6397646803215e-011             -1.49747033380012e-010
   5.7353539121914e-011             -1.49273712962637e-010
   5.8309431440613e-011             -1.49548104680989e-010
   5.9265323759311e-011             -1.50463879863463e-010
   6.0221216078010e-011             -1.57964116683343e-010
   6.1177108396708e-011             -1.61960251414433e-010
   6.2133000715407e-011             -1.60098567734861e-010
   6.3088893034105e-011             -1.52771790537921e-010
   6.4044785352804e-011             -1.47028321201144e-010
   6.5000677671502e-011             -1.46302356576584e-010
   6.5956569990201e-011             -1.52052375499145e-010
   6.6912462308900e-011             -1.56266671620565e-010
   6.7868354627598e-011             -1.60783604357117e-010
   6.8824246946297e-011             -1.59470495313576e-010
   6.9780139264995e-011             -1.55774012576249e-010
   7.0736031583694e-011             -1.46074289436728e-010
   7.1691923902392e-011             -1.44449738837954e-010
   7.2647816221091e-011             -1.48368575867340e-010
   7.3603708539789e-011             -1.56630936675209e-010
   7.4559600858488e-011             -1.57093987477180e-010
   7.5515493177187e-011             -1.59374594393180e-010
   7.6471385495885e-011             -1.58113576511398e-010
   7.7427277814584e-011             -1.51543786191797e-010
   7.8383170133282e-011             -1.42897559166204e-010
   7.9339062451981e-011             -1.42973230986204e-010
   8.0294954770679e-011             -1.50575450046051e-010
   8.1250847089378e-011             -1.58483083077028e-010
   8.2206739408077e-011             -1.56862095907369e-010
   8.3162631726775e-011             -1.56190998265266e-010
   8.4118524045474e-011             -1.51503172925799e-010
   8.5074416364172e-011             -1.46470103351727e-010
   8.6030308682871e-011             -1.42577208270533e-010
   8.6986201001569e-011             -1.48127983757764e-010
   8.7942093320268e-011             -1.55974513421508e-010
   8.8897985638966e-011             -1.61149284957493e-010
   8.9853877957665e-011             -1.56615792485295e-010
   9.0809770276364e-011             -1.49328579945095e-010
   9.1765662595062e-011             -1.42988795848060e-010
   9.2721554913761e-011             -1.44169740207440e-010
   9.3677447232459e-011             -1.44370712389510e-010
   9.4633339551158e-011             -1.48911856792217e-010
   9.5589231869856e-011             -1.55922319394711e-010
   9.6545124188555e-011             -1.61206302893931e-010
   9.7501016507253e-011             -1.51486298453846e-010
   9.8456908825952e-011             -1.45159091526700e-010
   9.9412801144651e-011             -1.43452735588186e-010
   1.0036869346335e-010             -1.48368784668012e-010
   1.0132458578205e-010             -1.46937764656771e-010
   1.0228047810075e-010             -1.53696264724861e-010
   1.0323637041944e-010             -1.56727886204862e-010
   1.0419226273814e-010             -1.57134967679652e-010
   1.0514815505684e-010             -1.46688055941385e-010
   1.0610404737554e-010             -1.43548165171772e-010
   1.0705993969424e-010             -1.44335653835507e-010
   1.0801583201294e-010             -1.51183816903919e-010
   1.0897172433164e-010             -1.52739665940419e-010
   1.0992761665033e-010             -1.55469330942770e-010
   1.1088350896903e-010             -1.53345361377925e-010
   1.1183940128773e-010             -1.50756403463696e-010
   1.1279529360643e-010             -1.42236209137824e-010
   1.1375118592513e-010             -1.41307333248482e-010
   1.1470707824383e-010             -1.44704793464662e-010
   1.1566297056253e-010             -1.54916406804507e-010
   1.1661886288122e-010             -1.56527961096750e-010
   1.1757475519992e-010             -1.54259301878024e-010
   1.1853064751862e-010             -1.50223445889690e-010
   1.1948653983732e-010             -1.47245590582721e-010
   1.2044243215602e-010             -1.41214681020894e-010
   1.2139832447472e-010             -1.41603735014138e-010
   1.2235421679342e-010             -1.44859387332769e-010
   1.2331010911211e-010             -1.54586308295113e-010
   1.2426600143081e-010             -1.52494619928274e-010
   1.2522189374951e-010             -1.49404776837373e-010
   1.2617778606821e-010             -1.43849178975799e-010
   1.2713367838691e-010             -1.44525516593589e-010
   1.2808957070561e-010             -1.41796846465028e-010
   1.2904546302431e-010             -1.44828521680495e-010
   1.3000135534300e-010             -1.50630788365320e-010
   1.3095724766170e-010             -1.57725360791441e-010
   1.3191313998040e-010             -1.51318183206930e-010
   1.3286903229910e-010             -1.44179119349389e-010
   1.3382492461780e-010             -1.37638519670789e-010
   1.3478081693650e-010             -1.41031211248092e-010
   1.3573670925520e-010             -1.41993364744529e-010
   1.3669260157389e-010             -1.48709521264583e-010
   1.3764849389259e-010             -1.52848563167347e-010
   1.3860438621129e-010             -1.56782387786143e-010
   1.3956027852999e-010             -1.48403791021847e-010
   1.4051617084869e-010             -1.41592571854683e-010
   1.4147206316739e-010             -1.37161740224636e-010
   1.4242795548609e-010             -1.43137468067699e-010
   1.4338384780478e-010             -1.47003113125901e-010
   1.4433974012348e-010             -1.49687500623715e-010
   1.4529563244218e-010             -1.50441974216495e-010
   1.4625152476088e-010             -1.51993472215463e-010
   1.4720741707958e-010             -1.45158409853918e-010
   1.4816330939828e-010             -1.39590234822456e-010
   1.4911920171698e-010             -1.36537074631962e-010
   1.5007509403567e-010             -1.47752240807359e-010
   1.5103098635437e-010             -1.49938257948358e-010
   1.5198687867307e-010             -1.51991586868219e-010
   1.5294277099177e-010             -1.48389589505555e-010
   1.5389866331047e-010             -1.47823721260929e-010
   1.5485455562917e-010             -1.39198770409690e-010
   1.5581044794787e-010             -1.37655446342910e-010
   1.5676634026656e-010             -1.38584636968558e-010
   1.5772223258526e-010             -1.48030091554489e-010
   1.5867812490396e-010             -1.50108101942015e-010
   1.5963401722266e-010             -1.51450086890250e-010
   1.6058990954136e-010             -1.44552032743630e-010
   1.6154580186006e-010             -1.43643909491664e-010
   1.6250169417876e-010             -1.38927994320622e-010
   1.6345758649745e-010             -1.41151532635315e-010
   1.6441347881615e-010             -1.43589983647530e-010
   1.6536937113485e-010             -1.51081785534382e-010
   1.6632526345355e-010             -1.49617016579234e-010
   1.6728115577225e-010             -1.47838447849499e-010
   1.6823704809095e-010             -1.39357294643388e-010
   1.6919294040965e-010             -1.40201537172123e-010
   1.7014883272834e-010             -1.39219575247233e-010
   1.7110472504704e-010             -1.44275806342904e-010
   1.7206061736574e-010             -1.45876251211159e-010
   1.7301650968444e-010             -1.51131936078131e-010
   1.7397240200314e-010             -1.46184130872576e-010
   1.7492829432184e-010             -1.41318653008442e-010
   1.7588418664054e-010             -1.35080376743965e-010
   1.7684007895923e-010             -1.40260544856142e-010
   1.7779597127793e-010             -1.41980630974137e-010
   1.7875186359663e-010             -1.46711427798954e-010
   1.7970775591533e-010             -1.48733365994262e-010
   1.8066364823403e-010             -1.52642140673619e-010
   1.8161954055273e-010             -1.44335024362893e-010
   1.8257543287143e-010             -1.38811288562682e-010
   1.8353132519012e-010             -1.34344297569207e-010
   1.8448721750882e-010             -1.40781765068845e-010
   1.8544310982752e-010             -1.43510800598582e-010
   1.8639900214622e-010             -1.46314827810837e-010
   1.8735489446492e-010             -1.46406641765139e-010
   1.8831078678362e-010             -1.47177831694069e-010
   1.8926667910232e-010             -1.38975002107198e-010
   1.9022257142101e-010             -1.37276087763221e-010
   1.9117846373971e-010             -1.36625796493960e-010
   1.9213435605841e-010             -1.45611554906363e-010
   1.9309024837711e-010             -1.49226494840090e-010
   1.9404614069581e-010             -1.51067321481950e-010
   1.9500203301451e-010             -1.43672994197030e-010
   1.9595792533321e-010             -1.41973031243796e-010
   1.9691381765190e-010             -1.36081675760499e-010
   1.9786970997060e-010             -1.35612757045526e-010
   1.9882560228930e-010             -1.36679406066489e-010
   1.9978149460800e-010             -1.46741089776766e-010
   2.0073738692670e-010             -1.49833291087021e-010
   2.0169327924540e-010             -1.47657651032358e-010
   2.0264917156410e-010             -1.41326670340126e-010
   2.0360506388279e-010             -1.41671179166483e-010
   2.0456095620149e-010             -1.38336710735379e-010
   2.0551684852019e-010             -1.38763757239127e-010
   2.0647274083889e-010             -1.40158513486604e-010
   2.0742863315759e-010             -1.50452612303672e-010
   2.0838452547629e-010             -1.49924894705352e-010
   2.0934041779499e-010             -1.43888849568174e-010
   2.1029631011368e-010             -1.36931316400725e-010
   2.1125220243238e-010             -1.37924335549435e-010
   2.1220809475108e-010             -1.38412382555379e-010
   2.1316398706978e-010             -1.42447819407071e-010
   2.1411987938848e-010             -1.44029819192436e-010
   2.1507577170718e-010             -1.50002559343531e-010
   2.1603166402588e-010             -1.44842041524005e-010
   2.1698755634457e-010             -1.40789258863550e-010
   2.1794344866327e-010             -1.34804621680050e-010
   2.1889934098197e-010             -1.36888605916214e-010
   2.1985523330067e-010             -1.41501754309469e-010
   2.2081112561937e-010             -1.46537863775678e-010
   2.2176701793807e-010             -1.44862846361549e-010
   2.2272291025677e-010             -1.47694596468904e-010
   2.2367880257546e-010             -1.43612779767952e-010
   2.2463469489416e-010             -1.38579292592535e-010
   2.2559058721286e-010             -1.34517075519365e-010
   2.2654647953156e-010             -1.40531793817320e-010
   2.2750237185026e-010             -1.44354046718229e-010
   2.2845826416896e-010             -1.46344856725124e-010
   2.2941415648766e-010             -1.42184643048342e-010
   2.3037004880635e-010             -1.45034681638084e-010
   2.3132594112505e-010             -1.41426239089973e-010
   2.3228183344375e-010             -1.36816339389525e-010
   2.3323772576245e-010             -1.34171728419721e-010
   2.3419361808115e-010             -1.40581001687447e-010
   2.3514951039985e-010             -1.46890233333216e-010
   2.3610540271855e-010             -1.48160685627712e-010
   2.3706129503724e-010             -1.40920113937614e-010
   2.3801718735594e-010             -1.40189641675017e-010
   2.3897307967464e-010             -1.37152936819834e-010
   2.3992897199334e-010             -1.37167766273441e-010
   2.4088486431204e-010             -1.37954260063386e-010
   2.4184075663074e-010             -1.46392073312372e-010
   2.4279664894944e-010             -1.48409451669477e-010
   2.4375254126813e-010             -1.45616953017853e-010
   2.4470843358683e-010             -1.35956218797925e-010
   2.4566432590553e-010             -1.34888679303509e-010
   2.4662021822423e-010             -1.36158502125391e-010
   2.4757611054293e-010             -1.38883240353064e-010
   2.4853200286163e-010             -1.40361110015078e-010
   2.4948789518033e-010             -1.45855813310091e-010
   2.5044378749902e-010             -1.47565784877888e-010
   2.5139967981772e-010             -1.41839033412560e-010
   2.5235557213642e-010             -1.34104754068888e-010
   2.5331146445512e-010             -1.35808489251909e-010
   2.5426735677382e-010             -1.38979664810439e-010
   2.5522324909252e-010             -1.41796375128217e-010
   2.5617914141122e-010             -1.43181488162307e-010
   2.5713503372991e-010             -1.47434562867349e-010
   2.5809092604861e-010             -1.44645994581316e-010
   2.5904681836731e-010             -1.36520147959841e-010
   2.6000271068601e-010             -1.30661859747667e-010
   2.6095860300471e-010             -1.35886781827402e-010
   2.6191449532341e-010             -1.40848266547568e-010
   2.6287038764211e-010             -1.43611207621716e-010
   2.6382627996080e-010             -1.42295008021170e-010
   2.6478217227950e-010             -1.42045403706120e-010
   2.6573806459820e-010             -1.40868965449476e-010
   2.6669395691690e-010             -1.37205341182601e-010
   2.6764984923560e-010             -1.34821181415696e-010
   2.6860574155430e-010             -1.39407288586633e-010
   2.6956163387300e-010             -1.44123099357339e-010
   2.7051752619169e-010             -1.44262968172176e-010
   2.7147341851039e-010             -1.40720397630174e-010
   2.7242931082909e-010             -1.39648089496881e-010
   2.7338520314779e-010             -1.36836149353278e-010
   2.7434109546649e-010             -1.32767695895332e-010
   2.7529698778519e-010             -1.33956605386228e-010
   2.7625288010389e-010             -1.39984161854911e-010
   2.7720877242258e-010             -1.45651696835549e-010
   2.7816466474128e-010             -1.44189757436566e-010
   2.7912055705998e-010             -1.37020770600374e-010
   2.8007644937868e-010             -1.35836683483821e-010
   2.8103234169738e-010             -1.36687581533976e-010
   2.8198823401608e-010             -1.38197050721214e-010
   2.8294412633478e-010             -1.37521919848484e-010
   2.8390001865347e-010             -1.43156648558838e-010
   2.8485591097217e-010             -1.43604238899289e-010
   2.8581180329087e-010             -1.40286276468364e-010
   2.8676769560957e-010             -1.34621833580030e-010
   2.8772358792827e-010             -1.35049876492867e-010
   2.8867948024697e-010             -1.34869342211865e-010
   2.8963537256567e-010             -1.35673651612087e-010
   2.9059126488436e-010             -1.38321198073691e-010
   2.9154715720306e-010             -1.43305687714951e-010
   2.9250304952176e-010             -1.44761705465465e-010
   2.9345894184046e-010             -1.39003509540118e-010
   2.9441483415916e-010             -1.31656765778921e-010
   2.9537072647786e-010             -1.32334256406304e-010
   2.9632661879656e-010             -1.37418104461441e-010
   2.9728251111525e-010             -1.42053210701833e-010
   2.9823840343395e-010             -1.41852342920099e-010
   2.9919429575265e-010             -1.40701742211313e-010
   3.0015018807135e-010             -1.36406743094877e-010
   3.0110608039005e-010             -1.33964046980765e-010
   3.0206197270875e-010             -1.29663966024446e-010
   3.0301786502745e-010             -1.32978730427432e-010
   3.0397375734614e-010             -1.39364002364975e-010
   3.0492964966484e-010             -1.41015122849257e-010
   3.0588554198354e-010             -1.39296191276154e-010
   3.0684143430224e-010             -1.40928446005605e-010
   3.0779732662094e-010             -1.39671304753946e-010
   3.0875321893964e-010             -1.35762163138114e-010
   3.0970911125834e-010             -1.31779601986001e-010
   3.1066500357703e-010             -1.36479272157705e-010
   3.1162089589573e-010             -1.42914642438829e-010
   3.1257678821443e-010             -1.44550670933365e-010
   3.1353268053313e-010             -1.40087714705816e-010
   3.1448857285183e-010             -1.36323577480172e-010
   3.1544446517053e-010             -1.33083540688265e-010
   3.1640035748923e-010             -1.33795147196030e-010
   3.1735624980792e-010             -1.35911621430871e-010
   3.1831214212662e-010             -1.40791039810458e-010
   3.1926803444532e-010             -1.43566822125932e-010
   3.2022392676402e-010             -1.42297679441532e-010
   3.2117981908272e-010             -1.36159863935656e-010
   3.2213571140142e-010             -1.34337222911145e-010
   3.2309160372012e-010             -1.33903258349839e-010
   3.2404749603881e-010             -1.35245765299754e-010
   3.2500338835751e-010             -1.36532358193254e-010
   3.2595928067621e-010             -1.39759607479301e-010
   3.2691517299491e-010             -1.43663350983643e-010
   3.2787106531361e-010             -1.41523188619626e-010
   3.2882695763231e-010             -1.35056321678315e-010
   3.2978284995101e-010             -1.31247849621756e-010
   3.3073874226970e-010             -1.33595745624897e-010
   3.3169463458840e-010             -1.39507697145065e-010
   3.3265052690710e-010             -1.42373928533978e-010
   3.3360641922580e-010             -1.41914705232560e-010
   3.3456231154450e-010             -1.41440546541900e-010
   3.3551820386320e-010             -1.34844396672761e-010
   3.3647409618190e-010             -1.29960315589933e-010
   3.3742998850059e-010             -1.33159737580544e-010
   3.3838588081929e-010             -1.38927994320622e-010
   3.3934177313799e-010             -1.42615567717512e-010
   3.4029766545669e-010             -1.41118413164023e-010
   3.4125355777539e-010             -1.40058263063975e-010
   3.4220945009409e-010             -1.38253753921346e-010
   3.4316534241279e-010             -1.35350942497063e-010
   3.4412123473148e-010             -1.31958722256570e-010
   3.4507712705018e-010             -1.33363958455422e-010
   3.4603301936888e-010             -1.37785515343856e-010
   3.4698891168758e-010             -1.45559778480911e-010
   3.4794480400628e-010             -1.45552075885534e-010
   3.4890069632498e-010             -1.38784090739859e-010
   3.4985658864368e-010             -1.33973165121874e-010
   3.5081248096237e-010             -1.32684686881131e-010
   3.5176837328107e-010             -1.31654983296714e-010
   3.5272426559977e-010             -1.37321994740373e-010
   3.5368015791847e-010             -1.43792004438857e-010
   3.5463605023717e-010             -1.44564348912678e-010
   3.5559194255587e-010             -1.38597320074081e-010
   3.5654783487457e-010             -1.33172156614629e-010
   3.5750372719326e-010             -1.33908235789387e-010
   3.5845961951196e-010             -1.36858682937561e-010
   3.5941551183066e-010             -1.36164632574532e-010
   3.6037140414936e-010             -1.39642430384551e-010
   3.6132729646806e-010             -1.43609426674808e-010
   3.6228318878676e-010             -1.46529531707687e-010
   3.6323908110546e-010             -1.40216001224555e-010
   3.6419497342415e-010             -1.34234823069834e-010
   3.6515086574285e-010             -1.32926378264833e-010
   3.6610675806155e-010             -1.34349014007915e-010
   3.6706265038025e-010             -1.38226817099363e-010
   3.6801854269895e-010             -1.42843687057536e-010
   3.6897443501765e-010             -1.45775058114908e-010
   3.6993032733635e-010             -1.41130571197268e-010
   3.7088621965504e-010             -1.34133786574086e-010
   3.7184211197374e-010             -1.32113474260481e-010
   3.7279800429244e-010             -1.35381651548833e-010
   3.7375389661114e-010             -1.41830857945073e-010
   3.7470978892984e-010             -1.44212134420346e-010
   3.7566568124854e-010             -1.41914548632056e-010
   3.7662157356724e-010             -1.38921286599035e-010
   3.7757746588593e-010             -1.37597854204624e-010
   3.7853335820463e-010             -1.34223976181985e-010
   3.7948925052333e-010             -1.31565948233708e-010
   3.8044514284203e-010             -1.35862256960240e-010
   3.8140103516073e-010             -1.42880526558448e-010
   3.8235692747943e-010             -1.44369402779413e-010
   3.8331281979813e-010             -1.42167664176053e-010
   3.8426871211682e-010             -1.38643959388883e-010
   3.8522460443552e-010             -1.34125454506095e-010
   3.8618049675422e-010             -1.31349463389950e-010
   3.8713638907292e-010             -1.32553675206563e-010
   3.8809228139162e-010             -1.42227614533694e-010
   3.8904817371032e-010             -1.47763456166982e-010
   3.9000406602902e-010             -1.45105428218705e-010
   3.9095995834771e-010             -1.36707861299241e-010
   3.9191585066641e-010             -1.33965777262804e-010
   3.9287174298511e-010             -1.33607432321331e-010
   3.9382763530381e-010             -1.35450982583721e-010
   3.9478352762251e-010             -1.38884288962321e-010
   3.9573941994121e-010             -1.43203131273136e-010
   3.9669531225991e-010             -1.44851159665114e-010
   3.9765120457860e-010             -1.41881060688990e-010
   3.9860709689730e-010             -1.37280541665790e-010
   3.9956298921600e-010             -1.32937278888149e-010
   4.0051888153470e-010             -1.34389155937101e-010
   4.0147477385340e-010             -1.37738142156103e-010
   4.0243066617210e-010             -1.40766514943296e-010
   4.0338655849080e-010             -1.43924275058652e-010
   4.0434245080949e-010             -1.44161406604150e-010
   4.0529834312819e-010             -1.37735521400610e-010
   4.0625423544689e-010             -1.30156571333295e-010
   4.0721012776559e-010             -1.30710700681320e-010
   4.0816602008429e-010             -1.37667708776491e-010
   4.0912191240299e-010             -1.44058274425188e-010
   4.1007780472169e-010             -1.43857302243118e-010
   4.1103369704038e-010             -1.43031085660629e-010
   4.1198958935908e-010             -1.38357042700812e-010
   4.1294548167778e-010             -1.35244666025628e-010
   4.1390137399648e-010             -1.31131773336431e-010
   4.1485726631518e-010             -1.34778890067828e-010
   4.1581315863388e-010             -1.39329415147783e-010
   4.1676905095258e-010             -1.41944261274737e-010
   4.1772494327127e-010             -1.40945424877894e-010
   4.1868083558997e-010             -1.39544171244801e-010
   4.1963672790867e-010             -1.36311628247599e-010
   4.2059262022737e-010             -1.32555037016828e-010
   4.2154851254607e-010             -1.30575076968380e-010
   4.2250440486477e-010             -1.34859751198646e-010
   4.2346029718347e-010             -1.43304378104854e-010
   4.2441618950216e-010             -1.45577543426318e-010
   4.2537208182086e-010             -1.39575351633382e-010
   4.2632797413956e-010             -1.34321553648953e-010
   4.2728386645826e-010             -1.32514999487978e-010
   4.2823975877696e-010             -1.34224499718964e-010
   4.2919565109566e-010             -1.35291567876569e-010
   4.3015154341436e-010             -1.39420232692996e-010
   4.3110743573305e-010             -1.42629769233804e-010
   4.3206332805175e-010             -1.41505580274723e-010
   4.3301922037045e-010             -1.35371903935110e-010
   4.3397511268915e-010             -1.31543780050600e-010
   4.3493100500785e-010             -1.33448645551494e-010
   4.3588689732655e-010             -1.36140474643845e-010
   4.3684278964525e-010             -1.35720240262020e-010
   4.3779868196394e-010             -1.42128779656796e-010
   4.3875457428264e-010             -1.46018688581321e-010
   4.3971046660134e-010             -1.42567198120671e-010
   4.4066635892004e-010             -1.31907785639703e-010
   4.4162225123874e-010             -1.29538874463048e-010
   4.4257814355744e-010             -1.30227947386530e-010
   4.4353403587614e-010             -1.37706593295748e-010
   4.4448992819483e-010             -1.40841819826821e-010
   4.4544582051353e-010             -1.44075411433280e-010
   4.4640171283223e-010             -1.41458520287979e-010
   4.4735760515093e-010             -1.37698261227757e-010
   4.4831349746963e-010             -1.31526540177471e-010
   4.4926938978833e-010             -1.32300559662566e-010
   4.5022528210703e-010             -1.37173322520734e-010
   4.5118117442573e-010             -1.42878902212044e-010
   4.5213706674442e-010             -1.39770245566479e-010
   4.5309295906312e-010             -1.39768621220075e-010
   4.5404885138182e-010             -1.38770990032992e-010
   4.5500474370052e-010             -1.36798050907139e-010
   4.5596063601922e-010             -1.30117949350177e-010
   4.5691652833792e-010             -1.32273675040751e-010
   4.5787242065662e-010             -1.40296966755709e-010
   4.5882831297531e-010             -1.46578320441171e-010
   4.5978420529401e-010             -1.44493602332058e-010
   4.6074009761271e-010             -1.39936473930852e-010
   4.6169598993141e-010             -1.34322339722071e-010
   4.6265188225011e-010             -1.33523793834515e-010
   4.6360777456881e-010             -1.32103622246422e-010
   4.6456366688751e-010             -1.37710942797981e-010
   4.6551955920620e-010             -1.44015669876312e-010
   4.6647545152490e-010             -1.45064028879589e-010
   4.6743134384360e-010             -1.39530282929516e-010
   4.6838723616230e-010             -1.36295906785239e-010
   4.6934312848100e-010             -1.35880807978765e-010
   4.7029902079970e-010             -1.35903447498683e-010
   4.7125491311839e-010             -1.33715806011279e-010
   4.7221080543709e-010             -1.38135684817842e-010
   4.7316669775579e-010             -1.43058756355562e-010
   4.7412259007449e-010             -1.45975139823524e-010
   4.7507848239319e-010             -1.39804518047364e-010
   4.7603437471189e-010             -1.34539767239451e-010
   4.7699026703059e-010             -1.31682862792319e-010
   4.7794615934928e-010             -1.39412110960976e-010
   4.7890205166798e-010             -1.40274589771930e-010
   4.7985794398668e-010             -1.43512372744818e-010
   4.8081383630538e-010             -1.43628449030144e-010
   4.8176972862408e-010             -1.43143704452475e-010
   4.8272562094278e-010             -1.34862947691286e-010
   4.8368151326148e-010             -1.31635646205071e-010
   4.8463740558017e-010             -1.34494908871557e-010
   4.8559329789887e-010             -1.44183941723732e-010
   4.8654919021757e-010             -1.43394305176614e-010
   4.8750508253627e-010             -1.43414637142047e-010
   4.8846097485497e-010             -1.43906718913917e-010
   4.8941686717367e-010             -1.43346667917424e-010
   4.9037275949237e-010             -1.36014021272183e-010
   4.9132865181106e-010             -1.34989401062949e-010
   4.9228454412976e-010             -1.37438542362509e-010
   4.9324043644846e-010             -1.45170148750520e-010
   4.9419632876716e-010             -1.43865004838495e-010
   4.9515222108586e-010             -1.42515317294883e-010
   4.9610811340456e-010             -1.37792485601582e-010
   4.9706400572326e-010             -1.36296588458021e-010
   4.9801989804196e-010             -1.34236553351873e-010
   4.9897579036065e-010             -1.38192701218981e-010
   4.9993168267935e-010             -1.42614258107415e-010
   5.0088757499805e-010             -1.48123373254691e-010
   5.0184346731675e-010             -1.44413002202079e-010
   5.0279935963545e-010             -1.41329866832766e-010
   5.0375525195415e-010             -1.36473454909572e-010
   5.0471114427285e-010             -1.40164276999270e-010
   5.0566703659154e-010             -1.37572385128541e-010
   5.0662292891024e-010             -1.38301546245741e-010
   5.0757882122894e-010             -1.42220068538821e-010
   5.0853471354764e-010             -1.49519543512602e-010
   5.0949060586634e-010             -1.44085524448179e-010
   5.1044649818504e-010             -1.38240442878508e-010
   5.1140239050374e-010             -1.32580401692575e-010
   5.1235828282243e-010             -1.36573390595894e-010
   5.1331417514113e-010             -1.37291494489274e-010
   5.1427006745983e-010             -1.44566025459250e-010
   5.1522595977853e-010             -1.47216768413494e-010
   5.1618185209723e-010             -1.49182528480949e-010
   5.1713774441593e-010             -1.40448835467988e-010
   5.1809363673463e-010             -1.36685012978651e-010
   5.1904952905332e-010             -1.35695242522748e-010
   5.2000542137202e-010             -1.41576904127790e-010
   5.2096131369072e-010             -1.41923352036858e-010
   5.2191720600942e-010             -1.42075587685612e-010
   5.2287309832812e-010             -1.41666568663410e-010
   5.2382899064682e-010             -1.46160809679876e-010
   5.2478488296552e-010             -1.39197354863958e-010
   5.2574077528421e-010             -1.36672383608595e-010
   5.2669666760291e-010             -1.36018266374080e-010
   5.2765255992161e-010             -1.42861137266636e-010
   5.2860845224031e-010             -1.45920690442410e-010
   5.2956434455901e-010             -1.48569548049410e-010
   5.3052023687771e-010             -1.43842733790351e-010
   5.3147612919641e-010             -1.41911141803445e-010
