# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.944e+001, 9.540e+000 [nm]
#                      end        1.092e+001, -1.206e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   1.31190810059e-008             -1.18401684008e-008
   1.32351790679e-008             -1.22163368947e-008
   1.33512771299e-008             -1.22014007040e-008
   1.34673751919e-008             -1.18761004202e-008
   1.35834732539e-008             -1.17712395912e-008
   1.36995713159e-008             -1.19694746391e-008
   1.38156693779e-008             -1.17222309231e-008
   1.39317674399e-008             -1.14285343237e-008
   1.40478655019e-008             -1.14077152693e-008
   1.41639635639e-008             -1.14964335003e-008
   1.42800616259e-008             -1.11432661384e-008
   1.43961596879e-008             -1.09047991130e-008
   1.45122577499e-008             -1.11210590953e-008
   1.46283558119e-008             -1.10095267410e-008
   1.47444538739e-008             -1.07150515592e-008
   1.48605519359e-008             -1.08154252663e-008
   1.49766499979e-008             -1.09465780211e-008
   1.50927480599e-008             -1.08454359658e-008
   1.52088461219e-008             -1.06939226845e-008
   1.53249441839e-008             -1.10172868241e-008
   1.54410422459e-008             -1.12316950178e-008
   1.55571403079e-008             -1.10190181271e-008
   1.56732383699e-008             -1.11974355316e-008
   1.57893364319e-008             -1.15191604770e-008
   1.59054344939e-008             -1.17424326629e-008
   1.60215325559e-008             -1.14655341221e-008
   1.61376306179e-008             -1.18958693731e-008
   1.62537286799e-008             -1.22459148072e-008
   1.63698267419e-008             -1.22625745476e-008
   1.64859248039e-008             -1.21340622432e-008
   1.66020228659e-008             -1.26621051652e-008
   1.67181209279e-008             -1.28356001799e-008
   1.68342189899e-008             -1.26290032409e-008
   1.69503170519e-008             -1.25101846827e-008
   1.70664151139e-008             -1.28865195615e-008
   1.71825131759e-008             -1.28000933493e-008
