# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -5.026e+000, 1.186e+000 [nm]
#                      end        -8.845e-001, 1.447e+000 [nm]
# 
# 
#             Position                               I(r)
# --------------------             ----------------------
   0.000000000000e+000             -3.29598480453110e-009
   4.149332107318e-011             -3.29702962313475e-009
   8.298664214636e-011             -3.29702962313475e-009
   1.244799632195e-010             -3.29702962313475e-009
   1.659732842927e-010             -3.29589942655045e-009
   2.074666053659e-010             -3.29702962313475e-009
   2.489599264391e-010             -3.29702962313475e-009
   2.904532475122e-010             -3.29621380513278e-009
   3.319465685854e-010             -3.29667373467177e-009
   3.734398896586e-010             -3.29702962313475e-009
   4.149332107318e-010             -3.29702962313475e-009
   4.564265318050e-010             -3.28171907282062e-009
   4.979198528781e-010             -3.29224147367830e-009
   5.394131739513e-010             -3.29702962313475e-009
   5.809064950245e-010             -3.24317927733166e-009
   6.223998160977e-010             -3.20962389625432e-009
   6.638931371708e-010             -3.27553853608314e-009
   7.053864582440e-010             -3.29702962313475e-009
   7.468797793172e-010             -3.20744386063845e-009
   7.883731003904e-010             -3.23848781640403e-009
   8.298664214636e-010             -3.29517948490409e-009
   8.713597425367e-010             -3.29618809347945e-009
   9.128530636099e-010             -3.25180384435814e-009
   9.543463846831e-010             -3.29702962313475e-009
   9.958397057563e-010             -3.29702962313475e-009
   1.037333026829e-009             -3.29702962313475e-009
   1.078826347903e-009             -3.29702962313475e-009
   1.120319668976e-009             -3.29702962313475e-009
   1.161812990049e-009             -3.29702962313475e-009
   1.203306311122e-009             -3.29702962313475e-009
   1.244799632195e-009             -3.29702962313475e-009
   1.286292953269e-009             -3.29702962313475e-009
   1.327786274342e-009             -3.29702962313475e-009
   1.369279595415e-009             -3.29702962313475e-009
   1.410772916488e-009             -3.29702962313475e-009
   1.452266237561e-009             -3.29702962313475e-009
   1.493759558634e-009             -3.29702962313475e-009
   1.535252879708e-009             -3.29702962313475e-009
   1.576746200781e-009             -3.29702962313475e-009
   1.618239521854e-009             -3.29702962313475e-009
   1.659732842927e-009             -3.29702962313475e-009
   1.701226164000e-009             -3.29702962313475e-009
   1.742719485073e-009             -3.29702962313475e-009
   1.784212806147e-009             -3.29702962313475e-009
   1.825706127220e-009             -3.29702962313475e-009
   1.867199448293e-009             -3.29702962313475e-009
   1.908692769366e-009             -3.29702962313475e-009
   1.950186090439e-009             -3.29702962313475e-009
   1.991679411513e-009             -3.29702962313475e-009
   2.033172732586e-009             -3.29702962313475e-009
   2.074666053659e-009             -3.29702962313475e-009
   2.116159374732e-009             -3.29702962313475e-009
   2.157652695805e-009             -3.29702962313475e-009
   2.199146016878e-009             -3.29702962313475e-009
   2.240639337952e-009             -3.29702962313475e-009
   2.282132659025e-009             -3.29702962313475e-009
   2.323625980098e-009             -3.29702962313475e-009
   2.365119301171e-009             -3.29702962313475e-009
   2.406612622244e-009             -3.29702962313475e-009
   2.448105943317e-009             -3.29702962313475e-009
   2.489599264391e-009             -3.29702962313475e-009
   2.531092585464e-009             -3.29702962313475e-009
   2.572585906537e-009             -3.29702962313475e-009
   2.614079227610e-009             -3.29702962313475e-009
   2.655572548683e-009             -3.29702962313475e-009
   2.697065869757e-009             -3.29702962313475e-009
   2.738559190830e-009             -3.29702962313475e-009
   2.780052511903e-009             -3.29702962313475e-009
   2.821545832976e-009             -3.29702962313475e-009
   2.863039154049e-009             -3.29702962313475e-009
   2.904532475122e-009             -3.29702962313475e-009
   2.946025796196e-009             -3.29702962313475e-009
   2.987519117269e-009             -3.29702962313475e-009
   3.029012438342e-009             -3.29702962313475e-009
   3.070505759415e-009             -3.29702962313475e-009
   3.111999080488e-009             -3.29702962313475e-009
   3.153492401562e-009             -3.29702962313475e-009
   3.194985722635e-009             -3.29702962313475e-009
   3.236479043708e-009             -3.29702962313475e-009
   3.277972364781e-009             -3.29702962313475e-009
   3.319465685854e-009             -3.29702962313475e-009
   3.360959006927e-009             -3.29702962313475e-009
   3.402452328001e-009             -3.29702962313475e-009
   3.443945649074e-009             -3.29702962313475e-009
   3.485438970147e-009             -3.29702962313475e-009
   3.526932291220e-009             -3.29702962313475e-009
   3.568425612293e-009             -3.29702962313475e-009
   3.609918933366e-009             -3.29702962313475e-009
   3.651412254440e-009             -3.29702962313475e-009
   3.692905575513e-009             -3.29702962313475e-009
   3.734398896586e-009             -3.29702962313475e-009
   3.775892217659e-009             -3.29702962313475e-009
   3.817385538732e-009             -3.29702962313475e-009
   3.858878859806e-009             -3.29702962313475e-009
   3.900372180879e-009             -3.29702962313475e-009
   3.941865501952e-009             -3.29702962313475e-009
   3.983358823025e-009             -3.29702962313475e-009
   4.024852144098e-009             -3.29702962313475e-009
   4.066345465171e-009             -3.29702962313475e-009
   4.107838786245e-009             -3.29702962313475e-009
