# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -2.542e+001, 1.352e+001 [nm]
#                      end        -8.990e+000, 1.234e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -5.28078483152e-008
   1.64721760554e-011             -5.27030490471e-008
   3.29443521108e-011             -5.32499106824e-008
   4.94165281662e-011             -5.32916450868e-008
   6.58887042216e-011             -5.25633960831e-008
   8.23608802770e-011             -5.29606277039e-008
   9.88330563324e-011             -5.32970438369e-008
   1.15305232388e-010             -5.30366600506e-008
   1.31777408443e-010             -5.28214774613e-008
   1.48249584499e-010             -5.29796290840e-008
   1.64721760554e-010             -5.32730141575e-008
   1.81193936609e-010             -5.30731281304e-008
   1.97666112665e-010             -5.32666098094e-008
   2.14138288720e-010             -5.35491178340e-008
   2.30610464776e-010             -5.36439665679e-008
   2.47082640831e-010             -5.33967884445e-008
   2.63554816886e-010             -5.36503180387e-008
   2.80026992942e-010             -5.37229364698e-008
   2.96499168997e-010             -5.36547375521e-008
   3.12971345053e-010             -5.37394502938e-008
   3.29443521108e-010             -5.35615032021e-008
   3.45915697163e-010             -5.32860346726e-008
   3.62387873219e-010             -5.32109814077e-008
   3.78860049274e-010             -5.30380891315e-008
   3.95332225330e-010             -5.26395608553e-008
   4.11804401385e-010             -5.26394284297e-008
   4.28276577440e-010             -5.29272030889e-008
   4.44748753496e-010             -5.30742131216e-008
   4.61220929551e-010             -5.29722985315e-008
   4.77693105607e-010             -5.28446868458e-008
   4.94165281662e-010             -5.29555200112e-008
   5.10637457717e-010             -5.29367831723e-008
   5.27109633773e-010             -5.30892449875e-008
   5.43581809828e-010             -5.31574702662e-008
   5.60053985884e-010             -5.30995661276e-008
   5.76526161939e-010             -5.34298160927e-008
   5.92998337994e-010             -5.33792159903e-008
   6.09470514050e-010             -5.32014278404e-008
