# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.944e+000, 1.221e+001 [nm]
#                      end        -2.957e+001, 1.277e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   0.00000000000e+000             -5.48777661307e-008
   2.26368784067e-011             -5.48997052210e-008
   4.52737568134e-011             -5.47424798028e-008
   6.79106352201e-011             -5.48520163129e-008
   9.05475136268e-011             -5.53741866055e-008
   1.13184392034e-010             -5.50060923568e-008
   1.35821270440e-010             -5.51412727752e-008
   1.58458148847e-010             -5.57994704523e-008
   1.81095027254e-010             -5.58303544791e-008
   2.03731905660e-010             -5.58128350571e-008
   2.26368784067e-010             -5.57167425452e-008
   2.49005662474e-010             -5.57867675107e-008
   2.71642540880e-010             -5.56692387849e-008
   2.94279419287e-010             -5.56316063205e-008
   3.16916297694e-010             -5.57904724837e-008
   3.39553176101e-010             -5.54237280777e-008
   3.62190054507e-010             -5.51792493293e-008
   3.84826932914e-010             -5.53409736544e-008
   4.07463811321e-010             -5.51470950085e-008
   4.30100689727e-010             -5.50498646281e-008
   4.52737568134e-010             -5.51597450728e-008
   4.75374446541e-010             -5.50599739490e-008
   4.98011324948e-010             -5.47552092605e-008
   5.20648203354e-010             -5.47225520631e-008
   5.43285081761e-010             -5.47702940036e-008
   5.65921960168e-010             -5.42756203384e-008
   5.88558838574e-010             -5.39863372048e-008
   6.11195716981e-010             -5.43301899549e-008
   6.33832595388e-010             -5.41727528726e-008
   6.56469473794e-010             -5.39118927259e-008
   6.79106352201e-010             -5.39890102188e-008
   7.01743230608e-010             -5.40072970584e-008
   7.24380109015e-010             -5.39207053916e-008
   7.47016987421e-010             -5.40707854053e-008
   7.69653865828e-010             -5.42880850998e-008
   7.92290744235e-010             -5.42366645474e-008
   8.14927622641e-010             -5.41855088465e-008
   8.37564501048e-010             -5.39437029571e-008
   8.60201379455e-010             -5.40264045031e-008
   8.82838257862e-010             -5.41674071547e-008
   9.05475136268e-010             -5.42595563584e-008
   9.28112014675e-010             -5.43829601948e-008
   9.50748893082e-010             -5.41373964552e-008
   9.73385771488e-010             -5.43857124471e-008
   9.96022649895e-010             -5.44369211804e-008
   1.01865952830e-009             -5.51190691436e-008
   1.04129640671e-009             -5.60769238165e-008
   1.06393328512e-009             -5.64292452976e-008
   1.08657016352e-009             -5.64190829444e-008
   1.10920704193e-009             -5.59128707221e-008
   1.13184392034e-009             -5.59274525888e-008
   1.15448079874e-009             -5.61705816496e-008
   1.17711767715e-009             -5.59593952457e-008
   1.19975455556e-009             -5.63938358480e-008
   1.22239143396e-009             -5.65295455039e-008
   1.24502831237e-009             -5.65704067360e-008
   1.26766519078e-009             -5.63388691095e-008
   1.29030206918e-009             -5.64700004652e-008
   1.31293894759e-009             -5.93084198856e-008
   1.33557582600e-009             -5.93489899053e-008
   1.35821270440e-009             -5.97694572718e-008
   1.38084958281e-009             -5.96297777916e-008
   1.40348646122e-009             -5.96350971484e-008
   1.42612333962e-009             -5.99200665230e-008
   1.44876021803e-009             -5.98442723565e-008
   1.47139709644e-009             -5.98403820807e-008
   1.49403397484e-009             -5.97511173999e-008
   1.51667085325e-009             -5.98951898773e-008
   1.53930773166e-009             -5.97624971701e-008
   1.56194461006e-009             -5.95669512630e-008
   1.58458148847e-009             -5.95693330646e-008
   1.60721836688e-009             -5.94664655988e-008
   1.62985524528e-009             -5.93315498767e-008
   1.65249212369e-009             -5.94681858922e-008
   1.67512900210e-009             -5.96336151902e-008
   1.69776588050e-009             -5.96516374886e-008
   1.72040275891e-009             -5.97423312503e-008
   1.74303963732e-009             -5.96427189133e-008
   1.76567651572e-009             -5.97301046690e-008
   1.78831339413e-009             -5.96181069640e-008
   1.81095027254e-009             -5.95391370621e-008
   1.83358715094e-009             -5.97063660469e-008
   1.85622402935e-009             -5.98054224752e-008
   1.87886090776e-009             -5.97557750934e-008
   1.90149778616e-009             -5.97780317574e-008
   1.92413466457e-009             -5.97333332816e-008
   1.94677154298e-009             -5.96776256416e-008
   1.96940842138e-009             -5.97451894121e-008
   1.99204529979e-009             -5.97442101754e-008
   2.01468217820e-009             -5.95731439470e-008
   2.03731905660e-009             -6.00966902883e-008
   2.05995593501e-009             -6.00959493867e-008
   2.08259281342e-009             -5.99453664966e-008
   2.10522969182e-009             -5.99429846951e-008
   2.12786657023e-009             -6.01762160989e-008
   2.15050344864e-009             -6.02520102653e-008
   2.17314032704e-009             -6.00887245887e-008
   2.19577720545e-009             -5.97175605142e-008
   2.21841408386e-009             -6.00263742654e-008
   2.24105096226e-009             -6.00414324924e-008
   2.26368784067e-009             -5.97907612151e-008
   2.28632471908e-009             -5.97377793112e-008
   2.30896159748e-009             -5.98082541209e-008
   2.33159847589e-009             -5.96477206966e-008
   2.35423535430e-009             -5.95437418785e-008
   2.37687223270e-009             -5.95560743693e-008
   2.39950911111e-009             -5.95099996899e-008
   2.42214598952e-009             -5.97041959094e-008
   2.44478286792e-009             -5.95302450030e-008
   2.46741974633e-009             -5.95447211152e-008
   2.49005662474e-009             -5.97734534572e-008
   2.51269350314e-009             -5.96763288313e-008
   2.53533038155e-009             -5.97060748345e-008
   2.55796725996e-009             -6.00774507280e-008
   2.58060413836e-009             -5.98926492890e-008
   2.60324101677e-009             -5.94737697902e-008
   2.62587789518e-009             -5.95664218704e-008
   2.64851477358e-009             -5.95238406550e-008
   2.67115165199e-009             -5.97141200825e-008
   2.69378853040e-009             -5.96216796663e-008
   2.71642540880e-009             -5.97003585108e-008
   2.73906228721e-009             -5.98234712897e-008
   2.76169916562e-009             -5.98554403076e-008
   2.78433604402e-009             -5.98111387989e-008
   2.80697292243e-009             -5.98262764192e-008
   2.82960980084e-009             -5.99387504846e-008
   2.85224667924e-009             -6.00857340011e-008
   2.87488355765e-009             -6.02800361302e-008
   2.89752043606e-009             -6.03638226674e-008
   2.92015731447e-009             -5.97294958830e-008
   2.94279419287e-009             -5.92797853898e-008
   2.96543107128e-009             -5.94224553025e-008
   2.98806794969e-009             -5.92066110499e-008
   3.01070482809e-009             -5.92464401681e-008
   3.03334170650e-009             -5.95637490115e-008
   3.05597858491e-009             -5.97510114903e-008
   3.07861546331e-009             -5.97386261223e-008
   3.10125234172e-009             -5.96841358991e-008
   3.12388922013e-009             -5.98303785142e-008
   3.14652609853e-009             -5.99713546496e-008
   3.16916297694e-009             -6.00437879328e-008
   3.19179985535e-009             -6.04626409155e-008
   3.21443673375e-009             -6.04399872847e-008
   3.23707361216e-009             -5.90558960443e-008
   3.25971049057e-009             -5.90245620183e-008
   3.28234736897e-009             -5.90576426988e-008
   3.30498424738e-009             -5.89506467770e-008
   3.32762112579e-009             -5.93045824869e-008
   3.35025800419e-009             -5.94598230706e-008
   3.37289488260e-009             -5.94757017476e-008
   3.39553176101e-009             -5.95672688365e-008
   3.41816863941e-009             -5.95815066135e-008
   3.44080551782e-009             -5.95241051962e-008
   3.46344239623e-009             -5.95231789918e-008
   3.48607927463e-009             -5.95782514847e-008
   3.50871615304e-009             -5.95126461877e-008
   3.53135303145e-009             -5.95224115741e-008
   3.55398990985e-009             -5.96347795748e-008
   3.57662678826e-009             -5.96850621036e-008
   3.59926366667e-009             -5.97239913784e-008
   3.62190054507e-009             -5.96456564685e-008
   3.64453742348e-009             -5.99901708819e-008
   3.66717430189e-009             -6.01147391028e-008
   3.68981118029e-009             -6.01240281288e-008
   3.71244805870e-009             -6.02647397231e-008
   3.73508493711e-009             -6.02200941246e-008
   3.75772181551e-009             -6.01237370714e-008
   3.78035869392e-009             -5.97749619315e-008
   3.80299557233e-009             -5.97260819675e-008
   3.82563245073e-009             -5.95825387275e-008
   3.84826932914e-009             -5.96371878925e-008
   3.87090620755e-009             -5.95418629534e-008
