# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-011 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      4.041e+000, -3.618e+000 [nm]
#                      end        3.598e+000, -6.413e+000 [nm]
# 
# 
#             Position                                 I(r)
# --------------------             ------------------------
   5.007357529738e-010             -3.0456495074990915e-013
   5.035647685273e-010             -2.5065445960620501e-013
   5.063937840808e-010             -1.7795651388240441e-013
   5.092227996343e-010             -3.8578380624894353e-013
   5.120518151879e-010             -2.0217278593371284e-013
   5.148808307414e-010             -3.1204492776341163e-013
   5.177098462949e-010             -1.6613931702835500e-013
   5.205388618484e-010             -2.9056762923264678e-013
   5.233678774020e-010             -3.3304014238977595e-013
   5.261968929555e-010             -1.9038168916365964e-013
   5.290259085090e-010             -2.4375789623497078e-013
   5.318549240625e-010             -2.4882898902552879e-013
   5.346839396161e-010             -3.0925528937393420e-013
   5.375129551696e-010             -1.7006968261837271e-013
   5.403419707231e-010             -3.0740525400832038e-013
   5.431709862766e-010             -2.5810987183476989e-013
   5.460000018302e-010             -2.8278212770648276e-013
   5.488290173837e-010             -2.8273146283754895e-013
   5.516580329372e-010             -1.7727177050226850e-013
   5.544870484907e-010             -3.5928607979655444e-013
   5.573160640443e-010             -2.2752978518556164e-013
   5.601450795978e-010             -2.6772084394161013e-013
   5.629740951513e-010             -2.5476291988702042e-013
   5.658031107048e-010             -3.3973558158433344e-013
   5.686321262584e-010             -2.5024914065473440e-013
   5.714611418119e-010             -1.8241962824575656e-013
   5.742901573654e-010             -3.3392754524564707e-013
   5.771191729189e-010             -2.0719321385533706e-013
   5.799481884724e-010             -3.1328698470181959e-013
   5.827772040260e-010             -2.1596591267618134e-013
   5.856062195795e-010             -2.9003488045931239e-013
   5.884352351330e-010             -3.4645405026477001e-013
   5.912642506865e-010             -2.1414044209550512e-013
   5.940932662401e-010             -2.8762599623636792e-013
   5.969222817936e-010             -2.3067407765757580e-013
   5.997512973471e-010             -2.9066895897051445e-013
   6.025803129006e-010             -2.3224622389358291e-013
   6.054093284542e-010             -2.8486245793088671e-013
   6.082383440077e-010             -3.1245024671488223e-013
   6.110673595612e-010             -1.8125280096122003e-013
   6.138963751147e-010             -2.8476112819301903e-013
   6.167253906683e-010             -2.7248794751856521e-013
   6.195544062218e-010             -3.7713700195090455e-013
   6.223834217753e-010             -1.7760032450080903e-013
   6.252124373288e-010             -3.0692317010391981e-013
   6.280414528824e-010             -2.9361059196679332e-013
   6.308704684359e-010             -2.2849241769530423e-013
   6.336994839894e-010             -2.5029980552366822e-013
   6.365284995429e-010             -2.8207281954140923e-013
   6.393575150965e-010             -3.5216075686558875e-013
   6.421865306500e-010             -2.9393914596533384e-013
   6.450155462035e-010             -2.2768177979236308e-013
   6.478445617570e-010             -2.5810987183476989e-013
   6.506735773106e-010             -2.6196500777091619e-013
   6.535025928641e-010             -3.3806210561045865e-013
   6.563316084176e-010             -1.9197840018460437e-013
   6.591606239711e-010             -3.6357109946910894e-013
   6.619896395247e-010             -2.4385922597283845e-013
   6.648186550782e-010             -2.7674840240618211e-013
   6.676476706317e-010             -1.9973780162677218e-013
   6.704766861852e-010             -3.3839065960899928e-013
   6.733057017387e-010             -2.3462900803253117e-013
   6.761347172923e-010             -3.1108075995461042e-013
   6.789637328458e-010             -2.9208911059972007e-013
   6.817927483993e-010             -2.4038484420322510e-013
   6.846217639528e-010             -2.7061181206895522e-013
   6.874507795064e-010             -2.7137178510296251e-013
   6.902797950599e-010             -2.1272029046629948e-013
   6.931088106134e-010             -2.9870778484134759e-013
   6.959378261669e-010             -1.9806432565289742e-013
   6.987668417205e-010             -3.7802440480677573e-013
   7.015958572740e-010             -2.2930459089730400e-013
   7.044248728275e-010             -2.8050067330540213e-013
   7.072538883810e-010             -2.6820292784601075e-013
   7.100829039346e-010             -2.9614537071254306e-013
   7.129119194881e-010             -2.5281001948448036e-013
   7.157409350416e-010             -1.7491355114825784e-013
   7.185699505951e-010             -2.7743161048725937e-013
   7.213989661487e-010             -3.0765857835298955e-013
   7.242279817022e-010             -2.8301088726621427e-013
   7.270569972557e-010             -2.4778959156285617e-013
   7.298860128092e-010             -2.6718809516827568e-013
   7.327150283628e-010             -3.5347804345786813e-013
   7.355440439163e-010             -1.7055176652277334e-013
   7.383730594698e-010             -2.4099435792948957e-013
   7.412020750233e-010             -2.2192594362166914e-013
   7.440310905769e-010             -3.2647366831614076e-013
   7.468601061304e-010             -2.6614869770560302e-013
   7.496891216839e-010             -2.5215137618834070e-013
   7.525181372374e-010             -2.5707047437209722e-013
   7.553471527909e-010             -2.7238661778069758e-013
   7.581761683445e-010             -3.2578892493600493e-013
   7.610051838980e-010             -2.2709836615009483e-013
   7.638341994515e-010             -3.1787752888703564e-013
   7.666632150050e-010             -2.7624021841778527e-013
   7.694922305586e-010             -3.1338831443968722e-013
   7.723212461121e-010             -3.1214625750127930e-013
   7.751502616656e-010             -1.8693187217898394e-013
   7.779792772191e-010             -2.6799873307121684e-013
   7.808082927727e-010             -3.3240606387857383e-013
   7.836373083262e-010             -3.3605854033898483e-013
   7.864663238797e-010             -1.9925571772237155e-013
   7.892953394332e-010             -2.9510597324987040e-013
   7.921243549868e-010             -3.1151217899007719e-013
   7.949533705403e-010             -2.5336886834181097e-013
   7.977823860938e-010             -2.8377239559928018e-013
   8.006114016473e-010             -1.3005671855312188e-013
   8.034404172009e-010             -3.6040070691309852e-013
   8.062694327544e-010             -2.9855425493548753e-013
   8.090984483079e-010             -3.0352555328723648e-013
   8.119274638614e-010             -1.8267295259042565e-013
   8.147564794150e-010             -3.4648015034876623e-013
   8.175854949685e-010             -3.4006413558287401e-013
   8.204145105220e-010             -1.4557552143745754e-013
   8.232435260755e-010             -3.4805229658477328e-013
   8.260725416291e-010             -2.2649038772288897e-013
   8.289015571826e-010             -2.4898098363233027e-013
   8.317305727361e-010             -3.1209559263234544e-013
   8.345595882896e-010             -1.6170230274899903e-013
   8.373886038432e-010             -3.8514972773774147e-013
   8.402176193967e-010             -1.9339855181380999e-013
   8.430466349502e-010             -3.7827772915144479e-013
   8.458756505037e-010             -2.0972799260108678e-013
   8.487046660572e-010             -2.4964116222752855e-013
   8.515336816108e-010             -3.1430181737955466e-013
   8.543626971643e-010             -2.7560613990658320e-013
   8.571917127178e-010             -3.4034356001153929e-013
   8.600207282713e-010             -2.4910841345419411e-013
   8.628497438249e-010             -2.7839577829606063e-013
   8.656787593784e-010             -2.8673859338049669e-013
   8.685077749319e-010             -1.9316979225407850e-013
   8.713367904854e-010             -3.2249263785718923e-013
   8.741658060390e-010             -1.9514879274061475e-013
   8.769948215925e-010             -3.5111982410385747e-013
   8.798238371460e-010             -2.5970811815477316e-013
   8.826528526995e-010             -2.6556528406333477e-013
   8.854818682531e-010             -2.6708676543040806e-013
   8.883108838066e-010             -2.6972440921308400e-013
   8.911398993601e-010             -2.8848883430730145e-013
   8.939689149136e-010             -1.7990787898588582e-013
   8.967979304672e-010             -3.4554208262396123e-013
   8.996269460207e-010             -2.5466159014915280e-013
   9.024559615742e-010             -2.2202727335953682e-013
   9.052849771277e-010             -1.6167620266500281e-013
   9.081139926813e-010             -3.3973558158433344e-013
   9.109430082348e-010             -3.2274596220185834e-013
   9.137720237883e-010             -1.6002882677512427e-013
   9.166010393418e-010             -3.1866360200503914e-013
   9.194300548954e-010             -2.8800675040290087e-013
   9.222590704489e-010             -3.1998242389637713e-013
   9.250880860024e-010             -2.2603286860342597e-013
   9.279171015559e-010             -2.9951842274428874e-013
   9.307461171094e-010             -2.5958068833290932e-013
   9.335751326630e-010             -3.0053325542202376e-013
   9.364041482165e-010             -2.9713563860534048e-013
   9.392331637700e-010             -2.2846785291036663e-013
   9.420621793235e-010             -2.4028351446535743e-013
   9.448911948771e-010             -2.0856270061560887e-013
   9.477202104306e-010             -2.8394895499101926e-013
   9.505492259841e-010             -3.7254645776568850e-013
   9.533782415376e-010             -1.9499679813381329e-013
   9.562072570912e-010             -2.6145682378251935e-013
   9.590362726447e-010             -3.4658148008663385e-013
   9.618652881982e-010             -2.1117424431428861e-013
   9.646943037517e-010             -2.8260556831474367e-013
   9.675233193053e-010             -3.0725172410246033e-013
   9.703523348588e-010             -2.8316288187301576e-013
   9.731813504123e-010             -2.3894012778908184e-013
   9.760103659658e-010             -2.8511578227555577e-013
   9.788393815194e-010             -2.4629421027977909e-013
   9.816683970729e-010             -3.5416278683800400e-013
   9.844974126264e-010             -2.2306667082220946e-013
   9.873264281799e-010             -2.6204023742478760e-013
   9.901554437335e-010             -2.3042075331290669e-013
   9.929844592870e-010             -2.6962307947521637e-013
   9.958134748405e-010             -3.0641498611552296e-013
   9.986424903940e-010             -1.7006968261837271e-013
   1.001471505948e-009             -3.5061317541451919e-013
   1.004300521501e-009             -2.7248794751856521e-013
   1.007129537055e-009             -2.6820292784601075e-013
   1.009958552608e-009             -2.7428731801524521e-013
   1.012787568162e-009             -2.5775521775223315e-013
   1.015616583715e-009             -2.7436408296817524e-013
   1.018445599269e-009             -2.3706399233947185e-013
   1.021274614822e-009             -3.0497026970137975e-013
   1.024103630376e-009             -2.7170187440056170e-013
   1.026932645929e-009             -2.4484795856657726e-013
   1.029761661483e-009             -3.4503389863556439e-013
   1.032590677036e-009             -2.1832413203019195e-013
   1.035419692590e-009             -2.7727961588045794e-013
   1.038248708143e-009             -2.7854777290286207e-013
   1.041077723697e-009             -3.4105286817661281e-013
   1.043906739250e-009             -2.3663257330400504e-013
   1.046735754804e-009             -2.0402282129932668e-013
   1.049564770357e-009             -2.7915728662912653e-013
   1.052393785911e-009             -2.6675667613280892e-013
   1.055222801465e-009             -2.6597060301480537e-013
   1.058051817018e-009             -2.1857899167391968e-013
   1.060880832572e-009             -3.3342089655630885e-013
   1.063709848125e-009             -3.4592283679049419e-013
   1.066538863679e-009             -2.4801835112258763e-013
   1.069367879232e-009             -2.3404559439026291e-013
   1.072196894786e-009             -2.3541508115053472e-013
   1.075025910339e-009             -2.9974718230402025e-013
   1.077854925893e-009             -2.3713922199334321e-013
   1.080683941446e-009             -2.9178512138611710e-013
   1.083512957000e-009             -2.2512090096261714e-013
   1.086341972553e-009             -3.0953471380259958e-013
   1.089170988107e-009             -2.2397863846301826e-013
   1.092000003660e-009             -2.3338695109412320e-013
   1.094829019214e-009             -2.7826988377325536e-013
   1.097658034767e-009             -2.2116443528860321e-013
   1.100487050321e-009             -3.3002327973962557e-013
   1.103316065874e-009             -1.9938314754423544e-013
   1.106145081428e-009             -3.3758002170605808e-013
   1.108974096981e-009             -2.5996144249944232e-013
   1.111803112535e-009             -2.4920974319206179e-013
   1.114632128089e-009             -3.4518742854142445e-013
   1.117461143642e-009             -1.4590407543599806e-013
   1.120290159196e-009             -3.6253170200643628e-013
   1.123119174749e-009             -2.4274306355723571e-013
   1.125948190303e-009             -3.3458772384084540e-013
   1.128777205856e-009             -1.9902849346169868e-013
   1.131606221410e-009             -2.4964116222752855e-013
   1.134435236963e-009             -3.5697852531147759e-013
   1.137264252517e-009             -2.7385743427883701e-013
   1.140093268070e-009             -2.6690867073961036e-013
   1.142922283624e-009             -1.9185250566179912e-013
   1.145751299177e-009             -3.0816522704232772e-013
   1.148580314731e-009             -3.3968491671539962e-013
   1.151409330284e-009             -1.8886020779658640e-013
   1.154238345838e-009             -2.4631877506471669e-013
   1.157067361391e-009             -3.2312671636839135e-013
   1.159896376945e-009             -2.6551461919440095e-013
   1.162725392498e-009             -1.4291177757078534e-013
   1.165554408052e-009             -3.0773380800686096e-013
   1.168383423605e-009             -2.6802483315521305e-013
   1.171212439159e-009             -2.4626811019578288e-013
   1.174041454713e-009             -2.6787283854841156e-013
   1.176870470266e-009             -2.5177062202180770e-013
   1.179699485820e-009             -3.3253349370043767e-013
   1.182528501373e-009             -2.9104971313704741e-013
   1.185357516927e-009             -3.0045649046909373e-013
   1.188186532480e-009             -2.5425627119768220e-013
   1.191015548034e-009             -2.7928318115193181e-013
   1.193844563587e-009             -2.9135370235065033e-013
   1.196673579141e-009             -2.2385274394021299e-013
   1.199502594694e-009             -2.5674038507449808e-013
   1.202331610248e-009             -2.6051875605771436e-013
   1.205160625801e-009             -2.7859843777179593e-013
   1.207989641355e-009             -2.8656049868969904e-013
   1.210818656908e-009             -2.3645447861320739e-013
   1.213647672462e-009             -2.4672409401618729e-013
   1.216476688015e-009             -2.6399313782732766e-013
   1.219305703569e-009             -3.6641140272752018e-013
   1.222134719122e-009             -1.1649081607132630e-013
   1.224963734676e-009             -3.2903454714588672e-013
   1.227792750229e-009             -3.1572196900876028e-013
   1.230621765783e-009             -3.1802952349383707e-013
   1.233450781337e-009             -1.8026406836748123e-013
   1.236279796890e-009             -2.8209738432634688e-013
   1.239108812444e-009             -3.3983691132220111e-013
   1.241937827997e-009             -2.6432322712492685e-013
   1.244766843551e-009             -2.0559496753533376e-013
   1.247595859104e-009             -3.0524969413004507e-013
   1.250424874658e-009             -3.0390477215471087e-013
   1.253253890211e-009             -2.7692496179792120e-013
   1.256082905765e-009             -1.8429576369536659e-013
   1.258911921318e-009             -3.6055270151990000e-013
   1.261740936872e-009             -2.3630248400640590e-013
   1.264569952425e-009             -2.8747400162956643e-013
   1.267398967979e-009             -2.2235582735807734e-013
   1.270227983532e-009             -2.6668144647893746e-013
   1.273056999086e-009             -2.9680554930774134e-013
   1.275886014639e-009             -3.0091247428949814e-013
   1.278715030193e-009             -2.5407817650688455e-013
   1.281544045746e-009             -1.7881781665427937e-013
   1.284373061300e-009             -3.3631186468365395e-013
   1.287202076853e-009             -1.9867230408010330e-013
   1.290031092407e-009             -3.1148761420513964e-013
   1.292860107961e-009             -2.8754923128343789e-013
   1.295689123514e-009             -1.9854640955729805e-013
   1.298518139068e-009             -3.4485733924382531e-013
   1.301347154621e-009             -1.6573399807688439e-013
   1.304176170175e-009             -3.8099060258799219e-013
   1.307005185728e-009             -1.6269103534273788e-013
   1.309834201282e-009             -3.6070469612670144e-013
   1.312663216835e-009             -2.7862453785579209e-013
   1.315492232389e-009             -1.8328093101763153e-013
   1.318321247942e-009             -3.2505351668693514e-013
   1.321150263496e-009             -2.6444912164773207e-013
   1.323979279049e-009             -2.7048438224709134e-013
   1.326808294603e-009             -2.3850870875361507e-013
   1.329637310156e-009             -2.4213508513002986e-013
   1.332466325710e-009             -2.5826186644157137e-013
   1.335295341263e-009             -2.1274639055029572e-013
   1.338124356817e-009             -2.7299459620790348e-013
   1.340953372370e-009             -1.6129698379752843e-013
   1.343782387924e-009             -3.9896895456420613e-013
   1.346611403478e-009             -2.8592642017849697e-013
   1.349440419031e-009             -2.3384293491452761e-013
   1.352269434585e-009             -2.3054664783571196e-013
   1.355098450138e-009             -2.9858035501948370e-013
   1.357927465692e-009             -2.9487874898919750e-013
   1.360756481245e-009             -1.8888477258152400e-013
   1.363585496799e-009             -3.3955748689353579e-013
   1.366414512352e-009             -1.7615560808666581e-013
   1.369243527906e-009             -3.0033059594628851e-013
   1.372072543459e-009             -2.9774361703254633e-013
   1.374901559013e-009             -2.0128538307784166e-013
   1.377730574566e-009             -2.8156617085207101e-013
   1.380559590120e-009             -2.2083434599100407e-013
   1.383388605673e-009             -3.8550438182027820e-013
   1.386217621227e-009             -2.3118072634691403e-013
   1.389046636780e-009             -2.0425158085905817e-013
   1.391875652334e-009             -3.0190274218229561e-013
   1.394704667887e-009             -3.4703746390703821e-013
   1.397533683441e-009             -2.5040113526153589e-013
   1.400362698994e-009             -1.9730435261889013e-013
   1.403191714548e-009             -3.8269017864586318e-013
   1.406020730102e-009             -2.7920795149806040e-013
   1.408849745655e-009             -2.9110037800598122e-013
   1.411678761209e-009             -2.2927849081330778e-013
   1.414507776762e-009             -3.2768962517055251e-013
   1.417336792316e-009             -3.2517941120974041e-013
   1.420165807869e-009             -1.4281044783291771e-013
   1.422994823423e-009             -2.7755904030912326e-013
   1.425823838976e-009             -2.5552442822008633e-013
   1.428652854530e-009             -3.7320663636088678e-013
   1.431481870083e-009             -2.1231497151482893e-013
   1.434310885637e-009             -2.1868032141178733e-013
   1.437139901190e-009             -2.9193711599291858e-013
   1.439968916744e-009             -3.0897740024432749e-013
   1.442797932297e-009             -2.4071493350082424e-013
   1.445626947851e-009             -1.7156659920050838e-013
   1.448455963404e-009             -3.3598177538605481e-013
   1.451284978958e-009             -2.9553739228533716e-013
   1.454113994511e-009             -2.5554899300502398e-013
   1.456943010065e-009             -2.7634154815565295e-013
   1.459772025618e-009             -2.6285241062678737e-013
   1.462601041172e-009             -2.8544587157315491e-013
   1.465430056726e-009             -3.1977822912158327e-013
   1.468259072279e-009             -2.8962956150784179e-013
   1.471088087833e-009             -2.0876536009134414e-013
   1.473917103386e-009             -3.0040582560015992e-013
   1.476746118940e-009             -2.9959518769721876e-013
   1.479575134493e-009             -2.6343582426905567e-013
   1.482404150047e-009             -2.6898900096401426e-013
   1.485233165600e-009             -2.3622725435253449e-013
   1.488062181154e-009             -3.2282119185572975e-013
   1.490891196707e-009             -2.6432322712492685e-013
   1.493720212261e-009             -2.6160881838932084e-013
   1.496549227814e-009             -2.6952021443829013e-013
   1.499378243368e-009             -2.4142577696495633e-013
   1.502207258921e-009             -3.1696402594716824e-013
   1.505036274475e-009             -7.7059730349285142e-014
   1.507865290028e-009             -4.0690645069717164e-013
   1.510694305582e-009             -2.1573868841550844e-013
   1.513523321135e-009             -3.9118498833710073e-013
   1.516352336689e-009             -2.0739587333107236e-013
   1.519181352242e-009             -3.0651631585339059e-013
   1.522010367796e-009             -3.1526598518835581e-013
   1.524839383350e-009             -2.3762130589774384e-013
   1.527668398903e-009             -2.8151550598313719e-013
   1.530497414457e-009             -2.0749720306893999e-013
   1.533326430010e-009             -3.0443752092804531e-013
   1.536155445564e-009             -2.8988288585251090e-013
   1.538984461117e-009             -1.9831764999756656e-013
