# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -1.172e+001, -4.030e+000 [nm]
#                      end        -9.734e+000, 3.906e+000 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -2.439531113833e-008
   8.180241561225e-012             -2.441214253594e-008
   1.636048312245e-011             -2.451559211648e-008
   2.454072468368e-011             -2.460641814883e-008
   3.272096624490e-011             -2.451789452465e-008
   4.090120780613e-011             -2.441926157949e-008
   4.908144936735e-011             -2.450651490952e-008
   5.726169092858e-011             -2.452702476391e-008
   6.544193248980e-011             -2.412614120238e-008
   7.362217405103e-011             -2.428101118020e-008
   8.180241561225e-011             -2.417854083642e-008
   8.998265717348e-011             -2.407858456481e-008
   9.816289873471e-011             -2.402078618059e-008
   1.063431402959e-010             -2.382756904278e-008
   1.145233818572e-010             -2.382600769123e-008
   1.227036234184e-010             -2.405651320380e-008
   1.308838649796e-010             -2.385509218626e-008
   1.390641065408e-010             -2.392241777668e-008
   1.472443481021e-010             -2.408033121928e-008
   1.554245896633e-010             -2.381386050334e-008
   1.636048312245e-010             -2.377225836964e-008
   1.717850727857e-010             -2.405119384701e-008
   1.799653143470e-010             -2.400218161237e-008
   1.881455559082e-010             -2.408091333406e-008
   1.963257974694e-010             -2.404256632914e-008
   2.045060390306e-010             -2.400771263316e-008
   2.126862805919e-010             -2.404015816651e-008
   2.208665221531e-010             -2.417404177457e-008
   2.290467637143e-010             -2.403063096032e-008
   2.372270052755e-010             -2.417094543255e-008
   2.454072468368e-010             -2.415750158942e-008
   2.535874883980e-010             -2.396439036115e-008
   2.617677299592e-010             -2.399059017817e-008
   2.699479715204e-010             -2.398701747585e-008
   2.781282130817e-010             -2.401128533548e-008
   2.863084546429e-010             -2.408025182589e-008
   2.944886962041e-010             -2.402896369924e-008
   3.026689377653e-010             -2.405055869993e-008
   3.108491793266e-010             -2.411846640512e-008
   3.190294208878e-010             -2.415673401665e-008
   3.272096624490e-010             -2.392760470778e-008
   3.353899040102e-010             -2.411568763665e-008
   3.435701455715e-010             -2.423316348525e-008
   3.517503871327e-010             -2.417843492689e-008
   3.599306286939e-010             -2.421381786041e-008
   3.681108702551e-010             -2.414204624044e-008
   3.762911118164e-010             -2.411261781079e-008
   3.844713533776e-010             -2.429927165873e-008
   3.926515949388e-010             -2.416776969716e-008
   4.008318365000e-010             -2.421368558979e-008
