# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -2.592e+001, -1.092e+001 [nm]
#                      end        -2.544e+001, -1.032e+001 [nm]
# 
# 
#              Position                              I(r)
# ---------------------             ---------------------
   2.3051247254758e-010             -2.1980324861604e-008
   2.3435434709004e-010             -2.2008560839833e-008
   2.3819622163250e-010             -2.1978173642016e-008
   2.4203809617496e-010             -2.1933277923367e-008
   2.4587997071742e-010             -2.2010509699329e-008
   2.4972184525988e-010             -2.1957344353301e-008
   2.5356371980234e-010             -2.1990610181581e-008
   2.5740559434480e-010             -2.1905689962629e-008
   2.6124746888726e-010             -2.2027300159717e-008
   2.6508934342972e-010             -2.1945432709454e-008
   2.6893121797218e-010             -2.1952521825428e-008
   2.7277309251464e-010             -2.1904896028780e-008
   2.7661496705710e-010             -2.1996836204624e-008
   2.8045684159956e-010             -2.1909580238490e-008
   2.8429871614202e-010             -2.1903346617253e-008
   2.8814059068448e-010             -2.1862989191955e-008
   2.9198246522694e-010             -2.2018566887376e-008
   2.9582433976940e-010             -2.1877551365349e-008
   2.9966621431186e-010             -2.1886978709547e-008
   3.0350808885432e-010             -2.1861245018530e-008
   3.0734996339678e-010             -2.1932883437485e-008
   3.1119183793924e-010             -2.1784653506800e-008
   3.1503371248170e-010             -2.1881859231807e-008
   3.1887558702416e-010             -2.1873307695886e-008
   3.2271746156662e-010             -2.1893798942455e-008
   3.2655933610908e-010             -2.1788956101040e-008
   3.3040121065154e-010             -2.1894959140319e-008
   3.3424308519399e-010             -2.1857782412504e-008
   3.3808495973645e-010             -2.1862879095660e-008
   3.4192683427891e-010             -2.1774885484346e-008
   3.4576870882137e-010             -2.1889862457163e-008
   3.4961058336383e-010             -2.1819701809611e-008
   3.5345245790629e-010             -2.1811424428972e-008
   3.5729433244875e-010             -2.1776857603622e-008
   3.6113620699121e-010             -2.1932071671138e-008
   3.6497808153367e-010             -2.1765834638465e-008
   3.6881995607613e-010             -2.1827008637132e-008
   3.7266183061859e-010             -2.1834602180217e-008
   3.7650370516105e-010             -2.1894854006110e-008
   3.8034557970351e-010             -2.1747556327436e-008
   3.8418745424597e-010             -2.1811086386826e-008
   3.8802932878843e-010             -2.1771858301416e-008
   3.9187120333089e-010             -2.1830652979578e-008
   3.9571307787335e-010             -2.1663514552869e-008
   3.9955495241581e-010             -2.1781024515809e-008
   4.0339682695827e-010             -2.1770201274636e-008
   4.0723870150073e-010             -2.1787667819318e-008
