# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.500e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   3.000e-010 m
# Parameter mode                  Z before V
# Raster time                     5.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      5.648e-001, 1.169e+001 [nm]
#                      end        1.130e+000, 1.130e+001 [nm]
# 
# 
#              Position                                I(r)
# ---------------------             -----------------------
   3.8128461212400e-010              3.538820574051389e-011
   3.8197161142512e-010              3.727783032765278e-011
   3.8265861072624e-010              3.631441020949310e-011
   3.8334561002737e-010              3.596520336801625e-011
   3.8403260932849e-010              3.624571632371412e-011
   3.8471960862962e-010              3.664268324830591e-011
   3.8540660793074e-010              3.684380281908543e-011
   3.8609360723187e-010              3.752655491634232e-011
   3.8678060653299e-010              3.682783110297880e-011
   3.8746760583411e-010              3.652095706244476e-011
   3.8815460513524e-010              3.577990044813844e-011
   3.8884160443636e-010              3.537238908961218e-011
   3.8952860373749e-010              3.729891919552172e-011
   3.9021560303861e-010              3.604986896990185e-011
   3.9090260233974e-010              3.615035122268914e-011
   3.9158960164086e-010              3.546759912543225e-011
   3.9227660094198e-010              3.580098931600738e-011
   3.9296360024311e-010              3.789173347392579e-011
   3.9365059954423e-010              3.768534168617904e-011
   3.9433759884536e-010              3.860100172122378e-011
   3.9502459814648e-010              3.902448479585665e-011
   3.9571159744761e-010              3.734125199646452e-011
   3.9639859674873e-010              3.701313402285661e-011
   3.9708559604985e-010              3.602862503682799e-011
   3.9777259535098e-010              3.809285304470530e-011
   3.9845959465210e-010              3.799237079191800e-011
   3.9914659395323e-010              3.671137713408489e-011
   3.9983359325435e-010              3.629859355859139e-011
   4.0052059255548e-010              3.936841942036627e-011
   4.0120759185660e-010              3.576935601420398e-011
   4.0189459115772e-010              3.665849989920762e-011
   4.0258159045885e-010              3.766409775310518e-011
   4.0326858975997e-010              3.944781280528463e-011
   4.0395558906110e-010              3.639380359441145e-011
   4.0464258836222e-010              3.836282156646870e-011
   4.0532958766335e-010              3.802400409372141e-011
   4.0601658696447e-010              3.493308936407759e-011
   4.0670358626559e-010              3.770115833708074e-011
   4.0739058556672e-010              3.747367768146506e-011
   4.0807758486784e-010              3.499123881592209e-011
   4.0876458416897e-010              3.639380359441145e-011
   4.0945158347009e-010              3.712431577478330e-011
   4.1013858277122e-010              3.673262106715874e-011
   4.1082558207234e-010              3.770115833708074e-011
   4.1151258137346e-010              3.412845601575463e-011
   4.1219958067459e-010              3.563693032920343e-011
   4.1288657997571e-010              3.727240304548063e-011
   4.1357357927684e-010              3.564220254617066e-011
   4.1426057857796e-010              3.568996262928562e-011
   4.1494757787909e-010              3.678022608506878e-011
   4.1563457718021e-010              3.582750546604847e-011
   4.1632157648133e-010              3.773294670408907e-011
   4.1700857578246e-010              3.522941897067717e-011
   4.1769557508358e-010              3.562638589526896e-011
   4.1838257438471e-010              3.358867403743274e-011
   4.1906957368583e-010              3.823582316364031e-011
   4.1975657298696e-010              3.489602878010203e-011
   4.2044357228808e-010              3.728837476158725e-011
   4.2113057158920e-010              3.522941897067717e-011
   4.2181757089033e-010              3.942145172044845e-011
   4.2250457019145e-010              3.682783110297880e-011
   4.2319156949258e-010              3.900324086278280e-011
   4.2387856879370e-010              3.993487261393416e-011
   4.2456556809483e-010              3.578517266510568e-011
   4.2525256739595e-010              3.604459675293461e-011
   4.2593956669707e-010              3.801345965978694e-011
   4.2662656599820e-010              3.775419063716293e-011
   4.2731356529932e-010              3.719843694273442e-011
   4.2800056460045e-010              3.618213958969747e-011
   4.2868756390157e-010              3.750531098326847e-011
   4.2937456320270e-010              3.610274620477911e-011
   4.3006156250382e-010              3.923614880057064e-011
   4.3074856180494e-010              3.724076974367722e-011
   4.3143556110607e-010              3.625626075764859e-011
   4.3212256040719e-010              3.414969994882848e-011
   4.3280955970832e-010              3.628277690768968e-011
   4.3349655900944e-010              3.739428429654670e-011
   4.3418355831057e-010              3.851106390237095e-011
   4.3487055761169e-010              3.905611809766007e-011
   4.3555755691281e-010              3.674316550109321e-011
   4.3624455621394e-010              4.007241545069702e-011
   4.3693155551506e-010              3.671664935105212e-011
   4.3761855481619e-010              3.793933849183582e-011
   4.3830555411731e-010              3.671137713408489e-011
   4.3899255341844e-010              3.696552900494658e-011
   4.3967955271956e-010              3.577462823117121e-011
   4.4036655202069e-010              3.694428507187272e-011
   4.4105355132181e-010              3.623501682457474e-011
   4.4174055062293e-010              3.541999410752222e-011
   4.4242754992406e-010              3.778582393896634e-011
   4.4311454922518e-010              3.635674301043589e-011
   4.4380154852631e-010              4.051171517623160e-011
   4.4448854782743e-010              3.598102001891796e-011
   4.4517554712856e-010              3.723549752670998e-011
   4.4586254642968e-010              3.697607343888105e-011
   4.4654954573080e-010              3.825691203150925e-011
   4.4723654503193e-010              3.502302718293043e-011
   4.4792354433305e-010              3.659492316519097e-011
   4.4861054363418e-010              3.792352184093411e-011
   4.4929754293530e-010              3.688086340306099e-011
   4.4998454223643e-010              3.518708616973437e-011
   4.5067154153755e-010              3.682783110297880e-011
   4.5135854083867e-010              3.625626075764859e-011
   4.5204554013980e-010              3.770115833708074e-011
   4.5273253944092e-010              3.642559196141978e-011
   4.5341953874205e-010              3.571632371412179e-011
   4.5410653804317e-010              3.832048876552591e-011
   4.5479353734430e-010              3.817751864659089e-011
   4.5548053664542e-010              3.653150149637923e-011
   4.5616753594654e-010              3.746297818232567e-011
   4.5685453524767e-010              3.634619857650142e-011
   4.5754153454879e-010              3.804524802679527e-011
   4.5822853384992e-010              3.629859355859139e-011
   4.5891553315104e-010              3.512350943571772e-011
   4.5960253245217e-010              3.629859355859139e-011
   4.6028953175329e-010              3.906154537983222e-011
   4.6097653105441e-010              3.833103319946038e-011
   4.6166353035554e-010              3.968072074307246e-011
   4.6235052965666e-010              3.641504752748531e-011
   4.6303752895779e-010              3.778582393896634e-011
   4.6372452825891e-010              3.768534168617904e-011
   4.6441152756004e-010              3.737831258044007e-011
   4.6509852686116e-010              3.846330381925600e-011
   4.6578552616228e-010              3.884972630991332e-011
   4.6647252546341e-010              3.465784862534696e-011
   4.6715952476453e-010              3.708198297384050e-011
   4.6784652406566e-010              3.844748716835429e-011
   4.6853352336678e-010              3.600210888678689e-011
   4.6922052266791e-010              3.514475336879158e-011
   4.6990752196903e-010              3.620338352277133e-011
   4.7059452127015e-010              3.826761153064864e-011
   4.7128152057128e-010              3.651025756330537e-011
   4.7196851987240e-010              3.791824962396688e-011
   4.7265551917353e-010              3.574283986416288e-011
   4.7334251847465e-010              3.549938749244057e-011
   4.7402951777578e-010              3.599683666981966e-011
   4.7471651707690e-010              3.694428507187272e-011
   4.7540351637802e-010              3.728310254462001e-011
   4.7609051567915e-010              3.827288374761587e-011
   4.7677751498027e-010              3.884445409294608e-011
   4.7746451428140e-010              3.609747398781187e-011
   4.7815151358252e-010              3.762176495216239e-011
   4.7883851288365e-010              3.576392873203182e-011
   4.7952551218477e-010              3.786521732388469e-011
   4.8021251148589e-010              3.813518584564810e-011
   4.8089951078702e-010              3.912496704864395e-011
   4.8158651008814e-010              3.845803160228876e-011
   4.8227350938927e-010              3.788118903999132e-011
   4.8296050869039e-010              3.654731814728093e-011
   4.8364750799152e-010              3.782815673990913e-011
   4.8433450729264e-010              3.805052024376250e-011
   4.8502150659376e-010              3.532462900649723e-011
   4.8570850589489e-010              3.557350866039170e-011
   4.8639550519601e-010              3.845275938532153e-011
   4.8708250449714e-010              3.622447239064027e-011
   4.8776950379826e-010              3.783358402208128e-011
   4.8845650309939e-010              3.853742498720712e-011
   4.8914350240051e-010              3.732543534556281e-011
   4.8983050170163e-010              3.619268402363193e-011
   4.9051750100276e-010              3.821985144753369e-011
   4.9120450030388e-010              3.539347795748112e-011
   4.9189149960501e-010              3.940020778737459e-011
   4.9257849890613e-010              3.682783110297880e-011
   4.9326549820726e-010              3.853742498720712e-011
   4.9395249750838e-010              3.595977608584410e-011
   4.9463949680951e-010              3.774876335499077e-011
   4.9532649611063e-010              3.610274620477911e-011
   4.9601349541175e-010              3.772240227015460e-011
   4.9670049471288e-010              4.029477895455039e-011
   4.9738749401400e-010              3.878087735892943e-011
   4.9807449331513e-010              3.819876257966475e-011
   4.9876149261625e-010              3.744188931445673e-011
   4.9944849191738e-010              3.661616709826482e-011
   5.0013549121850e-010              3.681728666904433e-011
   5.0082249051962e-010              3.747894989843229e-011
   5.0150948982075e-010              3.790755012482749e-011
   5.0219648912187e-010              3.615035122268914e-011
   5.0288348842300e-010              3.855866892028098e-011
   5.0357048772412e-010              3.694955728883996e-011
   5.0425748702525e-010              3.633565414256695e-011
   5.0494448632637e-010              3.654204593031369e-011
   5.0563148562749e-010              3.620338352277133e-011
   5.0631848492862e-010              3.600753616895905e-011
   5.0700548422974e-010              3.890803082696274e-011
   5.0769248353087e-010              3.671664935105212e-011
   5.0837948283199e-010              3.761122051822792e-011
   5.0906648213312e-010              3.644156367752640e-011
   5.0975348143424e-010              3.758997658515406e-011
   5.1044048073536e-010              3.789173347392579e-011
   5.1112748003649e-010              3.748949433236676e-011
   5.1181447933761e-010              3.781234008900743e-011
   5.1250147863874e-010              3.758470436818682e-011
   5.1318847793986e-010              3.683310331994604e-011
   5.1387547724099e-010              3.671137713408489e-011
   5.1456247654211e-010              3.690722448789716e-011
   5.1524947584323e-010              3.647846919629704e-011
   5.1593647514436e-010              3.714013242568500e-011
   5.1662347444548e-010              3.548884305850611e-011
   5.1731047374661e-010              3.529826792166106e-011
   5.1799747304773e-010              3.829397261548481e-011
   5.1868447234886e-010              3.691249670486440e-011
   5.1937147164998e-010              3.697607343888105e-011
   5.2005847095110e-010              3.779652343810572e-011
   5.2074547025223e-010              3.980244692893362e-011
   5.2143246955335e-010              3.706073904076665e-011
   5.2211946885448e-010              3.616632293879577e-011
   5.2280646815560e-010              3.602335281986075e-011
   5.2349346745673e-010              3.679604273597048e-011
   5.2418046675785e-010              3.838933771650979e-011
   5.2486746605897e-010              3.859572950425654e-011
   5.2555446536010e-010              3.654731814728093e-011
   5.2624146466122e-010              3.746825039929290e-011
   5.2692846396235e-010              3.711904355781606e-011
   5.2761546326347e-010              3.854269720417436e-011
   5.2830246256460e-010              3.849509218626432e-011
   5.2898946186572e-010              3.700258958892214e-011
   5.2967646116684e-010              3.960132735815410e-011
   5.3036346046797e-010              3.541999410752222e-011
   5.3105045976909e-010              3.467893749321590e-011
   5.3173745907022e-010              3.889733132782335e-011
   5.3242445837134e-010              3.870691125618323e-011
   5.3311145767247e-010              3.563165811223619e-011
   5.3379845697359e-010              3.566871869621176e-011
   5.3448545627471e-010              3.752655491634232e-011
   5.3517245557584e-010              3.555226472731784e-011
   5.3585945487696e-010              3.651025756330537e-011
   5.3654645417809e-010              3.582223324908124e-011
   5.3723345347921e-010              3.569523484625285e-011
   5.3792045278034e-010              3.652095706244476e-011
   5.3860745208146e-010              3.475833087813426e-011
   5.3929445138258e-010              3.454139465645304e-011
   5.3998145068371e-010              3.837863821737040e-011
   5.4066844998483e-010              3.649444091240367e-011
   5.4135544928596e-010              3.840515436741150e-011
   5.4204244858708e-010              3.568996262928562e-011
   5.4272944788821e-010              3.729364697855448e-011
   5.4341644718933e-010              3.808758082773807e-011
   5.4410344649045e-010              3.922560436663617e-011
   5.4479044579158e-010              3.892911969483168e-011
   5.4547744509270e-010              3.766409775310518e-011
   5.4616444439383e-010              3.854812448634651e-011
   5.4685144369495e-010              3.606568562080355e-011
   5.4753844299608e-010              3.790227790786026e-011
   5.4822544229720e-010              3.766936997007241e-011
   5.4891244159832e-010              3.592814278404069e-011
   5.4959944089945e-010              3.642031974445254e-011
   5.5028644020057e-010              3.824636759757478e-011
   5.5097343950170e-010              3.847400331839538e-011
   5.5166043880282e-010              3.703965017289771e-011
   5.5234743810395e-010              3.699189008978276e-011
   5.5303443740507e-010              3.733597977949728e-011
   5.5372143670620e-010              3.809285304470530e-011
   5.5440843600732e-010              3.844221495138706e-011
   5.5509543530844e-010              3.856394113724821e-011
   5.5578243460957e-010              3.895563584487277e-011
   5.5646943391069e-010              3.701313402285661e-011
   5.5715643321182e-010              3.729364697855448e-011
   5.5784343251294e-010              3.644156367752640e-011
   5.5853043181407e-010              3.665322768224038e-011
   5.5921743111519e-010              3.809285304470530e-011
   5.5990443041631e-010              3.613453457178744e-011
   5.6059142971744e-010              3.714013242568500e-011
   5.6127842901856e-010              3.872800012405216e-011
   5.6196542831969e-010              3.886027074384778e-011
   5.6265242762081e-010              3.728310254462001e-011
   5.6333942692194e-010              3.709252740777497e-011
   5.6402642622306e-010              3.892384747786444e-011
   5.6471342552418e-010              3.700786180588938e-011
   5.6540042482531e-010              3.778055172199910e-011
   5.6608742412643e-010              3.709252740777497e-011
   5.6677442342756e-010              3.718246522662780e-011
   5.6746142272868e-010              3.842097101831320e-011
   5.6814842202981e-010              3.706073904076665e-011
   5.6883542133093e-010              3.859045728728931e-011
   5.6952242063205e-010              3.665849989920762e-011
   5.7020941993318e-010              3.633565414256695e-011
   5.7089641923430e-010              3.914093876475058e-011
   5.7158341853543e-010              3.642559196141978e-011
   5.7227041783655e-010              3.642559196141978e-011
   5.7295741713768e-010              3.926266495061174e-011
   5.7364441643880e-010              3.670083270015041e-011
   5.7433141573992e-010              3.736776814650560e-011
   5.7501841504105e-010              3.597047558498349e-011
   5.7570541434217e-010              3.756888771728512e-011
   5.7639241364330e-010              3.901378529671727e-011
   5.7707941294442e-010              3.950611732233404e-011
   5.7776641224555e-010              3.806106467769697e-011
   5.7845341154667e-010              3.755307106638341e-011
   5.7914041084779e-010              3.755307106638341e-011
   5.7982741014892e-010              3.797639907581138e-011
   5.8051440945004e-010              3.846873110142815e-011
   5.8120140875117e-010              3.811936919474639e-011
   5.8188840805229e-010              3.472654251112593e-011
   5.8257540735342e-010              3.854269720417436e-011
   5.8326240665454e-010              3.821985144753369e-011
   5.8394940595566e-010              3.690195227092992e-011
   5.8463640525679e-010              3.660562266433035e-011
   5.8532340455791e-010              3.635674301043589e-011
   5.8601040385904e-010              3.741010094744841e-011
   5.8669740316016e-010              3.630386577555862e-011
   5.8738440246129e-010              3.816170199568919e-011
   5.8807140176241e-010              3.926793716757897e-011
   5.8875840106353e-010              3.736776814650560e-011
   5.8944540036466e-010              3.616632293879577e-011
   5.9013239966578e-010              3.521360231977547e-011
   5.9081939896691e-010              3.743118981531734e-011
   5.9150639826803e-010              3.796585464187691e-011
   5.9219339756916e-010              3.719843694273442e-011
   5.9288039687028e-010              3.518708616973437e-011
   5.9356739617140e-010              3.530881235559553e-011
   5.9425439547253e-010              3.673789328412597e-011
   5.9494139477365e-010              3.753182713330956e-011
   5.9562839407478e-010              3.547287134239948e-011
   5.9631539337590e-010              3.859045728728931e-011
   5.9700239267703e-010              3.783885623904852e-011
   5.9768939197815e-010              3.903502922979113e-011
   5.9837639127927e-010              3.743118981531734e-011
   5.9906339058040e-010              3.558405309432617e-011
   5.9975038988152e-010              3.669556048318318e-011
   6.0043738918265e-010              3.689668005396269e-011
   6.0112438848377e-010              3.556823644342447e-011
   6.0181138778490e-010              3.879684907503606e-011
   6.0249838708602e-010              3.763773666826901e-011
   6.0318538638714e-010              3.533532850563662e-011
   6.0387238568827e-010              3.661089488129759e-011
   6.0455938498939e-010              3.561584146133449e-011
   6.0524638429052e-010              3.887097024298718e-011
   6.0593338359164e-010              3.724604196064445e-011
   6.0662038289277e-010              3.754237156724403e-011
   6.0730738219389e-010              3.643086417838702e-011
   6.0799438149501e-010              3.931554218548900e-011
   6.0868138079614e-010              3.458372745739583e-011
   6.0936838009726e-010              3.556280916125231e-011
   6.1005537939839e-010              3.883390965901162e-011
   6.1074237869951e-010              3.674316550109321e-011
   6.1142937800064e-010              3.629332134162415e-011
   6.1211637730176e-010              3.744716153142396e-011
   6.1280337660289e-010              3.574811208113012e-011
   6.1349037590401e-010              3.639380359441145e-011
   6.1417737520513e-010              3.684907503605266e-011
   6.1486437450626e-010              3.699189008978276e-011
   6.1555137380738e-010              3.543053854145668e-011
   6.1623837310851e-010              3.659492316519097e-011
   6.1692537240963e-010              3.597574780195072e-011
   6.1761237171076e-010              3.719843694273442e-011
   6.1829937101188e-010              3.666377211617485e-011
   6.1898637031300e-010              3.655786258121540e-011
   6.1967336961413e-010              3.479011924514258e-011
   6.2036036891525e-010              3.654731814728093e-011
   6.2104736821638e-010              3.745770596535844e-011
   6.2173436751750e-010              3.864860673913381e-011
   6.2242136681863e-010              3.775419063716293e-011
   6.2310836611975e-010              3.851106390237095e-011
   6.2379536542087e-010              3.648916869543643e-011
   6.2448236472200e-010              3.445672905456745e-011
   6.2516936402312e-010              3.518708616973437e-011
   6.2585636332425e-010              3.609747398781187e-011
   6.2654336262537e-010              3.709779962474220e-011
   6.2723036192650e-010              3.552574857727674e-011
   6.2791736122762e-010              3.729364697855448e-011
   6.2860436052874e-010              3.431375893563244e-011
   6.2929135982987e-010              3.639380359441145e-011
   6.2997835913099e-010              3.719843694273442e-011
   6.3066535843212e-010              3.834700491556699e-011
   6.3135235773324e-010              4.018359720262370e-011
   6.3203935703437e-010              3.866457845524043e-011
   6.3272635633549e-010              3.650498534633814e-011
   6.3341335563661e-010              3.609220177084464e-011
   6.3410035493774e-010              3.503884383383213e-011
   6.3478735423886e-010              3.532462900649723e-011
   6.3547435353999e-010              3.806106467769697e-011
   6.3616135284111e-010              3.830994433159144e-011
   6.3684835214224e-010              3.768534168617904e-011
   6.3753535144336e-010              3.841042658437873e-011
   6.3822235074448e-010              3.685961946998713e-011
   6.3890935004561e-010              3.619268402363193e-011
   6.3959634934673e-010              3.650498534633814e-011
   6.4028334864786e-010              3.671664935105212e-011
   6.4097034794898e-010              3.636744250957528e-011
   6.4165734725011e-010              3.566871869621176e-011
   6.4234434655123e-010              3.592271550186853e-011
   6.4303134585235e-010              3.947960117229295e-011
   6.4371834515348e-010              3.912496704864395e-011
   6.4440534445460e-010              3.792879405790134e-011
   6.4509234375573e-010              3.733597977949728e-011
   6.4577934305685e-010              3.778055172199910e-011
   6.4646634235798e-010              4.022065778659926e-011
   6.4715334165910e-010              3.645738032842810e-011
   6.4784034096022e-010              3.724604196064445e-011
   6.4852734026135e-010              3.857448557118268e-011
   6.4921433956247e-010              3.951138953930128e-011
   6.4990133886360e-010              3.608150227170526e-011
   6.5058833816472e-010              3.926266495061174e-011
   6.5127533746585e-010              3.743661709748949e-011
   6.5196233676697e-010              3.669556048318318e-011
   6.5264933606809e-010              3.721425359363612e-011
   6.5333633536922e-010              3.831521654855867e-011
   6.5402333467034e-010              3.889733132782335e-011
   6.5471033397147e-010              3.794461070880305e-011
   6.5539733327259e-010              3.721952581060336e-011
   6.5608433257372e-010              3.835227713253423e-011
   6.5677133187484e-010              3.997177813270480e-011
   6.5745833117596e-010              3.697607343888105e-011
   6.5814533047709e-010              3.901905751368450e-011
   6.5883232977821e-010              3.367333963931833e-011
   6.5951932907934e-010              3.655786258121540e-011
   6.6020632838046e-010              3.863279008823211e-011
   6.6089332768159e-010              3.513420893485711e-011
   6.6158032698271e-010              3.753182713330956e-011
   6.6226732628383e-010              3.742064538138288e-011
   6.6295432558496e-010              3.787064460605685e-011
   6.6364132488608e-010              3.793933849183582e-011
   6.6432832418721e-010              3.646265254539534e-011
   6.6501532348833e-010              3.740482873048117e-011
   6.6570232278946e-010              3.512878165268496e-011
   6.6638932209058e-010              3.592271550186853e-011
   6.6707632139171e-010              3.590162663399960e-011
   6.6776332069283e-010              3.655259036424816e-011
   6.6845031999395e-010              3.572702321326118e-011
   6.6913731929508e-010              3.799764300888523e-011
   6.6982431859620e-010              3.558405309432617e-011
   6.7051131789733e-010              3.460481632526477e-011
   6.7119831719845e-010              3.910387818077501e-011
   6.7188531649958e-010              3.410736714788569e-011
   6.7257231580070e-010              3.834700491556699e-011
   6.7325931510182e-010              3.658965094822373e-011
   6.7394631440295e-010              3.575865651506459e-011
   6.7463331370407e-010              3.585402161608957e-011
   6.7532031300520e-010              3.732016312859558e-011
   6.7600731230632e-010              3.783358402208128e-011
   6.7669431160745e-010              3.730419141248895e-011
   6.7738131090857e-010              3.529826792166106e-011
   6.7806831020969e-010              3.712431577478330e-011
   6.7875530951082e-010              3.692319620400378e-011
   6.7944230881194e-010              3.689668005396269e-011
   6.8012930811307e-010              3.587511048395850e-011
   6.8081630741419e-010              3.619795624059917e-011
   6.8150330671532e-010              4.096155933570066e-011
   6.8219030601644e-010              3.552574857727674e-011
   6.8287730531756e-010              3.688086340306099e-011
   6.8356430461869e-010              3.855866892028098e-011
   6.8425130391981e-010              3.892384747786444e-011
   6.8493830322094e-010              3.806106467769697e-011
   6.8562530252206e-010              3.539875017444836e-011
   6.8631230182319e-010              3.811409697777915e-011
