# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -7.639e+000, 7.639e-001 [nm]
#                      end        -7.036e-001, -3.035e+000 [nm]
# 
# 
#             Position                              I(r)
# --------------------             ---------------------
   0.000000000000e+000             -2.6171703240817e-009
   7.907835522356e-011             -2.5028325407864e-009
   1.581567104471e-010             -2.3469833507564e-009
   2.372350656707e-010             -2.3663354821891e-009
   3.163134208942e-010             -2.3929404062923e-009
   3.953917761178e-010             -2.2980589459650e-009
   4.744701313413e-010             -2.4208340082252e-009
   5.535484865649e-010             -2.9054578730059e-009
   6.326268417885e-010             -3.2913870874287e-009
   7.117051970120e-010             -3.2970296231347e-009
   7.907835522356e-010             -3.2970296231347e-009
   8.698619074591e-010             -3.2970296231347e-009
   9.489402626827e-010             -3.2970296231347e-009
   1.028018617906e-009             -3.2970296231347e-009
   1.107096973130e-009             -3.2970296231347e-009
   1.186175328353e-009             -3.2970296231347e-009
   1.265253683577e-009             -3.2970296231347e-009
   1.344332038800e-009             -3.2970296231347e-009
   1.423410394024e-009             -3.2970296231347e-009
   1.502488749248e-009             -3.2970296231347e-009
   1.581567104471e-009             -3.2970296231347e-009
   1.660645459695e-009             -3.2970296231347e-009
   1.739723814918e-009             -3.2970296231347e-009
   1.818802170142e-009             -3.2970296231347e-009
   1.897880525365e-009             -3.2970296231347e-009
   1.976958880589e-009             -3.2970296231347e-009
   2.056037235812e-009             -3.2662385802537e-009
   2.135115591036e-009             -2.9980901739478e-009
   2.214193946260e-009             -2.9031070322992e-009
   2.293272301483e-009             -3.0865351155904e-009
   2.372350656707e-009             -3.2441109520712e-009
   2.451429011930e-009             -3.1575205856736e-009
   2.530507367154e-009             -3.2926844888276e-009
   2.609585722377e-009             -3.2970296231347e-009
   2.688664077601e-009             -3.2970296231347e-009
   2.767742432824e-009             -3.2970296231347e-009
   2.846820788048e-009             -3.2970296231347e-009
   2.925899143272e-009             -3.2970296231347e-009
   3.004977498495e-009             -3.2970296231347e-009
   3.084055853719e-009             -3.2970296231347e-009
   3.163134208942e-009             -3.2970296231347e-009
   3.242212564166e-009             -3.2970296231347e-009
   3.321290919389e-009             -3.2970296231347e-009
   3.400369274613e-009             -3.2970296231347e-009
   3.479447629836e-009             -3.2970296231347e-009
   3.558525985060e-009             -3.2970296231347e-009
   3.637604340284e-009             -3.2970296231347e-009
   3.716682695507e-009             -3.2970296231347e-009
   3.795761050731e-009             -3.2970296231347e-009
   3.874839405954e-009             -3.2970296231347e-009
   3.953917761178e-009             -3.2970296231347e-009
   4.032996116401e-009             -3.2970296231347e-009
   4.112074471625e-009             -3.2970296231347e-009
   4.191152826848e-009             -3.2970296231347e-009
   4.270231182072e-009             -3.2970296231347e-009
   4.349309537296e-009             -3.2970296231347e-009
   4.428387892519e-009             -3.2970296231347e-009
   4.507466247743e-009             -3.2970296231347e-009
   4.586544602966e-009             -3.2970296231347e-009
   4.665622958190e-009             -3.2970296231347e-009
   4.744701313413e-009             -3.2970296231347e-009
   4.823779668637e-009             -3.2970296231347e-009
   4.902858023860e-009             -3.2970296231347e-009
   4.981936379084e-009             -3.2970296231347e-009
   5.061014734308e-009             -3.2970296231347e-009
   5.140093089531e-009             -3.2970296231347e-009
   5.219171444755e-009             -3.2970296231347e-009
   5.298249799978e-009             -3.2970296231347e-009
   5.377328155202e-009             -3.2970296231347e-009
   5.456406510425e-009             -3.2970296231347e-009
   5.535484865649e-009             -3.2970296231347e-009
   5.614563220873e-009             -3.2934472837412e-009
   5.693641576096e-009             -3.2928568414999e-009
   5.772719931320e-009             -3.2970296231347e-009
   5.851798286543e-009             -3.2970296231347e-009
   5.930876641767e-009             -3.2875686236458e-009
   6.009954996990e-009             -3.2970296231347e-009
   6.089033352214e-009             -3.2970296231347e-009
   6.168111707437e-009             -3.2970296231347e-009
   6.247190062661e-009             -3.2970296231347e-009
   6.326268417885e-009             -3.2970296231347e-009
   6.405346773108e-009             -3.2970296231347e-009
   6.484425128332e-009             -3.2970296231347e-009
   6.563503483555e-009             -3.2182386742140e-009
   6.642581838779e-009             -3.1992605861557e-009
   6.721660194002e-009             -3.0533031391185e-009
   6.800738549226e-009             -2.9022035548621e-009
   6.879816904449e-009             -2.9034337086270e-009
   6.958895259673e-009             -2.9889789524317e-009
   7.037973614897e-009             -2.8736784828912e-009
   7.117051970120e-009             -2.8126153343521e-009
   7.196130325344e-009             -2.8903275115305e-009
   7.275208680567e-009             -2.9459306729569e-009
   7.354287035791e-009             -2.8051680269672e-009
   7.433365391014e-009             -2.8612785095440e-009
   7.512443746238e-009             -3.0376927157276e-009
   7.591522101461e-009             -2.9723818552830e-009
   7.670600456685e-009             -2.8560981096016e-009
   7.749678811909e-009             -2.9300844537306e-009
   7.828757167132e-009             -3.1086072120059e-009
