# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.608e+001, 1.170e+001 [nm]
#                      end        1.800e-001, -1.518e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   1.76452349401e-008             -3.33001457613e-009
   1.78013874617e-008             -3.30591744328e-009
   1.79575399832e-008             -3.17779187148e-009
   1.81136925048e-008             -3.19982741243e-009
   1.82698450264e-008             -3.34413388330e-009
   1.84259975480e-008             -3.29505078385e-009
   1.85821500696e-008             -3.21164679248e-009
   1.87383025912e-008             -3.32859061235e-009
   1.88944551128e-008             -3.42283056025e-009
   1.90506076344e-008             -3.30240102963e-009
   1.92067601560e-008             -3.33466032967e-009
   1.93629126776e-008             -3.50682876149e-009
   1.95190651992e-008             -3.57168803982e-009
   1.96752177208e-008             -3.41609747399e-009
   1.98313702424e-008             -3.52016948627e-009
   1.99875227640e-008             -3.74555443564e-009
   2.01436752856e-008             -3.65836003039e-009
   2.02998278072e-008             -3.60322008405e-009
   2.04559803287e-008             -3.76848113632e-009
   2.06121328503e-008             -3.93750717177e-009
   2.07682853719e-008             -3.77930685853e-009
   2.09244378935e-008             -3.78894927817e-009
   2.10805904151e-008             -3.97676084293e-009
   2.12367429367e-008             -4.01522554234e-009
   2.13928954583e-008             -3.86553071066e-009
   2.15490479799e-008             -3.91331529408e-009
   2.17052005015e-008             -4.10930158632e-009
   2.18613530231e-008             -4.01473894773e-009
   2.20175055447e-008             -3.84663244894e-009
   2.21736580663e-008             -3.98639814542e-009
   2.23298105879e-008             -4.04329249950e-009
   2.24859631095e-008             -3.91196808758e-009
   2.26421156311e-008             -3.82070926825e-009
   2.27982681526e-008             -3.96812479648e-009
   2.29544206742e-008             -3.90346539720e-009
   2.31105731958e-008             -3.74091116314e-009
   2.32667257174e-008             -3.76347175487e-009
   2.34228782390e-008             -3.92114438121e-009
   2.35790307606e-008             -3.75474359968e-009
   2.37351832822e-008             -3.62001302548e-009
   2.38913358038e-008             -3.71996417994e-009
   2.40474883254e-008             -3.75140644141e-009
   2.42036408470e-008             -3.54420009614e-009
   2.43597933686e-008             -3.53362790553e-009
   2.45159458902e-008             -3.67165718184e-009
   2.46720984118e-008             -3.71271627719e-009
   2.48282509334e-008             -3.48982586177e-009
   2.49844034550e-008             -3.68379149933e-009
   2.51405559765e-008             -3.80567569663e-009
   2.52967084981e-008             -3.70873389260e-009
   2.54528610197e-008             -3.55482842035e-009
   2.56090135413e-008             -3.76051884818e-009
   2.57651660629e-008             -3.84175363240e-009
   2.59213185845e-008             -3.67579075501e-009
   2.60774711061e-008             -3.56876847214e-009
   2.62336236277e-008             -3.77487618043e-009
   2.63897761493e-008             -3.68820930701e-009
   2.65459286709e-008             -3.55046442029e-009
   2.67020811925e-008             -3.54188729861e-009
   2.68582337141e-008             -3.66085704539e-009
   2.70143862357e-008             -3.42830110561e-009
   2.71705387573e-008             -3.36032501667e-009
   2.73266912789e-008             -3.31241483044e-009
   2.74828438005e-008             -3.39353440122e-009
   2.76389963220e-008             -3.13267596024e-009
   2.77951488436e-008             -3.12162229217e-009
   2.79513013652e-008             -3.15331312317e-009
   2.81074538868e-008             -3.13352618276e-009
   2.82636064084e-008             -2.98078866163e-009
   2.84197589300e-008             -3.04373490053e-009
   2.85759114516e-008             -3.10281381321e-009
   2.87320639732e-008             -3.08355192358e-009
