# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -6.232e-001, -4.825e+000 [nm]
#                      end        3.458e+000, -2.452e+000 [nm]
# 
# 
#             Position                              I(r)
# --------------------             ---------------------
   0.000000000000e+000             -3.0095725466420e-009
   4.720127437163e-011             -2.9323643436620e-009
   9.440254874327e-011             -2.8636069333491e-009
   1.416038231149e-010             -3.0111760344730e-009
   1.888050974865e-010             -3.0875760022931e-009
   2.360063718582e-010             -2.9498148383276e-009
   2.832076462298e-010             -2.9807782323457e-009
   3.304089206014e-010             -3.1606643208321e-009
   3.776101949731e-010             -3.2282653653881e-009
   4.248114693447e-010             -3.2787293588637e-009
   4.720127437163e-010             -3.2970296231347e-009
   5.192140180880e-010             -3.2970296231347e-009
   5.664152924596e-010             -3.2970296231347e-009
   6.136165668312e-010             -3.2970296231347e-009
   6.608178412029e-010             -3.2970296231347e-009
   7.080191155745e-010             -3.2970296231347e-009
   7.552203899461e-010             -3.2970296231347e-009
   8.024216643178e-010             -3.2970296231347e-009
   8.496229386894e-010             -3.2970296231347e-009
   8.968242130611e-010             -3.2970296231347e-009
   9.440254874327e-010             -3.2970296231347e-009
   9.912267618043e-010             -3.2970296231347e-009
   1.038428036176e-009             -3.2970296231347e-009
   1.085629310548e-009             -3.2970296231347e-009
   1.132830584919e-009             -3.2970296231347e-009
   1.180031859291e-009             -3.2970296231347e-009
   1.227233133662e-009             -3.2970296231347e-009
   1.274434408034e-009             -3.2970296231347e-009
   1.321635682406e-009             -3.2970296231347e-009
   1.368836956777e-009             -3.2970296231347e-009
   1.416038231149e-009             -3.2970296231347e-009
   1.463239505521e-009             -3.2970296231347e-009
   1.510440779892e-009             -3.2970296231347e-009
   1.557642054264e-009             -3.2970296231347e-009
   1.604843328636e-009             -3.2970296231347e-009
   1.652044603007e-009             -3.2970296231347e-009
   1.699245877379e-009             -3.2970296231347e-009
   1.746447151750e-009             -3.2970296231347e-009
   1.793648426122e-009             -3.2970296231347e-009
   1.840849700494e-009             -3.2970296231347e-009
   1.888050974865e-009             -3.2970296231347e-009
   1.935252249237e-009             -3.2970296231347e-009
   1.982453523609e-009             -3.2891945775080e-009
   2.029654797980e-009             -3.0874614889422e-009
   2.076856072352e-009             -2.7673707665856e-009
   2.124057346724e-009             -2.5014494067528e-009
   2.171258621095e-009             -2.4190170370601e-009
   2.218459895467e-009             -2.5387604931933e-009
   2.265661169838e-009             -2.5623831572166e-009
   2.312862444210e-009             -2.4208396366316e-009
   2.360063718582e-009             -2.4522384905922e-009
   2.407264992953e-009             -2.5999274555842e-009
   2.454466267325e-009             -2.5978112193207e-009
   2.501667541697e-009             -2.4262533989602e-009
   2.548868816068e-009             -2.5658882065849e-009
   2.596070090440e-009             -2.6617777673036e-009
   2.643271364812e-009             -2.5884872514140e-009
   2.690472639183e-009             -2.5524696083713e-009
   2.737673913555e-009             -2.7529845123637e-009
   2.784875187926e-009             -2.8199572833743e-009
   2.832076462298e-009             -2.6293172079850e-009
   2.879277736670e-009             -2.6264203504504e-009
   2.926479011041e-009             -2.8075024614682e-009
   2.973680285413e-009             -2.7555305786281e-009
   3.020881559785e-009             -2.6192913013487e-009
   3.068082834156e-009             -2.7067345570793e-009
   3.115284108528e-009             -2.7943925121008e-009
   3.162485382899e-009             -2.6710353243143e-009
   3.209686657271e-009             -2.6107455703935e-009
   3.256887931643e-009             -2.8139655792092e-009
   3.304089206014e-009             -2.8542462226653e-009
   3.351290480386e-009             -2.6577682616530e-009
   3.398491754758e-009             -2.6340243658102e-009
   3.445693029129e-009             -2.7752267813269e-009
   3.492894303501e-009             -2.7111010412552e-009
   3.540095577873e-009             -2.6222014960261e-009
   3.587296852244e-009             -2.6985857162838e-009
   3.634498126616e-009             -2.8123791577626e-009
   3.681699400987e-009             -2.6316478886798e-009
   3.728900675359e-009             -2.5774485786125e-009
   3.776101949731e-009             -2.7107950807176e-009
   3.823303224102e-009             -2.7114166618944e-009
   3.870504498474e-009             -2.5410726643227e-009
   3.917705772846e-009             -2.5736215939198e-009
   3.964907047217e-009             -2.7416729708605e-009
   4.012108321589e-009             -2.7013950663779e-009
   4.059309595961e-009             -2.5433213155241e-009
   4.106510870332e-009             -2.6802904233111e-009
   4.153712144704e-009             -2.6942791271948e-009
   4.200913419075e-009             -2.5909921117870e-009
   4.248114693447e-009             -2.5312578321362e-009
   4.295315967819e-009             -2.7479816636163e-009
   4.342517242190e-009             -2.7174167825690e-009
   4.389718516562e-009             -2.5313469362877e-009
   4.436919790934e-009             -2.5121833871737e-009
   4.484121065305e-009             -2.6726257528915e-009
   4.531322339677e-009             -2.5481720207407e-009
   4.578523614049e-009             -2.4233762945834e-009
   4.625724888420e-009             -2.4519332408981e-009
   4.672926162792e-009             -2.5104319901667e-009
