# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      2.892e+001, 3.180e+000 [nm]
#                      end        2.430e+001, -1.980e+001 [nm]
# 
# 
#            Position                              I(r)
# -------------------             ---------------------
   0.00000000000e+000             -1.8925126610740e-008
   1.17199061430e-010             -1.8966554606212e-008
   2.34398122859e-010             -1.8957060583976e-008
   3.51597184289e-010             -1.8833657678054e-008
   4.68796245719e-010             -1.8903723735831e-008
   5.85995307148e-010             -1.8971015987223e-008
   7.03194368578e-010             -1.9084246305571e-008
   8.20393430008e-010             -1.9048334909830e-008
   9.37592491438e-010             -1.9209810820450e-008
   1.05479155287e-009             -1.9110617624711e-008
   1.17199061430e-009             -1.9039373691637e-008
   1.28918967573e-009             -1.8954402301168e-008
   1.40638873716e-009             -1.9116106157639e-008
   1.52358779859e-009             -1.9102921738591e-008
   1.64078686002e-009             -1.9268190544124e-008
   1.75798592145e-009             -1.9098142628975e-008
   1.87518498288e-009             -1.9205006125076e-008
   1.99238404430e-009             -1.9166244320737e-008
   2.10958310573e-009             -1.9251661368605e-008
   2.22678216716e-009             -1.9226345113120e-008
   2.34398122859e-009             -1.9544863620152e-008
   2.46118029002e-009             -1.9518054241809e-008
   2.57837935145e-009             -1.9440883871668e-008
   2.69557841288e-009             -1.9445104591481e-008
   2.81277747431e-009             -1.9712281319295e-008
   2.92997653574e-009             -1.9477041200825e-008
   3.04717559717e-009             -1.9492661229047e-008
   3.16437465860e-009             -1.9724067360325e-008
   3.28157372003e-009             -1.9753081765883e-008
   3.39877278146e-009             -1.9483451596396e-008
   3.51597184289e-009             -1.9617739149312e-008
   3.63317090432e-009             -1.9688529826792e-008
   3.75036996575e-009             -1.9632626649506e-008
   3.86756902718e-009             -1.9462289382685e-008
   3.98476808861e-009             -1.9679540386733e-008
   4.10196715004e-009             -1.9552964381522e-008
   4.21916621147e-009             -1.9652782334972e-008
   4.33636527290e-009             -1.9538722262711e-008
   4.45356433433e-009             -1.9467216889702e-008
   4.57076339576e-009             -1.9386755570717e-008
   4.68796245719e-009             -1.9398334134504e-008
   4.80516151862e-009             -1.9302826528555e-008
   4.92236058005e-009             -1.9567452433748e-008
   5.03955964148e-009             -1.9421386437997e-008
   5.15675870291e-009             -1.9228542542139e-008
   5.27395776434e-009             -1.9176509017042e-008
   5.39115682577e-009             -1.9427535548698e-008
   5.50835588720e-009             -1.9199917350246e-008
   5.62555494863e-009             -1.9264748406705e-008
   5.74275401005e-009             -1.9474070306564e-008
   5.85995307148e-009             -1.9468387321869e-008
   5.97715213291e-009             -1.9071561351548e-008
   6.09435119434e-009             -1.9278291336507e-008
   6.21155025577e-009             -1.9395401696413e-008
   6.32874931720e-009             -1.9387096248973e-008
   6.44594837863e-009             -1.9319140628634e-008
   6.56314744006e-009             -1.9579141093830e-008
   6.68034650149e-009             -1.9393442602614e-008
   6.79754556292e-009             -1.9323153716138e-008
   6.91474462435e-009             -1.9314576749523e-008
   7.03194368578e-009             -1.9502506008777e-008
   7.14914274721e-009             -1.9461423808712e-008
   7.26634180864e-009             -1.9535753849494e-008
   7.38354087007e-009             -1.9453330800602e-008
   7.50073993150e-009             -1.9554821132286e-008
   7.61793899293e-009             -1.9489902929182e-008
   7.73513805436e-009             -1.9423017879018e-008
   7.85233711579e-009             -1.9510829443781e-008
   7.96953617722e-009             -1.9662642466157e-008
   8.08673523865e-009             -1.9433735985982e-008
   8.20393430008e-009             -1.9460373707144e-008
   8.32113336151e-009             -1.9498528586271e-008
   8.43833242294e-009             -1.9501991192296e-008
   8.55553148437e-009             -1.9261045139481e-008
   8.67273054580e-009             -1.9436025523733e-008
   8.78992960723e-009             -1.9480931476686e-008
   8.90712866866e-009             -1.9383805145064e-008
   9.02432773009e-009             -1.9157400952100e-008
   9.14152679152e-009             -1.9409403154026e-008
   9.25872585295e-009             -1.9251476996077e-008
   9.37592491438e-009             -1.9168067732482e-008
   9.49312397580e-009             -1.9138845849680e-008
   9.61032303723e-009             -1.9278708927104e-008
   9.72752209866e-009             -1.9334230488921e-008
   9.84472116009e-009             -1.9274116826125e-008
   9.96192022152e-009             -1.8988802586488e-008
   1.00791192830e-008             -1.9077669369970e-008
   1.01963183444e-008             -1.9082158972848e-008
   1.03135174058e-008             -1.8982702166261e-008
   1.04307164672e-008             -1.9091591434198e-008
   1.05479155287e-008             -1.9366553830886e-008
   1.06651145901e-008             -1.9001710524275e-008
   1.07823136515e-008             -1.8881303943308e-008
   1.08995127130e-008             -1.9050191660593e-008
   1.10167117744e-008             -1.9079685062569e-008
   1.11339108358e-008             -1.8882546170665e-008
   1.12511098973e-008             -1.9251761230597e-008
   1.13683089587e-008             -1.9226567941820e-008
   1.14855080201e-008             -1.8995469149777e-008
   1.16027070815e-008             -1.8974281350308e-008
   1.17199061430e-008             -1.9194859278327e-008
   1.18371052044e-008             -1.9185193753974e-008
   1.19543042658e-008             -1.9212213090605e-008
   1.20715033273e-008             -1.9249627843508e-008
   1.21887023887e-008             -1.9231044674286e-008
   1.23059014501e-008             -1.9198836545767e-008
   1.24231005115e-008             -1.9118674812759e-008
   1.25402995730e-008             -1.9235856967855e-008
   1.26574986344e-008             -1.9349479135977e-008
   1.27746976958e-008             -1.9307085549474e-008
   1.28918967573e-008             -1.9181626168804e-008
   1.30090958187e-008             -1.9254929212734e-008
   1.31262948801e-008             -1.9344961311231e-008
   1.32434939416e-008             -1.9188920125913e-008
   1.33606930030e-008             -1.9194515963963e-008
   1.34778920644e-008             -1.9427796833569e-008
   1.35950911258e-008             -1.9390013335608e-008
   1.37122901873e-008             -1.9085065825179e-008
   1.38294892487e-008             -1.9169863077424e-008
   1.39466883101e-008             -1.9248857014375e-008
   1.40638873716e-008             -1.9142887314116e-008
   1.41810864330e-008             -1.9152345361224e-008
   1.42982854944e-008             -1.9243645117772e-008
   1.44154845559e-008             -1.9114930608321e-008
   1.45326836173e-008             -1.8972309231032e-008
   1.46498826787e-008             -1.9098301415745e-008
   1.47670817401e-008             -1.9094851680131e-008
   1.48842808016e-008             -1.9094662190451e-008
   1.50014798630e-008             -1.9045481865124e-008
   1.51186789244e-008             -1.9007268061220e-008
   1.52358779859e-008             -1.9050035354867e-008
   1.53530770473e-008             -1.8977382809471e-008
   1.54702761087e-008             -1.8851188264665e-008
   1.55874751701e-008             -1.8991286886136e-008
   1.57046742316e-008             -1.9036843337623e-008
   1.58218732930e-008             -1.8891028392439e-008
   1.59390723544e-008             -1.8887309773760e-008
   1.60562714159e-008             -1.9107260152894e-008
   1.61734704773e-008             -1.8889099846485e-008
   1.62906695387e-008             -1.8875933415001e-008
   1.64078686002e-008             -1.9006538169300e-008
   1.65250676616e-008             -1.9078637597110e-008
   1.66422667230e-008             -1.8982550977686e-008
   1.67594657844e-008             -1.8908039045419e-008
   1.68766648459e-008             -1.9050691125618e-008
   1.69938639073e-008             -1.9035491013971e-008
   1.71110629687e-008             -1.8974278714199e-008
   1.72282620302e-008             -1.9095684070152e-008
   1.73454610916e-008             -1.9132381801548e-008
   1.74626601530e-008             -1.9306893578750e-008
   1.75798592145e-008             -1.9169650483028e-008
   1.76970582759e-008             -1.9145123044240e-008
   1.78142573373e-008             -1.9191732078339e-008
   1.79314563987e-008             -1.9187921195863e-008
   1.80486554602e-008             -1.9187147730621e-008
   1.81658545216e-008             -1.9376306346819e-008
   1.82830535830e-008             -1.9474910449844e-008
   1.84002526445e-008             -1.9117868163563e-008
   1.85174517059e-008             -1.9150467986788e-008
   1.86346507673e-008             -1.9366453968894e-008
   1.87518498288e-008             -1.9229579773295e-008
   1.88690488902e-008             -1.9185746871559e-008
   1.89862479516e-008             -1.9451507233792e-008
   1.91034470130e-008             -1.9354450216316e-008
   1.92206460745e-008             -1.9155152196499e-008
   1.93378451359e-008             -1.9161744483555e-008
   1.94550441973e-008             -1.9253771650979e-008
   1.95722432588e-008             -1.9187916078711e-008
   1.96894423202e-008             -1.9273596892493e-008
   1.98066413816e-008             -1.9232384127526e-008
   1.99238404430e-008             -1.9217163547272e-008
   2.00410395045e-008             -1.9188607669525e-008
   2.01582385659e-008             -1.9136425747027e-008
   2.02754376273e-008             -1.9213660004032e-008
   2.03926366888e-008             -1.9388276915443e-008
   2.05098357502e-008             -1.9240090403014e-008
   2.06270348116e-008             -1.9141852564003e-008
   2.07442338731e-008             -1.9288358944936e-008
   2.08614329345e-008             -1.9268182790864e-008
   2.09786319959e-008             -1.9202253097427e-008
   2.10958310573e-008             -1.9301487075315e-008
   2.12130301188e-008             -1.9416033742189e-008
   2.13302291802e-008             -1.9359129308874e-008
   2.14474282416e-008             -1.9144277938873e-008
   2.15646273031e-008             -1.9282952596567e-008
   2.16818263645e-008             -1.9354644823148e-008
   2.17990254259e-008             -1.9224821287351e-008
   2.19162244874e-008             -1.9333536417063e-008
   2.20334235488e-008             -1.9396533827474e-008
   2.21506226102e-008             -1.9216897300315e-008
   2.22678216716e-008             -1.9084540774396e-008
   2.23850207331e-008             -1.9207431499946e-008
   2.25022197945e-008             -1.9290579478671e-008
   2.26194188559e-008             -1.9260148707532e-008
   2.27366179174e-008             -1.9196124300268e-008
   2.28538169788e-008             -1.9144372683714e-008
   2.29710160402e-008             -1.9194106281691e-008
   2.30882151016e-008             -1.9077216114376e-008
   2.32054141631e-008             -1.9027590131650e-008
   2.33226132245e-008             -1.9157884910605e-008
