# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.600e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-011 m
# Parameter mode                  Z before V
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.373e+001, -8.125e+000 [nm]
#                      end        1.421e+001, -7.300e+000 [nm]
# 
# 
#              Position                              I(r)
# ---------------------             ---------------------
   4.9603595083630e-011             -1.6198369865519e-009
   5.0557510373700e-011             -1.6745998097150e-009
   5.1511425663769e-011             -1.7654488930417e-009
   5.2465340953839e-011             -1.7272840789948e-009
   5.3419256243909e-011             -1.5926900788514e-009
   5.4373171533979e-011             -1.6735941688728e-009
   5.5327086824049e-011             -1.7730311762433e-009
   5.6281002114118e-011             -1.6790132049537e-009
   5.7234917404188e-011             -1.6076273703290e-009
   5.8188832694258e-011             -1.7276306604749e-009
   5.9142747984328e-011             -1.7448568203127e-009
   6.0096663274398e-011             -1.6444836244235e-009
   6.1050578564467e-011             -1.6274808383163e-009
   6.2004493854537e-011             -1.7343210316473e-009
   6.2958409144607e-011             -1.6936940339353e-009
   6.3912324434677e-011             -1.7241817784874e-009
   6.4866239724747e-011             -1.7252227158550e-009
   6.5820155014816e-011             -1.8616023962334e-009
   6.6774070304886e-011             -1.7941295061603e-009
   6.7727985594956e-011             -1.6176156959150e-009
   6.8681900885026e-011             -1.7372863021079e-009
   6.9635816175096e-011             -1.7158406046376e-009
   7.0589731465165e-011             -1.6114251674512e-009
   7.1543646755235e-011             -1.6414137310085e-009
   7.2497562045305e-011             -1.7623387057030e-009
   7.3451477335375e-011             -1.6853576517539e-009
   7.4405392625445e-011             -1.5841054756594e-009
   7.5359307915514e-011             -1.6851819014648e-009
   7.6313223205584e-011             -1.7585965662422e-009
   7.7267138495654e-011             -1.6226544246014e-009
   7.8221053785724e-011             -1.5885679866503e-009
   7.9174969075794e-011             -1.7159323725329e-009
   8.0128884365863e-011             -1.7462657412293e-009
   8.1082799655933e-011             -1.5964607196039e-009
   8.2036714946003e-011             -1.6361231027350e-009
   8.2990630236073e-011             -1.7451819490591e-009
   8.3944545526143e-011             -1.6971964210951e-009
   8.4898460816212e-011             -1.5537618619124e-009
   8.5852376106282e-011             -1.6766899274709e-009
   8.6806291396352e-011             -1.7668586261315e-009
   8.7760206686422e-011             -1.6902797130649e-009
   8.8714121976492e-011             -1.6194885028362e-009
   8.9668037266561e-011             -1.7528805465173e-009
   9.0621952556631e-011             -1.7584012654549e-009
   9.1575867846701e-011             -1.6695681817868e-009
   9.2529783136771e-011             -1.6431445872494e-009
   9.3483698426841e-011             -1.7860240007161e-009
   9.4437613716911e-011             -1.7007183833178e-009
   9.5391529006980e-011             -1.6444867441512e-009
   9.6345444297050e-011             -1.6995655180429e-009
   9.7299359587120e-011             -1.7763752080522e-009
   9.8253274877190e-011             -1.6208972226287e-009
   9.9207190167260e-011             -1.6206216395182e-009
   1.0016110545733e-010             -1.7127501443565e-009
   1.0111502074740e-010             -1.7393869167034e-009
   1.0206893603747e-010             -1.5955284107858e-009
   1.0302285132754e-010             -1.6723658666786e-009
   1.0397676661761e-010             -1.7608332236874e-009
   1.0493068190768e-010             -1.6915351731641e-009
   1.0588459719775e-010             -1.5734838269294e-009
   1.0683851248782e-010             -1.7211944473146e-009
   1.0779242777789e-010             -1.7737003271262e-009
   1.0874634306796e-010             -1.6814403454177e-009
   1.0970025835803e-010             -1.5910781223108e-009
   1.1065417364810e-010             -1.7559441267825e-009
   1.1160808893817e-010             -1.7261929588422e-009
   1.1256200422824e-010             -1.6383448247909e-009
   1.1351591951831e-010             -1.6367787138155e-009
   1.1446983480838e-010             -1.7883322921447e-009
   1.1542375009845e-010             -1.6999607101618e-009
   1.1637766538852e-010             -1.6112541597009e-009
   1.1733158067859e-010             -1.6791599979673e-009
   1.1828549596866e-010             -1.7859334764130e-009
   1.1923941125873e-010             -1.6634348585659e-009
   1.2019332654880e-010             -1.6293626973608e-009
   1.2114724183886e-010             -1.5581905210943e-009
   1.2210115712893e-010             -1.3705030131012e-009
   1.2305507241900e-010             -1.2557751333446e-009
   1.2400898770907e-010             -1.3215733836870e-009
   1.2496290299914e-010             -1.3805730902914e-009
   1.2591681828921e-010             -1.3455213299866e-009
   1.2687073357928e-010             -1.2604916227175e-009
   1.2782464886935e-010             -1.3568362445418e-009
   1.2877856415942e-010             -1.3699023764741e-009
   1.2973247944949e-010             -1.2944014490767e-009
   1.3068639473956e-010             -1.2602494369675e-009
   1.3164031002963e-010             -1.3971836274480e-009
   1.3259422531970e-010             -1.3677737918002e-009
   1.3354814060977e-010             -1.2973175761497e-009
   1.3450205589984e-010             -1.3182781145115e-009
   1.3545597118991e-010             -1.4285796411054e-009
   1.3640988647998e-010             -1.3211074971877e-009
   1.3736380177005e-010             -1.2654947508893e-009
   1.3831771706012e-010             -1.3275202555843e-009
   1.3927163235019e-010             -1.4284186987757e-009
   1.4022554764026e-010             -1.2936799091840e-009
   1.4117946293033e-010             -1.2821905370614e-009
   1.4213337822040e-010             -1.3529750027213e-009
   1.4308729351047e-010             -1.3780017944575e-009
   1.4404120880054e-010             -1.2703232172990e-009
   1.4499512409061e-010             -1.3403014743937e-009
   1.4594903938068e-010             -1.4045077746777e-009
   1.4690295467075e-010             -1.3678285896942e-009
   1.4785686996082e-010             -1.2651926961525e-009
   1.4881078525089e-010             -1.3570863677880e-009
   1.4976470054096e-010             -1.3680274907579e-009
   1.5071861583103e-010             -1.3117407512433e-009
   1.5167253112110e-010             -1.2883430300263e-009
   1.5262644641117e-010             -1.3983263490020e-009
   1.5358036170124e-010             -1.3589470780879e-009
   1.5453427699131e-010             -1.2925815117138e-009
   1.5548819228138e-010             -1.3125022780000e-009
   1.5644210757145e-010             -1.3946037861396e-009
   1.5739602286152e-010             -1.3164902556872e-009
   1.5834993815159e-010             -1.2832963653791e-009
   1.5930385344166e-010             -1.3542958082190e-009
   1.6025776873173e-010             -1.4162644116604e-009
   1.6121168402180e-010             -1.2871693215314e-009
   1.6216559931187e-010             -1.2969073734119e-009
   1.6311951460194e-010             -1.3806878063018e-009
   1.6407342989201e-010             -1.3733601094607e-009
   1.6502734518208e-010             -1.2720006466680e-009
   1.6598126047215e-010             -1.3193769434007e-009
   1.6693517576222e-010             -1.4094902868537e-009
   1.6788909105229e-010             -1.3449636494918e-009
   1.6884300634236e-010             -1.2626559368710e-009
   1.6979692163242e-010             -1.3528990576181e-009
   1.7075083692249e-010             -1.3944480162324e-009
   1.7170475221256e-010             -1.3149026413131e-009
   1.7265866750263e-010             -1.3006919853858e-009
   1.7361258279270e-010             -1.3838176454684e-009
   1.7456649808277e-010             -1.3661573214804e-009
   1.7552041337284e-010             -1.2902962190651e-009
   1.7647432866291e-010             -1.3332352098117e-009
   1.7742824395298e-010             -1.4233361019893e-009
   1.7838215924305e-010             -1.3525263069655e-009
   1.7933607453312e-010             -1.3016078373332e-009
   1.8028998982319e-010             -1.3549469039850e-009
   1.8124390511326e-010             -1.3919487858011e-009
   1.8219782040333e-010             -1.3145602680878e-009
   1.8315173569340e-010             -1.3211235978689e-009
   1.8410565098347e-010             -1.4131600308227e-009
   1.8505956627354e-010             -1.3628652211621e-009
   1.8601348156361e-010             -1.2724535767785e-009
   1.8696739685368e-010             -1.3254920088452e-009
   1.8792131214375e-010             -1.4113417423710e-009
   1.8887522743382e-010             -1.3337531306667e-009
   1.8982914272389e-010             -1.2890942380380e-009
   1.9078305801396e-010             -1.3694770602524e-009
   1.9173697330403e-010             -1.3974506635486e-009
   1.9269088859410e-010             -1.2907377388330e-009
   1.9364480388417e-010             -1.2928058465416e-009
   1.9459871917424e-010             -1.3947374446697e-009
   1.9555263446431e-010             -1.3774661240101e-009
   1.9650654975438e-010             -1.2747979769057e-009
   1.9746046504445e-010             -1.3385425221801e-009
   1.9841438033452e-010             -1.4030388327797e-009
   1.9936829562459e-010             -1.3432118978308e-009
   2.0032221091466e-010             -1.2603220090187e-009
   2.0127612620473e-010             -1.3359502556964e-009
   2.0223004149480e-010             -1.3747790988685e-009
   2.0318395678487e-010             -1.3240826058447e-009
