# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-003 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -4.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-003 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      5.251e+000, 3.123e+000 [nm]
#                      end        1.071e+000, 4.333e-001 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -5.132993998977e-009
   4.970721585117e-012             -4.987307137651e-009
   9.941443170234e-012             -5.012263176666e-009
   1.491216475535e-011             -5.083399649553e-009
   1.988288634047e-011             -5.102797996558e-009
   2.485360792558e-011             -5.071437609515e-009
   2.982432951070e-011             -5.046322938796e-009
   3.479505109582e-011             -5.175442943758e-009
   3.976577268094e-011             -5.138948502845e-009
   4.473649426605e-011             -5.154641876909e-009
   4.970721585117e-011             -5.284026733241e-009
   5.467793743629e-011             -5.415131572826e-009
   5.964865902140e-011             -5.721404890757e-009
   6.461938060652e-011             -5.751203771186e-009
   6.959010219164e-011             -5.778144644823e-009
   7.456082377675e-011             -5.777747677899e-009
   7.953154536187e-011             -5.653179456962e-009
   8.450226694699e-011             -5.638041836592e-009
   8.947298853210e-011             -5.731117244801e-009
   9.444371011722e-011             -5.762160058305e-009
   9.941443170234e-011             -5.728100296175e-009
   1.043851532875e-010             -5.750621656407e-009
   1.093558748726e-010             -5.652306129728e-009
   1.143265964577e-010             -5.689144660330e-009
   1.192973180428e-010             -5.651856285568e-009
   1.242680396279e-010             -5.613271100498e-009
   1.292387612130e-010             -5.522445068151e-009
   1.342094827982e-010             -5.350822931043e-009
   1.391802043833e-010             -5.309908976725e-009
   1.441509259684e-010             -5.283788553087e-009
   1.491216475535e-010             -5.208470591884e-009
   1.540923691386e-010             -5.288605033417e-009
