# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -1.236e+001, -6.391e+000 [nm]
#                      end        -9.144e+000, -1.218e+001 [nm]
# 
# 
#             Position                               I(r)
# --------------------             ----------------------
   0.000000000000e+000             -4.13029944933429e-011
   6.619967560093e-011             -4.01443733822746e-011
   1.323993512019e-010             -3.91797849015313e-011
   1.985990268028e-010             -4.23186516266724e-011
   2.647987024037e-010             -4.19906058121202e-011
   3.309983780046e-010             -3.96871060518572e-011
   3.971980536056e-010             -4.04623276761145e-011
   4.633977292065e-010             -4.35576041903838e-011
   5.295974048074e-010             -4.17386555601086e-011
   5.957970804083e-010             -4.01476435692694e-011
   6.619967560093e-010             -4.10486107923233e-011
   7.281964316102e-010             -4.41071951943911e-011
   7.943961072111e-010             -4.08031533200305e-011
   8.605957828120e-010             -4.06537733275258e-011
   9.267954584130e-010             -4.34784134649412e-011
   9.929951340139e-010             -4.39538096066426e-011
   1.059194809615e-009             -4.19791939342177e-011
   1.125394485216e-009             -4.44021507083332e-011
   1.191594160817e-009             -4.85137184344433e-011
   1.257793836418e-009             -4.97212541735186e-011
   1.323993512019e-009             -4.78775580577177e-011
   1.390193187619e-009             -5.25192691546597e-011
   1.456392863220e-009             -5.38760052562499e-011
   1.522592538821e-009             -5.11784310748214e-011
   1.588792214422e-009             -4.89682974562090e-011
   1.654991890023e-009             -5.04272998280926e-011
   1.721191565624e-009             -4.75033611534640e-011
   1.787391241225e-009             -4.41190369560301e-011
   1.853590916826e-009             -4.43527555317209e-011
   1.919790592427e-009             -4.63366259868711e-011
   1.985990268028e-009             -4.38745175514621e-011
   2.052189943629e-009             -4.25634489203700e-011
   2.118389619230e-009             -4.52522765030616e-011
   2.184589294831e-009             -4.58314342963394e-011
   2.250788970432e-009             -4.42799040560912e-011
   2.316988646032e-009             -4.39440481752280e-011
   2.383188321633e-009             -4.71711562137621e-011
   2.449387997234e-009             -4.69646477432869e-011
   2.515587672835e-009             -4.47600166365006e-011
   2.581787348436e-009             -4.71560181650443e-011
   2.647987024037e-009             -4.97367468763189e-011
   2.714186699638e-009             -4.74078916521031e-011
   2.780386375239e-009             -4.62291366291803e-011
   2.846586050840e-009             -4.83025948549979e-011
   2.912785726441e-009             -5.05345865263076e-011
   2.978985402042e-009             -4.72785442417150e-011
   3.045185077643e-009             -4.77749110332578e-011
   3.111384753244e-009             -5.03463588617231e-011
   3.177584428844e-009             -5.01959149069709e-011
   3.243784104445e-009             -4.72137315919562e-011
   3.309983780046e-009             -4.95256739617425e-011
   3.376183455647e-009             -5.11603759578923e-011
   3.442383131248e-009             -4.95770481388414e-011
   3.508582806849e-009             -4.71275675381894e-011
   3.574782482450e-009             -5.03986711065468e-011
   3.640982158051e-009             -5.09306153831746e-011
   3.707181833652e-009             -4.80391329306449e-011
   3.773381509253e-009             -4.75758073101422e-011
   3.839581184854e-009             -5.05229980890133e-011
   3.905780860455e-009             -4.85624549677595e-011
   3.971980536056e-009             -4.68541154228620e-011
   4.038180211657e-009             -4.76732542766907e-011
   4.104379887257e-009             -5.01443641704802e-011
   4.170579562858e-009             -4.59005074009859e-011
   4.236779238459e-009             -4.52173591965719e-011
   4.302978914060e-009             -4.69193855917403e-011
   4.369178589661e-009             -4.77128373570195e-011
   4.435378265262e-009             -4.45607087186102e-011
   4.501577940863e-009             -4.45659840061756e-011
   4.567777616464e-009             -4.63203211108687e-011
   4.633977292065e-009             -4.48730085060174e-011
   4.700176967666e-009             -4.16558399935886e-011
   4.766376643267e-009             -4.43265863592670e-011
   4.832576318868e-009             -4.46543788494745e-011
   4.898775994469e-009             -4.26280850107371e-011
   4.964975670070e-009             -4.07228464321723e-011
   5.031175345670e-009             -4.30996536518854e-011
   5.097375021271e-009             -4.21923717438034e-011
   5.163574696872e-009             -4.05731117855850e-011
   5.229774372473e-009             -3.99731353370726e-011
   5.295974048074e-009             -4.25680640293402e-011
   5.362173723675e-009             -4.03792818147358e-011
   5.428373399276e-009             -3.88914480618308e-011
   5.494573074877e-009             -4.02691056836925e-011
   5.560772750478e-009             -4.18324009206267e-011
   5.626972426079e-009             -3.91945943962506e-011
   5.693172101680e-009             -3.92849160398680e-011
   5.759371777281e-009             -4.11723789259324e-011
   5.825571452882e-009             -4.20550638077965e-011
   5.891771128482e-009             -3.93564747936904e-011
   5.957970804083e-009             -4.11840180280957e-011
   6.024170479684e-009             -4.27304771755533e-011
   6.090370155285e-009             -4.21775898844672e-011
   6.156569830886e-009             -4.03689876345478e-011
   6.222769506487e-009             -4.33922494111744e-011
   6.288969182088e-009             -4.56701634126259e-011
   6.355168857689e-009             -4.26724090945589e-011
   6.421368533290e-009             -4.18729988336333e-011
   6.487568208891e-009             -4.53383131270065e-011
   6.553767884492e-009             -4.51743784994263e-011
